"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.02975,0.3173665697,-5.199698251E-5
0.0298,0.3173678303,-5.017051782E-5
0.02985,0.3173691263,-4.829453753E-5
0.0299,0.3173704563,-4.637089204E-5
0.02995,0.317371819,-4.440147882E-5
0.03,0.317373213,-4.23882405E-5
0.03005,0.3173746371,-4.033316301E-5
0.0301,0.3173760898,-3.823827359E-5
0.03015,0.3173775696,-3.610563881E-5
0.0302,0.3173790752,-3.393736252E-5
0.03025,0.3173806049,-3.173558378E-5
0.0303,0.3173821574,-2.950247476E-5
0.03035,0.317383731,-2.724023858E-5
0.0304,0.3173853243,-2.495110718E-5
0.03045,0.3173869356,-2.263733907E-5
0.0305,0.3173885633,-2.030121713E-5
0.03055,0.317390206,-1.794504637E-5
0.0306,0.3173918618,-1.557115163E-5
0.03065,0.3173935293,-1.318187528E-5
0.0307,0.3173952067,-1.077957497E-5
0.03075,0.3173968924,-8.366621228E-6
0.0308,0.3173985848,-5.945395174E-6
0.03085,0.3174002821,-3.518286152E-6
0.0309,0.3174019827,-1.087689373E-6
0.03095,0.3174036849,1.34399645E-6
0.031,0.3174053871,3.774371465E-6
0.03105,0.3174070875,6.201037048E-6
0.0311,0.3174087845,8.62159818E-6
0.03115,0.3174104764,1.10336658E-5
0.0312,0.3174121615,1.343485918E-5
0.03125,0.3174138382,1.582280824E-5
0.0313,0.3174155048,1.819515594E-5
0.03135,0.3174171596,2.054956057E-5
0.0314,0.3174188011,2.288369808E-5
0.03145,0.3174204276,2.519526436E-5
0.0315,0.3174220376,2.748197753E-5
0.03155,0.3174236293,2.97415802E-5
0.0316,0.3174252013,3.197184166E-5
0.03165,0.317426752,3.417056016E-5
0.0317,0.3174282798,3.633556501E-5
0.03175,0.3174297833,3.846471877E-5
0.0318,0.317431261,4.055591934E-5
0.03185,0.3174327114,4.260710206E-5
0.0319,0.317434133,4.461624172E-5
0.03195,0.3174355246,4.65813546E-5
0.032,0.3174368846,4.85005004E-5
0.03205,0.3174382118,5.037178418E-5
0.0321,0.3174395048,5.219335821E-5
0.03215,0.3174407625,5.396342382E-5
