"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.01,0.3174203233,2.598945994E-5
0.01005,0.3174189782,2.373522345E-5
0.0101,0.3174176184,2.145756654E-5
0.01015,0.3174162452,1.915873746E-5
0.0102,0.3174148599,1.684100532E-5
0.01025,0.317413464,1.450665782E-5
0.0103,0.3174120588,1.215799897E-5
0.01035,0.3174106457,9.79734687E-6
0.0104,0.3174092261,7.42703139E-6
0.01045,0.3174078014,5.049391864E-6
0.0105,0.317406373,2.666774795E-6
0.01055,0.3174049423,2.815315385E-7
0.0106,0.3174035107,-2.103984033E-6
0.01065,0.3174020797,-4.487417825E-6
0.0107,0.3174006506,-6.866417881E-6
0.01075,0.3173992248,-9.238636668E-6
0.0108,0.3173978038,-1.160173341E-5
0.01085,0.317396389,-1.395337639E-5
0.0109,0.3173949818,-1.629124527E-5
0.01095,0.3173935834,-1.861303334E-5
0.011,0.3173921955,-2.091644982E-5
0.01105,0.3173908192,-2.319922212E-5
0.0111,0.317389456,-2.545909808E-5
0.01115,0.3173881071,-2.769384816E-5
0.0112,0.317386774,-2.990126768E-5
0.01125,0.317385458,-3.207917898E-5
0.0113,0.3173841603,-3.422543353E-5
0.01135,0.3173828822,-3.633791412E-5
0.0114,0.317381625,-3.841453686E-5
0.01145,0.31738039,-4.04532533E-5
0.0115,0.3173791783,-4.245205243E-5
0.01155,0.3173779911,-4.440896263E-5
0.0116,0.3173768296,-4.632205366E-5
0.01165,0.317375695,-4.818943853E-5
0.0117,0.3173745884,-5.000927537E-5
0.01175,0.3173735108,-5.177976923E-5
0.0118,0.3173724634,-5.349917388E-5
0.01185,0.3173714471,-5.516579348E-5
0.0119,0.317370463,-5.677798429E-5
0.01195,0.317369512,-5.833415624E-5
0.012,0.3173685951,-5.983277457E-5
0.01205,0.3173677132,-6.127236129E-5
0.0121,0.3173668672,-6.265149662E-5
0.01215,0.3173660578,-6.396882044E-5
0.0122,0.3173652859,-6.522303359E-5
0.01225,0.3173645522,-6.641289916E-5
0.0123,0.3173638575,-6.753724371E-5
0.01235,0.3173632025,-6.859495843E-5
0.0124,0.3173625877,-6.958500021E-5
0.01245,0.3173620138,-7.050639268E-5
0.0125,0.3173614815,-7.13582272E-5
0.01255,0.3173609911,-7.213966368E-5
0.0126,0.3173605432,-7.284993149E-5
0.01265,0.3173601382,-7.348833015E-5
0.0127,0.3173597765,-7.405423008E-5
0.01275,0.3173594585,-7.454707317E-5
0.0128,0.3173591845,-7.496637335E-5
0.01285,0.3173589548,-7.531171707E-5
0.0129,0.3173587695,-7.558276371E-5
0.01295,0.3173586289,-7.577924589E-5
0.013,0.3173585331,-7.590096978E-5
0.01305,0.3173584822,-7.594781524E-5
0.0131,0.3173584763,-7.591973597E-5
0.01315,0.3173585153,-7.581675957E-5
0.0132,0.3173585993,-7.563898745E-5
0.01325,0.3173587281,-7.538659481E-5
0.0133,0.3173589015,-7.505983041E-5
0.01335,0.3173591196,-7.465901635E-5
0.0134,0.3173593819,-7.418454775E-5
0.01345,0.3173596884,-7.363689238E-5
0.0135,0.3173600385,-7.301659014E-5
0.01355,0.3173604321,-7.23242526E-5
0.0136,0.3173608688,-7.156056238E-5
0.01365,0.317361348,-7.072627245E-5
0.0137,0.3173618694,-6.98222054E-5
0.01375,0.3173624323,-6.884925267E-5
0.0138,0.3173630364,-6.780837362E-5
0.01385,0.3173636808,-6.670059461E-5
0.0139,0.3173643652,-6.5527008E-5
0.01395,0.3173650886,-6.428877107E-5
0.014,0.3173658505,-6.298710485E-5
0.01405,0.3173666501,-6.162329297E-5
0.0141,0.3173674866,-6.019868037E-5
0.01415,0.3173683592,-5.871467198E-5
0.0142,0.317369267,-5.717273133E-5
0.01425,0.3173702091,-5.557437911E-5
0.0143,0.3173711846,-5.392119171E-5
0.01435,0.3173721925,-5.221479961E-5
0.0144,0.3173732318,-5.04568858E-5
0.01445,0.3173743016,-4.864918416E-5
0.0145,0.3173754007,-4.679347766E-5
0.01455,0.3173765281,-4.489159671E-5
0.0146,0.3173776826,-4.294541729E-5
0.01465,0.3173788632,-4.095685911E-5
0.0147,0.3173800686,-3.892788375E-5
0.01475,0.3173812976,-3.68604927E-5
0.0148,0.3173825491,-3.475672541E-5
0.01485,0.3173838219,-3.261865725E-5
0.0149,0.3173851146,-3.04483975E-5
0.01495,0.317386426,-2.824808725E-5
0.015,0.3173877547,-2.60198973E-5
0.01505,0.3173890996,-2.3766026E-5
0.0151,0.3173904592,-2.14886971E-5
0.01515,0.3173918322,-1.919015757E-5
0.0152,0.3173932173,-1.687267537E-5
0.01525,0.3173946131,-1.453853719E-5
0.0153,0.3173960181,-1.219004623E-5
0.01535,0.3173974312,-9.829519938E-6
0.0154,0.3173988507,-7.459287669E-6
0.01545,0.3174002754,-5.081688434E-6
0.0155,0.3174017038,-2.699068578E-6
0.01555,0.3174031345,-3.137794682E-7
0.0156,0.3174045661,2.071824836E-6
0.01565,0.3174059973,4.455389899E-6
0.0157,0.3174074265,6.834563234E-6
0.01575,0.3174088523,9.206996619E-6
0.0158,0.3174102734,1.157034843E-5
0.01585,0.3174116884,1.392228596E-5
0.0159,0.3174130959,1.626048768E-5
