"Time","Subsystem #1|CTLs|Vars|PrefPV","Subsystem #1|CTLs|Vars|VDCerr"
0.029,1.239763953,1.677519578
0.02905,1.241334229,1.679820795
0.0291,1.242895744,1.682103345
0.02915,1.244448496,1.68436723
0.0292,1.245992481,1.686612456
0.02925,1.247527702,1.688839036
0.0293,1.249054162,1.691046983
0.02935,1.250571864,1.693236316
0.0294,1.252080815,1.695407058
0.02945,1.253581024,1.697559234
0.0295,1.255072501,1.699692874
0.02955,1.256555256,1.701808011
0.0296,1.258029305,1.703904679
0.02965,1.259494661,1.705982919
0.0297,1.260951341,1.708042773
0.02975,1.262399363,1.710084286
0.0298,1.263838748,1.712107508
0.02985,1.265269516,1.714112489
0.0299,1.26669169,1.716099283
0.02995,1.268105294,1.718067949
0.03,1.269510352,1.720018545
0.03005,1.270906893,1.721951134
0.0301,1.272294944,1.723865782
0.03015,1.273674534,1.725762555
0.0302,1.275045695,1.727641525
0.03025,1.276408456,1.729502762
0.0303,1.277762853,1.731346343
0.03035,1.279108918,1.733172343
0.0304,1.280446687,1.734980843
0.03045,1.281776197,1.736771924
0.0305,1.283097484,1.738545669
0.03055,1.284410587,1.740302163
0.0306,1.285715545,1.742041494
0.03065,1.2870124,1.743763752
0.0307,1.288301191,1.745469026
0.03075,1.289581962,1.747157411
0.0308,1.290854755,1.748829001
0.03085,1.292119614,1.750483891
0.0309,1.293376585,1.752122181
0.03095,1.294625712,1.753743969
0.031,1.295867042,1.755349355
0.03105,1.297100622,1.756938443
0.0311,1.298326499,1.758511336
0.03115,1.299544723,1.760068138
0.0312,1.300755342,1.761608956
0.03125,1.301958405,1.763133897
0.0313,1.303153963,1.76464307
0.03135,1.304342068,1.766136583
0.0314,1.305522769,1.767614548
0.03145,1.306696119,1.769077075
0.0315,1.30786217,1.770524277
0.03155,1.309020975,1.771956267
0.0316,1.310172588,1.77337316
0.03165,1.31131706,1.774775068
0.0317,1.312454448,1.776162109
0.03175,1.313584804,1.777534397
0.0318,1.314708183,1.778892049
0.03185,1.31582464,1.780235181
0.0319,1.316934231,1.781563912
0.03195,1.318037009,1.782878359
0.032,1.319133032,1.784178639
0.03205,1.320222353,1.785464872
0.0321,1.32130503,1.786737175
0.03215,1.322381118,1.787995668
0.0322,1.323450673,1.789240469
0.03225,1.324513751,1.790471697
0.0323,1.325570408,1.79168947
0.03235,1.3266207,1.792893909
0.0324,1.327664684,1.794085131
0.03245,1.328702415,1.795263255
0.0325,1.329733949,1.796428401
0.03255,1.330759342,1.797580685
0.0326,1.33177865,1.798720226
0.03265,1.332791929,1.799847143
0.0327,1.333799235,1.800961551
0.03275,1.334800622,1.802063569
0.0328,1.335796145,1.803153312
0.03285,1.336785861,1.804230897
0.0329,1.337769823,1.805296439
0.03295,1.338748086,1.806350054
0.033,1.339720705,1.807391856
0.03305,1.340687733,1.808421958
0.0331,1.341649224,1.809440475
0.03315,1.342605231,1.810447517
0.0332,1.343555808,1.811443198
0.03325,1.344501007,1.812427628
0.0333,1.34544088,1.813400918
0.03335,1.34637548,1.814363176
0.0334,1.347304858,1.815314512
0.03345,1.348229065,1.816255034
0.0335,1.349148151,1.817184848
0.03355,1.350062169,1.81810406
0.0336,1.350971166,1.819012776
0.03365,1.351875193,1.819911099
0.0337,1.352774299,1.820799133
0.03375,1.353668532,1.821676981
0.0338,1.354557941,1.822544743
0.03385,1.355442573,1.82340252
0.0339,1.356322475,1.82425041
0.03395,1.357197694,1.825088514
0.034,1.358068276,1.825916926
0.03405,1.358934267,1.826735745
0.0341,1.359795712,1.827545065
0.03415,1.360652656,1.82834498
0.0342,1.361505142,1.829135583
0.03425,1.362353216,1.829916966
0.0343,1.363196919,1.830689221
0.03435,1.364036295,1.831452437
0.0344,1.364871385,1.832206704
0.03445,1.365702232,1.832952109
0.0345,1.366528878,1.833688739
0.03455,1.367351361,1.834416679
0.0346,1.368169724,1.835136016
0.03465,1.368984005,1.835846832
0.0347,1.369794243,1.836549211
0.03475,1.370600479,1.837243234
0.0348,1.37140275,1.837928983
0.03485,1.372201094,1.838606537
0.0349,1.372995548,1.839275975
0.03495,1.37378615,1.839937375
0.035,1.374572936,1.840590815
0.03505,1.375355943,1.841236372
0.0351,1.376135205,1.841874119
0.03515,1.376910759,1.842504133
0.0352,1.37768264,1.843126487
0.03525,1.378450882,1.843741254
0.0353,1.379215519,1.844348506
0.03535,1.379976586,1.844948315
0.0354,1.380734115,1.845540751
0.03545,1.381488141,1.846125886
0.0355,1.382238696,1.846703788
0.03555,1.382985812,1.847274526
0.0356,1.383729522,1.847838169
0.03565,1.384469859,1.848394783
0.0357,1.385206853,1.848944438
0.03575,1.385940537,1.849487198
0.0358,1.386670942,1.85002313
0.03585,1.3873981,1.850552301
0.0359,1.38812204,1.851074774
0.03595,1.388842794,1.851590616
0.036,1.389560392,1.852099891
0.03605,1.390274866,1.852602662
0.0361,1.390986245,1.853098995
0.03615,1.39169456,1.853588953
0.0362,1.392399841,1.854072599
0.03625,1.393102118,1.854549997
0.0363,1.393801421,1.85502121
0.03635,1.39449778,1.855486301
0.0364,1.395191225,1.855945334
0.03645,1.395881786,1.85639837
