1.680000000000000000e+02 1.049230419737640841e+04
1.037000000000000000e+03 1.031443199558820561e+04
3.930000000000000000e+02 8.554640757102777570e+03
4.300000000000000000e+02 1.157792465608082784e+04
7.460000000000000000e+02 8.376687149674242391e+03
7.360000000000000000e+02 8.702843032471981132e+03
8.090000000000000000e+02 1.319385634122964620e+04
1.129000000000000000e+03 1.757370738644353332e+04
1.775000000000000000e+03 1.066006823507766967e+04
7.640000000000000000e+02 9.319121444247681211e+03
6.760000000000000000e+02 1.608405730090466386e+04
9.450000000000000000e+02 1.172989951863850183e+04
1.470000000000000000e+02 1.013744801974177244e+04
1.361000000000000000e+03 1.081239950295684685e+04
7.380000000000000000e+02 8.608094572442163553e+03
1.083000000000000000e+03 1.079975040535548214e+04
1.283000000000000000e+03 1.188215128762809400e+04
3.750000000000000000e+02 9.039388668947061888e+03
7.890000000000000000e+02 1.200026034385540879e+04
1.754000000000000000e+03 1.068473659495407264e+04
1.342000000000000000e+03 9.633680853651867437e+03
9.720000000000000000e+02 1.158088672010770642e+04
5.690000000000000000e+02 1.150412723358480253e+04
0.000000000000000000e+00 1.100000000000000000e+04
1.799000000000000000e+03 1.063844662437902662e+04
