"Time","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1"
0.9152,0.9267934069,3.675239767,0.8899759172,1.779753302,2.997289311,1.173076172,0.1254122267,0.03862277026
0.9216,0.9358623683,3.676086859,0.8856164425,1.780740792,2.997315817,1.173193451,0.1256097388,0.03863427743
0.928,0.9390342994,3.679393529,0.8862179751,1.782695089,2.997863767,1.172862212,0.1257304754,0.03867531677
0.9344,0.93082302,3.679527958,0.8908275981,1.782294506,2.997974199,1.172662349,0.125568933,0.03867828634
0.9408,0.925572904,3.676020283,0.8911959043,1.780092858,2.997437736,1.172955374,0.1254019873,0.03863259826
0.9472,0.9328926064,3.675310589,0.886694014,1.780155598,2.997219132,1.173215729,0.1255361162,0.038624447
0.9536,0.9394503415,3.678470179,0.8853333376,1.782220257,2.997694618,1.172985539,0.1257231823,0.03866369092
0.96,0.9339900165,3.680040061,0.8894549844,1.782758575,2.998030258,1.172670996,0.1256407266,0.03868451336
0.9664,0.9258017246,3.677135094,0.8918649567,1.7807015,2.997623162,1.172830478,0.1254267121,0.03864707973
0.9728,0.9298115287,3.674960133,0.8881303995,1.779787396,2.997200373,1.173182632,0.125467776,0.03861969023
0.9792,0.9385305191,3.67737407,0.8850626725,1.781580244,2.997510181,1.17309923,0.125685914,0.03865017442
0.9856,0.9368176966,3.680041059,0.8878998789,1.782921275,2.998001691,1.172733307,0.1256970913,0.03868398097
0.992,0.9274444546,3.678335143,0.8918244349,1.781446298,2.997807095,1.172727612,0.1254808495,0.03866283524
0.9984,6.57247613,1.225970549,-13.4709123,0.01324613608,2.185779054,1.698298448,0.06763823491,-0.4488878628
1.0048,3.668692163,0.1320040766,-0.4704377392,0.006793963369,1.371960035,4.672380251,0.02283351274,0.1491944397
1.0112,0.004850043055,0.08450159957,0.01446836044,0.002817739565,0.8888940812,3.869724627,0.03125552263,0.009654531799
1.0176,1.23802707,2.625778752,-19.75823029,0.002951958546,0.4225111129,5.832097231,0.191126209,-0.2507376676
1.024,5.07161082,2.66038076,-6.726004172,0.002094681612,0.1927019786,5.45084668,0.1815033496,0.05676208847
1.0304,-1.460039338,0.6849271784,-6.170858455,0.00124981178,0.4413576324,4.741377619,-0.08017172758,-0.07395457913
1.0368,0.009510138216,-0.2368966365,-0.5224869497,0.002631651435,0.3113803149,6.30703515,-0.0535674668,0.02836373378
1.0432,1.255395445,2.214669027,1.953677276,0.00236685333,0.4583638846,5.662925812,0.2285380371,-0.02224664936
1.0496,8.371372351,4.619277017,-21.04089348,0.002702024428,0.2913202045,6.434992966,0.2924981457,-0.1696650622
1.056,3.97187579,2.975908487,-7.808525656,0.002669807081,0.4367001132,6.133720761,0.07782554941,-0.02654180817
1.0624,-4.513583221,0.2922307709,-5.39295741,0.001864533989,0.4774555477,5.776941886,-0.114370153,-0.01827944137
1.0688,0.01044821619,0.1469225947,0.1006832074,0.001913813826,0.610547483,6.562739113,0.02538825741,-0.007458961143
1.0752,0.5911899919,1.698988826,-1.283724309,0.001426385113,0.5847755209,6.292710419,0.1785093446,-0.04051688625
1.0816,4.033569502,4.089107235,-4.597786916,0.5756912635,1.273802766,5.400659598,0.3655526142,0.1516163731
