"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
1.0176,9.67983605E-4,-2.185400497E-5,1.373288092E-10,4.66978022E-13,0.8314834107,1.506218597,-9.791479056E-4,-0.001147628005
1.024,1.771905211E-4,-6.263464721E-6,2.55385797E-11,1.10099677E-13,0.6037941527,1.093743985,0.001022849498,-6.824429364E-4
1.0304,5.410482036E-4,9.617063208E-6,8.302641933E-11,9.0271668E-14,0.4384494391,0.7942195386,-3.400772803E-4,5.224540543E-4
1.0368,6.009059994E-4,-2.007233134E-5,9.062453581E-11,5.5930891E-14,0.3183911109,0.5767236252,-2.850876988E-4,-8.963975904E-4
1.0432,1.902412471E-4,2.187611147E-6,2.956738721E-11,1.7729744E-14,0.2312056019,0.418789169,6.35420662E-4,2.974045937E-5
1.0496,6.186153501E-4,-1.499806081E-7,9.454398222E-11,1.5974609E-14,0.1678967396,0.3041015147,-4.528994453E-4,1.757061275E-4
1.056,3.317478765E-4,-7.332408982E-6,5.011272831E-11,6.854502E-15,0.1219273446,0.2208253533,9.392576608E-5,-5.517027657E-4
1.0624,3.571839861E-4,9.704122964E-6,5.541901373E-11,3.681364E-15,0.08854188595,0.1603512399,2.667769084E-4,2.465132999E-4
1.0688,5.23530761E-4,-4.322685218E-6,7.993733575E-11,2.58264E-15,0.06430251605,0.1164378504,-3.32156226E-4,-5.909769757E-5
1.0752,2.650020851E-4,4.809085625E-6,4.009512965E-11,1.064553E-15,0.04669949737,0.08455146994,2.135373116E-4,-2.509538011E-4
1.0816,4.742437053,13.31208069,9.221866519,0.08917830231,1.211493421,0.3025978335,-0.01289044027,0.07477752228
1.088,1.074896034,2.179039076,12.5367268,0.720611852,4.292700308,-0.3260218121,0.1880254089,0.2303090144
1.0944,-3.507954927,2.986214094,8.757295612,1.002267637,6.395363239,-0.6895373021,-0.1206156506,0.3130862419
1.1008,-2.920387609,0.4125086801,6.785277225,1.149898845,7.711667927,-0.6283373752,0.04251628327,0.00733927956
1.1072,-1.121789751,-0.4615412987,5.802529475,1.293565877,7.821510594,-0.007508064826,0.127100718,0.3102137804
1.1136,-0.2644764839,-1.797387564,5.120283236,1.398174173,7.407300191,0.7056671523,-0.1411673705,0.118487837
1.12,4.115409619,-3.476100609,4.694781511,1.478222168,6.183610071,1.704726366,0.1869356196,0.04933602561
1.1264,6.119308549,-3.13899902,4.39536109,1.54725278,4.262364791,2.622618513,-0.001498725618,0.2999220706
1.1328,7.316341018,-3.693912546,4.179576043,1.59172239,2.450050382,3.297382383,-0.0266988149,-0.03376708494
1.1392,9.120817243,-3.438615389,4.081590155,1.622533424,0.6297485999,3.849156461,0.2240210432,0.1730773761
1.1456,7.445936094,-3.207212679,3.997330919,1.653616914,-0.703875631,4.184636226,-0.08732000466,0.1718366034
1.152,6.366213454,-3.67531529,3.911616322,1.678538192,-1.261221871,4.459386636,0.1622746569,-0.04380240539
1.1584,4.301748077,-3.07095106,3.828736002,1.706325905,-1.296622279,4.667280593,0.1330612571,0.2744696102
1.1648,1.080717198,-2.951777572,3.732267236,1.727923995,-0.5614428735,4.713061671,-0.03339324652,0.01075197321
1.1712,-0.3408017472,-2.456879924,3.703816747,1.733154947,0.5824219223,4.659399255,0.2754951964,0.09797168468
1.1776,-2.630528629,-1.458228082,3.727767767,1.721166967,1.916654525,4.426409722,-9.952553532E-4,0.2291784308
1.184,-3.400504393,-1.398275398,3.805505508,1.690523256,3.325792118,4.079983485,0.1258632686,-0.04918372352
1.1904,-3.325901259,-0.9138176592,3.913551757,1.656038621,4.447721434,3.764804416,0.2175172336,0.2378855658
1.1968,-3.486313368,-1.097975759,4.002738379,1.628159728,5.301030374,3.487439688,-0.03660423363,0.08714751491
1.2032,-2.09289846,-1.762145247,4.071075313,1.611742756,5.763540627,3.386629085,0.2516368911,0.03074754311
