"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.64,0.9705829144,-3.446056392,3.708405421,1.793461597,2.939348959,5.291496304,0.1601572801,0.05226882387
0.6464,0.9685393269,-3.445394391,3.708822709,1.793567852,2.939419459,5.291433094,0.1601384639,0.05227662618
0.6528,0.9669205816,-3.444986142,3.708288892,1.793086214,2.939279728,5.291455206,0.1600974534,0.05225054687
0.6592,0.9685502899,-3.445545314,3.707735948,1.792850749,2.939175884,5.291523279,0.1601058547,0.05223580758
0.6656,0.970593516,-3.446091533,3.708154816,1.793297756,2.939293645,5.291516904,0.1601498242,0.05225951153
0.672,0.969363333,-3.445643351,3.708798163,1.793618569,2.939423013,5.291446796,0.1601504332,0.05227879965
0.6784,0.9671058874,-3.445008177,3.708522623,1.793255623,2.939335038,5.291438137,0.160107315,0.05226005276
0.6848,0.9677643775,-3.445301508,3.707824973,1.792845743,2.939185726,5.291505346,0.160096498,0.05223615953
0.6912,0.9702282223,-3.446013049,3.707929499,1.793118557,2.939239587,5.291530226,0.1601373878,0.05224964337
0.6976,0.9700753966,-3.445872008,3.708669124,1.793592444,2.939401938,5.291467532,0.1601574889,0.05227669656
0.704,0.9676173967,-3.44513468,3.708709353,1.793419449,2.939383414,5.291429592,0.1601208178,0.05226896102
0.7104,0.9671872895,-3.445105851,3.708003731,1.792918145,2.93921856,5.291482695,0.1600930101,0.0522407498
0.7168,0.9695627564,-3.445837328,3.707777716,1.792962432,2.939197906,5.291533536,0.1601226073,0.0522413284
0.7232,0.9705285964,-3.446033406,3.708459124,1.793492294,2.939360257,5.291491148,0.1601580778,0.0522706146
0.7296,0.9683575412,-3.445341347,3.708813357,1.793547047,2.939415324,5.291431306,0.1601353755,0.0522755983
0.736,0.9669288756,-3.444996275,3.708234893,1.793051066,2.939267586,5.291459848,0.1600959619,0.05224853604
0.7424,0.9687379625,-3.44560123,3.707730855,1.792862855,2.939177144,5.291526225,0.1601085734,0.05223634337
0.7488,0.9706247118,-3.446093632,3.708210192,1.793336823,2.93930624,5.291512823,0.1601519864,0.05226170328
0.7552,0.9691843128,-3.445587966,3.708813079,1.793613751,2.939424396,5.291443022,0.1601481216,0.05227868061
0.7616,0.9670341102,-3.444993764,3.708473305,1.793217338,2.939322972,5.291441288,0.1601047293,0.05225792918
0.768,0.9679258835,-3.445353174,3.707796397,1.792839868,2.939181396,5.291509888,0.1600981155,0.05223569442
0.7744,0.9703391964,-3.44603981,3.707974712,1.793157717,2.939250898,5.291528065,0.1601404594,0.05225177456
0.7808,0.9699348988,-3.445825497,3.708705958,1.793605006,2.939408617,5.291462512,0.1601564445,0.05227753245
0.7872,0.9674797922,-3.445098492,3.708673984,1.793385161,2.939373789,5.291430636,0.1601176278,0.05226712288
0.7936,0.9672908486,-3.445143067,3.707957966,1.792895998,2.939209564,5.291487911,0.1600932292,0.0522394046
0.8,0.9697301634,-3.445883159,3.707803128,1.792993255,2.9392056,5.291533733,0.1601259371,0.05224294164
