"Time","Subsystem #1|CTLs|Vars|P_EQ_POI1","Subsystem #1|CTLs|Vars|Q_EQ_POI1","Subsystem #1|Loads|LI1|P_EQ_ZIP","Subsystem #1|Loads|LI1|Q_EQ_ZIP","Subsystem #1|Machines|DG|P_EQ_DG","Subsystem #1|Machines|DG|Q_EQ_DG","Subsystem #1|Machines|M1|P_EQ_IM","Subsystem #1|Machines|M1|Q_EQ_IM"
0.7552,0.8537418788,-3.4473532,3.710487075,1.793898386,2.938926173,5.302309543,0.04101816484,0.06187298689
0.7616,0.8540243976,-3.447367848,3.711219402,1.794399885,2.93909046,5.302254912,0.04102366101,0.06188478434
0.768,0.8516891855,-3.446652018,3.711385429,1.794311258,2.939101309,5.302207642,0.04102597889,0.0618832253
0.7744,0.8508701671,-3.446476757,3.710717033,1.793806234,2.938941509,5.302250753,0.04102125962,0.0618714922
0.7808,0.8530158866,-3.447149226,3.710374035,1.793761619,2.938892416,5.302308427,0.04101765848,0.06186994705
0.7872,0.8543374482,-3.44748277,3.710989526,1.794277567,2.939043341,5.302277868,0.04102173863,0.06188180363
0.7936,0.8524592139,-3.446876787,3.711449868,1.794417084,2.939124384,5.30221353,0.04102614063,0.06188556259
0.8,0.8507557066,-3.446417117,3.710955695,1.793953601,2.938993665,5.302229581,0.04102311215,0.0618749817
0.8064,0.8521982279,-3.44690741,3.710371428,1.793690053,2.938881495,5.302297281,0.04101803423,0.06186846311
0.8128,0.8542851919,-3.44749038,3.710740533,1.794111031,2.938988147,5.302297005,0.04101984467,0.0618778716
0.8192,0.8532523875,-3.447118902,3.711407091,1.794455967,2.939123569,5.302228545,0.04102546071,0.06188630193
0.8256,0.8509938386,-3.44646427,3.711183565,1.794122335,2.939047827,5.302214232,0.04102473704,0.06187890856
0.832,0.8514581418,-3.446677074,3.710477201,1.793697281,2.938895471,5.302278472,0.04101918296,0.06186880475
0.8384,0.8538745283,-3.447388877,3.710525338,1.79393494,2.93893617,5.302308352,0.04101839342,0.06187381525
0.8448,0.8539108807,-3.447329829,3.711262926,1.794418396,2.939098821,5.302249765,0.04102404942,0.06188525199
0.8512,0.8515367256,-3.446609031,3.711357696,1.794280564,2.939093328,5.30220772,0.04102583194,0.06188253191
0.8576,0.8509431486,-3.446503841,3.710667132,1.793779437,2.938931264,5.302255847,0.04102085115,0.06187084814
0.864,0.8531910401,-3.447199566,3.710390007,1.793787229,2.938898115,5.302309588,0.041017695,0.0618705059
