,Time,I,O,err
765,0.03825,-0.0005324997996,-0.000109910325,3.92520004065082e-09
766,0.0383,-0.0005335143326,-0.0001099490135,3.3336999568202644e-09
767,0.03835,-0.0005345553056,-0.0001099883887,2.372199935400318e-09
768,0.0384,-0.0005356161565,-0.0001100282871,2.0717500397518518e-09
769,0.03845,-0.000536690353,-0.0001100685459,1.348500091973015e-09
770,0.0385,-0.0005377713024,-0.0001101090004,-5.011999460206515e-10
771,0.03855,-0.0005388523524,-0.0001101494844,-1.0512000653620235e-09
772,0.0386,-0.0005399269019,-0.0001101898329,-1.0759499894773955e-09
773,0.03865,-0.0005409883109,-0.0001102298796,-2.9554499775220552e-09
774,0.0387,-0.0005420299011,-0.000110269457,-4.025550097257191e-09
775,0.03875,-0.0005430450672,-0.0001103083996,-3.883600033574575e-09
776,0.0388,-0.0005440271865,-0.000110346541,-5.018249969106041e-09
777,0.03885,-0.0005449696209,-0.0001103837143,-5.210449932190747e-09
778,0.0389,-0.0005458658481,-0.0001104197555,-6.249049918803304e-09
779,0.03895,-0.0005467093222,-0.0001104544995,-7.76109999336104e-09
780,0.039,-0.0005474934645,-0.0001104877806,-8.107250035367664e-09
781,0.03905,-0.0005482118437,-0.0001105194364,-8.77185011801708e-09
782,0.0391,-0.0005488580879,-0.0001105493059,-1.0193950064499649e-08
783,0.03915,-0.0005494258563,-0.0001105772286,-1.1128149883239506e-08
784,0.0392,-0.0005499088527,-0.0001106030452,-1.1476349930702318e-08
785,0.03925,-0.0005503009245,-0.0001106265996,-1.1587249992568282e-08
786,0.0393,-0.0005505959652,-0.0001106477369,-1.2082600016262868e-08
787,0.03935,-0.0005507879209,-0.0001106663031,-1.3785450046028755e-08
788,0.0394,-0.0005508709005,-0.0001106821483,-1.430024998752815e-08
789,0.03945,-0.0005508390843,-0.0001106951243,-1.5517150054624156e-08
790,0.0395,-0.0005506867244,-0.0001107050843,-1.5987199986869805e-08
791,0.03955,-0.0005504082548,-0.0001107118863,-1.59523999564452e-08
792,0.0396,-0.0005499981997,-0.00011071539,-1.77248500679854e-08
793,0.03965,-0.0005494511733,-0.0001107154574,-1.8111650052280142e-08
794,0.0397,-0.0005487619898,-0.0001107119555,-1.8519899920598805e-08
795,0.03975,-0.0005479255714,-0.0001107047536,-1.9135699911296874e-08
796,0.0398,-0.0005469369472,-0.0001106937238,-1.9473600043542084e-08
797,0.03985,-0.0005457913634,-0.0001106787433,-2.043169997355569e-08
798,0.0399,-0.0005444841902,-0.0001106596924,-2.0520100034156306e-08
799,0.03995,-0.0005430109211,-0.0001106364544,-2.136054999307864e-08
800,0.04,-0.0005413672818,-0.0001106089181,-2.171590000378011e-08
801,0.04005,-0.0005395491374,-0.000110576976,-2.1668700106577607e-08
802,0.0401,-0.0005375524902,-0.0001105405236,-2.322009996021286e-08
803,0.04015,-0.0005353735893,-0.0001104994626,-2.334464995401228e-08
804,0.0402,-0.0005330088364,-0.0001104536986,-2.2993199941799027e-08
805,0.04025,-0.0005304547836,-0.0001104031406,-2.3791799969594477e-08
806,0.0403,-0.000527708242,-0.0001103477041,-2.502100006091662e-08
807,0.04035,-0.0005247661872,-0.0001102873086,-2.4743599984699757e-08
808,0.0404,-0.0005216257566,-0.0001102218778,-2.447830003775818e-08
809,0.04045,-0.0005182843576,-0.0001101513417,-2.59537999858922e-08
810,0.0405,-0.0005147395717,-0.0001100756348,-2.643585000341661e-08
811,0.04055,-0.0005109891522,-0.0001099946959,-2.6426100056473056e-08
812,0.0406,-0.0005070311311,-0.0001099084706,-2.6265549988441217e-08
813,0.04065,-0.000502863723,-0.0001098169091,-2.5561500013437238e-08
814,0.0407,-0.0004984853219,-0.000109719966,-2.581094994897129e-08
815,0.04075,-0.0004938946076,-0.0001096176029,-2.7103800009486284e-08
816,0.0408,-0.0004890904491,-0.0001095097862,-2.737455003821998e-08
817,0.04085,-0.0004840719002,-0.000109396487,-2.7150100003273114e-08
818,0.0409,-0.0004788383059,-0.0001092776835,-2.7327950041355215e-08
819,0.04095,-0.0004733892049,-0.0001091533588,-2.6252450006404582e-08
820,0.041,-0.0004677243245,-0.0001090235008,-2.6487249925061934e-08
821,0.04105,-0.0004618436862,-0.0001088881044,-2.774310001348035e-08
822,0.0411,-0.0004557475081,-0.0001087471698,-2.725405005192874e-08
823,0.04115,-0.0004494362042,-0.000108600702,-2.6977099952790046e-08
824,0.0412,-0.0004429104836,-0.0001084487133,-2.6516799989714096e-08
825,0.04125,-0.0004361712413,-0.0001082912208,-2.594565001474286e-08
826,0.0413,-0.0004292195529,-0.000108128246,-2.6051450000702525e-08
827,0.04135,-0.0004220567944,-0.000107959818,-2.634720003063737e-08
828,0.0414,-0.0004146845567,-0.0001077859713,-2.60033499880144e-08
829,0.04145,-0.0004071046053,-0.0001076067449,-2.6277650008645764e-08
830,0.0415,-0.0003993190006,-0.000107422185,-2.622529994425818e-08
831,0.04155,-0.0003913299962,-0.000107232343,-2.4848099993823175e-08
832,0.0416,-0.000383140028,-0.0001070372747,-2.4014000015067094e-08
833,0.04165,-0.0003747518162,-0.0001068370431,-2.4633099901007205e-08
834,0.0417,-0.0003661682669,-0.0001066317158,-2.4883449985420303e-08
835,0.04175,-0.0003573924632,-0.0001064213652,-2.340660005140799e-08
836,0.0418,-0.0003484277676,-0.0001062060706,-2.3208800119592365e-08
837,0.04185,-0.0003392777205,-0.0001059859157,-2.2760250012812677e-08
838,0.0419,-0.0003299460312,-0.0001057609888,-2.174059993576699e-08
839,0.04195,-0.0003204366794,-0.0001055313848,-2.1864700048765395e-08
840,0.042,-0.0003107538133,-0.000105297203,-2.1006649989809e-08
841,0.04205,-0.0003009017398,-0.0001050585469,-2.089489987890797e-08
842,0.0421,-0.0002908850254,-0.0001048155263,-2.0987700042295054e-08
843,0.04215,-0.0002807083937,-0.0001045682554,-1.964684999758437e-08
844,0.0422,-0.0002703767152,-0.000104316852,-1.8657599895610666e-08
845,0.04225,-0.0002598951069,-0.0001040614402,-1.7353449994692016e-08
846,0.0423,-0.0002492688304,-0.0001038021479,-1.7690200004513712e-08
847,0.04235,-0.00023850328,-0.0001035391062,-1.6715000057676566e-08
848,0.0424,-0.0002276040827,-0.0001032724527,-1.576635002588367e-08
849,0.04245,-0.0002165769949,-0.0001030023277,-1.5472449944528566e-08
850,0.0425,-0.0002054278906,-0.0001027288752,-1.4445299996099226e-08
851,0.04255,-0.0001941628609,-0.0001024522443,-1.4205450043699996e-08
852,0.0426,-0.0001827881097,-0.0001021725874,-1.3354850002776641e-08
853,0.04265,-0.0001713099421,-0.0001018900594,-1.2221050030465641e-08
854,0.0427,-0.0001597348627,-0.0001016048205,-1.0831350052108168e-08
855,0.04275,-0.0001480694717,-0.0001013170333,-1.0085850022344134e-08
856,0.0428,-0.0001363204521,-0.0001010268627,-1.0326049987297026e-08
857,0.04285,-0.0001244946681,-0.0001007344782,-9.459049956500598e-09
858,0.0429,-0.0001125990606,-0.0001004400517,-7.080300015553653e-09
859,0.04295,-0.0001006406343,-0.0001001437566,-6.789649985468327e-09
860,0.043,-8.862655529e-05,-9.984577042e-05,-6.462645016358515e-09
861,0.04305,-7.656404664e-05,-9.954627259e-05,-5.2358200856514325e-09
862,0.0431,-6.446037494e-05,-9.924544359e-05,-4.377469923870503e-09
863,0.04315,-5.23229478e-05,-9.89434677e-05,-3.2838999115478162e-09
864,0.0432,-4.015920898e-05,-9.864053026e-05,-2.366990094378185e-09
865,0.04325,-2.797662485e-05,-9.833681735e-05,-1.554925009063235e-09
866,0.0433,-1.578278155e-05,-9.803251825e-05,-5.725248782006975e-10
867,0.04335,-3.585279977e-06,-9.772782281e-05,4.332615299515452e-10
868,0.0434,8.608277943e-06,-9.742292107e-05,1.3032213945149418e-09
869,0.04345,2.079019228e-05,-9.711800572e-05,2.2753899233535213e-09
870,0.0435,3.295277026e-05,-9.681326948e-05,3.3626300580819057e-09
871,0.04355,4.508833819e-05,-9.650890477e-05,4.326594971182374e-09
872,0.0436,5.718913409e-05,-9.62051064e-05,5.152045014569784e-09
873,0.04365,6.924743293e-05,-9.590206846e-05,6.1539650311401295e-09
874,0.0437,8.125559424e-05,-9.559998314e-05,7.204620037712384e-09
875,0.04375,9.320591096e-05,-9.529904445e-05,8.045480073826106e-09
876,0.0438,0.0001050906806,-9.499944649e-05,9.050299973854814e-09
877,0.04385,0.0001169022606,-9.470138208e-05,1.0080299902084922e-08
878,0.0439,0.0001286330692,-9.440504267e-05,1.0909599982948659e-08
879,0.04395,0.0001402755001,-9.411062053e-05,1.1875050086491978e-08
880,0.044,0.0001518220337,-9.381830597e-05,1.2816849911251316e-08
881,0.04405,0.0001632652453,-9.352828708e-05,1.3772650020449362e-08
882,0.0441,0.0001745977079,-9.324075223e-05,1.4678950006896674e-08
883,0.04415,0.0001858120974,-9.295588736e-05,1.5598700012220412e-08
884,0.0442,0.0001969012057,-9.267387574e-05,1.6552850100153005e-08
885,0.04425,0.000207857844,-9.239490029e-05,1.729699988708283e-08
886,0.0443,0.0002186749472,-9.211914104e-05,1.8223599911222632e-08
887,0.04435,0.000229345587,-9.184677479e-05,1.9118500034845387e-08
888,0.0444,0.0002398628749,-9.157797748e-05,1.9912450019594907e-08
889,0.04445,0.0002502200661,-9.131292166e-05,2.0733050019004773e-08
890,0.0445,0.0002604105729,-9.10517761e-05,2.1536449974941807e-08
891,0.04455,0.0002704278667,-9.079470827e-05,2.2408350000210908e-08
892,0.0446,0.0002802655824,-9.054188171e-05,2.319120001679359e-08
893,0.04465,0.0002899175303,-9.029345572e-05,2.3915150067742308e-08
894,0.0447,0.000299377599,-9.004958781e-05,2.4624500075294542e-08
895,0.04475,0.000308639858,-8.981043111e-05,2.5403999923644116e-08
896,0.0448,0.0003176985705,-8.957613407e-05,2.6135249966800778e-08
897,0.04485,0.000326548095,-8.934684287e-05,2.6722499996655047e-08
898,0.0449,0.000335182988,-8.91226989e-05,2.7394000039725197e-08
899,0.04495,0.0003435980158,-8.890383844e-05,2.8057899957405208e-08
900,0.045,0.0003517880558,-8.869039511e-05,2.870289997260883e-08
901,0.04505,0.0003597481989,-8.848249733e-05,2.929945010828744e-08
902,0.0451,0.0003674737606,-8.828026801e-05,2.9855299935391266e-08
903,0.04515,0.000374960182,-8.808382705e-05,3.031599992917022e-08
904,0.0452,0.0003822031311,-8.789328877e-05,3.0815550094726724e-08
905,0.04525,0.0003891985138,-8.770876168e-05,3.1456900038365904e-08
906,0.0453,0.0003959423743,-8.753035091e-05,3.183714994154513e-08
907,0.04535,0.0004024309956,-8.73581557e-05,3.227280001441915e-08
908,0.0454,0.0004086609102,-8.719226919e-05,3.278010003498685e-08
909,0.04545,0.0004146287993,-8.703278084e-05,3.3024649897985675e-08
910,0.0455,0.0004203315935,-8.687977397e-05,3.339674992499167e-08
911,0.04555,0.0004257664821,-8.673332553e-05,3.3816050026575645e-08
912,0.0456,0.0004309308122,-8.659350856e-05,3.41060999893561e-08
913,0.04565,0.0004358221885,-8.646038974e-05,3.431925005162664e-08
914,0.0457,0.0004404384819,-8.633402914e-05,3.4540950096233897e-08
915,0.04575,0.0004447777281,-8.621448278e-05,3.481404992240755e-08
916,0.0458,0.0004488382265,-8.610180012e-05,3.508825003250768e-08
917,0.04585,0.0004526185484,-8.599602387e-05,3.5224200068458694e-08
918,0.0459,0.0004561174347,-8.589719251e-05,3.524234996801073e-08
919,0.04595,0.0004593338941,-8.580533788e-05,3.532204996179421e-08
920,0.046,0.000462267209,-8.572048499e-05,3.545449997260572e-08
921,0.04605,0.0004649168171,-8.564265499e-05,3.548355009450575e-08
922,0.0461,0.0004672824441,-8.557186182e-05,3.544704996367998e-08
923,0.04615,0.000469364132,-8.550811154e-05,3.551599999426086e-08
924,0.0462,0.0004711620727,-8.545140645e-05,3.538635005764096e-08
925,0.04625,0.0004726766878,-8.540174308e-05,3.531889998043339e-08
926,0.0463,0.0004739086694,-8.535911123e-05,3.528470004859289e-08
927,0.04635,0.0004748589724,-8.532349406e-05,3.498620002669213e-08
928,0.0464,0.0004755287222,-8.529487046e-05,3.483609992073651e-08
929,0.04645,0.0004759193167,-8.52732125e-05,3.468334997252121e-08
930,0.0465,0.0004760324255,-8.525848538e-05,3.448775002311646e-08
931,0.04655,0.000475869885,-8.525065012e-05,3.4267499932354346e-08
932,0.0466,0.0004754337932,-8.524966112e-05,3.387160001948526e-08
933,0.04665,0.0004747265145,-8.525546608e-05,3.3507250093170677e-08
934,0.0467,0.0004737505738,-8.526800863e-05,3.323689990358857e-08
935,0.04675,0.0004725087507,-8.528722597e-05,3.287535000164651e-08
936,0.0468,0.0004710040834,-8.531304874e-05,3.2491699989388445e-08
937,0.04685,0.0004692397625,-8.534540372e-05,3.2106249916595726e-08
938,0.0469,0.0004672192243,-8.538421144e-05,3.156215006147253e-08
939,0.04695,0.0004649461543,-8.542938612e-05,3.105215004323581e-08
940,0.047,0.0004624243802,-8.548083834e-05,3.059009999690013e-08
941,0.04705,0.0004596579647,-8.55384727e-05,3.005735001756875e-08
942,0.0471,0.0004566512085,-8.560218774e-05,2.9529249953889544e-08
943,0.04715,0.0004534085424,-8.567187865e-05,2.892119998847663e-08
944,0.0472,0.0004499346199,-8.574743492e-05,2.8359950064987122e-08
945,0.04725,0.0004462343194,-8.582874033e-05,2.768469999862161e-08
946,0.0473,0.0004423126356,-8.591567558e-05,2.699280002142236e-08
947,0.04735,0.0004381747721,-8.600811608e-05,2.646105000413991e-08
948,0.0474,0.0004338261423,-8.610593182e-05,2.5721149949503586e-08
949,0.04745,0.0004292722611,-8.620899012e-05,2.4955549936863525e-08
950,0.0475,0.0004245188364,-8.631715335e-05,2.4268199978663002e-08
951,0.04755,0.0004195717701,-8.643027888e-05,2.3435049988692475e-08
952,0.0476,0.0004144370486,-8.65482218e-05,2.2699300005618595e-08
953,0.04765,0.0004091208344,-8.667083269e-05,2.1967200066787262e-08
954,0.0477,0.0004036294664,-8.679795751e-05,2.1133200041496825e-08
955,0.04775,0.0003979693504,-8.692944043e-05,2.0325200039087582e-08
956,0.0478,0.0003921470498,-8.706512149e-05,1.94748999596088e-08
957,0.04785,0.0003861692858,-8.720483664e-05,1.8642899962499626e-08
958,0.0479,0.0003800428274,-8.734842045e-05,1.77387000964771e-08
959,0.04795,0.0003737745819,-8.749570387e-05,1.6865950004229385e-08
960,0.048,0.0003673715949,-8.764651422e-05,1.5997449995773516e-08
961,0.04805,0.0003608409395,-8.780067795e-05,1.509474993740753e-08
962,0.0481,0.000354189807,-8.795801838e-05,1.422849995854139e-08
963,0.04815,0.0003474255064,-8.811835571e-05,1.3353200102941831e-08
964,0.0482,0.0003405553538,-8.828150977e-05,1.2401900028203433e-08
965,0.04825,0.0003335867621,-8.844729779e-05,1.1381049954892197e-08
966,0.0483,0.000326527241,-8.861553439e-05,1.037049995010475e-08
967,0.04835,0.0003193842855,-8.878603438e-05,9.54274992012727e-09
968,0.0484,0.0003121654666,-8.895861049e-05,8.683300059455362e-09
969,0.04845,0.0003048784297,-8.913307337e-05,7.664850032885334e-09
970,0.0485,0.0002975307844,-8.930923439e-05,6.6672000182017854e-09
971,0.04855,0.0002901301936,-8.94869034e-05,5.6718000790781375e-09
972,0.0486,0.0002826843719,-8.966588876e-05,4.710949881928106e-09
973,0.04865,0.0002752009541,-8.984600064e-05,3.827050015000472e-09
974,0.0487,0.0002676876345,-9.002704753e-05,2.867249994722987e-09
975,0.04875,0.0002601521759,-9.0208836e-05,1.8129499624632006e-09
976,0.0488,0.0002526022282,-9.039117526e-05,8.641000419536138e-10
977,0.04885,0.0002450454169,-9.057387495e-05,-1.6550095495448947e-11
978,0.0489,0.0002374893705,-9.075674443e-05,-1.014749939024645e-09
979,0.04895,0.0002299417073,-9.093959312e-05,-1.896349914338319e-09
980,0.049,0.0002224099351,-9.112223304e-05,-2.857450027461683e-09
981,0.04905,0.0002149015488,-9.13044763e-05,-3.800600021329481e-09
982,0.0491,0.0002074240232,-9.148613538e-05,-4.738399956693423e-09
983,0.04915,0.0001999847022,-9.166702579e-05,-5.673900012152788e-09
984,0.0492,0.0001925908895,-9.184696392e-05,-6.455250103117732e-09
985,0.04925,0.0001852498482,-9.202576695e-05,-7.450899992475501e-09
986,0.0493,0.0001779686892,-9.220325569e-05,-8.33040001736729e-09
987,0.04935,0.0001707544627,-9.237925232e-05,-9.16864996468661e-09
988,0.0494,0.000163614158,-9.255358033e-05,-1.0095999876391648e-08
989,0.04945,0.000156554592,-9.272606737e-05,-1.0879000004668238e-08
990,0.0495,0.0001495825013,-9.289654293e-05,-1.1649350079197263e-08
991,0.04955,0.000142704542,-9.306483833e-05,-1.2479000073301744e-08
992,0.0496,0.0001359271787,-9.323078952e-05,-1.3385650050184994e-08
993,0.04965,0.0001292567769,-9.339423476e-05,-1.4186549975557516e-08
994,0.0497,0.0001226996032,-9.355501465e-05,-1.4773399942182713e-08
995,0.04975,0.000116261715,-9.371297485e-05,-1.559249992967235e-08
996,0.0498,0.0001099490526,-9.386796377e-05,-1.642369999201032e-08
997,0.04985,0.0001037674404,-9.401983262e-05,-1.6967300053676027e-08
998,0.0499,9.772247665e-05,-9.41684381e-05,-1.763667494816476e-08
999,0.04995,9.18196265e-05,-9.431364008e-05,-1.8471750008915155e-08
1000,0.05,8.606422311e-05,-9.445530161e-05,-1.9045945110537227e-08
1001,0.05005,8.046135827e-05,-9.459329167e-05,-1.9570864941663435e-08
1002,0.0501,7.501597571e-05,-9.472748277e-05,-2.0247144899912528e-08
1003,0.05015,6.973287293e-05,-9.485775098e-05,-2.0858535019867286e-08
1004,0.0502,6.461659213e-05,-9.498397863e-05,-2.1376435084281137e-08
1005,0.05025,5.967151424e-05,-9.510605198e-05,-2.1872880038437126e-08
1006,0.0503,5.490186121e-05,-9.522386114e-05,-2.2351894922185284e-08
1007,0.05035,5.031158751e-05,-9.533730282e-05,-2.282374497036832e-08
1008,0.0504,4.590447474e-05,-9.544627794e-05,-2.340512998948857e-08
1009,0.05045,4.168413454e-05,-9.555069158e-05,-2.375772998990111e-08
1010,0.0505,3.765390064e-05,-9.565045571e-05,-2.4057180029752462e-08
1011,0.05055,3.381692411e-05,-9.574548674e-05,-2.4477945069750068e-08
1012,0.0506,3.017617688e-05,-9.583570551e-05,-2.4834059998528335e-08
1013,0.05065,2.673434442e-05,-9.592103994e-05,-2.5145290020317512e-08
1014,0.0507,2.349392161e-05,-9.600142266e-05,-2.5509194968593302e-08
1015,0.05075,2.045721694e-05,-9.607679088e-05,-2.574902999933487e-08
1016,0.0508,1.762624578e-05,-9.614708912e-05,-2.5867110007345845e-08
1017,0.05085,1.500282698e-05,-9.621226673e-05,-2.6111509947735617e-08
1018,0.0509,1.258858768e-05,-9.627227782e-05,-2.6328660023217446e-08
1019,0.05095,1.038485729e-05,-9.632708391e-05,-2.641260497186597e-08
1020,0.051,8.392764715e-06,-9.637665151e-05,-2.6561892489868934e-08
1021,0.05105,6.613243913e-06,-9.642095195e-05,-2.6639543474361177e-08
1022,0.0511,5.046928469e-06,-9.645996409e-05,-2.6716515558015963e-08
1023,0.05115,3.69424959e-06,-9.649367179e-05,-2.6770204994159413e-08
1024,0.0512,2.555440489e-06,-9.65220639e-05,-2.667825551043359e-08
1025,0.05125,1.630417196e-06,-9.654513716e-05,-2.6667477039219074e-08
1026,0.0513,9.189101847e-07,-9.656289297e-05,-2.6662582606324075e-08
1027,0.05135,4.204939253e-07,-9.657533663e-05,-2.653033734511417e-08
1028,0.0514,1.344222755e-07,-9.658248149e-05,-2.6420432301606277e-08
1029,0.05145,5.970739902e-08,-9.658434693e-05,-2.6267075488004652e-08
1030,0.0515,1.951633924e-07,-9.658095735e-05,-2.6110433776939802e-08
1031,0.05155,5.394014305e-07,-9.657234221e-05,-2.5949134799198217e-08
1032,0.0516,1.090737993e-06,-9.655853842e-05,-2.559262851257538e-08
1033,0.05165,1.847301584e-06,-9.653958761e-05,-2.531745802575574e-08
1034,0.0517,2.80703532e-06,-9.651553609e-05,-2.51313399800843e-08
1035,0.05175,3.967594588e-06,-9.648643742e-05,-2.4820455948567147e-08
1036,0.0518,5.326448049e-06,-9.645234991e-05,-2.4438475458360073e-08
1037,0.05185,6.880886738e-06,-9.641333635e-05,-2.411863103712105e-08
1038,0.0519,8.627922201e-06,-9.63694666e-05,-2.3715899552241397e-08
1039,0.05195,1.056438803e-05,-9.632081505e-05,-2.32487350250183e-08
1040,0.052,1.268694963e-05,-9.626746037e-05,-2.2850184970514206e-08
1041,0.05205,1.499200313e-05,-9.620948804e-05,-2.2353434975209627e-08
1042,0.0521,1.747577741e-05,-9.614698784e-05,-2.1846294999796137e-08
1043,0.05215,2.013434459e-05,-9.608005353e-05,-2.1410204930141785e-08
1044,0.0522,2.296351948e-05,-9.600878543e-05,-2.0830259955285924e-08
1045,0.05225,2.595896223e-05,-9.593328783e-05,-2.0158885096583853e-08
1046,0.0523,2.911618932e-05,-9.585366872e-05,-1.9647840055012772e-08
1047,0.05235,3.243047366e-05,-9.577004227e-05,-1.9065669870556995e-08
1048,0.0524,3.589694771e-05,-9.568252633e-05,-1.8383645020549413e-08
1049,0.05245,3.951061503e-05,-9.559124205e-05,-1.779498507749333e-08
1050,0.0525,4.32662509e-05,-9.549631644e-05,-1.7149549945937037e-08
1051,0.05255,4.715850593e-05,-9.539787975e-05,-1.644703503727793e-08
1052,0.0526,5.11819181e-05,-9.529606519e-05,-1.5663449991903944e-08
1053,0.05265,5.533081384e-05,-9.519101139e-05,-1.4988079899587448e-08
1054,0.0527,5.959941212e-05,-9.50828598e-05,-1.4241439992568328e-08
1055,0.05275,6.398183685e-05,-9.497175442e-05,-1.348407502712104e-08
1056,0.0528,6.847201851e-05,-9.48578442e-05,-1.2778245078379213e-08
1057,0.05285,7.30637985e-05,-9.47412805e-05,-1.1928250041783744e-08
1058,0.0529,7.7750942e-05,-9.462221673e-05,-1.1159000017860882e-08
1059,0.05295,8.252703998e-05,-9.45008108e-05,-1.0430009988494915e-08
1060,0.053,8.73856138e-05,-9.437722254e-05,-9.568099981153294e-09
1061,0.05305,9.232012848e-05,-9.425161335e-05,-8.635759963029899e-09
1062,0.0531,9.7323895e-05,-9.412414864e-05,-7.772499936633398e-09
1063,0.05315,0.0001023901752,-9.399499521e-05,-6.987399989340226e-09
1064,0.0532,0.0001075121951,-9.386432093e-05,-6.227449970627741e-09
1065,0.05325,0.0001126830479,-9.373229716e-05,-5.3010500117127435e-09
1066,0.0533,0.0001178957986,-9.359909616e-05,-4.400700118981776e-09
1067,0.05335,0.0001231434979,-9.346489068e-05,-3.5010500544670198e-09
1068,0.0534,0.0001284190852,-9.332985647e-05,-2.632399925209944e-09
1069,0.05345,0.0001337154932,-9.319416958e-05,-1.753400030203578e-09
1070,0.0535,0.0001390256624,-9.305800609e-05,-8.437999778065919e-10
1071,0.05355,0.0001443424437,-9.292154445e-05,2.185012934474706e-11
1072,0.0536,0.0001496587036,-9.278496294e-05,9.518000025285356e-10
1073,0.05365,0.0001549673365,-9.264843929e-05,1.7432498912277328e-09
1074,0.0537,0.0001602611567,-9.251215342e-05,2.6783499888424767e-09
1075,0.05375,0.0001655330245,-9.23762843e-05,3.6372500024882404e-09
1076,0.0538,0.0001707758932,-9.224100872e-05,4.496600020716807e-09
1077,0.05385,0.0001759826575,-9.210650513e-05,5.353750077378289e-09
1078,0.0539,0.0001811462257,-9.197295181e-05,6.26284996866483e-09
1079,0.05395,0.0001862595737,-9.184052554e-05,7.06184992904299e-09
1080,0.054,0.0001913157468,-9.170940151e-05,7.92339999297273e-09
1081,0.05405,0.0001963077739,-9.157975554e-05,8.911950034277277e-09
1082,0.0541,0.0002012287785,-9.145176122e-05,9.664249975803452e-09
1083,0.05415,0.0002060719866,-9.132558975e-05,1.0543299933194611e-08
1084,0.0542,0.0002108306299,-9.120141239e-05,1.1389950039554508e-08
1085,0.05425,0.0002154980501,-9.107939777e-05,1.2125050045594388e-08
1086,0.0543,0.0002200677127,-9.095971163e-05,1.3006349917649845e-08
1087,0.05435,0.0002245331091,-9.084251921e-05,1.3779549977183808e-08
1088,0.0544,0.0002288878612,-9.072798264e-05,1.4530600102487246e-08
1089,0.05445,0.0002331257347,-9.061626063e-05,1.534235006877757e-08
1090,0.0545,0.0002372405411,-9.050751089e-05,1.6170549893470415e-08
1091,0.05455,0.0002412262419,-9.040188754e-05,1.6845949922777298e-08
1092,0.0546,0.0002450769612,-9.029954076e-05,1.7555600083461048e-08
1093,0.05465,0.0002487868882,-9.020061929e-05,1.8369100077825218e-08
1094,0.0547,0.0002523503801,-9.010526778e-05,1.8940049955045585e-08
1095,0.05475,0.0002557619748,-9.00136265e-05,1.9612399992235963e-08
1096,0.0548,0.000259016293,-8.992583382e-05,2.0346499996761955e-08
1097,0.05485,0.0002621081404,-8.984202358e-05,2.0870199956462068e-08
1098,0.0549,0.0002650325202,-8.976232482e-05,2.1535100028528473e-08
1099,0.05495,0.0002677845343,-8.968686426e-05,2.214215002755565e-08
1100,0.055,0.0002703594857,-8.961576367e-05,2.2642850014669563e-08
1101,0.05505,0.0002727528899,-8.954913966e-05,2.321995003717013e-08
1102,0.0551,0.000274960376,-8.948710609e-05,2.371299998677953e-08
1103,0.05515,0.000276977788,-8.942977156e-05,2.424399996015479e-08
1104,0.0552,0.0002788011962,-8.937723912e-05,2.467309998845091e-08
1105,0.05525,0.0002804267975,-8.932960873e-05,2.5123750057795546e-08
1106,0.0553,0.0002818510163,-8.928697479e-05,2.5683149984458316e-08
1107,0.05535,0.000283070515,-8.924942581e-05,2.5957499934226025e-08
1108,0.0554,0.0002840820939,-8.921704692e-05,2.6271949997002525e-08
1109,0.05545,0.0002848827915,-8.918991742e-05,2.669574997963154e-08
1110,0.0555,0.0002854698943,-8.916811044e-05,2.702215006161572e-08
1111,0.05555,0.0002858408362,-8.915169551e-05,2.73181000534509e-08
1112,0.0556,0.0002859932979,-8.914073604e-05,2.7623949920449432e-08
1113,0.05565,0.0002859252165,-8.91352891e-05,2.7858250008488267e-08
1114,0.0557,0.0002856346837,-8.913540792e-05,2.7941850056515056e-08
1115,0.05575,0.0002851200449,-8.914113945e-05,2.817244993812574e-08
1116,0.0558,0.0002843799079,-8.915252413e-05,2.840395000615597e-08
1117,0.05585,0.0002834130407,-8.91695984e-05,2.849534999312727e-08
1118,0.0559,0.0002822184698,-8.919239228e-05,2.8584899964298298e-08
1119,0.05595,0.0002807954881,-8.922092915e-05,2.8619050029560916e-08
1120,0.056,0.0002791435521,-8.925522831e-05,2.8626050068347383e-08
1121,0.05605,0.0002772623795,-8.929530255e-05,2.86647500098193e-08
1122,0.0561,0.0002751519564,-8.934115795e-05,2.8678199986411843e-08
1123,0.05615,0.0002728124339,-8.939279646e-05,2.856694996940072e-08
1124,0.0562,0.000270244225,-8.945021347e-05,2.8537499945167216e-08
1125,0.05625,0.0002674480088,-8.951339773e-05,2.8479400053516013e-08
1126,0.0563,0.0002644246117,-8.958233425e-05,2.8305850052756654e-08
1127,0.05635,0.0002611751392,-8.965700107e-05,2.806959995839929e-08
1128,0.0564,0.0002577010025,-8.973736853e-05,2.782624992730097e-08
1129,0.05645,0.0002540037497,-8.982340354e-05,2.7724850043802513e-08
1130,0.0565,0.0002500851463,-8.991506752e-05,2.747315009277336e-08
1131,0.05655,0.0002459472141,-9.001231542e-05,2.710704993628965e-08
1132,0.0566,0.0002415922227,-9.011509596e-05,2.688634996540415e-08
1133,0.05665,0.0002370225956,-9.022335396e-05,2.652280006384955e-08
1134,0.0567,0.0002322410112,-9.033702777e-05,2.6105599945213526e-08
1135,0.05675,0.0002272504012,-9.045604938e-05,2.5825599992302523e-08
1136,0.0568,0.0002220538441,-9.058034701e-05,2.5447050082134243e-08
