"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.03465,1.432077652E-9,0.0,0.007149013277,1.432050458E-9,314.9274494
0.0347,1.432077644E-9,0.0,0.007148930603,1.432050498E-9,314.9274341
0.03475,1.432077639E-9,0.0,0.007148847664,1.432050528E-9,314.9274188
0.0348,1.432077631E-9,0.0,0.007148765,1.432050568E-9,314.9274035
0.03485,1.432077626E-9,0.0,0.007148682071,1.432050598E-9,314.9273883
0.0349,1.432077618E-9,0.0,0.007148599417,1.432050638E-9,314.927373
0.03495,1.432077613E-9,0.0,0.007148516496,1.432050668E-9,314.9273577
0.035,1.432077605E-9,0.0,0.007148433853,1.432050708E-9,314.9273425
0.03505,1.4320776E-9,0.0,0.007148350941,1.432050738E-9,314.9273272
0.0351,1.432077592E-9,0.0,0.007148268307,1.432050779E-9,314.9273119
0.03515,1.432077587E-9,0.0,0.007148185405,1.432050808E-9,314.9272967
0.0352,1.43207758E-9,0.0,0.007148102781,1.432050849E-9,314.9272814
0.03525,1.432077574E-9,0.0,0.007148019888,1.432050878E-9,314.9272661
0.0353,1.432077567E-9,0.0,0.007147937273,1.432050919E-9,314.9272508
0.03535,1.432077562E-9,0.0,0.00714785439,1.432050949E-9,314.9272356
0.0354,1.432077554E-9,0.0,0.007147771784,1.43205099E-9,314.9272203
0.03545,1.432077549E-9,0.0,0.007147688911,1.432051019E-9,314.927205
0.0355,1.432077542E-9,0.0,0.007147606315,1.43205106E-9,314.9271898
0.03555,1.432077537E-9,0.0,0.007147523451,1.43205109E-9,314.9271745
0.0356,1.432077529E-9,0.0,0.007147440864,1.432051131E-9,314.9271592
0.03565,1.432077524E-9,0.0,0.00714735801,1.432051161E-9,314.927144
0.0357,1.432077517E-9,0.0,0.007147275432,1.432051201E-9,314.9271287
0.03575,1.432077512E-9,0.0,0.007147192588,1.432051231E-9,314.9271134
0.0358,1.432077505E-9,0.0,0.007147110019,1.432051272E-9,314.9270982
0.03585,1.4320775E-9,0.0,0.007147027185,1.432051302E-9,314.9270829
0.0359,1.432077493E-9,0.0,0.007146944625,1.432051343E-9,314.9270676
0.03595,1.432077488E-9,0.0,0.007146861801,1.432051373E-9,314.9270523
0.036,1.432077481E-9,0.0,0.007146779249,1.432051414E-9,314.9270371
0.03605,1.432077476E-9,0.0,0.007146696437,1.432051444E-9,314.9270218
0.0361,1.432077469E-9,0.0,0.007146613893,1.432051485E-9,314.9270065
0.03615,1.432077464E-9,0.0,0.007146531091,1.432051515E-9,314.9269913
0.0362,1.432077457E-9,0.0,0.007146448556,1.432051556E-9,314.926976
0.03625,1.432077453E-9,0.0,0.007146365764,1.432051586E-9,314.9269607
0.0363,1.432077446E-9,0.0,0.007146283237,1.432051627E-9,314.9269455
0.03635,1.432077441E-9,0.0,0.007146200457,1.432051657E-9,314.9269302
0.0364,1.432077434E-9,0.0,0.007146117937,1.432051698E-9,314.9269149
0.03645,1.432077429E-9,0.0,0.007146035168,1.432051728E-9,314.9268996
0.0365,1.432077423E-9,0.0,0.007145952657,1.432051769E-9,314.9268844
0.03655,1.432077418E-9,0.0,0.007145869898,1.4320518E-9,314.9268691
0.0366,1.432077411E-9,0.0,0.007145787395,1.43205184E-9,314.9268538
0.03665,1.432077406E-9,0.0,0.007145704648,1.432051871E-9,314.9268386
0.0367,1.4320774E-9,0.0,0.007145622152,1.432051912E-9,314.9268233
0.03675,1.432077395E-9,0.0,0.007145539416,1.432051942E-9,314.926808
0.0368,1.432077389E-9,0.0,0.007145456928,1.432051983E-9,314.9267928
0.03685,1.432077384E-9,0.0,0.007145374204,1.432052014E-9,314.9267775
0.0369,1.432077378E-9,0.0,0.007145291723,1.432052055E-9,314.9267622
0.03695,1.432077373E-9,0.0,0.00714520901,1.432052086E-9,314.926747
0.037,1.432077367E-9,0.0,0.007145126537,1.432052126E-9,314.9267317
0.03705,1.432077362E-9,0.0,0.007145043836,1.432052157E-9,314.9267164
0.0371,1.432077356E-9,0.0,0.007144961369,1.432052198E-9,314.9267011
0.03715,1.432077351E-9,0.0,0.00714487868,1.432052229E-9,314.9266859
0.0372,1.432077345E-9,0.0,0.007144796221,1.432052269E-9,314.9266706
0.03725,1.43207734E-9,0.0,0.007144713544,1.432052301E-9,314.9266553
0.0373,1.432077334E-9,0.0,0.007144631091,1.432052341E-9,314.9266401
0.03735,1.43207733E-9,0.0,0.007144548426,1.432052373E-9,314.9266248
0.0374,1.432077323E-9,0.0,0.007144465981,1.432052413E-9,314.9266095
0.03745,1.432077319E-9,0.0,0.007144383328,1.432052445E-9,314.9265943
0.0375,1.432077313E-9,0.0,0.007144300889,1.432052485E-9,314.926579
0.03755,1.432077309E-9,0.0,0.007144218248,1.432052517E-9,314.9265637
0.0376,1.432077303E-9,0.0,0.007144135816,1.432052557E-9,314.9265484
0.03765,1.432077298E-9,0.0,0.007144053187,1.432052589E-9,314.9265332
0.0377,1.432077292E-9,0.0,0.007143970762,1.432052629E-9,314.9265179
0.03775,1.432077288E-9,0.0,0.007143888146,1.432052661E-9,314.9265026
0.0378,1.432077282E-9,0.0,0.007143805727,1.432052701E-9,314.9264874
0.03785,1.432077278E-9,0.0,0.007143723123,1.432052733E-9,314.9264721
0.0379,1.432077272E-9,0.0,0.007143640711,1.432052773E-9,314.9264568
0.03795,1.432077268E-9,0.0,0.00714355812,1.432052805E-9,314.9264416
0.038,1.432077262E-9,0.0,0.007143475713,1.432052845E-9,314.9264263
0.03805,1.432077258E-9,0.0,0.007143393135,1.432052878E-9,314.926411
0.0381,1.432077252E-9,0.0,0.007143310735,1.432052917E-9,314.9263958
0.03815,1.432077248E-9,0.0,0.00714322817,1.43205295E-9,314.9263805
0.0382,1.432077242E-9,0.0,0.007143145775,1.43205299E-9,314.9263652
0.03825,1.432077238E-9,0.0,0.007143063223,1.432053023E-9,314.9263499
0.0383,1.432077232E-9,0.0,0.007142980834,1.432053062E-9,314.9263347
0.03835,1.432077228E-9,0.0,0.007142898295,1.432053095E-9,314.9263194
0.0384,1.432077223E-9,0.0,0.007142815913,1.432053135E-9,314.9263041
0.03845,1.432077218E-9,0.0,0.007142733386,1.432053168E-9,314.9262889
0.0385,1.432077213E-9,0.0,0.00714265101,1.432053207E-9,314.9262736
0.03855,1.432077209E-9,0.0,0.007142568497,1.432053241E-9,314.9262583
0.0386,1.432077204E-9,0.0,0.007142486126,1.43205328E-9,314.9262431
0.03865,1.432077199E-9,0.0,0.007142403626,1.432053314E-9,314.9262278
0.0387,1.432077194E-9,0.0,0.00714232126,1.432053353E-9,314.9262125
0.03875,1.43207719E-9,0.0,0.007142238774,1.432053387E-9,314.9261972
0.0388,1.432077185E-9,0.0,0.007142156414,1.432053425E-9,314.926182
0.03885,1.432077181E-9,0.0,0.007142073941,1.43205346E-9,314.9261667
0.0389,1.432077176E-9,0.0,0.007141991587,1.432053498E-9,314.9261514
0.03895,1.432077172E-9,0.0,0.007141909127,1.432053533E-9,314.9261362
0.039,1.432077167E-9,0.0,0.007141826778,1.432053571E-9,314.9261209
0.03905,1.432077163E-9,0.0,0.007141744332,1.432053606E-9,314.9261056
0.0391,1.432077158E-9,0.0,0.007141661989,1.432053644E-9,314.9260904
0.03915,1.432077154E-9,0.0,0.007141579556,1.432053679E-9,314.9260751
0.0392,1.432077149E-9,0.0,0.007141497218,1.432053717E-9,314.9260598
0.03925,1.432077145E-9,0.0,0.007141414798,1.432053752E-9,314.9260446
0.0393,1.43207714E-9,0.0,0.007141332466,1.43205379E-9,314.9260293
0.03935,1.432077136E-9,0.0,0.00714125006,1.432053825E-9,314.926014
0.0394,1.432077131E-9,0.0,0.007141167733,1.432053863E-9,314.9259987
0.03945,1.432077127E-9,0.0,0.007141085341,1.432053899E-9,314.9259835
0.0395,1.432077123E-9,0.0,0.007141003019,1.432053937E-9,314.9259682
0.03955,1.432077119E-9,0.0,0.00714092064,1.432053972E-9,314.9259529
0.0396,1.432077114E-9,0.0,0.007140838324,1.43205401E-9,314.9259377
0.03965,1.43207711E-9,0.0,0.007140755959,1.432054046E-9,314.9259224
0.0397,1.432077106E-9,0.0,0.007140673647,1.432054083E-9,314.9259071
0.03975,1.432077102E-9,0.0,0.007140591296,1.432054119E-9,314.9258919
0.0398,1.432077098E-9,0.0,0.00714050899,1.432054157E-9,314.9258766
0.03985,1.432077094E-9,0.0,0.007140426652,1.432054193E-9,314.9258613
0.0399,1.43207709E-9,0.0,0.007140344351,1.43205423E-9,314.925846
0.03995,1.432077086E-9,0.0,0.007140262027,1.432054267E-9,314.9258308
0.04,1.432077081E-9,0.0,0.007140179732,1.432054304E-9,314.9258155
0.04005,1.432077077E-9,0.0,0.007140097421,1.432054341E-9,314.9258002
0.0401,1.432077073E-9,0.0,0.007140015131,1.432054378E-9,314.925785
0.04015,1.432077069E-9,0.0,-3.11079494,9.814679887E-7,314.9257697
0.0402,1.976352221E-7,0.0,0.02881896713,5.031817192E-6,314.9252653
0.04025,1.008906749E-6,0.0,0.04084303026,1.695234816E-5,314.9244212
0.0403,3.397407404E-6,0.0,0.05179743204,4.249527766E-5,314.9232514
0.04035,8.51787639E-6,0.0,0.0627574932,8.658635497E-5,314.9217652
0.0404,1.736189232E-5,0.0,0.07287118624,1.532891791E-4,314.9199744
0.04045,3.075039795E-5,0.0,0.08342509376,2.465391739E-4,314.9178877
0.0405,4.948029632E-5,0.0,0.09290679089,3.695266632E-4,314.915516
0.04055,7.420089036E-5,0.0,0.1030768438,5.25360663E-4,314.9128674
0.0406,1.055464753E-4,0.0,0.1119980618,7.164926182E-4,314.9099523
0.04065,1.440209378E-4,0.0,0.1217970682,9.453299194E-4,314.9067781
0.0407,1.901203184E-4,0.0,0.1301961702,0.001213698655,314.9033548
0.04075,2.442252363E-4,0.0,0.1396370999,0.001523410545,314.8996893
0.0408,3.067141567E-4,0.0,0.1475407274,0.001875762897,314.8957908
0.04085,3.778632761E-4,0.0,0.1566374649,0.00227206215,314.8916659
0.0409,4.579511293E-4,0.0,0.1640670548,0.002713159355,314.8873234
0.04095,5.471655966E-4,0.0,0.1728341455,0.003199933109,314.8827693
0.041,6.457004041E-4,0.0,0.1798084064,0.003732859006,314.878012
0.04105,7.53668939E-4,0.0,0.188260749,0.004312454382,314.8730571
0.0411,8.711931271E-4,0.0,0.1947967447,0.004938880305,314.8679126
0.04115,9.983237662E-4,0.0,0.2029493497,0.005612350281,314.8625837
0.0412,0.001135122208,0.0,0.209063023,0.006332763436,314.8570779
0.04125,0.00128158694,0.0,0.2169308364,0.007100079085,314.8514001
0.0413,0.001437728451,0.0,0.2226372324,0.007913980168,314.8455574
0.04135,0.001603501875,0.0,0.230229364,0.008774257021,314.8395544
0.0414,0.001778883708,0.0,0.2355505226,0.009680976147,314.833398
0.04145,0.001963905645,0.0,0.2428803624,0.01063470661,314.8270925
0.0415,0.002158700007,0.0,0.2478042924,0.01163585482,314.8206451
0.04155,0.002363366772,0.0,0.254862194,0.01268496396,314.8140603
0.0416,0.002578033455,0.0,0.2593832096,0.01378243348,314.8073455
0.04165,0.002802799001,0.0,0.2661627885,0.01492880463,314.8005053
0.0417,0.003037790892,0.0,0.2702704075,0.01612446819,314.7935473
0.04175,0.003283106698,0.0,0.2767621967,0.01736994532,314.7864764
0.0418,0.003538870233,0.0,0.280442147,0.01866559674,314.7793003
0.04185,0.003805173392,0.0,0.2866339076,0.02001189877,314.7720243
0.0419,0.004082131345,0.0,0.2898680888,0.02140915261,314.7646565
0.04195,0.004369824387,0.0,0.2957448581,0.02285775548,314.7572024
0.042,0.004668352143,0.0,0.2985112776,0.02435790985,314.7496704
0.04205,0.004977775402,0.0,0.304055407,0.02590988885,314.7420663
0.0421,0.005298169166,0.0,0.3063280759,0.02751374582,314.7343989
0.04215,0.005629564536,0.0,0.3115192802,0.02916957251,314.7266746
0.0422,0.005972000313,0.0,0.3132680995,0.03087721018,314.7189023
0.04225,0.006325465175,0.0,0.3180835549,0.0326364983,314.7110887
0.0423,0.006689947374,0.0,0.3192742292,0.03444698949,314.7032434
0.04235,0.007065377651,0.0,0.3236887677,0.03630818573,314.6953734
0.0424,0.007451676431,0.0,0.3242827927,0.03821926071,314.6874884
0.04245,0.007848698193,0.0,0.3282692536,0.04017927991,314.679596
0.0425,0.008256275425,0.0,0.3282240414,0.04218693553,314.6717063
0.04255,0.008674165494,0.0,0.3317538605,0.0442407464,314.6638271
0.0426,0.009102090524,0.0,0.3310230872,0.04633881266,314.6559688
0.04265,0.009539688221,0.0,0.3340672243,0.04847899097,314.6481393
0.0427,0.009986546775,0.0,0.3326015056,0.05065867876,314.6403495
0.04275,0.01044216157,0.0,0.335131831,0.05287496016,314.6326073
0.0428,0.01090596423,0.0,0.3328798558,0.05512443211,314.6249236
0.04285,0.01137728766,0.0,0.3348711319,0.05740331672,314.6173064
0.0429,0.01185538835,0.0,0.3317813984,0.05970734424,314.6097665
0.04295,0.01233942281,0.0,0.3332139877,0.06203182779,314.6023117
0.043,0.01282846235,0.0,0.3292372837,0.06437162005,314.5949524
0.04305,0.01332148417,0.0,0.3301006795,0.06672114662,314.5876962
0.0431,0.01381737796,0.0,0.3251934087,0.06907445353,314.5805528
0.04315,0.01431495516,0.0,0.325490595,0.07142519503,314.573529
0.0432,0.0148129464,0.0,0.3196189585,0.07376678675,314.5666339
0.04325,0.01531003199,0.0,0.3193714416,0.07609234206,314.5598731
0.0433,0.01580482912,0.0,0.3125163187,0.07839493997,314.5532546
0.04335,0.01629594533,0.0,0.3117694237,0.08066750131,314.5467828
0.0434,0.01678195373,0.0,0.3039315543,0.08290317092,314.5404642
0.04345,0.01726146947,0.0,0.3027592659,0.08509512143,314.5343017
0.0435,0.0177331105,0.0,0.2939640534,0.08723703741,314.5282999
0.04355,0.01819559456,0.0,0.2924723588,0.08932283214,314.5224601
0.0436,0.01864768265,0.0,0.2827733568,0.09134720978,314.516785
0.04365,0.0190882917,0.0,0.2811008525,0.09330528166,314.5112739
0.0437,0.01951641802,0.0,0.2705808975,0.09519317516,314.5059278
0.04375,0.01993125941,0.0,0.268895498,0.09700754266,314.5007439
0.0438,0.02033211725,0.0,0.2576646205,0.09874618504,314.4957213
0.04385,0.0207185215,0.0,0.2561556977,0.1004074588,314.4908557
0.0439,0.0210901125,0.0,0.2443454639,0.1019908884,314.4861443
0.04395,0.0214467638,0.0,0.2432116442,0.103496492,314.4815815
0.044,0.02178844754,0.0,0.2309663586,0.1049253671,314.4771631
0.04405,0.02211535209,0.0,0.2304003291,0.1062789677,314.4728822
0.0441,0.02242773751,0.0,0.2178663572,0.1075596591,314.4687338
0.04415,0.022726047,0.0,0.2180390026,0.1087699835,314.4647104
0.0442,0.02301076009,0.0,0.2053540198,0.1099131866,314.4608061
0.04425,0.0232824982,0.0,0.2064006325,0.1109925072,314.4570132
0.0443,0.02354188264,0.0,0.1936846583,0.1120116784,314.4533257
0.04435,0.02378963505,0.0,0.1956956078,0.1129742678,314.4497358
0.0444,0.02402644539,0.0,0.1830451905,0.1138841562,314.4462376
0.04445,0.02425306779,0.0,0.1860623961,0.1147449416,314.4428237
0.0445,0.02447020134,0.0,0.1735484811,0.1155603957,314.4394884
0.04455,0.0246785813,0.0,0.1775676784,0.1163339358,314.4362248
0.0446,0.02487887353,0.0,0.165236827,0.1170690565,314.4330278
0.04465,0.02507176077,0.0,0.1702144294,0.1177688663,314.4298912
0.0447,0.02525784981,0.0,0.1580924416,0.1184364924,314.4268102
0.04475,0.02543775246,0.0,0.1639551165,0.1190746734,314.4237794
0.0448,0.02561200402,0.0,0.1520518765,0.1196861372,314.4207946
0.04485,0.02578113869,0.0,0.1587068802,0.12027324,314.4178512
0.0449,0.0259456174,0.0,0.1470213606,0.120838317,314.4149454
0.04495,0.02610589781,0.0,0.1543660724,0.1213833594,314.4120734
0.045,0.02626236966,0.0,0.1428907507,0.1219103396,314.4092319
0.04505,0.02641541967,0.0,0.1508204535,0.1224209177,314.4064176
0.0451,0.02656537292,0.0,0.1395447677,0.1229167435,314.4036278
0.04515,0.02671255299,0.0,0.1479583198,0.1233991866,314.4008598
0.0452,0.02685722817,0.0,0.1368710892,0.123869618,314.3981112
0.04525,0.02699966742,0.0,0.1456745764,0.1243291586,314.3953798
0.0453,0.0271400903,0.0,0.1347655085,0.1247789425,314.3926636
0.04535,0.02727871939,0.0,0.1438742108,0.1252198808,314.3899609
0.0454,0.02741573315,0.0,0.1331346999,0.1256529093,314.3872698
0.04545,0.02755131528,0.0,0.1424737998,0.1260787643,314.3845891
0.0455,0.02768560997,0.0,0.131897232,0.1264982169,314.3819173
0.04555,0.02781876865,0.0,0.1414016717,0.1269118589,314.3792533
