"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.33455,0.7273926596,0.9529588867,0.6314027803
0.3346,0.7276482499,0.9529606042,0.6314018379
0.33465,0.7279037084,0.9529623259,0.6314008924
0.3347,0.7281590352,0.9529640519,0.6313999436
0.33475,0.72841423,0.9529657822,0.6313989916
0.3348,0.728669293,0.9529675167,0.6313980365
0.33485,0.7289242239,0.9529692555,0.6313970782
0.3349,0.7291790227,0.9529709985,0.6313961168
0.33495,0.7294336892,0.9529727458,0.6313951522
0.335,0.7296882235,0.9529744974,0.6313941846
0.33505,0.7299426255,0.9529762532,0.6313932138
0.3351,0.730196895,0.9529780132,0.63139224
0.33515,0.7304510319,0.9529797776,0.6313912632
0.3352,0.7307050363,0.9529815461,0.6313902833
0.33525,0.730958908,0.9529833189,0.6313893004
0.3353,0.7312126469,0.952985096,0.6313883145
0.33535,0.7314662529,0.9529868773,0.6313873257
0.3354,0.731719726,0.9529886628,0.6313863338
0.33545,0.7319730661,0.9529904526,0.6313853391
0.3355,0.7322262731,0.9529922466,0.6313843414
0.33555,0.7324793469,0.9529940448,0.6313833408
0.3356,0.7327322875,0.9529958473,0.6313823373
0.33565,0.7329850947,0.952997654,0.631381331
0.3357,0.7332377685,0.9529994649,0.6313803218
0.33575,0.7334903087,0.95300128,0.6313793097
0.3358,0.7337427154,0.9530030994,0.6313782949
0.33585,0.7339949885,0.953004923,0.6313772772
0.3359,0.7342471278,0.9530067508,0.6313762568
0.33595,0.7344991333,0.9530085828,0.6313752335
0.336,0.7347510048,0.953010419,0.6313742075
0.33605,0.7350027424,0.9530122595,0.6313731788
0.3361,0.7352543459,0.9530141041,0.6313721473
0.33615,0.7355058153,0.953015953,0.6313711131
0.3362,0.7357571505,0.953017806,0.6313700763
0.33625,0.7360083513,0.9530196633,0.6313690367
0.3363,0.7362594178,0.9530215247,0.6313679945
0.33635,0.7365103498,0.9530233904,0.6313669495
0.3364,0.7367611472,0.9530252602,0.631365902
0.33645,0.7370118101,0.9530271343,0.6313648518
0.3365,0.7372623382,0.9530290125,0.6313637991
0.33655,0.7375127316,0.9530308949,0.6313627436
0.3366,0.7377629901,0.9530327815,0.6313616857
0.33665,0.7380131136,0.9530346723,0.631360625
0.3367,0.7382631022,0.9530365673,0.6313595619
0.33675,0.7385129557,0.9530384665,0.6313584962
0.3368,0.7387626739,0.9530403698,0.6313574279
0.33685,0.739012257,0.9530422773,0.6313563571
0.3369,0.7392617047,0.953044189,0.6313552838
0.33695,0.7395110169,0.9530461048,0.6313542079
0.337,0.7397601938,0.9530480248,0.6313531296
0.33705,0.740009235,0.953049949,0.6313520487
0.3371,0.7402581406,0.9530518774,0.6313509653
0.33715,0.7405069105,0.9530538099,0.6313498795
0.3372,0.7407555446,0.9530557465,0.6313487912
0.33725,0.7410040428,0.9530576874,0.6313477003
0.3373,0.741252405,0.9530596323,0.6313466071
0.33735,0.7415006312,0.9530615815,0.6313455114
0.3374,0.7417487213,0.9530635347,0.6313444133
0.33745,0.7419966753,0.9530654922,0.6313433126
0.3375,0.7422444929,0.9530674538,0.6313422096
0.33755,0.7424921743,0.9530694195,0.6313411041
0.3376,0.7427397192,0.9530713893,0.6313399963
0.33765,0.7429871276,0.9530733633,0.6313388859
0.3377,0.7432343995,0.9530753415,0.6313377733
0.33775,0.7434815347,0.9530773238,0.6313366581
0.3378,0.7437285331,0.9530793102,0.6313355406
0.33785,0.7439753948,0.9530813007,0.6313344207
0.3379,0.7442221196,0.9530832954,0.6313332984
0.33795,0.7444687075,0.9530852942,0.6313321736
0.338,0.7447151583,0.9530872971,0.6313310466
0.33805,0.7449614721,0.9530893041,0.631329917
0.3381,0.7452076486,0.9530913153,0.6313287852
0.33815,0.7454536879,0.9530933305,0.6313276509
0.3382,0.7456995899,0.9530953499,0.6313265143
0.33825,0.7459453544,0.9530973734,0.6313253753
0.3383,0.7461909815,0.953099401,0.6313242339
0.33835,0.746436471,0.9531014327,0.6313230901
0.3384,0.7466818229,0.9531034686,0.6313219441
0.33845,0.7469270371,0.9531055085,0.6313207955
0.3385,0.7471721135,0.9531075525,0.6313196447
0.33855,0.747417052,0.9531096006,0.6313184914
0.3386,0.7476618526,0.9531116529,0.6313173359
0.33865,0.7479065152,0.9531137092,0.6313161778
0.3387,0.7481510397,0.9531157696,0.6313150175
0.33875,0.7483954261,0.9531178341,0.6313138548
0.3388,0.7486396742,0.9531199027,0.6313126897
0.33885,0.7488837841,0.9531219753,0.6313115222
0.3389,0.7491277555,0.9531240521,0.6313103524
0.33895,0.7493715885,0.9531261329,0.6313091801
0.339,0.749615283,0.9531282178,0.6313080056
0.33905,0.7498588389,0.9531303068,0.6313068285
0.3391,0.7501022561,0.9531323999,0.6313056492
0.33915,0.7503455345,0.953134497,0.6313044674
0.3392,0.7505886741,0.9531365982,0.6313032833
0.33925,0.7508316749,0.9531387035,0.6313020967
0.3393,0.7510745366,0.9531408128,0.6313009078
0.33935,0.7513172593,0.9531429262,0.6312997164
0.3394,0.7515598429,0.9531450437,0.6312985227
0.33945,0.7518022873,0.9531471652,0.6312973265
0.3395,0.7520445925,0.9531492907,0.6312961279
0.33955,0.7522867583,0.9531514204,0.6312949268
0.3396,0.7525287847,0.953153554,0.6312937235
0.33965,0.7527706717,0.9531556918,0.6312925175
0.3397,0.753012419,0.9531578335,0.6312913092
0.33975,0.7532540268,0.9531599793,0.6312900984
0.3398,0.7534954948,0.9531621292,0.6312888852
0.33985,0.7537368231,0.9531642831,0.6312876695
0.3399,0.7539780116,0.953166441,0.6312864513
0.33995,0.7542190601,0.953168603,0.6312852306
0.34,0.7544599686,0.953170769,0.6312840075
0.34005,0.7547007371,0.953172939,0.6312827818
0.3401,0.7549413655,0.953175113,0.6312815536
0.34015,0.7551818536,0.9531772911,0.6312803229
0.3402,0.7554222015,0.9531794732,0.6312790897
0.34025,0.7556624091,0.9531816594,0.6312778538
0.3403,0.7559024762,0.9531838495,0.6312766155
0.34035,0.7561424028,0.9531860437,0.6312753745
0.3404,0.7563821889,0.9531882418,0.631274131
0.34045,0.7566218344,0.953190444,0.6312728849
0.3405,0.7568613391,0.9531926502,0.6312716362
0.34055,0.7571007031,0.9531948604,0.6312703847
0.3406,0.7573399262,0.9531970746,0.6312691308
0.34065,0.7575790085,0.9531992928,0.6312678741
0.3407,0.7578179497,0.953201515,0.6312666148
0.34075,0.7580567499,0.9532037412,0.6312653527
0.3408,0.758295409,0.9532059714,0.631264088
0.34085,0.7585339268,0.9532082056,0.6312628204
0.3409,0.7587723034,0.9532104438,0.6312615503
0.34095,0.7590105387,0.953212686,0.6312602772
0.341,0.7592486326,0.9532149322,0.6312590015
0.34105,0.759486585,0.9532171823,0.6312577229
0.3411,0.7597243959,0.9532194364,0.6312564416
0.34115,0.7599620651,0.9532216945,0.6312551574
0.3412,0.7601995927,0.9532239566,0.6312538704
0.34125,0.7604369785,0.9532262227,0.6312525804
0.3413,0.7606742225,0.9532284927,0.6312512876
0.34135,0.7609113246,0.9532307667,0.6312499919
0.3414,0.7611482847,0.9532330447,0.6312486933
0.34145,0.7613851028,0.9532353266,0.6312473917
0.3415,0.7616217788,0.9532376125,0.6312460872
0.34155,0.7618583127,0.9532399023,0.6312447796
0.3416,0.7620947043,0.9532421962,0.6312434691
0.34165,0.7623309536,0.9532444939,0.6312421555
0.3417,0.7625670606,0.9532467957,0.6312408389
0.34175,0.7628030251,0.9532491013,0.6312395192
0.3418,0.7630388471,0.953251411,0.6312381966
0.34185,0.7632745265,0.9532537245,0.6312368707
0.3419,0.7635100632,0.953256042,0.6312355418
0.34195,0.7637454573,0.9532583635,0.6312342097
0.342,0.7639807086,0.9532606889,0.6312328745
0.34205,0.764215817,0.9532630182,0.6312315361
0.3421,0.7644507825,0.9532653515,0.6312301946
0.34215,0.7646856051,0.9532676887,0.6312288498
0.3422,0.7649202845,0.9532700298,0.6312275019
0.34225,0.7651548209,0.9532723749,0.6312261506
0.3423,0.7653892141,0.9532747239,0.6312247963
0.34235,0.765623464,0.9532770768,0.6312234385
0.3424,0.7658575706,0.9532794336,0.6312220776
0.34245,0.7660915338,0.9532817944,0.6312207134
0.3425,0.7663253536,0.953284159,0.6312193459
0.34255,0.7665590298,0.9532865276,0.6312179751
0.3426,0.7667925625,0.9532889001,0.631216601
0.34265,0.7670259515,0.9532912765,0.6312152235
0.3427,0.7672591968,0.9532936568,0.6312138428
0.34275,0.7674922983,0.953296041,0.6312124587
0.3428,0.7677252559,0.9532984291,0.6312110713
0.34285,0.7679580697,0.9533008212,0.6312096804
0.3429,0.7681907394,0.9533032171,0.6312082863
0.34295,0.7684232651,0.9533056169,0.6312068888
0.343,0.7686556467,0.9533080206,0.6312054879
0.34305,0.7688878841,0.9533104282,0.6312040836
0.3431,0.7691199772,0.9533128396,0.6312026761
0.34315,0.769351926,0.953315255,0.631201265
0.3432,0.7695837305,0.9533176742,0.6311998507
0.34325,0.7698153905,0.9533200974,0.6311984329
0.3433,0.770046906,0.9533225244,0.6311970118
0.34335,0.7702782769,0.9533249553,0.6311955873
0.3434,0.7705095032,0.95332739,0.6311941594
0.34345,0.7707405848,0.9533298286,0.6311927282
0.3435,0.7709715216,0.9533322711,0.6311912936
0.34355,0.7712023136,0.9533347175,0.6311898556
0.3436,0.7714329607,0.9533371677,0.6311884143
0.34365,0.7716634628,0.9533396218,0.6311869695
0.3437,0.7718938199,0.9533420798,0.6311855215
0.34375,0.7721240319,0.9533445416,0.6311840701
0.3438,0.7723540987,0.9533470072,0.6311826154
0.34385,0.7725840203,0.9533494768,0.6311811574
0.3439,0.7728137967,0.9533519501,0.631179696
0.34395,0.7730434277,0.9533544273,0.6311782314
0.344,0.7732729132,0.9533569084,0.6311767634
