,Time,Pe,Tm,delta,Pt,w,Te
1716,0.0858,0.171748456,0.0,0.2568009433,0.4412245428,0.9859981828025477,1.0289331210227028
1717,0.08585,0.1719132946,0.0,0.2568694366,0.4413750638,0.9859810337579618,1.028961783438668
1718,0.0859,0.1720780509,0.0,0.25695453,0.4415252088,0.9859638840764331,1.0289808917177883
1719,0.08595,0.1722427248,0.0,0.257021571,0.4416749789,0.9859467343949044,1.0289904458600638
1720,0.086,0.1724073163,0.0,0.2571080674,0.4418243748,0.9859295843949044,1.0290095541391842
1721,0.08605,0.1725718256,0.0,0.2571736742,0.4419733977,0.9859124340764331,1.0290286624183047
1722,0.0861,0.1727362526,0.0,0.2572615548,0.4421220483,0.9858952834394905,1.0290477707028558
1723,0.08615,0.1729005973,0.0,0.2573257466,0.4422703278,0.9858781324840764,1.0290668789819761
1724,0.0862,0.17306486,0.0,0.2574149916,0.4424182368,0.9858609812101911,1.029076433118821
1725,0.08625,0.1732290404,0.0,0.257477789,0.4425657765,0.9858438299363058,1.0290955414033722
1726,0.0863,0.1733931388,0.0,0.2575683772,0.4427129477,0.9858266780254776,1.0291146496824926
1727,0.08635,0.1735571552,0.0,0.2576298019,0.4428597513,0.9858095261146497,1.0291337579616129
1728,0.0864,0.1737210895,0.0,0.2577217112,0.4430061883,0.9857923735668789,1.0291528662407332
1729,0.08645,0.1738849419,0.0,0.2577817859,0.4431522596,0.9857752210191083,1.029162420377578
1730,0.0865,0.1740487123,0.0,0.257874993,0.4432979659,0.9857580681528664,1.0291815286621293
1731,0.08655,0.1742124009,0.0,0.2579337416,0.4434433085,0.985740914968153,1.0292006369466804
1732,0.0866,0.1743760076,0.0,0.258028222,0.443588288,0.9857237614649681,1.0292197452258007
1733,0.08665,0.1745395325,0.0,0.2580856695,0.4437329055,0.9857066076433121,1.0292292993626455
1734,0.0867,0.1747029757,0.0,0.2581813978,0.4438771617,0.9856894538216561,1.029248407641766
1735,0.08675,0.1748663371,0.0,0.2582375701,0.4440210577,0.9856722993630573,1.029277070063162
1736,0.0868,0.1750296169,0.0,0.2583345199,0.4441645942,0.9856551445859872,1.0292866242054375
1737,0.08685,0.175192815,0.0,0.258389444,0.4443077724,0.9856379898089171,1.0292961783422823
1738,0.0869,0.1753559315,0.0,0.2584875877,0.4444505929,0.9856208347133758,1.0293248407636781
1739,0.08695,0.1755189665,0.0,0.2585412917,0.4445930568,0.9856036789808917,1.0293439490482295
1740,0.087,0.17568192,0.0,0.2586406009,0.4447351647,0.9855865232484076,1.0293535031850742
1741,0.08705,0.1758447919,0.0,0.2586931137,0.4448769179,0.9855693671974521,1.0293726114641948
1742,0.0871,0.1760075825,0.0,0.258793559,0.4450183169,0.9855522108280255,1.0293917197433151
1743,0.08715,0.1761702916,0.0,0.2588449104,0.4451593629,0.9855350541401274,1.0294012738855907
1744,0.0872,0.1763329195,0.0,0.2589464616,0.4453000565,0.9855178974522293,1.029420382164711
1745,0.08725,0.1764954659,0.0,0.2589966822,0.4454403989,0.9855007401273886,1.029449044586107
1746,0.0873,0.1766579312,0.0,0.2590993082,0.4455803906,0.9854835824840764,1.0294585987283824
1747,0.08735,0.1768203152,0.0,0.2591484297,0.4457200328,0.9854664248407643,1.0294681528652274
1748,0.0874,0.176982618,0.0,0.2592520986,0.4458593262,0.9854492668789808,1.029496815286623
1749,0.08745,0.1771448396,0.0,0.2593001533,0.4459982718,0.9854321082802547,1.0295159235657436
1750,0.0875,0.1773069802,0.0,0.2594048322,0.4461368702,0.9854149496815287,1.0295254777080194
1751,0.08755,0.1774690397,0.0,0.2594518533,0.4462751227,0.9853977907643312,1.0295445859871397
1752,0.0876,0.1776310181,0.0,0.2595575088,0.4464130297,0.9853806315286624,1.0295636942662598
1753,0.08765,0.1777929156,0.0,0.2596035301,0.4465505924,0.9853634719745222,1.0295828025453801
1754,0.0877,0.1779547321,0.0,0.259710128,0.4466878114,0.9853463121019109,1.029592356687656
1755,0.08775,0.1781164677,0.0,0.2597551841,0.4468246879,0.9853291522292994,1.029611464972207
1756,0.0878,0.1782781225,0.0,0.2598626896,0.4469612224,0.9853119917197452,1.0296305732458966
1757,0.08785,0.1784396964,0.0,0.2599068156,0.4470974161,0.9852948312101911,1.0296496815250171
1758,0.0879,0.1786011896,0.0,0.2600151931,0.4472332694,0.9852776700636944,1.0296687898095682
1759,0.08795,0.178762602,0.0,0.260058425,0.4473687836,0.9852605089171975,1.029678343951844
1760,0.088,0.1789239337,0.0,0.2601676384,0.4475039593,0.9852433474522293,1.029697452230964
1761,0.08805,0.1790851847,0.0,0.2602100126,0.4476387975,0.9852261856687898,1.0297165605100844
1762,0.0881,0.1792463552,0.0,0.2603200252,0.4477732987,0.9852090235668789,1.029735668789205
1763,0.08815,0.179407445,0.0,0.2603615786,0.4479074643,0.9851918611464968,1.0297547770683253
1764,0.0882,0.1795684543,0.0,0.2604723532,0.4480412946,0.9851746984076434,1.0297738853528764
1765,0.08825,0.1797293831,0.0,0.2605131233,0.4481747908,0.9851575353503184,1.0297834394897214
1766,0.0883,0.1798902315,0.0,0.2606246222,0.4483079534,0.9851403722929937,1.0298025477688417
1767,0.08835,0.1800509994,0.0,0.260664647,0.4484407837,0.9851232085987262,1.0298216560533928
1768,0.0884,0.180211687,0.0,0.260776832,0.4485732821,0.9851060449044585,1.0298312101902376
1769,0.08845,0.1803722942,0.0,0.26081615,0.4487054497,0.9850888808917198,1.0298598726116337
1770,0.0885,0.1805328211,0.0,0.2609289825,0.4488372871,0.9850717162420382,1.029878980890754
1771,0.08855,0.1806932677,0.0,0.2609676323,0.4489687954,0.9850545515923568,1.0298885350330296
1772,0.0886,0.1808536342,0.0,0.2610810734,0.449099975,0.9850373866242037,1.02990764331215
1773,0.08865,0.1810139204,0.0,0.2611190942,0.4492308273,0.9850202213375797,1.0299267515912702
1774,0.0887,0.1811741266,0.0,0.2612331047,0.4493613526,0.985003055732484,1.029936305733546
1775,0.08875,0.1813342526,0.0,0.2612705359,0.449491552,0.9849858901273886,1.029955414012666
1776,0.0888,0.1814942986,0.0,0.2613850761,0.4496214262,0.9849687238853503,1.0299840764340622
1777,0.08885,0.1816542645,0.0,0.2614219576,0.4497509761,0.9849515573248407,1.0299936305709068
1778,0.0889,0.1818141505,0.0,0.2615369877,0.4498802024,0.9849343907643312,1.0300031847131828
1779,0.08895,0.1819739565,0.0,0.2615733593,0.4500091061,0.9849172238853503,1.0300318471345784
1780,0.089,0.1821336826,0.0,0.2616888392,0.4501376877,0.9849000563694268,1.0300509554136987
1781,0.08905,0.1822933289,0.0,0.2617247412,0.4502659483,0.9848828888535032,1.0300605095559745
1782,0.0891,0.1824528954,0.0,0.2618406307,0.4503938885,0.9848657210191082,1.0300796178350948
1783,0.08915,0.1826123821,0.0,0.2618761033,0.4505215093,0.9848485528662421,1.0300987261142152
1784,0.0892,0.182771789,0.0,0.2619923621,0.4506488112,0.9848313843949044,1.0301178343933355
1785,0.08925,0.1829311163,0.0,0.2620274458,0.4507757954,0.9848142156050956,1.030127388535611
1786,0.0893,0.1830903639,0.0,0.2621440334,0.4509024622,0.9847970468152866,1.0301464968147316
1787,0.08935,0.1832495318,0.0,0.2621787687,0.4510288129,0.9847798773885351,1.030165605093852
1788,0.0894,0.1834086203,0.0,0.2622956445,0.4511548479,0.9847627079617834,1.030184713378403
1789,0.08945,0.1835676291,0.0,0.262330072,0.4512805683,0.9847455378980892,1.0302038216575233
1790,0.0895,0.1837265585,0.0,0.2624471956,0.4514059745,0.9847283678343949,1.0302133757943683
1791,0.08955,0.1838854084,0.0,0.2624813558,0.4515310678,0.9847111974522293,1.0302420382157642
1792,0.0896,0.1840441789,0.0,0.2625986865,0.4516558484,0.984694026433121,1.0302611465003153
1793,0.08965,0.18420287,0.0,0.26263262,0.4517803177,0.9846768554140126,1.0302611464948845
1794,0.0897,0.1843614818,0.0,0.2627501174,0.4519044758,0.9846596843949045,1.030280254774005
1795,0.08975,0.1845200143,0.0,0.2627838647,0.4520283241,0.9846425127388535,1.030308917200832
1796,0.0898,0.1846784675,0.0,0.2629014883,0.4521518629,0.9846253407643312,1.0303280254799523
1797,0.08985,0.1848368415,0.0,0.2629350897,0.4522750934,0.9846081684713375,1.0303375796167968
1798,0.0899,0.1849951363,0.0,0.2630527993,0.452398016,0.9845909961783439,1.0303566878959174
1799,0.08995,0.185153352,0.0,0.2630862951,0.4525206317,0.9845738232484077,1.0303757961750377
1800,0.09,0.1853114886,0.0,0.2632040506,0.452642941,0.9845566503184714,1.0303853503173133
1801,0.09005,0.1854695461,0.0,0.2632374807,0.4527649451,0.9845394770700637,1.0304140127387094
1802,0.0901,0.1856275246,0.0,0.2633552422,0.4528866443,0.9845223031847135,1.0304331210232605
1803,0.09015,0.1857854241,0.0,0.2633886465,0.4530080398,0.984505129299363,1.030442675160105
1804,0.0902,0.1859432447,0.0,0.2635063743,0.4531291319,0.9844879550955414,1.0304617834392253
1805,0.09025,0.1861009864,0.0,0.2635397923,0.4532499218,0.9844707805732483,1.0304713375815011
1806,0.0903,0.1862586492,0.0,0.263657447,0.4533704098,0.9844536060509554,1.030490445855191
1807,0.09035,0.1864162332,0.0,0.263690918,0.4534905972,0.9844364308917198,1.0305191082820175
1808,0.0904,0.1865737384,0.0,0.2638084606,0.4536104842,0.9844192554140127,1.030528662424293
1809,0.09045,0.1867311648,0.0,0.2638420235,0.453730072,0.9844020799363057,1.0305477706979826
1810,0.0905,0.1868885126,0.0,0.2639594151,0.4538493609,0.9843849038216561,1.030566878977103
1811,0.09055,0.1870457817,0.0,0.2639931086,0.4539683522,0.9843677277070064,1.0305764331193785
1812,0.0906,0.1872029722,0.0,0.264110311,0.4540870461,0.9843505512738854,1.0306050955462054
1813,0.09065,0.187360084,0.0,0.2641441731,0.4542054437,0.9843333742038216,1.030624203825326
1814,0.0907,0.1875171174,0.0,0.2642611482,0.4543235455,0.984316197133758,1.0306337579567397
1815,0.09075,0.1876740722,0.0,0.2642952168,0.4544413526,0.984299019745223,1.0306528662412908
1816,0.0908,0.1878309486,0.0,0.2644119272,0.4545588652,0.9842818420382166,1.0306624203835666
1817,0.09085,0.1879877465,0.0,0.2644462395,0.4546760846,0.9842646643312102,1.030681528662687
1818,0.0909,0.1881444661,0.0,0.2645626481,0.454793011,0.9842474859872611,1.0307101910840828
1819,0.09095,0.1883011072,0.0,0.264597241,0.4549096457,0.9842303073248407,1.0307197452209276
1820,0.091,0.1884576701,0.0,0.2647133113,0.4550259889,0.9842131286624204,1.030738853505479
1821,0.09105,0.1886141547,0.0,0.264748221,0.4551420417,0.9841959493630572,1.0307579617845994
1822,0.0911,0.1887705611,0.0,0.264863917,0.4552578045,0.9841787700636943,1.030767515921444
1823,0.09115,0.1889268893,0.0,0.2648991793,0.4553732784,0.9841615904458598,1.030786624205995
1824,0.0912,0.1890831393,0.0,0.2650144655,0.4554884638,0.984144410509554,1.0308057324851154
1825,0.09125,0.1892393112,0.0,0.2650501156,0.4556033616,0.984127230254777,1.0308248407642358
1826,0.0913,0.1893954051,0.0,0.2651649572,0.4557179724,0.9841100496815286,1.0308439490433563
1827,0.09135,0.1895514208,0.0,0.2652010295,0.4558322971,0.984092868789809,1.0308630573224766
1828,0.0914,0.1897073587,0.0,0.2653153924,0.4559463362,0.9840756875796178,1.0308821656070277
1829,0.09145,0.1898632185,0.0,0.2653519209,0.4560600906,0.9840585060509554,1.0308917197438725
1830,0.0915,0.1900190004,0.0,0.2654657714,0.4561735608,0.9840413245222931,1.0309108280229928
1831,0.09155,0.1901747044,0.0,0.2655027893,0.4562867478,0.9840241423566879,1.0309299363075441
1832,0.0916,0.1903303307,0.0,0.2656160946,0.456399652,0.9840069601910828,1.0309490445866645
1833,0.09165,0.190485879,0.0,0.2656536345,0.4565122744,0.983989777388535,1.0309681528657848
1834,0.0917,0.1906413497,0.0,0.2657663624,0.4566246153,0.9839725945859873,1.0309777070080606
1835,0.09175,0.1907967426,0.0,0.2658044561,0.4567366759,0.9839554114649681,1.030996815287181
1836,0.0918,0.1909520578,0.0,0.2659165752,0.4568484565,0.9839382280254777,1.0310159235663012
1837,0.09185,0.1911072954,0.0,0.2659552537,0.4569599581,0.9839210442675159,1.0310350318454216
1838,0.0919,0.1912624554,0.0,0.2660667333,0.4570711811,0.9839038601910829,1.0310541401245419
1839,0.09195,0.1914175378,0.0,0.266106027,0.4571821265,0.9838866757961784,1.0310636942668174
1840,0.092,0.1915725426,0.0,0.2662168372,0.4572927947,0.983869491401274,1.0310828025513687
1841,0.09205,0.19172747,0.0,0.2662567755,0.4574031866,0.9838523063694267,1.031101910830489
1842,0.0921,0.19188232,0.0,0.2663668873,0.4575133028,0.9838351213375796,1.0311210191041786
1843,0.09215,0.1920370925,0.0,0.266407499,0.4576231441,0.9838179356687898,1.03114012738873
1844,0.0922,0.1921917876,0.0,0.2665168841,0.4577327109,0.98380075,1.0311496815310055
1845,0.09225,0.1923464054,0.0,0.266558197,0.4578420043,0.9837835640127388,1.0311783439469706
1846,0.0923,0.1925009459,0.0,0.2666668279,0.4579510246,0.9837663773885351,1.0311974522315217
1847,0.09235,0.1926554091,0.0,0.266708869,0.4580597728,0.9837491907643311,1.0312070063683665
1848,0.0924,0.1928097952,0.0,0.2668167192,0.4581682493,0.9837320038216562,1.0312165605052113
1849,0.09245,0.192964104,0.0,0.2668595148,0.4582764551,0.983714816878981,1.0312356687897624
1850,0.0925,0.1931183357,0.0,0.2669665586,0.4583843905,0.9836976292993631,1.0312643312111585
