"Time","Subsystem #1|CTLs|Vars|Isderr8","Subsystem #1|CTLs|Vars|udA8"
0.01685,3.907341306E-4,-8.872898801E-5
0.0169,4.047618218E-4,-8.836835203E-5
0.01695,4.186646361E-4,-8.801048883E-5
0.017,4.324411723E-4,-8.76554366E-5
0.01705,4.460902581E-4,-8.730322781E-5
0.0171,4.596109477E-4,-8.69538893E-5
0.01715,4.730024175E-4,-8.660744488E-5
0.0172,4.862640608E-4,-8.626391296E-5
0.01725,4.993954911E-4,-8.592330645E-5
0.0173,5.123964369E-4,-8.558563541E-5
0.01735,5.252668358E-4,-8.525090464E-5
0.0174,5.380068371E-4,-8.491911368E-5
0.01745,5.506166961E-4,-8.459025941E-5
0.0175,5.63096868E-4,-8.426433368E-5
0.01755,5.754480095E-4,-8.394132333E-5
0.0176,5.87670873E-4,-8.362121275E-5
0.01765,5.997663995E-4,-8.330398162E-5
0.0177,6.1173572E-4,-8.298960483E-5
0.01775,6.23580049E-4,-8.267805515E-5
0.0178,6.353007772E-4,-8.236930093E-5
0.01785,6.468994722E-4,-8.206330605E-5
0.0179,6.583777717E-4,-8.176003259E-5
0.01795,6.697374751E-4,-8.145943856E-5
0.018,6.809805449E-4,-8.116147784E-5
0.01805,6.921089982E-4,-8.086610288E-5
0.0181,7.031249992E-4,-8.057326243E-5
0.01815,7.14030859E-4,-8.028290148E-5
0.0182,7.248289274E-4,-7.999496402E-5
0.01825,7.355216849E-4,-7.970939069E-5
0.0183,7.461117421E-4,-7.942611884E-5
0.01835,7.566017314E-4,-7.914508519E-5
0.0184,7.669943979E-4,-7.886622357E-5
0.01845,7.772925998E-4,-7.858946493E-5
0.0185,7.874991985E-4,-7.831474006E-5
0.01855,7.976171502E-4,-7.804197731E-5
0.0186,8.076495055E-4,-7.777110259E-5
0.01865,8.175992996E-4,-7.750204212E-5
0.0187,8.274696436E-4,-7.723472016E-5
0.01875,8.372637236E-4,-7.696905899E-5
0.0188,8.469846913E-4,-7.670498169E-5
0.01885,8.566357547E-4,-7.644240984E-5
0.0189,8.662201776E-4,-7.618126357E-5
0.01895,8.757411693E-4,-7.592146426E-5
0.019,8.852019759E-4,-7.56629323E-5
0.01905,8.94605878E-4,-7.540558714E-5
0.0191,9.039560659E-4,-7.514935042E-5
0.01915,9.132557633E-4,-7.489414283E-5
0.0192,9.225082483E-4,-7.463988365E-5
0.01925,9.317166827E-4,-7.438649498E-5
0.0193,9.40884186E-4,-7.413389988E-5
0.01935,9.500138687E-4,-7.388202159E-5
0.0194,9.591088192E-4,-7.363078379E-5
0.01945,9.681720054E-4,-7.338011312E-5
0.0195,9.772063722E-4,-7.312993671E-5
0.01955,9.862148354E-4,-7.288018237E-5
0.0196,9.952001717E-4,-7.263078127E-5
0.01965,0.00100416511,-7.238166573E-5
0.0197,0.001013112334,-7.213276918E-5
0.01975,0.001022044365,-7.188402892E-5
0.0198,0.001030963665,-7.163538384E-5
0.01985,0.001039872625,-7.138677437E-5
0.0199,0.001048773465,-7.113814528E-5
0.01995,0.001057668322,-7.088944335E-5
0.02,0.001066559248,-7.064061735E-5
0.02005,0.001075448107,-7.039162078E-5
0.0201,0.001084336662,-7.014240958E-5
0.02015,0.001093226582,-6.989294205E-5
0.0202,0.001102119325,-6.964318164E-5
0.02025,0.001111016239,-6.93930946E-5
0.0203,0.001119918559,-6.91426499E-5
0.02035,0.001128827301,-6.889182202E-5
0.0204,0.001137743354,-6.864058857E-5
0.02045,0.001146667482,-6.838893024E-5
0.0205,0.001155600217,-6.81368335E-5
