"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.00475,-0.001771163771,0.0,-7.096429419E-4,-0.001771128127,314.1592712
0.0048,-0.001771163748,0.0,-7.096536081E-4,-0.001771128103,314.1592712
0.00485,-0.001771163726,0.0,-7.096462762E-4,-0.001771128081,314.1592712
0.0049,-0.001771163703,0.0,-7.096429499E-4,-0.001771128057,314.1592712
0.00495,-0.001771163681,0.0,-7.09653618E-4,-0.001771128034,314.1592712
0.005,-0.001771163658,0.0,-7.096462839E-4,-0.001771128012,314.1592712
0.00505,-0.001771163636,0.0,-7.096429593E-4,-0.001771127988,314.1592712
0.0051,-0.001771163613,0.0,-7.096536255E-4,-0.001771127965,314.1592712
0.00515,-0.001771163591,0.0,-7.09646293E-4,-0.001771127943,314.1592712
0.0052,-0.001771163569,0.0,-7.096429665E-4,-0.001771127919,314.1592712
0.00525,-0.001771163546,0.0,-7.096536341E-4,-0.001771127896,314.1592712
0.0053,-0.001771163524,0.0,-7.096462999E-4,-0.001771127874,314.1592712
0.00535,-0.001771163502,0.0,-7.096429747E-4,-0.00177112785,314.1592712
0.0054,-0.001771163479,0.0,-7.096536407E-4,-0.001771127827,314.1592712
0.00545,-0.001771163457,0.0,-7.096463077E-4,-0.001771127805,314.1592712
0.0055,-0.001771163434,0.0,-7.096429811E-4,-0.001771127782,314.1592712
0.00555,-0.001771163412,0.0,-7.096536481E-4,-0.001771127759,314.1592712
0.0056,-0.001771163389,0.0,-7.096463138E-4,-0.001771127736,314.1592712
0.00565,-0.001771163367,0.0,-7.096429881E-4,-0.001771127713,314.1592712
0.0057,-0.001771163345,0.0,-7.096536539E-4,-0.00177112769,314.1592712
0.00575,-0.001771163322,0.0,-7.096463204E-4,-0.001771127668,314.1592712
0.0058,-0.0017711633,0.0,-7.096429936E-4,-0.001771127644,314.1592712
0.00585,-0.001771163277,0.0,-7.096536601E-4,-0.001771127621,314.1592712
0.0059,-0.001771163255,0.0,-7.096463256E-4,-0.001771127599,314.1592712
0.00595,-0.001771163233,0.0,-7.096429994E-4,-0.001771127576,314.1592712
0.006,-0.00177116321,0.0,-7.09653665E-4,-0.001771127553,314.1592712
0.00605,-0.001771163188,0.0,-7.09646331E-4,-0.001771127531,314.1592712
0.0061,-0.001771163166,0.0,-7.09643004E-4,-0.001771127507,314.1592712
0.00615,-0.001771163143,0.0,-7.096536701E-4,-0.001771127484,314.1592712
0.0062,-0.001771163121,0.0,-7.096463353E-4,-0.001771127462,314.1592712
0.00625,-0.001771163099,0.0,-7.096430087E-4,-0.001771127439,314.1592712
0.0063,-0.001771163076,0.0,-7.096536741E-4,-0.001771127416,314.1592712
0.00635,-0.001771163054,0.0,-7.096463396E-4,-0.001771127394,314.1592712
0.0064,-0.001771163031,0.0,-7.096430124E-4,-0.001771127371,314.1592712
0.00645,-0.001771163009,0.0,-7.09653678E-4,-0.001771127348,314.1592712
0.0065,-0.001771162987,0.0,-7.09646343E-4,-0.001771127326,314.1592712
0.00655,-0.001771162964,0.0,-7.09643016E-4,-0.001771127303,314.1592712
0.0066,-0.001771162942,0.0,-7.096536811E-4,-0.00177112728,314.1592712
0.00665,-0.00177116292,0.0,-7.096463463E-4,-0.001771127258,314.1592712
0.0067,-0.001771162897,0.0,-7.096430188E-4,-0.001771127235,314.1592712
0.00675,-0.001771162875,0.0,-7.096536841E-4,-0.001771127213,314.1592712
0.0068,-0.001771162853,0.0,-7.096463488E-4,-0.001771127191,314.1592712
0.00685,-0.00177116283,0.0,-7.096430214E-4,-0.001771127168,314.1592712
0.0069,-0.001771162808,0.0,-7.096536863E-4,-0.001771127145,314.1592712
0.00695,-0.001771162786,0.0,-7.096463511E-4,-0.001771127124,314.1592712
0.007,-0.001771162763,0.0,-7.096430233E-4,-0.0017711271,314.1592712
0.00705,-0.001771162741,0.0,-7.096396927E-4,-0.001771127076,314.1592712
0.0071,-0.001771162718,0.0,-7.09650366E-4,-0.001771127052,314.1592712
0.00715,-0.001771162696,0.0,-7.096430278E-4,-0.001771127029,314.1592712
0.0072,-0.001771162673,0.0,-7.096397079E-4,-0.001771127005,314.1592712
0.00725,-0.001771162651,0.0,-7.096503704E-4,-0.001771126981,314.1592712
0.0073,-0.001771162628,0.0,-7.096430422E-4,-0.001771126959,314.1592712
0.00735,-0.001771162606,0.0,-7.096397125E-4,-0.001771126934,314.1592712
0.0074,-0.001771162583,0.0,-7.09650384E-4,-0.001771126911,314.1592712
0.00745,-0.001771162561,0.0,-7.09643047E-4,-0.001771126888,314.1592712
0.0075,-0.001771162538,0.0,-7.096397253E-4,-0.001771126864,314.1592712
0.00755,-0.001771162516,0.0,-7.096503888E-4,-0.001771126841,314.1592712
0.0076,-0.001771162493,0.0,-7.09643059E-4,-0.001771126818,314.1592712
0.00765,-0.001771162471,0.0,-7.096397302E-4,-0.001771126794,314.1592712
0.0077,-0.001771162448,0.0,-7.096504002E-4,-0.001771126771,314.1592712
0.00775,-0.001771162426,0.0,-7.096430639E-4,-0.001771126748,314.1592712
0.0078,-0.001771162403,0.0,-7.096397409E-4,-0.001771126724,314.1592712
0.00785,-0.001771162381,0.0,-7.09650405E-4,-0.001771126701,314.1592712
0.0079,-0.001771162358,0.0,-7.096430739E-4,-0.001771126679,314.1592712
0.00795,-0.001771162336,0.0,-7.096397457E-4,-0.001771126655,314.1592712
0.008,-0.001771162313,0.0,-7.096504144E-4,-0.001771126632,314.1592712
0.00805,-0.001771162291,0.0,-7.096430786E-4,-0.001771126609,314.1592712
0.0081,-0.001771162268,0.0,-7.096397545E-4,-0.001771126586,314.1592712
0.00815,-0.001771162246,0.0,-7.096504191E-4,-0.001771126562,314.1592712
0.0082,-0.001771162223,0.0,-7.096430869E-4,-0.00177112654,314.1592712
0.00825,-0.001771162201,0.0,-7.09639759E-4,-0.001771126516,314.1592712
0.0083,-0.001771162179,0.0,-7.096504268E-4,-0.001771126493,314.1592712
0.00835,-0.001771162156,0.0,-7.096430913E-4,-0.001771126471,314.1592712
0.0084,-0.001771162134,0.0,-7.096397663E-4,-0.001771126447,314.1592712
0.00845,-0.001771162111,0.0,-7.09650431E-4,-0.001771126424,314.1592712
0.0085,-0.001771162089,0.0,-7.09643098E-4,-0.001771126402,314.1592712
0.00855,-0.001771162067,0.0,-7.096397703E-4,-0.001771126379,314.1592712
0.0086,-0.001771162044,0.0,-7.096504373E-4,-0.001771126356,314.1592712
0.00865,-0.001771162022,0.0,-7.096431018E-4,-0.001771126334,314.1592712
0.0087,-0.001771161999,0.0,-7.096397761E-4,-0.00177112631,314.1592712
0.00875,-0.001771161977,0.0,-7.096504409E-4,-0.001771126287,314.1592712
0.0088,-0.001771161954,0.0,-7.096431072E-4,-0.001771126265,314.1592712
0.00885,-0.001771161932,0.0,-7.096397795E-4,-0.001771126242,314.1592712
0.0089,-0.00177116191,0.0,-7.096504458E-4,-0.001771126219,314.1592712
0.00895,-0.001771161887,0.0,-7.096431104E-4,-0.001771126197,314.1592712
0.009,-0.001771161865,0.0,-7.09639784E-4,-0.001771126173,314.1592712
0.00905,-0.001771161842,0.0,-7.096504488E-4,-0.001771126151,314.1592712
0.0091,-0.00177116182,0.0,-7.096431145E-4,-0.001771126129,314.1592712
0.00915,-0.001771161798,0.0,-7.096397867E-4,-0.001771126106,314.1592712
0.0092,-0.001771161775,0.0,-7.096504525E-4,-0.001771126083,314.1592712
0.00925,-0.001771161753,0.0,-7.09643117E-4,-0.001771126061,314.1592712
0.0093,-0.001771161731,0.0,-7.096397901E-4,-0.001771126038,314.1592712
0.00935,-0.001771161708,0.0,-7.096504548E-4,-0.001771126016,314.1592712
0.0094,-0.001771161686,0.0,-7.0964312E-4,-0.001771125994,314.1592712
0.00945,-0.001771161664,0.0,-7.096397921E-4,-0.001771125971,314.1592712
0.0095,-0.001771161641,0.0,-7.096504574E-4,-0.001771125949,314.1592712
0.00955,-0.001771161619,0.0,-7.096431218E-4,-0.001771125928,314.1592712
0.0096,-0.001771161597,0.0,-7.096397944E-4,-0.001771125905,314.1592712
0.00965,-0.001771161575,0.0,-7.096364634E-4,-0.00177112588,314.1592712
0.0097,-0.001771161552,0.0,-7.09647137E-4,-0.001771125857,314.1592712
0.00975,-0.001771161529,0.0,-7.096397985E-4,-0.001771125834,314.1592712
0.0098,-0.001771161507,0.0,-7.096364789E-4,-0.00177112581,314.1592712
0.00985,-0.001771161484,0.0,-7.096471411E-4,-0.001771125787,314.1592712
