"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|Machines|M|TESTSPDOUT","Subsystem #1|Machines|M|TESTTELECT"
0.21855,0.1329081686,0.9942493145,-0.1068376889
0.2186,0.1328611353,0.9942533423,-0.1079000849
0.21865,0.13281407,0.9942573868,-0.1089452283
0.2187,0.1327669732,0.9942614476,-0.109972863
0.21875,0.1327198456,0.9942655245,-0.1109827382
0.2188,0.1326726877,0.994269617,-0.1119746082
0.21885,0.1326255001,0.994273725,-0.1129482325
0.2189,0.1325782834,0.9942778482,-0.1139033758
0.21895,0.1325310383,0.9942819861,-0.1148398086
0.219,0.1324837653,0.9942861386,-0.1157573064
0.21905,0.1324364649,0.9942903052,-0.1166556506
0.2191,0.1323891377,0.9942944856,-0.1175346279
0.21915,0.1323417842,0.9942986796,-0.118394031
0.2192,0.132294405,0.9943028868,-0.1192336579
0.21925,0.1322470005,0.9943071068,-0.1200533128
0.2193,0.1321995714,0.9943113394,-0.1208528055
0.21935,0.132152118,0.9943155841,-0.1216319516
0.2194,0.132104641,0.9943198407,-0.1223905728
0.21945,0.1320571406,0.9943241088,-0.1231284969
0.2195,0.1320096175,0.994328388,-0.1238455575
0.21955,0.1319620721,0.9943326781,-0.1245415943
0.2196,0.1319145048,0.9943369785,-0.1252164534
0.21965,0.131866916,0.9943412891,-0.1258699866
0.2197,0.1318193063,0.9943456094,-0.1265020525
0.21975,0.1317716759,0.9943499391,-0.1271125153
0.2198,0.1317240253,0.9943542777,-0.127701246
0.21985,0.1316763549,0.9943586251,-0.1282681216
0.2199,0.131628665,0.9943629807,-0.1288130255
0.21995,0.131580956,0.9943673442,-0.1293358475
0.22,0.1315332284,0.9943717152,-0.1298364838
0.22005,0.1314854823,0.9943760934,-0.130314837
0.2201,0.1314377182,0.9943804784,-0.130770816
0.22015,0.1313899364,0.9943848698,-0.1312043363
0.2202,0.1313421372,0.9943892673,-0.1316153198
0.22025,0.1312943208,0.9943936704,-0.1320036948
0.2203,0.1312464877,0.9943980788,-0.1323693961
0.22035,0.1311986379,0.9944024921,-0.1327123652
0.2204,0.1311507719,0.99440691,-0.1330325498
0.22045,0.1311028898,0.994411332,-0.1333299042
0.2205,0.1310549919,0.9944157577,-0.1336043891
0.22055,0.1310070784,0.9944201869,-0.133855972
0.2206,0.1309591495,0.994424619,-0.1340846265
0.22065,0.1309112055,0.9944290538,-0.1342903329
0.2207,0.1308632464,0.9944334908,-0.1344730779
0.22075,0.1308152726,0.9944379296,-0.1346328547
0.2208,0.1307672842,0.99444237,-0.1347696628
0.22085,0.1307192813,0.9944468114,-0.1348835084
0.2209,0.130671264,0.9944512535,-0.1349744039
0.22095,0.1306232325,0.9944556959,-0.1350423681
0.221,0.130575187,0.9944601383,-0.1350874262
0.22105,0.1305271274,0.9944645802,-0.1351096097
0.2211,0.130479054,0.9944690213,-0.1351089565
0.22115,0.1304309668,0.9944734612,-0.1350855107
0.2212,0.1303828658,0.9944778995,-0.1350393227
0.22125,0.1303347511,0.9944823359,-0.134970449
0.2213,0.1302866228,0.9944867699,-0.1348789525
0.22135,0.130238481,0.9944912012,-0.1347649021
0.2214,0.1301903255,0.9944956294,-0.1346283727
0.22145,0.1301421564,0.9945000542,-0.1344694454
0.2215,0.1300939738,0.9945044751,-0.1342882073
0.22155,0.1300457776,0.9945088918,-0.1340847514
0.2216,0.1299975678,0.994513304,-0.1338591767
0.22165,0.1299493443,0.9945177112,-0.1336115881
0.2217,0.1299011071,0.9945221131,-0.1333420961
0.22175,0.1298528561,0.9945265093,-0.1330508172
0.2218,0.1298045913,0.9945308995,-0.1327378735
0.22185,0.1297563126,0.9945352833,-0.1324033928
0.2219,0.1297080198,0.9945396604,-0.1320475084
0.22195,0.1296597129,0.9945440303,-0.1316703592
0.222,0.1296113917,0.9945483928,-0.1312720895
0.22205,0.1295630561,0.9945527475,-0.1308528491
0.2221,0.129514706,0.9945570941,-0.130412793
0.22215,0.1294663412,0.9945614321,-0.1299520817
0.2222,0.1294179615,0.9945657614,-0.1294708807
0.22225,0.1293695668,0.9945700814,-0.1289693606
0.2223,0.1293211568,0.9945743919,-0.1284476972
0.22235,0.1292727314,0.9945786926,-0.1279060712
0.2224,0.1292242904,0.9945829831,-0.1273446683
0.22245,0.1291758334,0.9945872631,-0.1267636788
0.2225,0.1291273604,0.9945915323,-0.1261632982
0.22255,0.1290788709,0.9945957904,-0.1255437261
0.2226,0.1290303649,0.9946000369,-0.1249051672
0.22265,0.1289818419,0.9946042717,-0.1242478305
0.2227,0.1289333018,0.9946084945,-0.1235719294
0.22275,0.1288847442,0.9946127048,-0.1228776817
0.2228,0.1288361688,0.9946169024,-0.1221653095
0.22285,0.1287875754,0.9946210871,-0.1214350391
0.2229,0.1287389635,0.9946252584,-0.1206871009
0.22295,0.1286903329,0.9946294162,-0.1199217293
0.223,0.1286416832,0.9946335601,-0.1191391625
0.22305,0.1285930141,0.9946376899,-0.1183396427
0.2231,0.1285443252,0.9946418052,-0.1175234158
0.22315,0.1284956161,0.9946459059,-0.1166907315
0.2232,0.1284468864,0.9946499916,-0.1158418428
0.22325,0.1283981358,0.994654062,-0.1149770063
0.2233,0.1283493638,0.9946581169,-0.1140964821
0.22335,0.12830057,0.9946621561,-0.1132005335
0.2234,0.128251754,0.9946661793,-0.112289427
0.22345,0.1282029154,0.9946701862,-0.1113634323
0.2235,0.1281540537,0.9946741766,-0.1104228219
0.22355,0.1281051685,0.9946781503,-0.1094678716
0.2236,0.1280562592,0.994682107,-0.1084988596
0.22365,0.1280073256,0.9946860465,-0.1075160673
0.2237,0.1279583669,0.9946899686,-0.1065197784
0.22375,0.1279093829,0.994693873,-0.1055102792
0.2238,0.1278603729,0.9946977596,-0.1044878586
0.22385,0.1278113365,0.994701628,-0.1034528079
0.2239,0.1277622732,0.9947054782,-0.1024054205
0.22395,0.1277131824,0.9947093099,-0.101345992
0.224,0.1276640636,0.994713123,-0.1002748201
0.22405,0.1276149163,0.9947169171,-0.09919220473
0.2241,0.1275657399,0.9947206922,-0.09809844736
0.22415,0.1275165339,0.9947244481,-0.09699385147
0.2242,0.1274672977,0.9947281845,-0.09587872219
0.22425,0.1274180308,0.9947319014,-0.0947533663
0.2243,0.1273687326,0.9947355985,-0.09361809209
0.22435,0.1273194024,0.9947392757,-0.09247320926
0.2244,0.1272700398,0.9947429328,-0.09131902888
0.22445,0.127220644,0.9947465697,-0.09015586327
0.2245,0.1271712146,0.9947501863,-0.08898402588
0.22455,0.1271217509,0.9947537823,-0.08780383125
0.2246,0.1270722523,0.9947573577,-0.0866155949
0.22465,0.1270227182,0.9947609123,-0.08541963321
0.2247,0.1269731479,0.9947644461,-0.08421626337
0.22475,0.1269235408,0.9947679588,-0.0830058033
0.2248,0.1268738964,0.9947714504,-0.08178857149
0.22485,0.1268242138,0.9947749208,-0.08056488702
0.2249,0.1267744926,0.9947783699,-0.07933506937
0.22495,0.126724732,0.9947817975,-0.0780994384
0.225,0.1266749314,0.9947852036,-0.07685831424
0.22505,0.1266250901,0.9947885881,-0.07561201721
0.2251,0.1265752075,0.9947919509,-0.07436086772
0.22515,0.1265252829,0.9947952919,-0.07310518623
0.2252,0.1264753156,0.9947986111,-0.07184529311
0.22525,0.1264253049,0.9948019084,-0.0705815086
0.2253,0.1263752502,0.9948051837,-0.06931415272
0.22535,0.1263251508,0.994808437,-0.06804354519
0.2254,0.126275006,0.9948116682,-0.06677000532
0.22545,0.126224815,0.9948148773,-0.06549385199
0.2255,0.1261745773,0.9948180643,-0.06421540353
0.22555,0.1261242921,0.9948212291,-0.06293497765
0.2256,0.1260739586,0.9948243717,-0.06165289137
0.22565,0.1260235763,0.994827492,-0.06036946096
0.2257,0.1259731444,0.9948305901,-0.05908500183
0.22575,0.1259226621,0.9948336659,-0.0577998285
0.2258,0.1258721289,0.9948367194,-0.0565142545
0.22585,0.1258215439,0.9948397507,-0.05522859228
0.2259,0.1257709065,0.9948427596,-0.05394315322
0.22595,0.1257202159,0.9948457463,-0.05265824746
0.226,0.1256694715,0.9948487108,-0.05137418391
0.22605,0.1256186724,0.994851653,-0.05009127015
0.2261,0.1255678181,0.994854573,-0.04880981235
0.22615,0.1255169078,0.9948574709,-0.04753011524
0.2262,0.1254659408,0.9948603466,-0.04625248203
0.22625,0.1254149163,0.9948632001,-0.04497721435
0.2263,0.1253638337,0.9948660316,-0.04370461217
0.22635,0.1253126921,0.9948688411,-0.0424349738
0.2264,0.1252614911,0.9948716286,-0.04116859573
0.22645,0.1252102297,0.9948743942,-0.03990577267
0.2265,0.1251589073,0.994877138,-0.03864679744
0.22655,0.1251075231,0.99487986,-0.03739196093
0.2266,0.1250560766,0.9948825603,-0.03614155202
0.22665,0.1250045669,0.9948852389,-0.03489585757
0.2267,0.1249529933,0.994887896,-0.03365516235
0.22675,0.1249013552,0.9948905317,-0.03241974894
0.2268,0.1248496518,0.994893146,-0.03118989777
0.22685,0.1247978825,0.994895739,-0.029965887
0.2269,0.1247460465,0.9948983109,-0.02874799247
0.22695,0.1246941431,0.9949008617,-0.02753648772
0.227,0.1246421717,0.9949033915,-0.02633164385
0.22705,0.1245901316,0.9949059005,-0.02513372956
0.2271,0.124538022,0.9949083888,-0.02394301104
0.22715,0.1244858423,0.9949108565,-0.02275975196
0.2272,0.1244335918,0.9949133037,-0.02158421342
0.22725,0.1243812699,0.9949157306,-0.02041665391
0.2273,0.1243288758,0.9949181373,-0.01925732927
0.22735,0.124276409,0.9949205239,-0.01810649263
0.2274,0.1242238686,0.9949228906,-0.01696439441
0.22745,0.1241712542,0.9949252376,-0.01583128223
0.2275,0.1241185649,0.9949275649,-0.01470740093
0.22755,0.1240658002,0.9949298728,-0.01359299248
0.2276,0.1240129595,0.9949321614,-0.012488296
0.22765,0.123960042,0.9949344308,-0.01139354766
0.2277,0.1239070472,0.9949366813,-0.01030898071
0.22775,0.1238539745,0.994938913,-0.009234825398
0.2278,0.1238008231,0.9949411261,-0.008171308971
0.22785,0.1237475925,0.9949433207,-0.007118655627
0.2279,0.1236942821,0.9949454971,-0.006077086489
0.22795,0.1236408913,0.9949476554,-0.005046819569
0.228,0.1235874194,0.9949497959,-0.004028069755
0.22805,0.123533866,0.9949519186,-0.003021048767
0.2281,0.1234802304,0.9949540239,-0.002025965134
0.22815,0.1234265119,0.9949561119,-0.001043024173
0.2282,0.1233727102,0.9949581828,-7.242796083E-5
0.22825,0.1233188245,0.9949602369,8.856247013E-4
0.2283,0.1232648544,0.9949622743,0.001830938293
0.22835,0.1232107993,0.9949642952,0.002763320613
0.2284,0.1231566586,0.9949663,0.003682582801
0.22845,0.1231024319,0.9949682887,0.004588539354
0.2285,0.1230481186,0.9949702616,0.005481008146
0.22855,0.1229937181,0.994972219,0.006359810466
0.2286,0.1229392301,0.9949741611,0.007224771016
0.22865,0.1228846539,0.994976088,0.008075717943
0.2287,0.1228299891,0.9949780001,0.00891248286
0.22875,0.1227752352,0.9949798976,0.009734900865
0.2288,0.1227203918,0.9949817807,0.01054281054
0.22885,0.1226654583,0.9949836496,0.011336054
0.2289,0.1226104344,0.9949855047,0.01211447689
0.22895,0.1225553195,0.9949873461,0.01287792839
0.229,0.1225001133,0.9949891741,0.01362626126
0.22905,0.1224448153,0.994990989,0.01435933183
0.2291,0.122389425,0.994992791,0.01507700004
0.22915,0.1223339422,0.9949945803,0.01577912944
0.2292,0.1222783664,0.9949963573,0.01646558717
0.22925,0.1222226971,0.9949981222,0.01713624406
0.2293,0.1221669341,0.9949998752,0.01779097455
0.22935,0.1221110769,0.9950016167,0.01842965675
0.2294,0.1220551253,0.9950033468,0.01905217246
0.22945,0.1219990788,0.9950050659,0.01965840715
0.2295,0.1219429371,0.9950067743,0.02024824999
