"Time","Subsystem #1|CTLs|Vars|Tm","Subsystem #1|CTLs|Vars|WPU"
0.2054,0.4915400724,0.9624141769
0.20545,0.4920581449,0.9624047744
0.2055,0.4925763261,0.9623953803
0.20555,0.4930946156,0.9623859947
0.2056,0.493613013,0.9623766175
0.20565,0.4941315182,0.9623672488
0.2057,0.4946501308,0.9623578886
0.20575,0.4951688505,0.9623485368
0.2058,0.495687677,0.9623391934
0.20585,0.49620661,0.9623298586
0.2059,0.4967256492,0.9623205322
0.20595,0.4972447943,0.9623112143
0.206,0.4977640451,0.9623019048
0.20605,0.4982834011,0.9622926039
0.2061,0.4988028622,0.9622833114
0.20615,0.499322428,0.9622740274
0.2062,0.4998420982,0.9622647518
0.20625,0.5003618725,0.9622554848
0.2063,0.5008817506,0.9622462262
0.20635,0.5014017322,0.9622369761
0.2064,0.5019218171,0.9622277345
0.20645,0.5024420049,0.9622185014
0.2065,0.5029622953,0.9622092768
0.20655,0.503482688,0.9622000607
0.2066,0.5040031828,0.962190853
0.20665,0.5045237793,0.9621816539
0.2067,0.5050444772,0.9621724633
0.20675,0.5055652762,0.9621632811
0.2068,0.5060861761,0.9621541075
0.20685,0.5066071765,0.9621449424
0.2069,0.5071282771,0.9621357858
0.20695,0.5076494776,0.9621266377
0.207,0.5081707778,0.962117498
0.20705,0.5086921774,0.962108367
0.2071,0.5092136759,0.9620992444
0.20715,0.5097352733,0.9620901303
0.2072,0.510256969,0.9620810248
0.20725,0.5107787629,0.9620719277
0.2073,0.5113006546,0.9620628392
0.20735,0.5118226439,0.9620537592
0.2074,0.5123447305,0.9620446878
0.20745,0.5128669139,0.9620356248
0.2075,0.5133891941,0.9620265704
0.20755,0.5139115705,0.9620175246
0.2076,0.5144340431,0.9620084872
0.20765,0.5149566114,0.9619994584
0.2077,0.5154792752,0.9619904381
0.20775,0.5160020341,0.9619814264
0.2078,0.5165248879,0.9619724231
0.20785,0.5170478362,0.9619634285
0.2079,0.5175708788,0.9619544424
0.20795,0.5180940154,0.9619454648
0.208,0.5186172457,0.9619364957
0.20805,0.5191405693,0.9619275353
0.2081,0.519663986,0.9619185833
0.20815,0.5201874955,0.9619096399
0.2082,0.5207110975,0.9619007051
0.20825,0.5212347916,0.9618917788
0.2083,0.5217585776,0.9618828611
0.20835,0.5222824553,0.9618739519
0.2084,0.5228064242,0.9618650513
0.20845,0.5233304841,0.9618561592
0.2085,0.5238546347,0.9618472757
0.20855,0.5243788757,0.9618384008
0.2086,0.5249032068,0.9618295345
0.20865,0.5254276277,0.9618206767
0.2087,0.5259521381,0.9618118274
0.20875,0.5264767377,0.9618029868
0.2088,0.5270014262,0.9617941547
0.20885,0.5275262034,0.9617853312
0.2089,0.5280510688,0.9617765163
0.20895,0.5285760223,0.9617677099
0.209,0.5291010635,0.9617589121
0.20905,0.5296261921,0.9617501229
0.2091,0.5301514079,0.9617413423
0.20915,0.5306767105,0.9617325703
0.2092,0.5312020996,0.9617238068
0.20925,0.531727575,0.961715052
0.2093,0.5322531363,0.9617063057
0.20935,0.5327787832,0.961697568
0.2094,0.5333045155,0.9616888389
0.20945,0.5338303329,0.9616801184
0.2095,0.534356235,0.9616714065
0.20955,0.5348822215,0.9616627032
0.2096,0.5354082922,0.9616540085
0.20965,0.5359344468,0.9616453224
0.2097,0.536460685,0.9616366449
0.20975,0.5369870064,0.961627976
0.2098,0.5375134108,0.9616193157
0.20985,0.5380398979,0.961610664
0.2099,0.5385664673,0.9616020209
0.20995,0.5390931189,0.9615933864
0.21,0.5396198522,0.9615847606
0.21005,0.540146667,0.9615761433
0.2101,0.5406735631,0.9615675347
0.21015,0.54120054,0.9615589347
0.2102,0.5417275975,0.9615503432
0.21025,0.5422547354,0.9615417604
0.2103,0.5427819532,0.9615331863
0.21035,0.5433092508,0.9615246207
0.2104,0.5438366278,0.9615160638
0.21045,0.5443640839,0.9615075155
0.2105,0.5448916188,0.9614989758
0.21055,0.5454192323,0.9614904447
0.2106,0.545946924,0.9614819223
0.21065,0.5464746937,0.9614734085
0.2107,0.547002541,0.9614649034
0.21075,0.5475304657,0.9614564068
0.2108,0.5480584674,0.9614479189
0.21085,0.5485865459,0.9614394397
0.2109,0.5491147008,0.961430969
0.21095,0.5496429319,0.961422507
0.211,0.5501712389,0.9614140537
0.21105,0.5506996214,0.961405609
0.2111,0.5512280793,0.9613971729
0.21115,0.5517566121,0.9613887455
0.2112,0.5522852196,0.9613803267
0.21125,0.5528139016,0.9613719166
0.2113,0.5533426576,0.9613635151
0.21135,0.5538714874,0.9613551223
0.2114,0.5544003908,0.9613467381
0.21145,0.5549293673,0.9613383626
0.2115,0.5554584168,0.9613299957
0.21155,0.5559875389,0.9613216375
0.2116,0.5565167334,0.9613132879
0.21165,0.5570459998,0.961304947
0.2117,0.5575753381,0.9612966148
0.21175,0.5581047477,0.9612882912
0.2118,0.5586342286,0.9612799763
0.21185,0.5591637803,0.9612716701
0.2119,0.5596934025,0.9612633725
0.21195,0.560223095,0.9612550835
0.212,0.5607528575,0.9612468033
0.21205,0.5612826897,0.9612385317
0.2121,0.5618125913,0.9612302688
0.21215,0.5623425619,0.9612220145
0.2122,0.5628726014,0.961213769
0.21225,0.5634027094,0.9612055321
0.2123,0.5639328855,0.9611973039
0.21235,0.5644631296,0.9611890843
0.2124,0.5649934413,0.9611808734
0.21245,0.5655238204,0.9611726712
0.2125,0.5660542665,0.9611644777
0.21255,0.5665847793,0.9611562929
0.2126,0.5671153585,0.9611481168
0.21265,0.567646004,0.9611399493
0.2127,0.5681767152,0.9611317906
0.21275,0.5687074921,0.9611236405
0.2128,0.5692383342,0.9611154991
0.21285,0.5697692413,0.9611073664
0.2129,0.5703002131,0.9610992423
0.21295,0.5708312492,0.961091127
0.213,0.5713623495,0.9610830204
0.21305,0.5718935136,0.9610749225
0.2131,0.5724247412,0.9610668332
0.21315,0.572956032,0.9610587527
0.2132,0.5734873857,0.9610506808
0.21325,0.5740188021,0.9610426177
0.2133,0.5745502807,0.9610345632
0.21335,0.5750818215,0.9610265175
0.2134,0.575613424,0.9610184805
0.21345,0.5761450879,0.9610104521
0.2135,0.5766768131,0.9610024325
0.21355,0.5772085991,0.9609944216
0.2136,0.5777404456,0.9609864194
0.21365,0.5782723525,0.9609784259
0.2137,0.5788043194,0.9609704411
0.21375,0.5793363459,0.960962465
0.2138,0.5798684319,0.9609544976
0.21385,0.580400577,0.9609465389
0.2139,0.5809327809,0.960938589
0.21395,0.5814650434,0.9609306478
0.214,0.5819973641,0.9609227153
0.21405,0.5825297427,0.9609147915
0.2141,0.583062179,0.9609068764
0.21415,0.5835946727,0.9608989701
0.2142,0.5841272234,0.9608910724
0.21425,0.5846598309,0.9608831835
0.2143,0.5851924949,0.9608753033
0.21435,0.5857252151,0.9608674319
0.2144,0.5862579912,0.9608595692
0.21445,0.5867908229,0.9608517151
0.2145,0.58732371,0.9608438699
0.21455,0.5878566521,0.9608360333
0.2146,0.5883896488,0.9608282055
0.21465,0.5889227001,0.9608203864
0.2147,0.5894558055,0.9608125761
0.21475,0.5899889648,0.9608047744
0.2148,0.5905221776,0.9607969816
0.21485,0.5910554437,0.9607891974
0.2149,0.5915887628,0.960781422
0.21495,0.5921221346,0.9607736553
0.215,0.5926555588,0.9607658974
0.21505,0.5931890352,0.9607581482
0.2151,0.5937225633,0.9607504078
0.21515,0.594256143,0.960742676
0.2152,0.5947897739,0.9607349531
0.21525,0.5953234558,0.9607272388
0.2153,0.5958571883,0.9607195334
0.21535,0.5963909712,0.9607118366
0.2154,0.5969248042,0.9607041487
0.21545,0.597458687,0.9606964694
0.2155,0.5979926192,0.9606887989
0.21555,0.5985266007,0.9606811372
0.2156,0.5990606311,0.9606734842
0.21565,0.5995947101,0.96066584
0.2157,0.6001288375,0.9606582045
0.21575,0.6006630129,0.9606505778
0.2158,0.601197236,0.9606429598
0.21585,0.6017315066,0.9606353506
0.2159,0.6022658244,0.9606277501
0.21595,0.6028001891,0.9606201584
0.216,0.6033346003,0.9606125755
0.21605,0.6038690579,0.9606050013
0.2161,0.6044035615,0.9605974359
0.21615,0.6049381108,0.9605898792
0.2162,0.6054727056,0.9605823313
0.21625,0.6060073455,0.9605747922
0.2163,0.6065420302,0.9605672618
0.21635,0.6070767595,0.9605597402
0.2164,0.6076115331,0.9605522274
0.21645,0.6081463507,0.9605447233
0.2165,0.608681212,0.960537228
0.21655,0.6092161167,0.9605297415
0.2166,0.6097510645,0.9605222637
0.21665,0.6102860551,0.9605147947
0.2167,0.6108210883,0.9605073345
0.21675,0.6113561637,0.9604998831
0.2168,0.6118912811,0.9604924404
0.21685,0.6124264402,0.9604850065
0.2169,0.6129616406,0.9604775814
0.21695,0.6134968822,0.960470165
0.217,0.6140321645,0.9604627574
0.21705,0.6145674874,0.9604553586
0.2171,0.6151028505,0.9604479686
0.21715,0.6156382536,0.9604405874
0.2172,0.6161736963,0.960433215
0.21725,0.6167091783,0.9604258513
0.2173,0.6172446995,0.9604184964
0.21735,0.6177802594,0.9604111503
0.2174,0.6183158578,0.960403813
0.21745,0.6188514945,0.9603964844
0.2175,0.619387169,0.9603891647
0.21755,0.6199228813,0.9603818537
0.2176,0.6204586308,0.9603745515
0.21765,0.6209944174,0.9603672581
0.2177,0.6215302408,0.9603599735
0.21775,0.6220661007,0.9603526977
0.2178,0.6226019967,0.9603454307
0.21785,0.6231379287,0.9603381724
0.2179,0.6236738963,0.960330923
0.21795,0.6242098992,0.9603236823
0.218,0.6247459372,0.9603164505
0.21805,0.62528201,0.9603092274
0.2181,0.6258181172,0.9603020131
0.21815,0.6263542586,0.9602948076
0.2182,0.6268904339,0.960287611
0.21825,0.6274266428,0.9602804231
0.2183,0.627962885,0.960273244
0.21835,0.6284991603,0.9602660737
0.2184,0.6290354683,0.9602589122
0.21845,0.6295718087,0.9602517595
0.2185,0.6301081814,0.9602446157
0.21855,0.6306445859,0.9602374806
0.2186,0.6311810221,0.9602303543
0.21865,0.6317174896,0.9602232368
0.2187,0.6322539881,0.9602161281
0.21875,0.6327905173,0.9602090282
0.2188,0.633327077,0.9602019372
0.21885,0.6338636669,0.9601948549
0.2189,0.6344002866,0.9601877814
0.21895,0.634936936,0.9601807168
0.219,0.6354736146,0.9601736609
0.21905,0.6360103223,0.9601666139
0.2191,0.6365470588,0.9601595757
0.21915,0.6370838236,0.9601525463
0.2192,0.6376206167,0.9601455256
0.21925,0.6381574376,0.9601385138
0.2193,0.6386942862,0.9601315109
0.21935,0.639231162,0.9601245167
0.2194,0.6397680649,0.9601175313
0.21945,0.6403049946,0.9601105548
0.2195,0.6408419506,0.960103587
0.21955,0.6413789329,0.9600966281
0.2196,0.641915941,0.960089678
0.21965,0.6424529748,0.9600827367
0.2197,0.6429900338,0.9600758042
0.21975,0.6435271179,0.9600688805
0.2198,0.6440642267,0.9600619657
0.21985,0.64460136,0.9600550597
0.2199,0.6451385175,0.9600481625
0.21995,0.6456756989,0.9600412741
0.22,0.6462129039,0.9600343945
0.22005,0.6467501322,0.9600275238
0.2201,0.6472873835,0.9600206618
0.22015,0.6478246576,0.9600138087
0.2202,0.6483619541,0.9600069644
0.22025,0.6488992729,0.960000129
0.2203,0.6494366135,0.9599933023
0.22035,0.6499739758,0.9599864845
0.2204,0.6505113594,0.9599796755
0.22045,0.6510487641,0.9599728754
0.2205,0.6515861895,0.959966084
0.22055,0.6521236354,0.9599593015
0.2206,0.6526611015,0.9599525278
0.22065,0.6531985875,0.9599457629
0.2207,0.6537360931,0.9599390069
0.22075,0.6542736181,0.9599322597
0.2208,0.6548111622,0.9599255213
0.22085,0.655348725,0.9599187917
0.2209,0.6558863064,0.959912071
0.22095,0.6564239059,0.9599053591
0.221,0.6569615234,0.9598986561
0.22105,0.6574991585,0.9598919618
0.2211,0.658036811,0.9598852764
0.22115,0.6585744806,0.9598785998
0.2212,0.659112167,0.9598719321
0.22125,0.6596498699,0.9598652732
0.2213,0.660187589,0.9598586231
0.22135,0.6607253241,0.9598519819
0.2214,0.6612630749,0.9598453495
0.22145,0.661800841,0.9598387259
0.2215,0.6623386223,0.9598321111
0.22155,0.6628764184,0.9598255052
0.2216,0.663414229,0.9598189082
0.22165,0.6639520538,0.9598123199
0.2217,0.6644898927,0.9598057405
0.22175,0.6650277452,0.95979917
0.2218,0.6655656112,0.9597926082
0.22185,0.6661034903,0.9597860553
0.2219,0.6666413823,0.9597795113
0.22195,0.6671792868,0.9597729761
0.222,0.6677172036,0.9597664497
0.22205,0.6682551324,0.9597599322
0.2221,0.6687930729,0.9597534235
0.22215,0.6693310249,0.9597469236
0.2222,0.669868988,0.9597404326
0.22225,0.670406962,0.9597339504
0.2223,0.6709449466,0.9597274771
0.22235,0.6714829416,0.9597210126
0.2224,0.6720209465,0.9597145569
0.22245,0.6725589613,0.9597081101
0.2225,0.6730969855,0.9597016721
0.22255,0.6736350189,0.959695243
0.2226,0.6741730612,0.9596888227
0.22265,0.6747111121,0.9596824113
0.2227,0.6752491714,0.9596760087
0.22275,0.6757872388,0.9596696149
0.2228,0.676325314,0.95966323
0.22285,0.6768633967,0.9596568539
0.2229,0.6774014866,0.9596504867
0.22295,0.6779395835,0.9596441283
0.223,0.678477687,0.9596377788
0.22305,0.679015797,0.9596314381
0.2231,0.679553913,0.9596251063
0.22315,0.6800920349,0.9596187833
0.2232,0.6806301624,0.9596124691
0.22325,0.6811682951,0.9596061638
0.2233,0.6817064328,0.9595998674
0.22335,0.6822445752,0.9595935798
0.2234,0.6827827221,0.959587301
0.22345,0.6833208731,0.9595810311
0.2235,0.6838590281,0.95957477
0.22355,0.6843971866,0.9595685178
0.2236,0.6849353484,0.9595622744
0.22365,0.6854735133,0.9595560399
0.2237,0.6860116809,0.9595498142
0.22375,0.686549851,0.9595435974
0.2238,0.6870880234,0.9595373894
0.22385,0.6876261976,0.9595311903
0.2239,0.6881643736,0.959525
0.22395,0.6887025508,0.9595188186
0.224,0.6892407292,0.959512646
0.22405,0.6897789084,0.9595064823
0.2241,0.6903170882,0.9595003274
0.22415,0.6908552682,0.9594941814
0.2242,0.6913934481,0.9594880442
0.22425,0.6919316278,0.9594819159
0.2243,0.6924698069,0.9594757964
0.22435,0.6930079852,0.9594696858
0.2244,0.6935461623,0.959463584
0.22445,0.694084338,0.9594574911
0.2245,0.6946225121,0.959451407
0.22455,0.6951606841,0.9594453318
0.2246,0.695698854,0.9594392655
0.22465,0.6962370213,0.9594332079
0.2247,0.6967751858,0.9594271593
0.22475,0.6973133473,0.9594211195
0.2248,0.6978515054,0.9594150885
0.22485,0.6983896599,0.9594090664
0.2249,0.6989278105,0.9594030532
0.22495,0.6994659569,0.9593970488
0.225,0.7000040989,0.9593910532
0.22505,0.7005422362,0.9593850665
0.2251,0.7010803684,0.9593790887
0.22515,0.7016184954,0.9593731197
0.2252,0.7021566168,0.9593671596
0.22525,0.7026947323,0.9593612083
0.2253,0.7032328418,0.9593552659
0.22535,0.7037709449,0.9593493323
0.2254,0.7043090413,0.9593434076
0.22545,0.7048471308,0.9593374917
0.2255,0.705385213,0.9593315847
0.22555,0.7059232878,0.9593256865
0.2256,0.7064613548,0.9593197972
0.22565,0.7069994138,0.9593139168
0.2257,0.7075374645,0.9593080452
0.22575,0.7080755066,0.9593021824
0.2258,0.7086135398,0.9592963285
0.22585,0.7091515639,0.9592904835
0.2259,0.7096895786,0.9592846473
0.22595,0.7102275835,0.95927882
0.226,0.7107655786,0.9592730015
0.22605,0.7113035633,0.9592671919
0.2261,0.7118415376,0.9592613911
0.22615,0.7123795011,0.9592555992
0.2262,0.7129174535,0.9592498162
0.22625,0.7134553946,0.959244042
0.2263,0.7139933241,0.9592382766
0.22635,0.7145312417,0.9592325201
0.2264,0.7150691472,0.9592267725
0.22645,0.7156070402,0.9592210337
0.2265,0.7161449205,0.9592153038
0.22655,0.7166827878,0.9592095827
0.2266,0.7172206419,0.9592038705
0.22665,0.7177584825,0.9591981671
0.2267,0.7182963092,0.9591924726
0.22675,0.7188341219,0.9591867869
0.2268,0.7193719203,0.9591811101
0.22685,0.719909704,0.9591754421
0.2269,0.7204474729,0.959169783
0.22695,0.7209852265,0.9591641328
0.227,0.7215229648,0.9591584914
0.22705,0.7220606873,0.9591528588
0.2271,0.7225983939,0.9591472351
0.22715,0.7231360842,0.9591416203
0.2272,0.723673758,0.9591360143
0.22725,0.7242114149,0.9591304172
0.2273,0.7247490548,0.9591248289
0.22735,0.7252866774,0.9591192495
0.2274,0.7258242823,0.9591136789
0.22745,0.7263618694,0.9591081172
0.2275,0.7268994383,0.9591025643
0.22755,0.7274369888,0.9590970203
0.2276,0.7279745206,0.9590914851
0.22765,0.7285120334,0.9590859588
0.2277,0.7290495269,0.9590804413
0.22775,0.7295870009,0.9590749327
0.2278,0.7301244552,0.959069433
0.22785,0.7306618894,0.9590639421
0.2279,0.7311993033,0.95905846
0.22795,0.7317366965,0.9590529868
0.228,0.7322740689,0.9590475224
0.22805,0.7328114201,0.9590420669
0.2281,0.73334875,0.9590366203
0.22815,0.7338860581,0.9590311825
0.2282,0.7344233443,0.9590257535
0.22825,0.7349606083,0.9590203334
0.2283,0.7354978498,0.9590149222
0.22835,0.7360350685,0.9590095198
0.2284,0.7365722641,0.9590041262
0.22845,0.7371094365,0.9589987415
0.2285,0.7376465853,0.9589933656
0.22855,0.7381837103,0.9589879986
0.2286,0.7387208111,0.9589826405
0.22865,0.7392578875,0.9589772911
0.2287,0.7397949393,0.9589719507
0.22875,0.7403319662,0.9589666191
0.2288,0.7408689679,0.9589612963
0.22885,0.7414059441,0.9589559824
0.2289,0.7419428946,0.9589506773
0.22895,0.7424798191,0.9589453811
0.229,0.7430167173,0.9589400937
0.22905,0.743553589,0.9589348151
0.2291,0.7440904338,0.9589295454
0.22915,0.7446272516,0.9589242846
0.2292,0.7451640421,0.9589190326
0.22925,0.7457008049,0.9589137894
0.2293,0.7462375399,0.9589085551
0.22935,0.7467742467,0.9589033297
0.2294,0.7473109251,0.958898113
0.22945,0.7478475748,0.9588929053
0.2295,0.7483841955,0.9588877063
0.22955,0.7489207871,0.9588825162
0.2296,0.7494573491,0.958877335
0.22965,0.7499938814,0.9588721626
0.2297,0.7505303837,0.958866999
0.22975,0.7510668557,0.9588618443
0.2298,0.7516032971,0.9588566984
0.22985,0.7521397077,0.9588515614
0.2299,0.7526760872,0.9588464332
0.22995,0.7532124353,0.9588413138
0.23,0.7537487518,0.9588362033
0.23005,0.7542850364,0.9588311016
0.2301,0.7548212889,0.9588260088
0.23015,0.7553575089,0.9588209248
0.2302,0.7558936963,0.9588158496
0.23025,0.7564298507,0.9588107833
0.2303,0.7569659718,0.9588057258
0.23035,0.7575020595,0.9588006772
0.2304,0.7580381134,0.9587956374
0.23045,0.7585741333,0.9587906064
0.2305,0.7591101188,0.9587855842
0.23055,0.7596460699,0.9587805709
0.2306,0.7601819861,0.9587755665
0.23065,0.7607178672,0.9587705709
0.2307,0.761253713,0.9587655841
0.23075,0.7617895231,0.9587606061
0.2308,0.7623252974,0.958755637
0.23085,0.7628610355,0.9587506767
0.2309,0.7633967373,0.9587457252
0.23095,0.7639324023,0.9587407826
0.231,0.7644680304,0.9587358488
0.23105,0.7650036213,0.9587309239
0.2311,0.7655391747,0.9587260077
0.23115,0.7660746903,0.9587211004
0.2312,0.766610168,0.958716202
0.23125,0.7671456074,0.9587113123
0.2313,0.7676810083,0.9587064315
0.23135,0.7682163704,0.9587015595
0.2314,0.7687516934,0.9586966964
0.23145,0.7692869771,0.9586918421
0.2315,0.7698222212,0.9586869966
0.23155,0.7703574255,0.9586821599
0.2316,0.7708925896,0.9586773321
0.23165,0.7714277134,0.958672513
0.2317,0.7719627966,0.9586677029
0.23175,0.7724978388,0.9586629015
0.2318,0.7730328399,0.958658109
0.23185,0.7735677995,0.9586533252
0.2319,0.7741027174,0.9586485504
0.23195,0.7746375934,0.9586437843
0.232,0.7751724272,0.958639027
0.23205,0.7757072185,0.9586342786
0.2321,0.776241967,0.958629539
0.23215,0.7767766726,0.9586248082
0.2322,0.7773113349,0.9586200863
0.23225,0.7778459536,0.9586153732
0.2323,0.7783805286,0.9586106688
0.23235,0.7789150595,0.9586059733
0.2324,0.7794495461,0.9586012867
0.23245,0.7799839881,0.9585966088
0.2325,0.7805183853,0.9585919397
0.23255,0.7810527373,0.9585872795
0.2326,0.781587044,0.9585826281
0.23265,0.7821213051,0.9585779855
0.2327,0.7826555203,0.9585733517
0.23275,0.7831896894,0.9585687267
0.2328,0.783723812,0.9585641106
0.23285,0.784257888,0.9585595032
0.2329,0.7847919171,0.9585549047
0.23295,0.7853258989,0.958550315
0.233,0.7858598333,0.9585457341
0.23305,0.7863937201,0.958541162
0.2331,0.7869275588,0.9585365987
0.23315,0.7874613493,0.9585320442
0.2332,0.7879950913,0.9585274986
0.23325,0.7885287846,0.9585229617
0.2333,0.7890624288,0.9585184337
0.23335,0.7895960238,0.9585139144
0.2334,0.7901295693,0.958509404
0.23345,0.7906630649,0.9585049023
0.2335,0.7911965106,0.9585004095
0.23355,0.7917299059,0.9584959255
0.2336,0.7922632506,0.9584914503
0.23365,0.7927965445,0.9584869838
0.2337,0.7933297874,0.9584825262
0.23375,0.7938629788,0.9584780774
0.2338,0.7943961187,0.9584736374
0.23385,0.7949292068,0.9584692062
0.2339,0.7954622427,0.9584647838
0.23395,0.7959952262,0.9584603702
0.234,0.7965281571,0.9584559653
0.23405,0.7970610351,0.9584515693
0.2341,0.7975938599,0.9584471821
0.23415,0.7981266313,0.9584428037
0.2342,0.7986593491,0.958438434
0.23425,0.7991920129,0.9584340732
0.2343,0.7997246226,0.9584297212
0.23435,0.8002571778,0.9584253779
0.2344,0.8007896783,0.9584210435
0.23445,0.8013221238,0.9584167178
0.2345,0.8018545142,0.9584124009
0.23455,0.802386849,0.9584080928
0.2346,0.8029191282,0.9584037935
0.23465,0.8034513513,0.958399503
0.2347,0.8039835182,0.9583952213
0.23475,0.8045156286,0.9583909484
0.2348,0.8050476823,0.9583866842
0.23485,0.805579679,0.9583824289
0.2349,0.8061116183,0.9583781823
0.23495,0.8066435002,0.9583739445
0.235,0.8071753243,0.9583697155
0.23505,0.8077070903,0.9583654953
0.2351,0.8082387981,0.9583612838
0.23515,0.8087704473,0.9583570812
0.2352,0.8093020377,0.9583528873
0.23525,0.809833569,0.9583487022
0.2353,0.810365041,0.9583445259
0.23535,0.8108964535,0.9583403583
0.2354,0.8114278061,0.9583361995
0.23545,0.8119590987,0.9583320495
0.2355,0.8124903309,0.9583279083
0.23555,0.8130215026,0.9583237759
0.2356,0.8135526134,0.9583196522
0.23565,0.8140836631,0.9583155373
0.2357,0.8146146514,0.9583114312
0.23575,0.8151455782,0.9583073338
0.2358,0.815676443,0.9583032452
0.23585,0.8162072458,0.9582991654
0.2359,0.8167379862,0.9582950944
0.23595,0.817268664,0.9582910321
0.236,0.8177992789,0.9582869786
0.23605,0.8183298306,0.9582829338
0.2361,0.818860319,0.9582788978
0.23615,0.8193907438,0.9582748706
0.2362,0.8199211046,0.9582708522
0.23625,0.8204514014,0.9582668425
0.2363,0.8209816337,0.9582628415
0.23635,0.8215118014,0.9582588494
0.2364,0.8220419041,0.958254866
0.23645,0.8225719418,0.9582508913
0.2365,0.823101914,0.9582469254
0.23655,0.8236318205,0.9582429683
0.2366,0.8241616612,0.9582390199
0.23665,0.8246914356,0.9582350802
0.2367,0.8252211437,0.9582311494
0.23675,0.8257507851,0.9582272272
0.2368,0.8262803596,0.9582233139
0.23685,0.8268098669,0.9582194093
0.2369,0.8273393067,0.9582155134
0.23695,0.827868679,0.9582116263
0.237,0.8283979832,0.9582077479
0.23705,0.8289272193,0.9582038783
0.2371,0.829456387,0.9582000174
0.23715,0.829985486,0.9581961653
0.2372,0.8305145161,0.9581923219
0.23725,0.831043477,0.9581884872
0.2373,0.8315723684,0.9581846613
0.23735,0.8321011902,0.9581808442
0.2374,0.8326299421,0.9581770358
0.23745,0.8331586237,0.9581732361
0.2375,0.8336872349,0.9581694451
0.23755,0.8342157755,0.9581656629
0.2376,0.8347442451,0.9581618895
0.23765,0.8352726435,0.9581581247
0.2377,0.8358009705,0.9581543687
0.23775,0.8363292259,0.9581506215
0.2378,0.8368574092,0.9581468829
0.23785,0.8373855205,0.9581431531
0.2379,0.8379135592,0.9581394321
0.23795,0.8384415253,0.9581357197
0.238,0.8389694185,0.9581320161
0.23805,0.8394972385,0.9581283212
0.2381,0.8400249851,0.9581246351
0.23815,0.840552658,0.9581209577
0.2382,0.841080257,0.9581172889
0.23825,0.8416077818,0.958113629
0.2383,0.8421352322,0.9581099777
0.23835,0.8426626079,0.9581063352
0.2384,0.8431899087,0.9581027013
0.23845,0.8437171344,0.9580990762
0.2385,0.8442442846,0.9580954598
0.23855,0.8447713592,0.9580918522
0.2386,0.8452983578,0.9580882532
0.23865,0.8458252804,0.958084663
0.2387,0.8463521265,0.9580810815
0.23875,0.846878896,0.9580775086
0.2388,0.8474055886,0.9580739445
0.23885,0.847932204,0.9580703892
0.2389,0.8484587421,0.9580668425
0.23895,0.8489852025,0.9580633045
0.239,0.849511585,0.9580597752
0.23905,0.8500378895,0.9580562547
0.2391,0.8505641155,0.9580527428
0.23915,0.8510902629,0.9580492397
0.2392,0.8516163315,0.9580457452
0.23925,0.852142321,0.9580422595
0.2393,0.8526682311,0.9580387824
0.23935,0.8531940616,0.958035314
0.2394,0.8537198122,0.9580318544
0.23945,0.8542454828,0.9580284034
0.2395,0.854771073,0.9580249612
0.23955,0.8552965826,0.9580215276
0.2396,0.8558220114,0.9580181027
0.23965,0.8563473592,0.9580146865
0.2397,0.8568726256,0.9580112791
0.23975,0.8573978104,0.9580078802
0.2398,0.8579229135,0.9580044901
0.23985,0.8584479345,0.9580011087
0.2399,0.8589728732,0.957997736
0.23995,0.8594977294,0.9579943719
0.24,0.8600225027,0.9579910165
0.24005,0.8605471931,0.9579876698
0.2401,0.8610718002,0.9579843318
0.24015,0.8615963238,0.9579810025
0.2402,0.8621207636,0.9579776818
0.24025,0.8626451194,0.9579743699
0.2403,0.863169391,0.9579710666
0.24035,0.863693578,0.9579677719
0.2404,0.8642176804,0.957964486
0.24045,0.8647416978,0.9579612087
0.2405,0.8652656299,0.9579579401
0.24055,0.8657894766,0.9579546802
0.2406,0.8663132377,0.9579514289
0.24065,0.8668369127,0.9579481863
0.2407,0.8673605016,0.9579449524
0.24075,0.867884004,0.9579417271
0.2408,0.8684074198,0.9579385105
0.24085,0.8689307487,0.9579353025
0.2409,0.8694539904,0.9579321033
0.24095,0.8699771447,0.9579289126
0.241,0.8705002114,0.9579257307
0.24105,0.8710231903,0.9579225574
0.2411,0.8715460809,0.9579193927
0.24115,0.8720688833,0.9579162367
0.2412,0.872591597,0.9579130894
0.24125,0.8731142219,0.9579099507
0.2413,0.8736367577,0.9579068206
0.24135,0.8741592042,0.9579036993
0.2414,0.8746815612,0.9579005865
0.24145,0.8752038283,0.9578974824
0.2415,0.8757260054,0.957894387
0.24155,0.8762480922,0.9578913002
0.2416,0.8767700885,0.957888222
0.24165,0.877291994,0.9578851525
0.2417,0.8778138085,0.9578820916
0.24175,0.8783355318,0.9578790393
0.2418,0.8788571636,0.9578759957
0.24185,0.8793787037,0.9578729608
0.2419,0.8799001518,0.9578699344
0.24195,0.8804215078,0.9578669167
0.242,0.8809427712,0.9578639077
0.24205,0.8814639421,0.9578609072
0.2421,0.88198502,0.9578579154
0.24215,0.8825060047,0.9578549322
0.2422,0.8830268961,0.9578519577
0.24225,0.8835476938,0.9578489917
0.2423,0.8840683977,0.9578460344
0.24235,0.8845890074,0.9578430858
0.2424,0.8851095229,0.9578401457
0.24245,0.8856299437,0.9578372143
0.2425,0.8861502697,0.9578342914
0.24255,0.8866705007,0.9578313772
