"Time","Subsystem #1|CTLs|Vars|PGEN","Subsystem #1|Machines|M1|LOADANG1","Subsystem #1|Machines|M1|PMACH","Subsystem #1|Machines|M1|W"
0.00735,1.432400022E-9,0.005897171549,1.432357003E-9,314.1100608
0.0074,1.432399996E-9,0.005897161228,1.432356983E-9,314.1100456
0.00745,1.432399971E-9,0.005897150864,1.432356961E-9,314.1100304
0.0075,1.432399945E-9,0.005897140544,1.43235694E-9,314.1100151
0.00755,1.432399919E-9,0.005897130181,1.432356918E-9,314.1099999
0.0076,1.432399893E-9,0.005897119863,1.432356898E-9,314.1099847
0.00765,1.432399868E-9,0.005897109501,1.432356876E-9,314.1099695
0.0077,1.432399842E-9,0.005897099183,1.432356855E-9,314.1099542
0.00775,1.432399816E-9,0.005897088823,1.432356833E-9,314.109939
0.0078,1.43239979E-9,0.005897078506,1.432356812E-9,314.1099238
0.00785,1.432399765E-9,0.005897068147,1.43235679E-9,314.1099086
0.0079,1.432399739E-9,0.005897057832,1.43235677E-9,314.1098933
0.00795,1.432399713E-9,0.005897047474,1.432356748E-9,314.1098781
0.008,1.432399687E-9,0.005897037159,1.432356727E-9,314.1098629
0.00805,1.432399662E-9,0.005897026803,1.432356705E-9,314.1098477
0.0081,1.432399636E-9,0.005897016489,1.432356685E-9,314.1098324
0.00815,1.43239961E-9,0.005897006134,1.432356663E-9,314.1098172
0.0082,1.432399585E-9,0.005896995822,1.432356642E-9,314.109802
0.00825,1.432399559E-9,0.005896985468,1.43235662E-9,314.1097868
0.0083,1.432399533E-9,0.005896975157,1.4323566E-9,314.1097715
0.00835,1.432399508E-9,0.005896964804,1.432356577E-9,314.1097563
0.0084,1.432399482E-9,0.005896954494,1.432356557E-9,314.1097411
0.00845,1.432399456E-9,0.005896944143,1.432356535E-9,314.1097259
0.0085,1.43239943E-9,0.005896933833,1.432356514E-9,314.1097106
0.00855,1.432399405E-9,0.005896923484,1.432356492E-9,314.1096954
0.0086,1.432399379E-9,0.005896913175,1.432356472E-9,314.1096802
0.00865,1.432399353E-9,0.005896902827,1.43235645E-9,314.109665
0.0087,1.432399327E-9,0.005896892519,1.432356429E-9,314.1096498
0.00875,1.432399302E-9,0.005896882173,1.432356407E-9,314.1096345
0.0088,1.432399276E-9,0.005896871865,1.432356387E-9,314.1096193
0.00885,1.432399251E-9,0.005896861521,1.432356365E-9,314.1096041
0.0089,1.432399225E-9,0.005896851214,1.432356344E-9,314.1095889
0.00895,1.432399199E-9,0.005896840871,1.432356322E-9,314.1095736
0.009,1.432399173E-9,0.005896830565,1.432356302E-9,314.1095584
0.00905,1.432399148E-9,0.005896820224,1.43235628E-9,314.1095432
0.0091,1.432399122E-9,0.005896809919,1.43235626E-9,314.109528
0.00915,1.432399097E-9,0.005896799579,1.432356238E-9,314.1095127
0.0092,1.432399071E-9,0.005896789275,1.432356217E-9,314.1094975
0.00925,1.432399045E-9,0.005896778936,1.432356195E-9,314.1094823
0.0093,1.432399019E-9,0.005896768633,1.432356175E-9,314.1094671
0.00935,1.432398994E-9,0.005896758296,1.432356153E-9,314.1094518
0.0094,1.432398968E-9,0.005896747993,1.432356132E-9,314.1094366
0.00945,1.432398943E-9,0.005896737658,1.43235611E-9,314.1094214
0.0095,1.432398917E-9,0.005896727356,1.43235609E-9,314.1094062
0.00955,1.432398891E-9,0.005896717023,1.432356068E-9,314.1093909
0.0096,1.432398866E-9,0.005896706722,1.432356047E-9,314.1093757
0.00965,1.43239884E-9,0.00589669639,1.432356026E-9,314.1093605
0.0097,1.432398814E-9,0.005896686089,1.432356005E-9,314.1093453
0.00975,1.432398789E-9,0.005896675759,1.432355983E-9,314.10933
0.0098,1.432398763E-9,0.005896665459,1.432355963E-9,314.1093148
0.00985,1.432398738E-9,0.005896655131,1.432355941E-9,314.1092996
0.0099,1.432398712E-9,0.005896644831,1.43235592E-9,314.1092844
0.00995,1.432398686E-9,0.005896634505,1.432355899E-9,314.1092691
0.01,1.432398661E-9,0.005896624206,1.432355878E-9,314.1092539
0.01005,1.432398635E-9,0.005896613881,1.432355856E-9,314.1092387
0.0101,1.432398609E-9,0.005896603583,1.432355836E-9,314.1092235
0.01015,1.432398584E-9,0.00589659326,1.432355814E-9,314.1092082
0.0102,1.432398558E-9,0.005896582962,1.432355793E-9,314.109193
0.01025,1.432398533E-9,0.005896572641,1.432355772E-9,314.1091778
0.0103,1.432398507E-9,0.005896562344,1.432355751E-9,314.1091626
0.01035,1.432398481E-9,0.005896552024,1.432355729E-9,314.1091474
0.0104,1.432398456E-9,0.005896541728,1.432355709E-9,314.1091321
0.01045,1.43239843E-9,0.00589653141,1.432355687E-9,314.1091169
0.0105,1.432398405E-9,0.005896521114,1.432355666E-9,314.1091017
0.01055,1.432398379E-9,0.005896510798,1.432355645E-9,314.1090865
0.0106,1.432398353E-9,0.005896500503,1.432355624E-9,314.1090712
0.01065,1.432398328E-9,0.005896490189,1.432355603E-9,314.109056
0.0107,1.432398302E-9,0.005896479894,1.432355582E-9,314.1090408
0.01075,1.432398277E-9,0.005896469561,1.43235556E-9,314.1090256
0.0108,1.432398251E-9,0.005896459322,1.43235554E-9,314.1090103
0.01085,1.432398226E-9,0.005896448955,1.432355518E-9,314.1089951
0.0109,1.4323982E-9,0.005896438691,1.432355497E-9,314.1089799
0.01095,1.432398174E-9,0.005896428372,1.432355476E-9,314.1089647
0.011,1.432398149E-9,0.00589641808,1.432355455E-9,314.1089494
0.01105,1.432398123E-9,0.005896407775,1.432355434E-9,314.1089342
0.0111,1.432398098E-9,0.005896397481,1.432355413E-9,314.108919
0.01115,1.432398072E-9,0.005896387176,1.432355392E-9,314.1089038
0.0112,1.432398047E-9,0.005896376884,1.432355371E-9,314.1088886
0.01125,1.432398021E-9,0.005896366581,1.432355349E-9,314.1088733
0.0113,1.432397996E-9,0.005896356289,1.432355328E-9,314.1088581
0.01135,1.43239797E-9,0.005896345988,1.432355307E-9,314.1088429
0.0114,1.432397944E-9,0.005896335696,1.432355286E-9,314.1088277
0.01145,1.432397919E-9,0.005896325397,1.432355265E-9,314.1088124
0.0115,1.432397893E-9,0.005896315106,1.432355244E-9,314.1087972
0.01155,1.432397868E-9,0.005896304809,1.432355223E-9,314.108782
0.0116,1.432397842E-9,0.005896294518,1.432355202E-9,314.1087668
0.01165,1.432397817E-9,0.005896284223,1.432355181E-9,314.1087515
0.0117,1.432397791E-9,0.005896273933,1.43235516E-9,314.1087363
0.01175,1.432397766E-9,0.005896263639,1.432355139E-9,314.1087211
0.0118,1.43239774E-9,0.005896253349,1.432355118E-9,314.1087059
0.01185,1.432397715E-9,0.005896243058,1.432355097E-9,314.1086907
0.0119,1.432397689E-9,0.005896232769,1.432355076E-9,314.1086754
0.01195,1.432397664E-9,0.005896222479,1.432355055E-9,314.1086602
0.012,1.432397638E-9,0.00589621219,1.432355034E-9,314.108645
0.01205,1.432397613E-9,0.005896201902,1.432355013E-9,314.1086298
0.0121,1.432397587E-9,0.005896191614,1.432354991E-9,314.1086145
0.01215,1.432397562E-9,0.005896181328,1.43235497E-9,314.1085993
0.0122,1.432397536E-9,0.00589617104,1.432354949E-9,314.1085841
0.01225,1.432397511E-9,0.005896160756,1.432354928E-9,314.1085689
0.0123,1.432397485E-9,0.005896150469,1.432354907E-9,314.1085536
0.01235,1.43239746E-9,0.005896140186,1.432354886E-9,314.1085384
0.0124,1.432397434E-9,0.005896129899,1.432354865E-9,314.1085232
0.01245,1.432397409E-9,0.005896119619,1.432354844E-9,314.108508
0.0125,1.432397383E-9,0.005896109333,1.432354823E-9,314.1084928
0.01255,1.432397358E-9,0.005896099054,1.432354802E-9,314.1084775
0.0126,1.432397332E-9,0.005896088768,1.432354781E-9,314.1084623
0.01265,1.432397307E-9,0.005896078492,1.43235476E-9,314.1084471
