"Time","Subsystem #1|Node Voltages|S1) VDCpA8","Subsystem #1|PV|Array1A|IPVAxxx","Subsystem #1|PV|Array1A|Io1PV"
0.0183,2.46265395,0.001231326975,5.109489909E-12
0.01835,2.46265395,0.001231326975,5.109489909E-12
0.0184,2.46265395,0.001231326975,5.109489909E-12
0.01845,2.46265395,0.001231326975,5.109489909E-12
0.0185,2.46265395,0.001231326975,5.109489909E-12
0.01855,2.46265395,0.001231326975,5.109489909E-12
0.0186,2.46265395,0.001231326975,5.109489909E-12
0.01865,2.46265395,0.001231326975,5.109489909E-12
0.0187,2.46265395,0.001231326975,5.109489909E-12
0.01875,2.46265395,0.001231326975,5.109489909E-12
0.0188,2.46265395,0.001231326975,5.109489909E-12
0.01885,2.46265395,0.001231326975,5.109489909E-12
0.0189,2.46265395,0.001231326975,5.109489909E-12
0.01895,2.46265395,0.001231326975,5.109489909E-12
0.019,2.46265395,0.001231326975,5.109489909E-12
0.01905,2.46265395,0.001231326975,5.109489909E-12
0.0191,2.46265395,0.001231326975,5.109489909E-12
0.01915,2.46265395,0.001231326975,5.109489909E-12
0.0192,2.46265395,0.001231326975,5.109489909E-12
0.01925,2.46265395,0.001231326975,5.109489909E-12
0.0193,2.46265395,0.001231326975,5.109489909E-12
0.01935,2.46265395,0.001231326975,5.109489909E-12
0.0194,2.46265395,0.001231326975,5.109489909E-12
0.01945,2.46265395,0.001231326975,5.109489909E-12
0.0195,2.46265395,0.001231326975,5.109489909E-12
0.01955,2.46265395,0.001231326975,5.109489909E-12
0.0196,2.46265395,0.001231326975,5.109489909E-12
0.01965,2.46265395,0.001231326975,5.109489909E-12
0.0197,2.46265395,0.001231326975,5.109489909E-12
0.01975,2.46265395,0.001231326975,5.109489909E-12
0.0198,2.46265395,0.001231326975,5.109489909E-12
0.01985,2.46265395,0.001231326975,5.109489909E-12
0.0199,2.46265395,0.001231326975,5.109489909E-12
0.01995,2.46265395,0.001231326975,5.109489909E-12
0.02,2.46265395,0.001231326975,5.109489909E-12
0.02005,2.46265395,0.001231326975,5.109489909E-12
0.0201,2.46265395,0.001231326975,5.109489909E-12
0.02015,2.46265395,0.001231326975,5.109489909E-12
0.0202,2.46265395,0.001231326975,5.109489909E-12
0.02025,2.46265395,0.001231326975,5.109489909E-12
0.0203,2.46265395,0.001231326975,5.109489909E-12
0.02035,2.46265395,0.001231326975,5.109489909E-12
0.0204,2.46265395,0.001231326975,5.109489909E-12
0.02045,2.46265395,0.001231326975,5.109489909E-12
0.0205,2.46265395,0.001231326975,5.109489909E-12
0.02055,2.46265395,0.001231326975,5.109489909E-12
0.0206,2.46265395,0.001231326975,5.109489909E-12
0.02065,2.46265395,0.001231326975,5.109489909E-12
0.0207,2.46265395,0.001231326975,5.109489909E-12
0.02075,2.46265395,0.001231326975,5.109489909E-12
0.0208,2.46265395,0.001231326975,5.109489909E-12
0.02085,2.46265395,0.001231326975,5.109489909E-12
0.0209,2.46265395,0.001231326975,5.109489909E-12
0.02095,2.46265395,0.001231326975,5.109489909E-12
0.021,2.46265395,0.001231326975,5.109489909E-12
0.02105,2.46265395,0.001231326975,5.109489909E-12
0.0211,2.46265395,0.001231326975,5.109489909E-12
0.02115,2.46265395,0.001231326975,5.109489909E-12
0.0212,2.46265395,0.001231326975,5.109489909E-12
0.02125,2.46265395,0.001231326975,5.109489909E-12
0.0213,2.46265395,0.001231326975,5.109489909E-12
0.02135,2.46265395,0.001231326975,5.109489909E-12
0.0214,2.46265395,0.001231326975,5.109489909E-12
0.02145,2.46265395,0.001231326975,5.109489909E-12
0.0215,2.46265395,0.001231326975,5.109489909E-12
0.02155,2.46265395,0.001231326975,5.109489909E-12
0.0216,2.46265395,0.001231326975,5.109489909E-12
0.02165,2.46265395,0.001231326975,5.109489909E-12
0.0217,2.46265395,0.001231326975,5.109489909E-12
0.02175,2.46265395,0.001231326975,5.109489909E-12
0.0218,2.46265395,0.001231326975,5.109489909E-12
0.02185,2.46265395,0.001231326975,5.109489909E-12
0.0219,2.46265395,0.001231326975,5.109489909E-12
0.02195,2.46265395,0.001231326975,5.109489909E-12
0.022,2.46265395,0.001231326975,5.109489909E-12
0.02205,2.46265395,0.001231326975,5.109489909E-12
0.0221,2.46265395,0.001231326975,5.109489909E-12
0.02215,2.46265395,0.001231326975,5.109489909E-12
0.0222,2.46265395,0.001231326975,5.109489909E-12
0.02225,2.46265395,0.001231326975,5.109489909E-12
0.0223,2.46265395,0.001231326975,5.109489909E-12
0.02235,2.46265395,0.001231326975,5.109489909E-12
0.0224,2.46265395,0.001231326975,5.109489909E-12
0.02245,2.46265395,0.001231326975,5.109489909E-12
0.0225,2.46265395,0.001231326975,5.109489909E-12
