,0,1
4625,1.41,1.25
4626,1.41,1.25
4627,1.41,1.25
4628,1.41,1.24
4629,1.41,1.24
4630,1.41,1.24
4631,1.41,1.24
4632,1.41,1.24
4633,1.41,1.24
4634,1.41,1.23
4635,1.41,1.23
4636,1.41,1.23
4637,1.41,1.23
4638,1.41,1.23
4639,1.41,1.23
4640,1.41,1.22
4641,1.41,1.22
4642,1.41,1.22
4643,1.41,1.22
4644,1.42,1.22
4645,1.41,1.22
4646,1.4,1.21
4647,1.4,1.21
4648,1.4,1.21
4649,1.4,1.21
4650,1.4,1.21
4651,1.41,1.21
4652,1.41,1.21
4653,1.41,1.21
4654,1.41,1.21
4655,1.41,1.21
4656,1.41,1.21
4657,1.41,1.2
4658,1.41,1.2
4659,1.41,1.2
4660,1.41,1.2
4661,1.42,1.2
4662,1.42,1.2
4663,1.42,1.2
4664,1.42,1.19
4665,1.42,1.19
4666,1.42,1.19
4667,1.42,1.19
4668,1.42,1.19
4669,1.42,1.19
4670,1.42,1.18
4671,1.42,1.18
4672,1.42,1.18
4673,1.42,1.18
4674,1.42,1.18
4675,1.42,1.18
4676,1.42,1.17
4677,1.42,1.17
4678,1.42,1.17
4679,1.39,1.16
4680,1.39,1.16
4681,1.39,1.16
4682,1.4,1.16
4683,1.4,1.16
4684,1.4,1.16
4685,1.41,1.16
4686,1.41,1.16
4687,1.41,1.16
4688,1.41,1.16
4689,1.41,1.16
4690,1.41,1.16
4691,1.41,1.16
4692,1.41,1.16
4693,1.42,1.16
4694,1.42,1.16
4695,1.42,1.16
4696,1.42,1.16
4697,1.42,1.15
4698,1.42,1.15
4699,1.42,1.15
4700,1.42,1.15
4701,1.42,1.15
4702,1.42,1.15
4703,1.42,1.15
4704,1.42,1.14
4705,1.42,1.14
4706,1.42,1.14
4707,1.42,1.14
4708,1.42,1.14
4709,1.42,1.14
4710,1.42,1.14
4711,1.42,1.13
4712,1.42,1.13
4713,1.41,1.13
4714,1.42,1.13
4715,1.42,1.13
4716,1.42,1.13
4717,1.42,1.13
4718,1.42,1.13
4719,1.42,1.12
4720,1.42,1.12
4721,1.42,1.12
4722,1.42,1.12
4723,1.42,1.12
4724,1.42,1.12
4725,1.42,1.12
4726,1.42,1.12
4727,1.42,1.11
4728,1.42,1.11
4729,1.42,1.11
4730,1.42,1.11
4731,1.42,1.11
4732,1.42,1.11
4733,1.42,1.11
4734,1.42,1.11
4735,1.42,1.1
4736,1.42,1.1
4737,1.42,1.1
4738,1.42,1.1
4739,1.42,1.1
4740,1.42,1.1
4741,1.37,1.09
4742,1.35,1.09
4743,1.36,1.09
4744,1.37,1.09
4745,1.37,1.1
4746,1.38,1.1
4747,1.38,1.11
4748,1.39,1.11
4749,1.39,1.11
4750,1.4,1.11
4751,1.4,1.12
4752,1.4,1.12
4753,1.4,1.12
4754,1.41,1.12
4755,1.41,1.12
4756,1.41,1.12
4757,1.41,1.12
4758,1.41,1.12
4759,1.41,1.12
4760,1.41,1.12
4761,1.41,1.12
4762,1.41,1.12
4763,1.41,1.12
4764,1.41,1.12
4765,1.41,1.12
4766,1.42,1.12
4767,1.42,1.12
4768,1.42,1.12
4769,1.42,1.12
4770,1.42,1.12
4771,1.42,1.12
4772,1.42,1.11
4773,1.42,1.11
4774,1.42,1.11
4775,1.4,1.1
4776,1.41,1.1
4777,1.41,1.1
4778,1.41,1.1
4779,1.41,1.1
4780,1.41,1.11
4781,1.41,1.11
4782,1.41,1.11
4783,1.41,1.11
4784,1.42,1.11
4785,1.41,1.11
4786,1.42,1.11
4787,1.42,1.1
4788,1.42,1.1
4789,1.42,1.1
4790,1.42,1.1
4791,1.42,1.1
4792,1.42,1.1
4793,1.42,1.1
4794,1.42,1.1
4795,1.42,1.1
4796,1.42,1.1
4797,1.42,1.1
4798,1.36,1.09
4799,1.36,1.09
4800,1.37,1.09
4801,1.37,1.1
4802,1.38,1.1
4803,1.38,1.1
4804,1.39,1.11
4805,1.39,1.11
4806,1.39,1.11
4807,1.4,1.12
4808,1.4,1.12
4809,1.4,1.12
4810,1.4,1.12
4811,1.41,1.12
4812,1.41,1.12
4813,1.41,1.12
4814,1.41,1.12
4815,1.41,1.12
4816,1.41,1.12
4817,1.41,1.12
4818,1.41,1.12
4819,1.41,1.12
4820,1.41,1.12
4821,1.41,1.12
4822,1.41,1.12
4823,1.41,1.12
4824,1.41,1.12
4825,1.41,1.12
4826,1.42,1.12
4827,1.42,1.12
4828,1.41,1.11
4829,1.41,1.12
4830,1.41,1.12
4831,1.41,1.12
4832,1.42,1.12
4833,1.42,1.12
4834,1.42,1.12
4835,1.42,1.11
4836,1.42,1.11
4837,1.42,1.11
4838,1.42,1.11
4839,1.42,1.11
4840,1.42,1.11
4841,1.42,1.11
4842,1.42,1.11
4843,1.42,1.11
4844,1.37,1.09
4845,1.38,1.09
4846,1.38,1.09
4847,1.38,1.1
4848,1.39,1.1
4849,1.39,1.1
4850,1.39,1.1
4851,1.4,1.11
4852,1.4,1.11
4853,1.4,1.11
4854,1.4,1.11
4855,1.41,1.11
4856,1.41,1.11
4857,1.41,1.11
4858,1.41,1.11
4859,1.41,1.11
4860,1.41,1.11
4861,1.41,1.11
4862,1.41,1.11
4863,1.41,1.11
4864,1.41,1.11
4865,1.41,1.11
4866,1.41,1.11
4867,1.41,1.11
4868,1.41,1.11
4869,1.41,1.1
4870,1.41,1.11
4871,1.41,1.11
4872,1.41,1.11
4873,1.42,1.11
4874,1.42,1.11
4875,1.42,1.11
4876,1.42,1.1
4877,1.42,1.1
4878,1.41,1.1
4879,1.42,1.1
4880,1.42,1.1
4881,1.42,1.1
4882,1.42,1.1
4883,1.42,1.1
4884,1.42,1.1
4885,1.41,1.09
4886,1.41,1.1
4887,1.41,1.1
4888,1.42,1.1
4889,1.42,1.1
4890,1.42,1.09
4891,1.42,1.09
4892,1.42,1.09
4893,1.42,1.09
4894,1.42,1.09
4895,1.42,1.09
4896,1.42,1.09
4897,1.42,1.09
4898,1.42,1.09
4899,1.42,1.09
4900,1.42,1.09
4901,1.42,1.09
4902,1.42,1.09
4903,1.42,1.09
4904,1.42,1.08
4905,1.42,1.08
4906,1.42,1.08
4907,1.39,1.07
4908,1.39,1.07
4909,1.4,1.07
4910,1.4,1.07
4911,1.4,1.08
4912,1.4,1.08
4913,1.4,1.08
4914,1.4,1.08
4915,1.4,1.08
4916,1.4,1.08
4917,1.41,1.08
4918,1.41,1.09
4919,1.41,1.09
4920,1.41,1.09
4921,1.41,1.09
4922,1.41,1.09
4923,1.41,1.09
4924,1.41,1.09
4925,1.41,1.09
4926,1.41,1.09
4927,1.41,1.09
4928,1.41,1.09
4929,1.41,1.09
4930,1.42,1.09
4931,1.42,1.09
4932,1.41,1.09
4933,1.42,1.09
4934,1.42,1.09
4935,1.42,1.09
4936,1.42,1.08
4937,1.42,1.08
4938,1.42,1.08
4939,1.42,1.08
4940,1.42,1.08
4941,1.41,1.08
4942,1.4,1.07
4943,1.4,1.07
4944,1.41,1.07
4945,1.41,1.08
4946,1.41,1.08
4947,1.41,1.08
4948,1.41,1.08
4949,1.41,1.08
4950,1.41,1.08
4951,1.41,1.08
4952,1.41,1.08
4953,1.41,1.08
4954,1.41,1.08
4955,1.42,1.08
4956,1.42,1.08
4957,1.42,1.08
4958,1.42,1.08
4959,1.42,1.08
4960,1.42,1.08
4961,1.42,1.08
4962,1.42,1.08
4963,1.39,1.07
4964,1.39,1.07
4965,1.4,1.08
4966,1.4,1.08
4967,1.4,1.08
4968,1.4,1.08
4969,1.41,1.08
4970,1.41,1.09
4971,1.41,1.09
4972,1.41,1.09
4973,1.41,1.09
4974,1.41,1.09
4975,1.41,1.09
4976,1.41,1.09
4977,1.41,1.09
4978,1.41,1.09
4979,1.41,1.09
4980,1.41,1.09
4981,1.41,1.09
4982,1.42,1.09
4983,1.42,1.09
4984,1.42,1.09
4985,1.42,1.09
4986,1.41,1.09
4987,1.42,1.09
4988,1.42,1.08
4989,1.42,1.08
4990,1.42,1.08
4991,1.4,1.07
4992,1.4,1.07
4993,1.4,1.07
4994,1.4,1.07
4995,1.4,1.07
4996,1.41,1.08
4997,1.41,1.08
4998,1.41,1.08
4999,1.41,1.08
5000,1.41,1.08
5001,1.41,1.08
5002,1.41,1.08
5003,1.41,1.08
5004,1.41,1.08
5005,1.41,1.08
5006,1.42,1.08
5007,1.42,1.08
5008,1.42,1.08
5009,1.42,1.08
5010,1.42,1.08
5011,1.42,1.08
5012,1.42,1.08
5013,1.42,1.08
5014,1.42,1.08
5015,1.42,1.08
5016,1.42,1.08
5017,1.42,1.08
5018,1.42,1.08
5019,1.42,1.07
5020,1.42,1.07
5021,1.42,1.07
5022,1.42,1.07
5023,1.42,1.07
5024,1.42,1.07
5025,1.42,1.07
5026,1.42,1.07
5027,1.42,1.07
5028,1.42,1.07
5029,1.36,1.06
5030,1.36,1.07
5031,1.37,1.07
5032,1.37,1.07
5033,1.38,1.08
5034,1.38,1.08
5035,1.38,1.09
5036,1.39,1.09
5037,1.39,1.09
5038,1.39,1.1
5039,1.4,1.1
5040,1.4,1.1
5041,1.4,1.11
5042,1.4,1.11
5043,1.4,1.11
5044,1.4,1.11
5045,1.41,1.11
5046,1.41,1.11
5047,1.41,1.11
5048,1.41,1.11
5049,1.41,1.11
5050,1.41,1.11
5051,1.41,1.11
5052,1.41,1.11
5053,1.41,1.11
5054,1.41,1.11
5055,1.41,1.11
5056,1.41,1.11
5057,1.41,1.11
5058,1.41,1.11
5059,1.41,1.11
5060,1.41,1.11
5061,1.41,1.11
5062,1.41,1.11
5063,1.41,1.11
5064,1.41,1.11
5065,1.41,1.11
5066,1.42,1.11
5067,1.4,1.1
5068,1.4,1.1
5069,1.4,1.1
5070,1.4,1.1
5071,1.4,1.1
5072,1.4,1.1
5073,1.41,1.1
5074,1.41,1.1
5075,1.41,1.1
5076,1.41,1.11
5077,1.41,1.11
5078,1.41,1.11
5079,1.41,1.11
5080,1.41,1.11
5081,1.41,1.11
5082,1.41,1.11
5083,1.41,1.11
5084,1.41,1.1
5085,1.42,1.1
5086,1.42,1.1
5087,1.42,1.1
5088,1.42,1.1
5089,1.42,1.1
5090,1.42,1.1
5091,1.42,1.1
5092,1.42,1.1
5093,1.42,1.1
5094,1.42,1.1
5095,1.42,1.1
5096,1.42,1.1
5097,1.42,1.1
5098,1.42,1.1
5099,1.42,1.1
5100,1.42,1.09
5101,1.42,1.09
5102,1.42,1.09
5103,1.42,1.09
5104,1.42,1.09
5105,1.42,1.09
5106,1.42,1.09
5107,1.42,1.09
5108,1.42,1.09
5109,1.42,1.09
5110,1.42,1.09
5111,1.42,1.09
5112,1.42,1.09
5113,1.42,1.09
5114,1.42,1.08
5115,1.42,1.08
5116,1.42,1.08
5117,1.42,1.08
5118,1.42,1.08
5119,1.42,1.08
5120,1.42,1.08
5121,1.42,1.08
5122,1.42,1.08
5123,1.39,1.06
5124,1.39,1.06
5125,1.39,1.06
5126,1.39,1.07
5127,1.4,1.07
5128,1.4,1.07
5129,1.4,1.07
5130,1.4,1.07
5131,1.4,1.08
5132,1.41,1.08
5133,1.41,1.08
5134,1.41,1.08
5135,1.41,1.08
5136,1.41,1.08
5137,1.41,1.08
5138,1.41,1.08
5139,1.41,1.08
5140,1.41,1.08
5141,1.41,1.09
5142,1.41,1.09
5143,1.42,1.08
5144,1.42,1.09
5145,1.42,1.09
5146,1.42,1.09
5147,1.42,1.08
5148,1.42,1.08
5149,1.42,1.08
5150,1.42,1.08
5151,1.42,1.08
5152,1.42,1.08
5153,1.42,1.08
5154,1.42,1.08
5155,1.42,1.08
5156,1.42,1.08
5157,1.42,1.08
5158,1.42,1.08
5159,1.42,1.08
5160,1.42,1.08
5161,1.4,1.07
5162,1.41,1.07
5163,1.41,1.07
5164,1.41,1.07
5165,1.41,1.07
5166,1.41,1.07
5167,1.41,1.07
5168,1.41,1.07
5169,1.41,1.07
5170,1.42,1.07
5171,1.42,1.07
5172,1.42,1.07
5173,1.42,1.07
5174,1.42,1.07
5175,1.42,1.07
5176,1.42,1.07
5177,1.42,1.07
5178,1.42,1.07
5179,1.42,1.07
5180,1.42,1.07
5181,1.42,1.07
5182,1.42,1.07
5183,1.42,1.07
5184,1.42,1.07
5185,1.42,1.07
5186,1.42,1.07
5187,1.42,1.07
5188,1.42,1.06
5189,1.42,1.06
5190,1.42,1.07
5191,1.42,1.06
5192,1.42,1.06
5193,1.42,1.06
5194,1.42,1.06
5195,1.42,1.06
5196,1.41,1.06
5197,1.4,1.05
5198,1.41,1.05
5199,1.41,1.05
5200,1.41,1.06
5201,1.41,1.06
5202,1.41,1.06
5203,1.41,1.06
5204,1.42,1.06
5205,1.41,1.06
5206,1.41,1.06
5207,1.42,1.06
5208,1.42,1.06
5209,1.42,1.06
5210,1.42,1.06
5211,1.42,1.06
5212,1.42,1.06
5213,1.42,1.06
5214,1.42,1.06
5215,1.42,1.06
5216,1.42,1.06
5217,1.42,1.06
5218,1.42,1.06
5219,1.42,1.06
5220,1.42,1.06
5221,1.42,1.06
5222,1.42,1.06
5223,1.42,1.06
5224,1.42,1.06
5225,1.42,1.06
5226,1.42,1.06
5227,1.42,1.06
5228,1.42,1.06
5229,1.42,1.06
5230,1.41,1.04
5231,1.41,1.05
5232,1.41,1.05
5233,1.41,1.05
5234,1.41,1.05
5235,1.41,1.05
5236,1.41,1.05
5237,1.42,1.05
5238,1.42,1.05
5239,1.42,1.05
5240,1.42,1.05
5241,1.42,1.05
5242,1.42,1.05
5243,1.42,1.05
5244,1.42,1.05
5245,1.42,1.05
5246,1.42,1.05
5247,1.42,1.05
5248,1.42,1.05
5249,1.42,1.05
5250,1.42,1.05
5251,1.42,1.05
5252,1.42,1.05
5253,1.42,1.05
5254,1.42,1.05
5255,1.42,1.05
5256,1.42,1.05
5257,1.42,1.05
5258,1.42,1.05
5259,1.42,1.05
5260,1.42,1.05
5261,1.4,1.04
5262,1.4,1.04
5263,1.4,1.04
5264,1.4,1.04
5265,1.41,1.04
5266,1.41,1.05
5267,1.41,1.05
5268,1.41,1.05
5269,1.41,1.05
5270,1.41,1.05
5271,1.41,1.05
5272,1.42,1.05
5273,1.42,1.05
5274,1.42,1.05
5275,1.42,1.05
5276,1.42,1.05
5277,1.42,1.05
5278,1.42,1.05
5279,1.42,1.05
5280,1.42,1.05
5281,1.42,1.05
5282,1.42,1.05
5283,1.42,1.05
5284,1.42,1.05
5285,1.42,1.05
5286,1.42,1.05
5287,1.42,1.05
5288,1.42,1.05
5289,1.42,1.05
5290,1.42,1.05
5291,1.42,1.05
5292,1.42,1.05
5293,1.42,1.05
5294,1.42,1.05
5295,1.4,1.03
5296,1.41,1.04
5297,1.41,1.04
5298,1.41,1.04
5299,1.41,1.04
5300,1.41,1.04
5301,1.41,1.04
5302,1.42,1.04
5303,1.42,1.04
5304,1.42,1.04
5305,1.42,1.04
5306,1.42,1.04
5307,1.42,1.04
5308,1.42,1.04
5309,1.42,1.04
5310,1.42,1.04
5311,1.42,1.04
5312,1.42,1.04
5313,1.42,1.04
5314,1.42,1.04
5315,1.42,1.04
5316,1.42,1.04
5317,1.42,1.04
5318,1.42,1.04
5319,1.42,1.04
5320,1.42,1.04
5321,1.42,1.04
5322,1.42,1.04
5323,1.42,1.04
5324,1.42,1.04
5325,1.42,1.04
5326,1.42,1.04
5327,1.42,1.04
5328,1.42,1.04
5329,1.42,1.04
5330,1.42,1.04
5331,1.42,1.04
5332,1.42,1.03
5333,1.42,1.03
5334,1.42,1.03
5335,1.42,1.03
5336,1.42,1.03
5337,1.42,1.03
5338,1.42,1.03
5339,1.42,1.03
5340,1.41,1.02
5341,1.41,1.02
5342,1.41,1.03
5343,1.41,1.03
5344,1.41,1.03
5345,1.41,1.03
5346,1.41,1.03
5347,1.42,1.03
5348,1.42,1.03
5349,1.42,1.03
5350,1.42,1.03
5351,1.42,1.03
5352,1.42,1.04
5353,1.42,1.04
5354,1.42,1.04
5355,1.42,1.04
5356,1.42,1.04
5357,1.42,1.04
5358,1.42,1.03
5359,1.42,1.04
5360,1.42,1.03
5361,1.42,1.03
5362,1.42,1.03
5363,1.42,1.03
5364,1.42,1.03
5365,1.42,1.03
5366,1.42,1.03
5367,1.42,1.03
5368,1.42,1.03
5369,1.42,1.03
5370,1.42,1.03
5371,1.42,1.03
5372,1.42,1.03
5373,1.42,1.03
5374,1.42,1.03
5375,1.42,1.03
5376,1.42,1.03
5377,1.42,1.03
5378,1.41,1.03
5379,1.4,1.03
5380,1.41,1.03
5381,1.41,1.03
5382,1.41,1.03
5383,1.41,1.03
5384,1.41,1.03
5385,1.41,1.04
5386,1.41,1.04
5387,1.42,1.04
5388,1.42,1.04
5389,1.42,1.04
5390,1.42,1.04
5391,1.42,1.04
5392,1.42,1.04
5393,1.42,1.04
5394,1.42,1.04
5395,1.42,1.04
5396,1.42,1.04
5397,1.42,1.04
5398,1.42,1.04
5399,1.42,1.04
5400,1.42,1.04
5401,1.42,1.04
5402,1.42,1.04
5403,1.42,1.04
5404,1.42,1.04
5405,1.42,1.04
5406,1.42,1.04
5407,1.42,1.04
5408,1.42,1.04
5409,1.42,1.04
5410,1.42,1.03
5411,1.41,1.03
5412,1.42,1.03
5413,1.42,1.03
5414,1.42,1.03
5415,1.42,1.03
5416,1.42,1.03
5417,1.42,1.03
5418,1.42,1.03
5419,1.42,1.03
5420,1.42,1.03
5421,1.42,1.03
5422,1.42,1.03
5423,1.42,1.03
5424,1.42,1.03
5425,1.42,1.03
5426,1.42,1.03
5427,1.42,1.03
5428,1.42,1.03
5429,1.42,1.03
5430,1.42,1.03
5431,1.42,1.03
5432,1.42,1.03
5433,1.42,1.03
5434,1.42,1.03
5435,1.42,1.03
5436,1.42,1.03
5437,1.41,1.02
5438,1.41,1.02
5439,1.41,1.02
5440,1.41,1.02
5441,1.41,1.03
5442,1.42,1.03
5443,1.42,1.03
5444,1.42,1.03
5445,1.42,1.03
5446,1.42,1.03
5447,1.42,1.03
5448,1.42,1.03
5449,1.42,1.03
5450,1.42,1.03
5451,1.42,1.03
5452,1.42,1.03
5453,1.42,1.03
5454,1.42,1.03
5455,1.42,1.03
5456,1.42,1.03
5457,1.42,1.03
5458,1.42,1.03
5459,1.42,1.03
5460,1.42,1.03
5461,1.42,1.03
5462,1.42,1.03
5463,1.42,1.03
5464,1.42,1.03
5465,1.42,1.03
5466,1.42,1.02
5467,1.41,1.02
5468,1.42,1.02
5469,1.42,1.02
5470,1.42,1.02
5471,1.42,1.02
5472,1.42,1.02
5473,1.42,1.02
5474,1.42,1.02
5475,1.42,1.03
5476,1.42,1.03
5477,1.42,1.03
5478,1.42,1.03
5479,1.42,1.03
5480,1.42,1.03
5481,1.42,1.03
5482,1.42,1.02
5483,1.42,1.02
5484,1.42,1.02
5485,1.42,1.02
5486,1.42,1.02
5487,1.42,1.02
5488,1.42,1.02
5489,1.42,1.02
5490,1.42,1.02
5491,1.42,1.02
5492,1.42,1.02
5493,1.41,1.02
5494,1.41,1.02
5495,1.42,1.02
5496,1.42,1.02
5497,1.42,1.02
5498,1.42,1.02
5499,1.42,1.02
5500,1.42,1.02
5501,1.42,1.02
5502,1.42,1.02
5503,1.42,1.02
5504,1.42,1.02
5505,1.42,1.02
5506,1.42,1.02
5507,1.42,1.02
5508,1.42,1.02
5509,1.42,1.02
5510,1.42,1.02
5511,1.42,1.02
5512,1.42,1.02
5513,1.42,1.02
5514,1.42,1.02
5515,1.42,1.02
5516,1.42,1.02
5517,1.42,1.02
5518,1.42,1.02
5519,1.42,1.02
5520,1.42,1.02
5521,1.42,1.02
5522,1.42,1.02
5523,1.42,1.02
5524,1.42,1.02
5525,1.42,1.02
5526,1.42,1.02
5527,1.42,1.02
5528,1.42,1.02
5529,1.42,1.02
5530,1.42,1.02
5531,1.42,1.02
5532,1.42,1.02
5533,1.42,1.02
5534,1.42,1.02
5535,1.42,1.02
5536,1.42,1.02
5537,1.4,1.01
5538,1.41,1.01
5539,1.41,1.01
5540,1.41,1.01
5541,1.41,1.01
5542,1.41,1.02
5543,1.42,1.02
5544,1.42,1.02
5545,1.42,1.02
5546,1.42,1.02
5547,1.42,1.02
5548,1.42,1.02
5549,1.42,1.02
5550,1.42,1.02
5551,1.42,1.02
5552,1.42,1.02
5553,1.42,1.02
5554,1.42,1.02
5555,1.42,1.02
5556,1.42,1.02
5557,1.42,1.02
5558,1.42,1.02
5559,1.42,1.02
5560,1.42,1.02
5561,1.42,1.02
5562,1.42,1.02
5563,1.42,1.02
5564,1.42,1.02
5565,1.42,1.02
5566,1.42,1.02
5567,1.42,1.02
5568,1.42,1.02
5569,1.42,1.02
5570,1.42,1.02
5571,1.42,1.02
5572,1.42,1.02
5573,1.42,1.02
5574,1.42,1.02
5575,1.42,1.02
5576,1.42,1.02
5577,1.42,1.02
5578,1.42,1.02
5579,1.42,1.02
5580,1.41,1.01
5581,1.41,1.01
5582,1.42,1.01
5583,1.42,1.01
5584,1.42,1.01
5585,1.42,1.01
5586,1.42,1.01
5587,1.42,1.01
5588,1.42,1.01
5589,1.42,1.01
5590,1.42,1.01
5591,1.42,1.01
5592,1.42,1.01
5593,1.42,1.01
5594,1.42,1.01
5595,1.42,1.01
5596,1.42,1.01
5597,1.42,1.01
5598,1.42,1.01
5599,1.42,1.01
5600,1.42,1.01
5601,1.42,1.01
5602,1.42,1.01
5603,1.42,1.01
5604,1.42,1.01
5605,1.42,1.01
5606,1.42,1.01
5607,1.42,1.01
5608,1.42,1.01
5609,1.42,1.01
5610,1.41,1.01
5611,1.42,1.01
5612,1.42,1.01
5613,1.42,1.01
5614,1.42,1.01
5615,1.42,1.01
5616,1.42,1.01
5617,1.42,1.01
5618,1.42,1.01
5619,1.42,1.01
5620,1.42,1.01
5621,1.42,1.01
5622,1.42,1.01
5623,1.42,1.01
5624,1.42,1.01
5625,1.42,1.01
5626,1.42,1.01
5627,1.42,1.01
5628,1.42,1.01
5629,1.42,1.01
5630,1.42,1.01
5631,1.42,1.01
5632,1.42,1.01
5633,1.42,1.01
5634,1.42,1.01
5635,1.42,1.01
5636,1.42,1.01
5637,1.42,1.01
5638,1.42,1.01
5639,1.42,1.01
5640,1.42,1.01
5641,1.42,1.01
5642,1.42,1.01
5643,1.42,1.01
5644,1.42,1.01
5645,1.42,1.01
5646,1.42,1.01
5647,1.42,1.01
5648,1.42,1.01
5649,1.42,1.01
5650,1.42,1.01
5651,1.42,1.01
5652,1.42,1.01
5653,1.42,1.01
5654,1.42,1.01
5655,1.42,1.01
5656,1.42,1.01
5657,1.42,1.01
5658,1.42,1.01
5659,1.42,1.01
5660,1.42,1.01
5661,1.42,1.01
5662,1.42,1.01
5663,1.42,1.01
5664,1.42,1.01
5665,1.42,1.01
5666,1.42,1.01
5667,1.42,1.01
5668,1.42,1.01
5669,1.42,1.01
5670,1.42,1.01
5671,1.42,1.01
5672,1.42,1.01
5673,1.42,1.01
5674,1.42,1.01
5675,1.42,1.01
5676,1.42,1.01
5677,1.42,1.01
5678,1.42,1.01
5679,1.42,1.01
5680,1.42,1.01
5681,1.42,1.01
5682,1.42,1.01
5683,1.42,1.01
5684,1.42,1.01
5685,1.42,1.01
5686,1.42,1.01
5687,1.42,1.01
5688,1.42,1.01
5689,1.42,1.01
5690,1.42,1.01
5691,1.42,1.01
5692,1.42,1.01
5693,1.42,1.01
5694,1.42,1.01
5695,1.42,1.01
5696,1.42,1.01
5697,1.42,1.01
5698,1.42,1.01
5699,1.42,1.01
5700,1.42,1.01
5701,1.42,1.01
5702,1.42,1.01
5703,1.42,1.01
5704,1.42,1.01
5705,1.42,1.01
5706,1.42,1.01
5707,1.42,1.01
5708,1.42,1.01
5709,1.42,1.01
5710,1.42,1.01
5711,1.41,1.0
5712,1.41,1.0
5713,1.41,1.0
5714,1.42,1.0
5715,1.42,1.01
5716,1.42,1.01
5717,1.42,1.01
5718,1.42,1.01
5719,1.42,1.01
5720,1.42,1.01
5721,1.42,1.01
5722,1.42,1.01
5723,1.42,1.01
5724,1.42,1.01
5725,1.42,1.01
5726,1.42,1.01
5727,1.42,1.01
5728,1.42,1.01
5729,1.42,1.01
5730,1.42,1.01
5731,1.42,1.01
5732,1.42,1.01
5733,1.42,1.01
5734,1.42,1.01
5735,1.42,1.01
5736,1.42,1.01
5737,1.42,1.01
5738,1.42,1.01
5739,1.42,1.01
5740,1.42,1.01
5741,1.42,1.01
5742,1.42,1.01
5743,1.42,1.01
5744,1.42,1.01
5745,1.42,1.01
5746,1.42,1.01
5747,1.42,1.01
5748,1.42,1.01
5749,1.42,1.01
5750,1.42,1.01
5751,1.42,1.01
5752,1.42,1.01
5753,1.42,1.01
5754,1.42,1.01
5755,1.42,1.01
5756,1.42,1.01
5757,1.42,1.01
5758,1.42,1.01
5759,1.42,1.01
5760,1.42,1.01
5761,1.42,1.01
5762,1.42,1.01
5763,1.42,1.01
5764,1.42,1.01
5765,1.42,1.01
5766,1.42,1.01
5767,1.42,1.01
5768,1.42,1.01
5769,1.42,1.01
5770,1.42,1.01
5771,1.42,1.01
5772,1.42,1.01
5773,1.42,1.01
5774,1.42,1.01
5775,1.42,1.01
5776,1.42,1.01
5777,1.42,1.01
5778,1.42,1.01
5779,1.42,1.01
5780,1.42,1.01
5781,1.42,1.01
5782,1.42,1.01
5783,1.42,1.01
5784,1.42,1.01
5785,1.42,1.01
5786,1.42,1.01
5787,1.42,1.01
5788,1.42,1.01
5789,1.42,1.01
5790,1.42,1.01
5791,1.42,1.01
5792,1.42,1.01
5793,1.42,1.01
5794,1.42,1.01
5795,1.42,1.01
5796,1.42,1.01
5797,1.42,1.01
5798,1.42,1.01
5799,1.42,1.01
5800,1.41,0.999
5801,1.41,1.0
5802,1.42,1.0
5803,1.42,1.0
5804,1.42,1.0
5805,1.42,1.0
5806,1.42,1.01
5807,1.42,1.01
5808,1.42,1.01
5809,1.42,1.01
5810,1.42,1.01
5811,1.42,1.01
5812,1.42,1.01
5813,1.42,1.01
5814,1.42,1.01
5815,1.42,1.01
5816,1.42,1.01
5817,1.42,1.01
5818,1.42,1.01
5819,1.42,1.01
5820,1.42,1.01
5821,1.42,1.01
5822,1.42,1.01
5823,1.42,1.01
5824,1.42,1.01
5825,1.42,1.01
5826,1.42,1.01
5827,1.42,1.01
5828,1.42,1.01
5829,1.42,1.01
5830,1.42,1.01
5831,1.42,1.01
5832,1.42,1.01
5833,1.42,1.01
5834,1.42,1.01
5835,1.42,1.01
5836,1.42,1.01
5837,1.42,1.01
5838,1.42,1.01
5839,1.42,1.01
5840,1.42,1.01
5841,1.42,1.01
5842,1.42,1.01
5843,1.42,1.0
5844,1.42,1.0
5845,1.42,1.0
5846,1.42,1.01
5847,1.42,1.01
5848,1.42,1.01
5849,1.42,1.01
5850,1.42,1.01
5851,1.42,1.01
5852,1.42,1.01
5853,1.42,1.01
5854,1.42,1.01
5855,1.42,1.01
5856,1.42,1.01
5857,1.42,1.01
5858,1.42,1.01
5859,1.42,1.01
5860,1.42,1.01
5861,1.42,1.01
5862,1.42,1.01
5863,1.42,1.01
5864,1.42,1.01
5865,1.42,1.01
5866,1.42,1.01
5867,1.42,1.01
5868,1.42,1.01
5869,1.42,1.01
5870,1.42,1.01
5871,1.42,1.01
5872,1.42,1.01
5873,1.42,1.01
5874,1.42,1.01
5875,1.42,1.01
5876,1.42,1.01
5877,1.42,1.01
5878,1.42,1.01
5879,1.42,1.01
5880,1.42,1.01
5881,1.42,1.01
5882,1.42,1.01
5883,1.41,0.997
5884,1.41,0.997
5885,1.42,0.998
5886,1.42,0.999
5887,1.42,1.0
5888,1.42,1.0
5889,1.42,1.0
5890,1.42,1.0
5891,1.42,1.0
5892,1.42,1.01
5893,1.42,1.01
5894,1.42,1.01
5895,1.42,1.01
5896,1.42,1.01
