,0,1
11302,1.49,0.221
11303,1.49,0.221
11304,1.49,0.221
11305,1.49,0.221
11306,1.49,0.222
11307,1.49,0.221
11308,1.49,0.222
11309,1.49,0.223
11310,1.49,0.222
11311,1.49,0.221
11312,1.49,0.221
11313,1.49,0.222
11314,1.49,0.222
11315,1.49,0.222
11316,1.49,0.222
11317,1.49,0.221
11318,1.49,0.221
11319,1.49,0.221
11320,1.49,0.221
11321,1.49,0.221
11322,1.49,0.221
11323,1.49,0.221
11324,1.49,0.221
11325,1.49,0.222
11326,1.49,0.222
11327,1.49,0.222
11328,1.49,0.222
11329,1.49,0.222
11330,1.49,0.222
11331,1.49,0.222
11332,1.49,0.222
11333,1.49,0.222
11334,1.49,0.222
11335,1.49,0.222
11336,1.49,0.222
11337,1.49,0.222
11338,1.49,0.222
11339,1.49,0.221
11340,1.49,0.222
11341,1.49,0.222
11342,1.49,0.222
11343,1.49,0.221
11344,1.49,0.221
11345,1.49,0.221
11346,1.49,0.221
11347,1.48,0.22
11348,1.48,0.221
11349,1.49,0.222
11350,1.49,0.222
11351,1.49,0.223
11352,1.49,0.221
11353,1.49,0.222
11354,1.49,0.222
11355,1.49,0.222
11356,1.49,0.221
11357,1.49,0.222
11358,1.49,0.222
11359,1.49,0.221
11360,1.49,0.221
11361,1.49,0.222
11362,1.49,0.222
11363,1.49,0.222
11364,1.49,0.221
11365,1.49,0.222
11366,1.49,0.222
11367,1.49,0.221
11368,1.49,0.222
11369,1.49,0.222
11370,1.49,0.222
11371,1.49,0.221
11372,1.49,0.222
11373,1.49,0.221
11374,1.49,0.221
11375,1.49,0.222
11376,1.49,0.222
11377,1.48,0.222
11378,1.48,0.224
11379,1.48,0.225
11380,1.49,0.225
11381,1.49,0.226
11382,1.49,0.225
11383,1.49,0.225
11384,1.49,0.224
11385,1.49,0.223
11386,1.49,0.222
11387,1.49,0.222
11388,1.49,0.222
11389,1.49,0.222
11390,1.49,0.222
11391,1.49,0.222
11392,1.49,0.222
11393,1.49,0.222
11394,1.49,0.221
11395,1.49,0.222
11396,1.49,0.222
11397,1.49,0.221
11398,1.49,0.221
11399,1.49,0.221
11400,1.49,0.221
11401,1.49,0.221
11402,1.49,0.221
11403,1.49,0.221
11404,1.49,0.22
11405,1.49,0.221
11406,1.49,0.221
11407,1.49,0.22
11408,1.49,0.22
11409,1.49,0.22
11410,1.49,0.22
11411,1.48,0.219
11412,1.49,0.22
11413,1.49,0.22
11414,1.49,0.221
11415,1.49,0.221
11416,1.49,0.221
11417,1.49,0.221
11418,1.49,0.221
11419,1.49,0.221
11420,1.49,0.221
11421,1.49,0.221
11422,1.49,0.221
11423,1.49,0.221
11424,1.49,0.221
11425,1.49,0.221
11426,1.49,0.221
11427,1.49,0.221
11428,1.49,0.221
11429,1.49,0.221
11430,1.49,0.221
11431,1.49,0.221
11432,1.49,0.221
11433,1.49,0.22
11434,1.49,0.221
11435,1.49,0.219
11436,1.49,0.22
11437,1.49,0.22
11438,1.49,0.219
11439,1.49,0.22
11440,1.49,0.219
11441,1.49,0.219
11442,1.49,0.219
11443,1.49,0.219
11444,1.49,0.219
11445,1.49,0.22
11446,1.49,0.219
11447,1.49,0.219
11448,1.49,0.219
11449,1.49,0.22
11450,1.49,0.22
11451,1.49,0.219
11452,1.49,0.219
11453,1.49,0.219
11454,1.49,0.219
11455,1.49,0.219
11456,1.49,0.219
11457,1.49,0.219
11458,1.49,0.219
11459,1.49,0.219
11460,1.49,0.219
11461,1.49,0.22
11462,1.49,0.22
11463,1.49,0.219
11464,1.49,0.219
11465,1.49,0.219
11466,1.49,0.219
11467,1.49,0.219
11468,1.49,0.219
11469,1.49,0.219
11470,1.49,0.218
11471,1.49,0.219
11472,1.49,0.219
11473,1.49,0.218
11474,1.49,0.218
11475,1.49,0.219
11476,1.49,0.219
11477,1.49,0.218
11478,1.49,0.218
11479,1.49,0.218
11480,1.49,0.218
11481,1.49,0.218
11482,1.49,0.218
11483,1.48,0.218
11484,1.48,0.219
11485,1.49,0.22
11486,1.49,0.22
11487,1.49,0.219
11488,1.49,0.219
11489,1.49,0.219
11490,1.49,0.219
11491,1.49,0.219
11492,1.49,0.219
11493,1.49,0.218
11494,1.49,0.218
11495,1.49,0.218
11496,1.49,0.218
11497,1.49,0.218
11498,1.49,0.219
11499,1.49,0.219
11500,1.49,0.218
11501,1.49,0.217
11502,1.49,0.218
11503,1.49,0.218
11504,1.49,0.217
11505,1.49,0.217
11506,1.49,0.217
11507,1.49,0.216
11508,1.49,0.217
11509,1.49,0.217
11510,1.49,0.217
11511,1.49,0.216
11512,1.49,0.216
11513,1.49,0.216
11514,1.49,0.216
11515,1.48,0.219
11516,1.48,0.22
11517,1.49,0.221
11518,1.49,0.221
11519,1.49,0.222
11520,1.49,0.221
11521,1.49,0.219
11522,1.49,0.218
11523,1.49,0.218
11524,1.49,0.217
11525,1.49,0.217
11526,1.49,0.217
11527,1.49,0.217
11528,1.49,0.217
11529,1.49,0.217
11530,1.49,0.217
11531,1.49,0.217
11532,1.49,0.217
11533,1.49,0.217
11534,1.49,0.216
11535,1.49,0.217
11536,1.49,0.217
11537,1.49,0.217
11538,1.49,0.217
11539,1.49,0.217
11540,1.49,0.217
11541,1.49,0.216
11542,1.49,0.217
11543,1.49,0.217
11544,1.49,0.217
11545,1.49,0.217
11546,1.49,0.219
11547,1.49,0.22
11548,1.49,0.221
11549,1.49,0.221
11550,1.49,0.221
11551,1.49,0.22
11552,1.49,0.219
11553,1.49,0.219
11554,1.49,0.219
11555,1.49,0.219
11556,1.49,0.219
11557,1.49,0.219
11558,1.49,0.219
11559,1.49,0.219
11560,1.49,0.219
11561,1.49,0.219
11562,1.49,0.219
11563,1.49,0.218
11564,1.49,0.219
11565,1.49,0.219
11566,1.49,0.219
11567,1.49,0.219
11568,1.49,0.219
11569,1.49,0.219
11570,1.49,0.219
11571,1.49,0.219
11572,1.49,0.219
11573,1.48,0.218
11574,1.48,0.219
11575,1.49,0.22
11576,1.49,0.22
11577,1.49,0.22
11578,1.49,0.22
11579,1.49,0.22
11580,1.49,0.22
11581,1.49,0.22
11582,1.49,0.22
11583,1.49,0.22
11584,1.49,0.221
11585,1.49,0.22
11586,1.49,0.22
11587,1.49,0.22
11588,1.49,0.22
11589,1.49,0.22
11590,1.49,0.22
11591,1.49,0.219
11592,1.49,0.219
11593,1.49,0.219
11594,1.49,0.22
11595,1.49,0.22
11596,1.49,0.219
11597,1.49,0.219
11598,1.49,0.219
11599,1.49,0.219
11600,1.49,0.218
11601,1.49,0.219
11602,1.49,0.219
11603,1.49,0.221
11604,1.49,0.221
11605,1.49,0.222
11606,1.49,0.222
11607,1.49,0.222
11608,1.49,0.221
11609,1.49,0.221
11610,1.49,0.221
11611,1.49,0.221
11612,1.49,0.22
11613,1.49,0.221
11614,1.49,0.221
11615,1.49,0.221
11616,1.49,0.221
11617,1.49,0.221
11618,1.49,0.221
11619,1.49,0.22
11620,1.49,0.22
11621,1.49,0.221
11622,1.49,0.22
11623,1.49,0.221
11624,1.49,0.221
11625,1.49,0.221
11626,1.49,0.221
11627,1.49,0.22
11628,1.49,0.221
11629,1.49,0.219
11630,1.49,0.22
11631,1.49,0.22
11632,1.49,0.22
11633,1.49,0.22
11634,1.49,0.22
11635,1.49,0.221
11636,1.49,0.222
11637,1.49,0.223
11638,1.49,0.223
11639,1.49,0.222
11640,1.49,0.221
11641,1.49,0.219
11642,1.49,0.22
11643,1.49,0.22
11644,1.49,0.22
11645,1.49,0.22
11646,1.49,0.22
11647,1.49,0.219
11648,1.49,0.22
11649,1.49,0.22
11650,1.49,0.22
11651,1.49,0.22
11652,1.49,0.22
11653,1.49,0.22
11654,1.49,0.22
11655,1.49,0.22
11656,1.49,0.22
11657,1.49,0.22
11658,1.49,0.22
11659,1.49,0.22
11660,1.49,0.22
11661,1.49,0.22
11662,1.49,0.22
11663,1.49,0.218
11664,1.49,0.219
11665,1.49,0.22
11666,1.49,0.219
11667,1.49,0.219
11668,1.49,0.219
11669,1.49,0.219
11670,1.49,0.219
11671,1.49,0.219
11672,1.49,0.219
11673,1.49,0.219
11674,1.49,0.219
11675,1.49,0.219
11676,1.49,0.219
11677,1.49,0.219
11678,1.49,0.219
11679,1.49,0.219
11680,1.49,0.219
11681,1.49,0.219
11682,1.49,0.219
11683,1.49,0.219
11684,1.49,0.219
11685,1.49,0.218
11686,1.49,0.219
11687,1.49,0.218
11688,1.49,0.218
11689,1.49,0.216
11690,1.49,0.217
11691,1.49,0.218
11692,1.49,0.217
11693,1.49,0.217
11694,1.49,0.218
11695,1.49,0.218
11696,1.49,0.218
11697,1.49,0.218
11698,1.49,0.218
11699,1.49,0.218
11700,1.49,0.218
11701,1.49,0.219
11702,1.49,0.218
11703,1.49,0.218
11704,1.49,0.219
11705,1.49,0.218
11706,1.49,0.218
11707,1.49,0.219
11708,1.49,0.218
11709,1.49,0.219
11710,1.49,0.219
11711,1.49,0.218
11712,1.49,0.218
11713,1.49,0.218
11714,1.48,0.221
11715,1.49,0.222
11716,1.49,0.221
11717,1.49,0.22
11718,1.49,0.219
11719,1.49,0.219
11720,1.49,0.219
11721,1.49,0.219
11722,1.49,0.219
11723,1.49,0.22
11724,1.49,0.219
11725,1.49,0.219
11726,1.49,0.219
11727,1.49,0.219
11728,1.49,0.219
11729,1.49,0.219
11730,1.49,0.219
11731,1.49,0.219
11732,1.49,0.219
11733,1.49,0.219
11734,1.49,0.219
11735,1.49,0.219
11736,1.49,0.219
11737,1.49,0.219
11738,1.49,0.219
11739,1.49,0.219
11740,1.49,0.219
11741,1.49,0.22
11742,1.49,0.22
11743,1.49,0.22
11744,1.49,0.219
11745,1.49,0.22
11746,1.49,0.219
11747,1.49,0.22
11748,1.49,0.22
11749,1.49,0.22
11750,1.49,0.219
11751,1.49,0.22
11752,1.49,0.22
11753,1.49,0.22
11754,1.49,0.219
11755,1.49,0.22
11756,1.49,0.219
11757,1.49,0.22
11758,1.49,0.219
11759,1.49,0.22
11760,1.49,0.22
11761,1.49,0.22
11762,1.49,0.22
11763,1.49,0.22
11764,1.48,0.219
11765,1.48,0.221
11766,1.48,0.222
11767,1.48,0.222
11768,1.49,0.223
11769,1.49,0.222
11770,1.49,0.222
11771,1.49,0.222
11772,1.49,0.221
11773,1.49,0.222
11774,1.49,0.221
11775,1.49,0.221
11776,1.49,0.221
11777,1.49,0.221
11778,1.49,0.221
11779,1.49,0.221
11780,1.49,0.221
11781,1.49,0.221
11782,1.49,0.221
11783,1.49,0.221
11784,1.49,0.22
11785,1.49,0.22
11786,1.49,0.22
11787,1.49,0.22
11788,1.49,0.22
11789,1.49,0.221
11790,1.49,0.22
11791,1.49,0.22
11792,1.49,0.22
11793,1.49,0.22
11794,1.49,0.218
11795,1.49,0.219
11796,1.49,0.219
11797,1.49,0.22
11798,1.49,0.219
11799,1.49,0.219
11800,1.49,0.219
11801,1.49,0.219
11802,1.49,0.219
11803,1.49,0.219
11804,1.49,0.219
11805,1.49,0.219
11806,1.49,0.219
11807,1.49,0.219
11808,1.49,0.219
11809,1.49,0.22
11810,1.49,0.219
11811,1.49,0.219
11812,1.49,0.219
11813,1.49,0.219
11814,1.49,0.219
11815,1.49,0.219
11816,1.49,0.219
11817,1.49,0.219
11818,1.49,0.22
11819,1.49,0.221
11820,1.49,0.221
11821,1.49,0.22
11822,1.49,0.22
11823,1.49,0.22
11824,1.49,0.219
11825,1.49,0.22
11826,1.49,0.22
11827,1.49,0.219
11828,1.49,0.22
11829,1.49,0.22
11830,1.49,0.22
11831,1.49,0.22
11832,1.49,0.22
11833,1.49,0.22
11834,1.49,0.219
11835,1.49,0.22
11836,1.49,0.22
11837,1.49,0.22
11838,1.49,0.22
11839,1.49,0.22
11840,1.49,0.22
11841,1.49,0.221
11842,1.49,0.222
11843,1.49,0.223
11844,1.49,0.221
11845,1.49,0.221
11846,1.49,0.221
11847,1.49,0.22
11848,1.49,0.22
11849,1.49,0.22
11850,1.49,0.22
11851,1.49,0.22
11852,1.49,0.22
11853,1.49,0.22
11854,1.49,0.22
11855,1.49,0.219
11856,1.49,0.22
11857,1.49,0.219
11858,1.49,0.219
11859,1.49,0.219
11860,1.49,0.22
11861,1.49,0.219
11862,1.49,0.221
11863,1.49,0.222
11864,1.49,0.223
11865,1.49,0.223
11866,1.49,0.222
11867,1.49,0.222
11868,1.49,0.221
11869,1.49,0.221
11870,1.49,0.221
11871,1.49,0.221
11872,1.49,0.22
11873,1.49,0.22
11874,1.49,0.22
11875,1.49,0.22
11876,1.49,0.221
11877,1.49,0.22
11878,1.49,0.221
11879,1.49,0.221
11880,1.49,0.221
11881,1.49,0.221
11882,1.49,0.221
11883,1.49,0.22
11884,1.49,0.221
11885,1.49,0.221
11886,1.49,0.22
11887,1.49,0.22
11888,1.49,0.22
11889,1.49,0.22
11890,1.49,0.221
11891,1.49,0.222
11892,1.49,0.222
11893,1.49,0.222
11894,1.49,0.222
11895,1.49,0.221
11896,1.49,0.22
11897,1.49,0.22
11898,1.49,0.22
11899,1.49,0.22
11900,1.49,0.22
11901,1.49,0.22
11902,1.49,0.22
11903,1.49,0.22
11904,1.49,0.22
11905,1.49,0.22
11906,1.49,0.219
11907,1.49,0.22
11908,1.49,0.22
11909,1.49,0.219
11910,1.49,0.219
11911,1.49,0.219
11912,1.49,0.22
11913,1.49,0.22
11914,1.49,0.22
11915,1.49,0.223
11916,1.49,0.224
11917,1.49,0.224
11918,1.49,0.225
11919,1.49,0.223
11920,1.49,0.222
11921,1.49,0.221
11922,1.49,0.22
11923,1.49,0.22
11924,1.49,0.22
11925,1.49,0.22
11926,1.49,0.22
11927,1.49,0.22
11928,1.49,0.22
11929,1.49,0.22
11930,1.49,0.219
11931,1.49,0.22
11932,1.49,0.22
11933,1.49,0.219
11934,1.49,0.219
11935,1.49,0.219
11936,1.49,0.219
11937,1.49,0.218
11938,1.49,0.219
11939,1.49,0.219
11940,1.49,0.219
11941,1.49,0.219
11942,1.49,0.219
11943,1.49,0.219
11944,1.49,0.219
11945,1.49,0.219
11946,1.48,0.219
11947,1.49,0.22
11948,1.49,0.22
11949,1.49,0.219
11950,1.49,0.219
11951,1.49,0.219
11952,1.49,0.219
11953,1.49,0.219
11954,1.49,0.219
11955,1.49,0.22
11956,1.49,0.219
11957,1.49,0.219
11958,1.49,0.219
11959,1.49,0.219
11960,1.49,0.219
11961,1.49,0.219
11962,1.49,0.219
11963,1.49,0.219
11964,1.49,0.219
11965,1.49,0.219
11966,1.49,0.219
11967,1.49,0.219
11968,1.49,0.218
11969,1.49,0.219
11970,1.49,0.218
11971,1.48,0.221
11972,1.48,0.222
11973,1.49,0.222
11974,1.49,0.223
11975,1.49,0.223
11976,1.49,0.222
11977,1.49,0.222
11978,1.49,0.221
11979,1.49,0.221
11980,1.49,0.222
11981,1.49,0.221
11982,1.49,0.221
11983,1.49,0.221
11984,1.49,0.221
11985,1.49,0.221
11986,1.49,0.221
11987,1.49,0.221
11988,1.49,0.22
11989,1.49,0.22
11990,1.49,0.22
11991,1.49,0.22
11992,1.49,0.219
11993,1.49,0.22
11994,1.49,0.22
11995,1.49,0.219
11996,1.49,0.22
11997,1.49,0.219
11998,1.49,0.219
11999,1.49,0.219
12000,1.49,0.219
12001,1.49,0.219
12002,1.49,0.219
12003,1.49,0.219
12004,1.49,0.219
12005,1.48,0.224
12006,1.49,0.224
12007,1.49,0.225
12008,1.49,0.225
12009,1.49,0.224
12010,1.49,0.223
12011,1.49,0.223
12012,1.49,0.222
12013,1.49,0.221
12014,1.49,0.22
12015,1.49,0.221
12016,1.49,0.22
12017,1.49,0.22
12018,1.49,0.22
12019,1.49,0.219
12020,1.49,0.219
12021,1.49,0.219
12022,1.49,0.22
12023,1.49,0.219
12024,1.49,0.219
12025,1.49,0.219
12026,1.49,0.219
12027,1.49,0.219
12028,1.49,0.219
12029,1.49,0.219
12030,1.49,0.219
12031,1.49,0.219
12032,1.49,0.219
12033,1.49,0.218
12034,1.49,0.219
12035,1.49,0.219
12036,1.49,0.217
12037,1.49,0.218
12038,1.49,0.219
12039,1.49,0.218
12040,1.49,0.219
12041,1.49,0.219
12042,1.49,0.219
12043,1.49,0.219
12044,1.49,0.218
12045,1.49,0.219
12046,1.49,0.218
12047,1.49,0.218
12048,1.49,0.218
12049,1.49,0.218
12050,1.49,0.218
12051,1.49,0.218
12052,1.49,0.218
12053,1.49,0.218
12054,1.49,0.218
12055,1.49,0.218
12056,1.49,0.218
12057,1.49,0.218
12058,1.49,0.218
12059,1.49,0.218
12060,1.49,0.216
12061,1.49,0.217
12062,1.49,0.217
12063,1.49,0.218
12064,1.49,0.219
12065,1.49,0.219
12066,1.49,0.218
12067,1.49,0.218
12068,1.49,0.218
12069,1.49,0.218
12070,1.49,0.218
12071,1.49,0.218
12072,1.49,0.218
12073,1.49,0.218
12074,1.49,0.218
12075,1.49,0.218
12076,1.49,0.218
12077,1.49,0.218
12078,1.49,0.219
12079,1.49,0.218
12080,1.49,0.218
12081,1.49,0.217
12082,1.49,0.218
12083,1.49,0.218
12084,1.49,0.218
12085,1.49,0.217
12086,1.49,0.218
12087,1.49,0.218
12088,1.49,0.218
12089,1.49,0.218
12090,1.49,0.218
12091,1.49,0.218
12092,1.49,0.218
12093,1.49,0.217
12094,1.49,0.218
12095,1.49,0.218
12096,1.49,0.217
12097,1.49,0.217
12098,1.49,0.217
12099,1.49,0.218
12100,1.49,0.218
12101,1.49,0.218
12102,1.48,0.217
12103,1.48,0.218
12104,1.49,0.219
12105,1.49,0.22
12106,1.49,0.22
12107,1.49,0.219
12108,1.49,0.219
12109,1.49,0.219
12110,1.49,0.219
12111,1.49,0.219
12112,1.49,0.219
12113,1.49,0.219
12114,1.49,0.218
12115,1.49,0.219
12116,1.49,0.218
12117,1.49,0.218
12118,1.49,0.218
12119,1.49,0.218
12120,1.49,0.218
12121,1.49,0.218
12122,1.49,0.218
12123,1.49,0.218
12124,1.49,0.218
12125,1.49,0.218
12126,1.49,0.217
12127,1.49,0.218
12128,1.49,0.218
12129,1.49,0.216
12130,1.49,0.217
12131,1.49,0.217
12132,1.49,0.217
12133,1.49,0.217
12134,1.49,0.217
12135,1.49,0.217
12136,1.49,0.217
12137,1.49,0.217
12138,1.49,0.217
12139,1.49,0.217
12140,1.49,0.217
12141,1.49,0.217
12142,1.49,0.217
12143,1.49,0.217
12144,1.49,0.217
12145,1.49,0.217
12146,1.49,0.217
12147,1.49,0.217
12148,1.49,0.217
12149,1.49,0.216
12150,1.49,0.218
12151,1.49,0.219
12152,1.49,0.22
12153,1.49,0.219
12154,1.49,0.218
12155,1.49,0.217
12156,1.49,0.217
12157,1.49,0.217
12158,1.49,0.217
12159,1.49,0.217
12160,1.49,0.217
12161,1.49,0.217
12162,1.49,0.217
12163,1.49,0.217
12164,1.49,0.217
12165,1.49,0.217
12166,1.49,0.217
12167,1.49,0.217
12168,1.49,0.217
12169,1.49,0.217
12170,1.49,0.217
12171,1.49,0.217
12172,1.49,0.217
12173,1.49,0.217
12174,1.49,0.217
12175,1.49,0.217
12176,1.49,0.217
12177,1.48,0.217
12178,1.49,0.217
12179,1.49,0.218
12180,1.49,0.218
12181,1.49,0.218
12182,1.49,0.218
12183,1.49,0.217
12184,1.49,0.218
12185,1.49,0.218
12186,1.49,0.218
12187,1.49,0.218
12188,1.49,0.218
12189,1.49,0.217
12190,1.49,0.218
12191,1.49,0.218
12192,1.49,0.217
12193,1.49,0.217
12194,1.49,0.216
12195,1.49,0.217
12196,1.49,0.217
12197,1.49,0.218
12198,1.49,0.217
12199,1.49,0.217
12200,1.49,0.217
12201,1.49,0.221
12202,1.49,0.221
12203,1.49,0.222
12204,1.49,0.222
12205,1.49,0.222
12206,1.49,0.222
12207,1.49,0.221
12208,1.49,0.219
12209,1.49,0.218
12210,1.49,0.218
12211,1.49,0.217
12212,1.49,0.218
12213,1.49,0.217
12214,1.49,0.217
12215,1.49,0.217
12216,1.49,0.217
12217,1.49,0.216
12218,1.49,0.217
12219,1.49,0.216
12220,1.49,0.216
12221,1.49,0.217
12222,1.49,0.216
12223,1.49,0.216
12224,1.49,0.216
12225,1.49,0.217
12226,1.49,0.216
12227,1.49,0.216
12228,1.49,0.216
12229,1.48,0.215
12230,1.48,0.216
12231,1.49,0.217
12232,1.49,0.217
12233,1.49,0.216
12234,1.49,0.218
12235,1.49,0.217
12236,1.49,0.217
12237,1.49,0.217
12238,1.49,0.217
12239,1.49,0.217
12240,1.49,0.217
12241,1.49,0.217
12242,1.49,0.218
12243,1.49,0.217
12244,1.49,0.218
12245,1.49,0.217
12246,1.49,0.217
12247,1.49,0.218
12248,1.49,0.218
12249,1.49,0.218
12250,1.49,0.218
12251,1.49,0.218
12252,1.49,0.217
12253,1.49,0.218
12254,1.49,0.218
12255,1.49,0.217
12256,1.49,0.218
12257,1.49,0.217
12258,1.49,0.217
12259,1.49,0.218
12260,1.49,0.218
12261,1.49,0.218
12262,1.49,0.217
12263,1.49,0.218
12264,1.49,0.218
12265,1.49,0.218
12266,1.49,0.218
12267,1.49,0.218
12268,1.49,0.218
12269,1.49,0.218
12270,1.49,0.218
12271,1.49,0.218
12272,1.49,0.218
12273,1.49,0.218
12274,1.49,0.219
12275,1.49,0.218
12276,1.49,0.218
12277,1.49,0.218
12278,1.49,0.217
12279,1.49,0.217
12280,1.49,0.218
12281,1.49,0.218
12282,1.49,0.218
12283,1.49,0.218
12284,1.49,0.218
12285,1.48,0.219
12286,1.48,0.22
12287,1.49,0.221
12288,1.49,0.221
12289,1.49,0.22
12290,1.49,0.221
12291,1.49,0.219
12292,1.49,0.219
12293,1.49,0.218
12294,1.49,0.218
12295,1.49,0.217
12296,1.49,0.218
12297,1.49,0.217
12298,1.49,0.217
12299,1.49,0.217
12300,1.49,0.217
12301,1.49,0.217
12302,1.49,0.217
12303,1.49,0.216
12304,1.49,0.217
12305,1.49,0.216
12306,1.49,0.217
12307,1.49,0.216
12308,1.49,0.217
12309,1.49,0.217
12310,1.49,0.216
12311,1.49,0.216
12312,1.49,0.217
12313,1.49,0.216
12314,1.49,0.216
12315,1.49,0.216
12316,1.49,0.216
12317,1.48,0.215
12318,1.49,0.216
12319,1.49,0.216
12320,1.49,0.216
12321,1.49,0.215
12322,1.49,0.214
12323,1.49,0.214
12324,1.49,0.213
12325,1.49,0.213
12326,1.49,0.212
12327,1.49,0.212
12328,1.49,0.212
12329,1.49,0.212
12330,1.49,0.212
12331,1.49,0.212
12332,1.49,0.211
12333,1.49,0.211
12334,1.49,0.211
12335,1.49,0.211
12336,1.49,0.212
12337,1.49,0.211
12338,1.49,0.212
12339,1.49,0.21
12340,1.49,0.211
12341,1.49,0.211
12342,1.49,0.211
12343,1.49,0.211
12344,1.49,0.211
12345,1.49,0.211
12346,1.49,0.211
12347,1.49,0.212
12348,1.49,0.211
12349,1.48,0.207
12350,1.48,0.209
12351,1.48,0.21
12352,1.48,0.211
12353,1.49,0.212
12354,1.49,0.212
12355,1.49,0.212
12356,1.49,0.212
12357,1.49,0.212
12358,1.49,0.212
12359,1.49,0.212
12360,1.49,0.212
12361,1.49,0.212
12362,1.49,0.212
12363,1.49,0.212
12364,1.49,0.212
12365,1.49,0.212
12366,1.49,0.212
12367,1.49,0.212
12368,1.49,0.212
12369,1.49,0.212
12370,1.49,0.212
12371,1.49,0.212
12372,1.49,0.212
12373,1.49,0.213
12374,1.49,0.212
12375,1.49,0.212
12376,1.49,0.212
12377,1.49,0.213
12378,1.49,0.212
12379,1.49,0.212
12380,1.49,0.213
12381,1.49,0.212
12382,1.49,0.212
12383,1.49,0.213
12384,1.49,0.213
12385,1.49,0.218
12386,1.49,0.219
12387,1.49,0.22
12388,1.49,0.22
12389,1.49,0.219
12390,1.49,0.218
12391,1.49,0.216
12392,1.49,0.216
12393,1.49,0.216
12394,1.49,0.215
12395,1.49,0.215
12396,1.49,0.215
12397,1.49,0.215
12398,1.49,0.215
12399,1.49,0.215
12400,1.49,0.214
12401,1.49,0.215
12402,1.49,0.214
12403,1.49,0.214
12404,1.49,0.213
12405,1.49,0.214
12406,1.49,0.214
12407,1.49,0.214
12408,1.49,0.214
12409,1.49,0.214
12410,1.49,0.214
12411,1.49,0.214
12412,1.49,0.214
12413,1.49,0.213
12414,1.49,0.213
12415,1.49,0.212
12416,1.49,0.214
12417,1.49,0.213
12418,1.49,0.214
12419,1.49,0.213
12420,1.49,0.213
12421,1.49,0.213
12422,1.49,0.213
12423,1.49,0.213
12424,1.49,0.213
12425,1.49,0.213
12426,1.49,0.213
12427,1.49,0.213
12428,1.49,0.213
12429,1.49,0.213
12430,1.49,0.213
12431,1.49,0.219
12432,1.49,0.22
12433,1.49,0.22
12434,1.49,0.221
12435,1.49,0.221
12436,1.49,0.22
12437,1.49,0.22
12438,1.49,0.219
12439,1.49,0.218
12440,1.49,0.217
12441,1.49,0.215
12442,1.49,0.215
12443,1.49,0.215
12444,1.49,0.215
12445,1.49,0.214
12446,1.49,0.214
12447,1.49,0.214
12448,1.49,0.214
12449,1.49,0.214
12450,1.49,0.213
12451,1.49,0.213
12452,1.49,0.213
12453,1.49,0.213
12454,1.49,0.212
12455,1.49,0.213
12456,1.49,0.213
12457,1.49,0.212
12458,1.49,0.212
12459,1.49,0.212
12460,1.49,0.212
12461,1.49,0.212
12462,1.49,0.216
12463,1.49,0.217
12464,1.49,0.217
12465,1.49,0.216
12466,1.49,0.215
12467,1.49,0.214
12468,1.49,0.214
12469,1.49,0.213
12470,1.49,0.213
12471,1.49,0.213
12472,1.49,0.213
12473,1.49,0.213
12474,1.49,0.213
12475,1.49,0.213
12476,1.49,0.213
12477,1.49,0.213
12478,1.49,0.213
12479,1.49,0.213
12480,1.49,0.212
12481,1.49,0.212
12482,1.49,0.213
12483,1.49,0.212
12484,1.49,0.213
12485,1.49,0.212
12486,1.49,0.212
12487,1.49,0.212
12488,1.49,0.213
12489,1.49,0.212
12490,1.49,0.212
12491,1.49,0.212
12492,1.49,0.215
12493,1.49,0.215
12494,1.49,0.216
12495,1.49,0.216
12496,1.49,0.214
12497,1.49,0.214
12498,1.49,0.214
12499,1.49,0.213
12500,1.49,0.213
12501,1.49,0.213
12502,1.49,0.213
12503,1.49,0.213
12504,1.49,0.213
12505,1.49,0.213
12506,1.49,0.213
12507,1.49,0.213
12508,1.49,0.213
12509,1.49,0.212
12510,1.49,0.212
12511,1.49,0.212
12512,1.49,0.213
12513,1.49,0.212
12514,1.49,0.212
12515,1.49,0.212
12516,1.49,0.212
12517,1.49,0.212
12518,1.49,0.212
12519,1.49,0.212
12520,1.49,0.212
12521,1.49,0.212
12522,1.49,0.212
12523,1.49,0.212
12524,1.49,0.212
12525,1.49,0.212
12526,1.49,0.212
12527,1.49,0.212
12528,1.49,0.212
12529,1.49,0.212
12530,1.49,0.212
12531,1.49,0.213
12532,1.49,0.213
12533,1.49,0.213
12534,1.49,0.212
12535,1.49,0.212
12536,1.49,0.212
12537,1.49,0.212
12538,1.49,0.212
12539,1.49,0.212
12540,1.49,0.212
12541,1.49,0.213
12542,1.49,0.214
12543,1.49,0.214
12544,1.49,0.213
12545,1.49,0.213
12546,1.49,0.213
12547,1.49,0.213
12548,1.49,0.213
12549,1.49,0.214
12550,1.49,0.214
12551,1.49,0.213
12552,1.49,0.213
12553,1.49,0.213
12554,1.49,0.213
12555,1.49,0.214
12556,1.49,0.213
12557,1.49,0.213
12558,1.49,0.213
12559,1.49,0.214
12560,1.49,0.213
12561,1.49,0.213
12562,1.49,0.214
12563,1.49,0.214
12564,1.49,0.214
12565,1.49,0.212
12566,1.49,0.213
12567,1.49,0.214
12568,1.49,0.214
12569,1.49,0.214
12570,1.49,0.214
12571,1.49,0.215
12572,1.49,0.214
12573,1.49,0.214
