,0,1
6934,1.46,0.2
6935,1.46,0.199
6936,1.46,0.199
6937,1.46,0.2
6938,1.47,0.2
6939,1.47,0.2
6940,1.47,0.199
6941,1.47,0.199
6942,1.47,0.198
6943,1.47,0.198
6944,1.47,0.198
6945,1.47,0.198
6946,1.47,0.198
6947,1.45,0.205
6948,1.45,0.208
6949,1.45,0.208
6950,1.45,0.209
6951,1.45,0.21
6952,1.45,0.211
6953,1.45,0.212
6954,1.45,0.213
6955,1.45,0.214
6956,1.45,0.216
6957,1.45,0.215
6958,1.46,0.216
6959,1.46,0.214
6960,1.46,0.212
6961,1.46,0.214
6962,1.46,0.211
6963,1.46,0.21
6964,1.46,0.209
6965,1.46,0.207
6966,1.46,0.206
6967,1.46,0.205
6968,1.46,0.206
6969,1.46,0.204
6970,1.46,0.204
6971,1.46,0.201
6972,1.46,0.202
6973,1.46,0.201
6974,1.46,0.201
6975,1.46,0.201
6976,1.46,0.199
6977,1.46,0.198
6978,1.47,0.198
6979,1.47,0.198
6980,1.47,0.197
6981,1.45,0.194
6982,1.45,0.195
6983,1.46,0.197
6984,1.46,0.198
6985,1.46,0.198
6986,1.46,0.198
6987,1.46,0.196
6988,1.46,0.196
6989,1.46,0.194
6990,1.46,0.193
6991,1.46,0.192
6992,1.46,0.191
6993,1.46,0.191
6994,1.46,0.191
6995,1.46,0.19
6996,1.46,0.19
6997,1.47,0.188
6998,1.47,0.189
6999,1.47,0.188
7000,1.47,0.189
7001,1.47,0.188
7002,1.47,0.188
7003,1.47,0.188
7004,1.47,0.188
7005,1.44,0.212
7006,1.44,0.213
7007,1.44,0.214
7008,1.44,0.215
7009,1.45,0.215
7010,1.45,0.216
7011,1.45,0.217
7012,1.45,0.218
7013,1.45,0.219
7014,1.45,0.22
7015,1.45,0.221
7016,1.45,0.222
7017,1.45,0.224
7018,1.45,0.225
7019,1.46,0.226
7020,1.46,0.225
7021,1.46,0.225
7022,1.46,0.224
7023,1.46,0.224
7024,1.46,0.224
7025,1.46,0.223
7026,1.46,0.223
7027,1.46,0.223
7028,1.46,0.222
7029,1.46,0.222
7030,1.46,0.222
7031,1.46,0.223
7032,1.46,0.222
7033,1.46,0.222
7034,1.46,0.222
7035,1.46,0.221
7036,1.46,0.222
7037,1.46,0.223
7038,1.46,0.223
7039,1.46,0.223
7040,1.46,0.224
7041,1.46,0.223
7042,1.45,0.22
7043,1.45,0.221
7044,1.45,0.223
7045,1.45,0.224
7046,1.46,0.225
7047,1.46,0.226
7048,1.46,0.227
7049,1.46,0.227
7050,1.46,0.227
7051,1.46,0.226
7052,1.46,0.226
7053,1.46,0.225
7054,1.46,0.224
7055,1.46,0.225
7056,1.46,0.224
7057,1.46,0.224
7058,1.46,0.223
7059,1.46,0.224
7060,1.46,0.224
7061,1.46,0.224
7062,1.46,0.224
7063,1.46,0.223
7064,1.46,0.223
7065,1.46,0.223
7066,1.47,0.223
7067,1.47,0.223
7068,1.47,0.223
7069,1.47,0.223
7070,1.44,0.231
7071,1.44,0.233
7072,1.44,0.234
7073,1.44,0.235
7074,1.44,0.236
7075,1.45,0.238
7076,1.45,0.239
7077,1.45,0.241
7078,1.45,0.242
7079,1.45,0.241
7080,1.45,0.243
7081,1.46,0.241
7082,1.46,0.238
7083,1.46,0.238
7084,1.46,0.236
7085,1.46,0.235
7086,1.46,0.232
7087,1.46,0.231
7088,1.46,0.229
7089,1.46,0.228
7090,1.46,0.227
7091,1.46,0.226
7092,1.46,0.224
7093,1.46,0.224
7094,1.46,0.223
7095,1.46,0.222
7096,1.46,0.22
7097,1.46,0.22
7098,1.46,0.219
7099,1.46,0.219
7100,1.46,0.217
7101,1.46,0.217
7102,1.46,0.216
7103,1.47,0.215
7104,1.47,0.214
7105,1.47,0.214
7106,1.47,0.213
7107,1.47,0.213
7108,1.47,0.212
7109,1.45,0.186
7110,1.45,0.186
7111,1.45,0.187
7112,1.45,0.188
7113,1.45,0.189
7114,1.45,0.19
7115,1.45,0.19
7116,1.45,0.191
7117,1.45,0.192
7118,1.45,0.194
7119,1.45,0.195
7120,1.45,0.196
7121,1.46,0.198
7122,1.46,0.199
7123,1.46,0.202
7124,1.46,0.203
7125,1.46,0.205
7126,1.46,0.206
7127,1.46,0.207
7128,1.46,0.206
7129,1.46,0.206
7130,1.46,0.206
7131,1.46,0.206
7132,1.46,0.207
7133,1.46,0.206
7134,1.46,0.207
7135,1.46,0.207
7136,1.46,0.207
7137,1.46,0.207
7138,1.46,0.207
7139,1.46,0.207
7140,1.46,0.208
7141,1.46,0.208
7142,1.46,0.208
7143,1.47,0.208
7144,1.47,0.208
7145,1.47,0.208
7146,1.44,0.208
7147,1.44,0.209
7148,1.44,0.21
7149,1.44,0.211
7150,1.44,0.212
7151,1.45,0.213
7152,1.45,0.214
7153,1.45,0.216
7154,1.45,0.216
7155,1.45,0.217
7156,1.45,0.217
7157,1.46,0.213
7158,1.46,0.214
7159,1.46,0.214
7160,1.46,0.21
7161,1.46,0.209
7162,1.46,0.208
7163,1.46,0.207
7164,1.46,0.205
7165,1.46,0.203
7166,1.46,0.202
7167,1.46,0.2
7168,1.46,0.199
7169,1.46,0.197
7170,1.46,0.196
7171,1.46,0.196
7172,1.46,0.195
7173,1.46,0.195
7174,1.46,0.194
7175,1.46,0.194
7176,1.46,0.194
7177,1.46,0.192
7178,1.46,0.193
7179,1.46,0.194
7180,1.46,0.194
7181,1.46,0.195
7182,1.46,0.194
7183,1.46,0.194
7184,1.46,0.194
7185,1.47,0.193
7186,1.47,0.193
7187,1.47,0.193
7188,1.47,0.192
7189,1.47,0.193
7190,1.47,0.192
7191,1.47,0.192
7192,1.47,0.191
7193,1.45,0.191
7194,1.45,0.191
7195,1.45,0.192
7196,1.45,0.193
7197,1.45,0.194
7198,1.45,0.196
7199,1.46,0.197
7200,1.46,0.198
7201,1.46,0.2
7202,1.46,0.201
7203,1.46,0.203
7204,1.46,0.205
7205,1.46,0.204
7206,1.46,0.206
7207,1.46,0.204
7208,1.46,0.202
7209,1.46,0.2
7210,1.46,0.199
7211,1.46,0.197
7212,1.46,0.196
7213,1.46,0.195
7214,1.46,0.193
7215,1.46,0.191
7216,1.46,0.189
7217,1.46,0.189
7218,1.47,0.188
7219,1.47,0.187
7220,1.47,0.186
7221,1.47,0.185
7222,1.47,0.184
7223,1.47,0.182
7224,1.47,0.182
7225,1.47,0.181
7226,1.47,0.18
7227,1.44,0.181
7228,1.45,0.182
7229,1.45,0.183
7230,1.45,0.184
7231,1.45,0.185
7232,1.45,0.187
7233,1.46,0.184
7234,1.46,0.181
7235,1.46,0.177
7236,1.46,0.178
7237,1.46,0.177
7238,1.46,0.175
7239,1.46,0.174
7240,1.46,0.172
7241,1.46,0.172
7242,1.46,0.17
7243,1.46,0.171
7244,1.46,0.172
7245,1.46,0.17
7246,1.46,0.17
7247,1.46,0.169
7248,1.47,0.169
7249,1.47,0.169
7250,1.47,0.17
7251,1.46,0.164
7252,1.46,0.165
7253,1.46,0.165
7254,1.46,0.166
7255,1.46,0.167
7256,1.46,0.167
7257,1.46,0.168
7258,1.46,0.169
7259,1.46,0.17
7260,1.46,0.17
7261,1.46,0.171
7262,1.47,0.171
7263,1.47,0.171
7264,1.47,0.17
7265,1.47,0.17
7266,1.47,0.168
7267,1.47,0.165
7268,1.47,0.164
7269,1.47,0.161
7270,1.47,0.162
7271,1.47,0.161
7272,1.47,0.159
7273,1.47,0.159
7274,1.47,0.159
7275,1.47,0.159
7276,1.47,0.158
7277,1.47,0.159
7278,1.46,0.146
7279,1.45,0.137
7280,1.46,0.138
7281,1.46,0.138
7282,1.46,0.139
7283,1.46,0.14
7284,1.46,0.14
7285,1.46,0.141
7286,1.46,0.142
7287,1.46,0.142
7288,1.46,0.143
7289,1.46,0.143
7290,1.46,0.144
7291,1.46,0.144
7292,1.46,0.143
7293,1.47,0.144
7294,1.47,0.142
7295,1.47,0.142
7296,1.47,0.14
7297,1.47,0.139
7298,1.47,0.139
7299,1.47,0.138
7300,1.47,0.138
7301,1.47,0.137
7302,1.47,0.137
7303,1.47,0.137
7304,1.47,0.136
7305,1.47,0.137
7306,1.47,0.137
7307,1.45,0.17
7308,1.45,0.171
7309,1.45,0.172
7310,1.46,0.172
7311,1.46,0.173
7312,1.46,0.174
7313,1.46,0.175
7314,1.46,0.176
7315,1.46,0.177
7316,1.46,0.178
7317,1.46,0.176
7318,1.46,0.176
7319,1.46,0.174
7320,1.46,0.172
7321,1.46,0.169
7322,1.46,0.168
7323,1.46,0.165
7324,1.47,0.163
7325,1.47,0.161
7326,1.47,0.159
7327,1.47,0.158
7328,1.47,0.157
7329,1.47,0.157
7330,1.47,0.156
7331,1.47,0.156
7332,1.47,0.155
7333,1.47,0.154
7334,1.47,0.154
7335,1.47,0.153
7336,1.47,0.153
7337,1.45,0.144
7338,1.45,0.144
7339,1.45,0.145
7340,1.45,0.146
7341,1.45,0.147
7342,1.45,0.148
7343,1.46,0.149
7344,1.46,0.15
7345,1.46,0.15
7346,1.46,0.152
7347,1.46,0.153
7348,1.46,0.151
7349,1.46,0.151
7350,1.46,0.149
7351,1.46,0.149
7352,1.46,0.148
7353,1.46,0.147
7354,1.46,0.146
7355,1.46,0.145
7356,1.46,0.148
7357,1.46,0.146
7358,1.46,0.149
7359,1.47,0.149
7360,1.47,0.153
7361,1.47,0.151
7362,1.47,0.149
7363,1.47,0.152
7364,1.47,0.152
7365,1.47,0.153
7366,1.47,0.153
7367,1.46,0.16
7368,1.46,0.165
7369,1.46,0.166
7370,1.46,0.167
7371,1.47,0.168
7372,1.47,0.166
7373,1.47,0.164
7374,1.47,0.163
7375,1.47,0.162
7376,1.47,0.161
7377,1.47,0.162
7378,1.47,0.162
7379,1.47,0.164
7380,1.47,0.163
7381,1.47,0.163
7382,1.47,0.163
7383,1.47,0.164
7384,1.47,0.163
7385,1.47,0.164
7386,1.47,0.165
7387,1.47,0.165
7388,1.47,0.165
7389,1.45,0.149
7390,1.45,0.15
7391,1.45,0.15
7392,1.45,0.151
7393,1.45,0.152
7394,1.45,0.152
7395,1.46,0.153
7396,1.46,0.154
7397,1.46,0.155
7398,1.46,0.156
7399,1.46,0.158
7400,1.46,0.159
7401,1.46,0.161
7402,1.46,0.162
7403,1.46,0.164
7404,1.46,0.164
7405,1.46,0.164
7406,1.46,0.164
7407,1.46,0.163
7408,1.46,0.165
7409,1.46,0.165
7410,1.46,0.165
7411,1.46,0.166
7412,1.47,0.167
7413,1.47,0.167
7414,1.47,0.168
7415,1.47,0.168
7416,1.47,0.168
7417,1.47,0.17
7418,1.47,0.171
7419,1.47,0.171
7420,1.47,0.172
7421,1.47,0.172
7422,1.47,0.172
7423,1.47,0.174
7424,1.47,0.173
7425,1.47,0.174
7426,1.47,0.175
7427,1.44,0.186
7428,1.44,0.187
7429,1.44,0.188
7430,1.45,0.189
7431,1.45,0.191
7432,1.45,0.192
7433,1.45,0.193
7434,1.45,0.195
7435,1.45,0.195
7436,1.46,0.197
7437,1.46,0.196
7438,1.46,0.195
7439,1.46,0.194
7440,1.46,0.193
7441,1.46,0.192
7442,1.46,0.191
7443,1.46,0.19
7444,1.46,0.188
7445,1.46,0.187
7446,1.46,0.186
7447,1.46,0.185
7448,1.46,0.185
7449,1.46,0.183
7450,1.46,0.184
7451,1.46,0.183
7452,1.46,0.183
7453,1.46,0.184
7454,1.47,0.183
7455,1.47,0.18
7456,1.47,0.181
7457,1.47,0.18
7458,1.45,0.182
7459,1.46,0.183
7460,1.46,0.185
7461,1.46,0.183
7462,1.46,0.182
7463,1.46,0.181
7464,1.46,0.178
7465,1.46,0.176
7466,1.46,0.176
7467,1.46,0.174
7468,1.46,0.175
7469,1.47,0.174
7470,1.47,0.174
7471,1.47,0.174
7472,1.47,0.174
7473,1.47,0.174
7474,1.47,0.175
7475,1.47,0.173
7476,1.47,0.174
7477,1.47,0.174
7478,1.47,0.174
7479,1.45,0.162
7480,1.45,0.163
7481,1.46,0.164
7482,1.46,0.165
7483,1.46,0.166
7484,1.46,0.167
7485,1.46,0.168
7486,1.46,0.169
7487,1.46,0.17
7488,1.46,0.168
7489,1.46,0.166
7490,1.46,0.164
7491,1.46,0.163
7492,1.46,0.161
7493,1.46,0.16
7494,1.46,0.157
7495,1.47,0.155
7496,1.47,0.154
7497,1.47,0.153
7498,1.47,0.152
7499,1.47,0.153
7500,1.47,0.152
7501,1.47,0.151
7502,1.47,0.151
7503,1.47,0.151
7504,1.47,0.15
7505,1.47,0.151
7506,1.47,0.149
7507,1.47,0.149
7508,1.47,0.149
7509,1.45,0.15
7510,1.45,0.151
7511,1.46,0.153
7512,1.46,0.154
7513,1.46,0.155
7514,1.46,0.152
7515,1.46,0.15
7516,1.46,0.148
7517,1.46,0.149
7518,1.46,0.147
7519,1.47,0.147
7520,1.47,0.146
7521,1.47,0.145
7522,1.47,0.146
7523,1.47,0.145
7524,1.47,0.144
7525,1.47,0.145
7526,1.46,0.141
7527,1.46,0.142
7528,1.46,0.142
7529,1.46,0.143
7530,1.46,0.143
7531,1.46,0.144
7532,1.46,0.145
7533,1.46,0.145
7534,1.46,0.146
7535,1.46,0.147
7536,1.46,0.148
7537,1.46,0.149
7538,1.46,0.15
7539,1.46,0.151
7540,1.46,0.152
7541,1.46,0.152
7542,1.47,0.151
7543,1.47,0.151
7544,1.47,0.149
7545,1.47,0.148
7546,1.47,0.148
7547,1.47,0.148
7548,1.47,0.148
7549,1.47,0.148
7550,1.47,0.149
7551,1.47,0.149
7552,1.47,0.15
7553,1.47,0.148
7554,1.47,0.15
7555,1.47,0.15
7556,1.47,0.15
7557,1.47,0.151
7558,1.47,0.152
7559,1.47,0.152
7560,1.47,0.152
7561,1.47,0.152
7562,1.47,0.152
7563,1.47,0.154
7564,1.47,0.152
7565,1.47,0.154
7566,1.47,0.154
7567,1.47,0.155
7568,1.47,0.154
7569,1.45,0.156
7570,1.45,0.157
7571,1.45,0.158
7572,1.45,0.159
7573,1.45,0.16
7574,1.45,0.161
7575,1.46,0.162
7576,1.46,0.163
7577,1.46,0.164
7578,1.46,0.162
7579,1.46,0.163
7580,1.46,0.162
7581,1.46,0.159
7582,1.46,0.16
7583,1.46,0.156
7584,1.46,0.154
7585,1.46,0.154
7586,1.46,0.152
7587,1.47,0.149
7588,1.47,0.151
7589,1.47,0.149
7590,1.47,0.149
7591,1.47,0.148
7592,1.47,0.149
7593,1.47,0.149
7594,1.47,0.149
7595,1.47,0.15
7596,1.47,0.151
7597,1.47,0.15
7598,1.47,0.15
7599,1.47,0.149
7600,1.47,0.15
7601,1.47,0.15
7602,1.47,0.15
7603,1.45,0.158
7604,1.45,0.159
7605,1.45,0.159
7606,1.45,0.16
7607,1.46,0.161
7608,1.46,0.162
7609,1.46,0.163
7610,1.46,0.165
7611,1.46,0.166
7612,1.46,0.168
7613,1.46,0.169
7614,1.46,0.168
7615,1.46,0.169
7616,1.46,0.168
7617,1.46,0.166
7618,1.46,0.165
7619,1.47,0.165
7620,1.47,0.163
7621,1.47,0.163
7622,1.47,0.163
7623,1.47,0.163
7624,1.47,0.163
7625,1.47,0.163
7626,1.47,0.163
7627,1.47,0.163
7628,1.47,0.163
7629,1.47,0.162
7630,1.47,0.161
7631,1.47,0.161
7632,1.47,0.161
7633,1.47,0.161
7634,1.45,0.157
7635,1.45,0.158
7636,1.46,0.159
7637,1.46,0.159
7638,1.46,0.16
7639,1.46,0.159
7640,1.46,0.161
7641,1.46,0.159
7642,1.46,0.163
7643,1.46,0.164
7644,1.47,0.162
7645,1.47,0.163
7646,1.47,0.162
7647,1.47,0.164
7648,1.47,0.164
7649,1.47,0.164
7650,1.47,0.163
7651,1.47,0.165
7652,1.47,0.164
7653,1.47,0.164
7654,1.47,0.164
7655,1.47,0.165
7656,1.47,0.164
7657,1.47,0.165
7658,1.45,0.144
7659,1.45,0.145
7660,1.45,0.145
7661,1.45,0.146
7662,1.45,0.146
7663,1.45,0.147
7664,1.45,0.148
7665,1.45,0.148
7666,1.45,0.149
7667,1.45,0.15
7668,1.45,0.151
7669,1.46,0.152
7670,1.46,0.153
7671,1.46,0.154
7672,1.46,0.154
7673,1.46,0.155
7674,1.46,0.154
7675,1.46,0.152
7676,1.46,0.15
7677,1.46,0.149
7678,1.46,0.148
7679,1.46,0.146
7680,1.46,0.145
7681,1.46,0.144
7682,1.46,0.142
7683,1.46,0.141
7684,1.46,0.14
7685,1.46,0.139
7686,1.47,0.139
7687,1.47,0.137
7688,1.47,0.137
7689,1.47,0.137
7690,1.47,0.135
7691,1.47,0.135
7692,1.47,0.134
7693,1.47,0.133
7694,1.47,0.134
7695,1.47,0.133
7696,1.46,0.132
7697,1.46,0.133
7698,1.46,0.131
7699,1.47,0.132
7700,1.47,0.131
7701,1.47,0.133
7702,1.47,0.133
7703,1.47,0.133
7704,1.47,0.134
7705,1.47,0.133
7706,1.47,0.136
7707,1.47,0.134
7708,1.47,0.136
7709,1.47,0.136
7710,1.47,0.137
7711,1.47,0.137
7712,1.47,0.137
7713,1.45,0.131
7714,1.46,0.132
7715,1.46,0.132
7716,1.46,0.133
7717,1.46,0.134
7718,1.46,0.135
7719,1.46,0.136
7720,1.46,0.137
7721,1.46,0.138
7722,1.46,0.139
7723,1.46,0.141
7724,1.47,0.142
7725,1.47,0.145
7726,1.47,0.146
7727,1.47,0.148
7728,1.47,0.149
7729,1.47,0.148
7730,1.47,0.149
7731,1.47,0.149
7732,1.47,0.15
7733,1.47,0.149
7734,1.47,0.15
7735,1.47,0.151
7736,1.47,0.15
7737,1.47,0.15
7738,1.47,0.151
7739,1.47,0.152
7740,1.47,0.15
7741,1.47,0.152
7742,1.47,0.152
7743,1.47,0.152
7744,1.47,0.153
7745,1.47,0.153
7746,1.47,0.153
7747,1.47,0.153
7748,1.47,0.154
7749,1.45,0.178
7750,1.45,0.179
7751,1.45,0.179
7752,1.45,0.18
7753,1.45,0.181
7754,1.46,0.181
7755,1.46,0.182
7756,1.46,0.183
7757,1.46,0.184
7758,1.46,0.185
7759,1.46,0.186
7760,1.46,0.186
7761,1.46,0.187
7762,1.46,0.188
7763,1.46,0.187
7764,1.46,0.186
7765,1.46,0.186
7766,1.46,0.185
7767,1.46,0.184
7768,1.46,0.184
7769,1.47,0.183
7770,1.47,0.182
7771,1.47,0.182
7772,1.47,0.181
7773,1.47,0.18
7774,1.47,0.18
7775,1.47,0.181
7776,1.47,0.18
7777,1.47,0.179
7778,1.47,0.18
7779,1.47,0.18
7780,1.47,0.18
7781,1.46,0.179
7782,1.46,0.18
7783,1.46,0.179
7784,1.47,0.18
7785,1.47,0.178
7786,1.47,0.18
7787,1.47,0.18
7788,1.47,0.179
7789,1.47,0.178
7790,1.47,0.179
7791,1.47,0.178
7792,1.47,0.18
7793,1.47,0.18
7794,1.47,0.18
7795,1.47,0.181
7796,1.47,0.18
7797,1.47,0.181
7798,1.47,0.181
7799,1.47,0.181
7800,1.47,0.181
7801,1.47,0.182
7802,1.47,0.181
7803,1.47,0.181
7804,1.45,0.201
7805,1.45,0.202
7806,1.45,0.203
7807,1.45,0.204
7808,1.46,0.205
7809,1.46,0.206
7810,1.46,0.207
7811,1.46,0.208
7812,1.46,0.21
7813,1.46,0.211
7814,1.46,0.212
7815,1.46,0.209
7816,1.46,0.204
7817,1.46,0.204
7818,1.46,0.202
7819,1.46,0.199
7820,1.47,0.197
7821,1.47,0.195
7822,1.47,0.193
7823,1.47,0.191
7824,1.47,0.191
7825,1.47,0.189
7826,1.47,0.188
7827,1.47,0.187
7828,1.47,0.184
7829,1.47,0.185
7830,1.47,0.183
7831,1.47,0.183
7832,1.47,0.184
7833,1.47,0.183
7834,1.47,0.182
7835,1.47,0.181
7836,1.47,0.181
7837,1.45,0.182
7838,1.45,0.182
7839,1.45,0.183
7840,1.45,0.184
7841,1.45,0.184
7842,1.45,0.185
7843,1.46,0.186
7844,1.46,0.187
7845,1.46,0.188
7846,1.46,0.189
7847,1.46,0.189
7848,1.46,0.19
7849,1.46,0.189
7850,1.46,0.19
7851,1.46,0.187
7852,1.46,0.186
7853,1.46,0.183
7854,1.46,0.183
7855,1.46,0.182
7856,1.46,0.182
7857,1.46,0.18
7858,1.47,0.181
7859,1.47,0.18
7860,1.47,0.179
7861,1.47,0.179
7862,1.47,0.179
7863,1.47,0.179
7864,1.47,0.179
7865,1.47,0.178
7866,1.47,0.178
7867,1.47,0.178
7868,1.47,0.178
7869,1.47,0.178
7870,1.46,0.175
7871,1.46,0.176
7872,1.47,0.176
7873,1.47,0.173
7874,1.47,0.177
7875,1.47,0.175
7876,1.47,0.174
7877,1.47,0.175
7878,1.47,0.175
7879,1.47,0.175
7880,1.47,0.175
7881,1.47,0.175
7882,1.47,0.175
7883,1.47,0.174
7884,1.47,0.174
7885,1.47,0.174
7886,1.47,0.174
7887,1.47,0.175
7888,1.46,0.151
7889,1.46,0.152
7890,1.46,0.153
7891,1.46,0.154
7892,1.46,0.155
7893,1.46,0.156
7894,1.46,0.157
7895,1.46,0.158
7896,1.46,0.159
7897,1.46,0.161
7898,1.46,0.162
7899,1.46,0.162
7900,1.47,0.164
7901,1.47,0.164
7902,1.47,0.162
7903,1.47,0.165
7904,1.47,0.163
7905,1.47,0.161
7906,1.47,0.162
7907,1.47,0.161
7908,1.47,0.161
7909,1.47,0.161
7910,1.47,0.16
7911,1.47,0.161
7912,1.47,0.16
7913,1.47,0.16
7914,1.47,0.16
7915,1.47,0.16
7916,1.47,0.161
7917,1.47,0.161
7918,1.47,0.161
7919,1.47,0.161
7920,1.46,0.127
7921,1.46,0.127
7922,1.46,0.128
7923,1.46,0.128
7924,1.46,0.129
7925,1.46,0.129
7926,1.46,0.13
7927,1.46,0.131
7928,1.46,0.132
7929,1.46,0.133
7930,1.47,0.134
7931,1.47,0.136
7932,1.47,0.137
7933,1.47,0.14
7934,1.47,0.141
7935,1.47,0.143
7936,1.47,0.146
7937,1.47,0.145
7938,1.47,0.148
7939,1.47,0.148
7940,1.47,0.149
7941,1.47,0.147
7942,1.47,0.148
7943,1.47,0.151
7944,1.47,0.151
7945,1.47,0.151
7946,1.47,0.151
7947,1.47,0.151
7948,1.45,0.15
7949,1.45,0.151
7950,1.45,0.152
7951,1.45,0.153
7952,1.46,0.154
7953,1.46,0.152
7954,1.46,0.151
7955,1.46,0.151
7956,1.46,0.149
7957,1.46,0.149
7958,1.46,0.149
7959,1.46,0.148
7960,1.47,0.149
7961,1.47,0.15
7962,1.47,0.15
7963,1.47,0.15
7964,1.47,0.151
7965,1.47,0.151
7966,1.47,0.151
7967,1.47,0.152
7968,1.47,0.152
7969,1.47,0.151
7970,1.47,0.151
7971,1.47,0.152
7972,1.47,0.152
7973,1.47,0.152
7974,1.46,0.132
7975,1.46,0.132
7976,1.46,0.133
7977,1.46,0.134
7978,1.46,0.135
7979,1.46,0.136
7980,1.46,0.137
7981,1.46,0.138
7982,1.47,0.139
7983,1.47,0.141
7984,1.47,0.142
7985,1.47,0.144
7986,1.47,0.147
7987,1.47,0.147
7988,1.47,0.149
7989,1.47,0.149
7990,1.47,0.15
7991,1.47,0.151
7992,1.47,0.152
7993,1.47,0.151
7994,1.47,0.153
7995,1.47,0.154
7996,1.47,0.155
7997,1.47,0.155
7998,1.47,0.155
7999,1.47,0.156
8000,1.47,0.157
8001,1.47,0.158
8002,1.47,0.158
8003,1.47,0.158
8004,1.47,0.158
8005,1.47,0.158
8006,1.47,0.158
8007,1.45,0.159
8008,1.45,0.161
8009,1.45,0.162
8010,1.45,0.163
8011,1.46,0.164
8012,1.46,0.166
8013,1.46,0.167
8014,1.46,0.168
8015,1.46,0.169
8016,1.46,0.171
8017,1.46,0.169
8018,1.46,0.168
8019,1.46,0.166
8020,1.46,0.164
8021,1.47,0.161
8022,1.47,0.16
8023,1.47,0.159
8024,1.47,0.159
8025,1.47,0.158
8026,1.47,0.159
8027,1.47,0.158
8028,1.47,0.158
8029,1.47,0.158
8030,1.47,0.158
8031,1.47,0.159
8032,1.47,0.158
8033,1.47,0.16
8034,1.47,0.159
8035,1.47,0.159
8036,1.46,0.175
8037,1.46,0.176
8038,1.46,0.177
8039,1.46,0.177
8040,1.46,0.178
8041,1.46,0.179
8042,1.46,0.18
8043,1.46,0.18
8044,1.46,0.181
8045,1.46,0.182
8046,1.46,0.182
8047,1.46,0.182
8048,1.46,0.18
8049,1.46,0.178
8050,1.46,0.18
8051,1.46,0.177
8052,1.46,0.173
8053,1.47,0.173
8054,1.47,0.172
8055,1.47,0.171
8056,1.47,0.17
8057,1.47,0.172
8058,1.47,0.171
8059,1.47,0.169
8060,1.47,0.169
8061,1.47,0.168
8062,1.47,0.169
8063,1.47,0.168
8064,1.47,0.168
8065,1.47,0.168
8066,1.47,0.168
8067,1.47,0.168
8068,1.47,0.168
8069,1.45,0.168
8070,1.46,0.169
8071,1.46,0.17
8072,1.46,0.17
8073,1.46,0.168
8074,1.46,0.167
8075,1.46,0.164
8076,1.46,0.165
8077,1.46,0.161
8078,1.47,0.161
8079,1.47,0.159
8080,1.47,0.157
8081,1.47,0.155
8082,1.47,0.159
8083,1.47,0.158
8084,1.47,0.158
8085,1.47,0.158
8086,1.47,0.156
8087,1.47,0.157
8088,1.46,0.14
8089,1.46,0.141
8090,1.46,0.141
8091,1.46,0.142
8092,1.46,0.142
8093,1.46,0.143
8094,1.46,0.144
8095,1.46,0.145
8096,1.46,0.146
8097,1.47,0.147
8098,1.47,0.148
8099,1.47,0.149
8100,1.47,0.15
8101,1.47,0.152
8102,1.47,0.154
8103,1.47,0.156
8104,1.47,0.157
8105,1.47,0.16
8106,1.47,0.159
8107,1.47,0.159
8108,1.47,0.159
8109,1.47,0.16
8110,1.47,0.161
8111,1.47,0.161
8112,1.47,0.162
8113,1.47,0.164
8114,1.47,0.164
8115,1.47,0.165
8116,1.47,0.165
8117,1.47,0.165
8118,1.47,0.167
8119,1.47,0.166
8120,1.47,0.17
8121,1.47,0.169
8122,1.47,0.168
8123,1.46,0.165
8124,1.46,0.166
8125,1.46,0.167
8126,1.46,0.168
8127,1.46,0.169
8128,1.46,0.17
8129,1.46,0.171
8130,1.46,0.171
8131,1.47,0.172
8132,1.47,0.17
8133,1.47,0.171
8134,1.47,0.171
8135,1.47,0.17
8136,1.47,0.17
8137,1.47,0.171
8138,1.47,0.172
8139,1.47,0.172
8140,1.47,0.172
8141,1.47,0.171
8142,1.47,0.171
8143,1.47,0.172
8144,1.47,0.173
8145,1.47,0.172
8146,1.47,0.172
8147,1.47,0.172
8148,1.47,0.173
8149,1.47,0.173
8150,1.47,0.173
8151,1.47,0.174
8152,1.47,0.173
8153,1.47,0.174
8154,1.45,0.168
8155,1.45,0.169
8156,1.46,0.171
8157,1.46,0.169
8158,1.46,0.166
8159,1.46,0.167
8160,1.46,0.167
8161,1.46,0.165
8162,1.46,0.169
8163,1.46,0.167
8164,1.47,0.169
8165,1.47,0.167
8166,1.47,0.169
8167,1.47,0.168
8168,1.47,0.168
8169,1.47,0.17
8170,1.47,0.169
8171,1.47,0.171
8172,1.47,0.171
8173,1.47,0.17
8174,1.47,0.171
8175,1.46,0.159
8176,1.46,0.159
8177,1.46,0.159
8178,1.46,0.16
8179,1.46,0.16
8180,1.46,0.161
8181,1.46,0.161
8182,1.46,0.162
8183,1.46,0.163
8184,1.46,0.163
8185,1.47,0.164
8186,1.47,0.164
8187,1.47,0.164
8188,1.47,0.162
8189,1.47,0.161
8190,1.47,0.159
8191,1.47,0.157
8192,1.47,0.156
8193,1.47,0.155
8194,1.47,0.153
8195,1.47,0.152
8196,1.47,0.152
8197,1.47,0.151
8198,1.47,0.15
8199,1.47,0.15
8200,1.47,0.149
8201,1.47,0.149
8202,1.47,0.148
8203,1.47,0.148
8204,1.47,0.147
8205,1.47,0.148
