"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0057,-9.148626841E-8,0.2612222545,-0.1026806197,376.9904903,0.9255153241,3.676612874,0.8916490507,1.780404921,-0.7688892689,1.007082565,-3.949864236E-5,0.4672072594,-0.01774098222,2.997538538,1.172884779,0.1254115789,0.0386402602,0.9594622935,-0.7679688747
0.0058,-9.130113506E-8,0.2612213452,-0.1026822856,376.9904487,0.9255884088,3.67680515,0.8917461644,1.780512034,-0.7688876782,1.007121701,-3.935953245E-5,0.4672239839,-0.01773998043,2.99757008,1.172864041,0.125416512,0.03864276549,0.9594616895,-0.7679790358
0.0059,-9.097958243E-8,0.2612225046,-0.1026838491,376.990411,0.9257028062,3.677001977,0.891824025,1.78062423,-0.7688861079,1.007160737,-3.916169259E-5,0.4672407353,-0.01773826007,2.997601895,1.172843725,0.1254223436,0.03864533729,0.9594610969,-0.7679945871
0.006,-9.052227551E-8,0.2612257274,-0.102685298,376.9903774,0.9258578717,3.677202081,0.8918820866,1.780740795,-0.7688845671,1.007199413,-3.890553284E-5,0.4672574028,-0.01773583213,2.997633795,1.172823954,0.1254290361,0.03864795754,0.9594605192,-0.7680154307
0.0061,-8.993016209E-8,0.2612309943,-0.1026866204,376.9903482,0.9260526033,3.677404169,0.8919199678,1.780860975,-0.768883065,1.007237471,-3.85915832E-5,0.4672738755,-0.01773270777,2.99766559,1.172804845,0.1254365456,0.03865060913,0.9594599597,-0.7680414332
0.0062,-8.920446732E-8,0.2612382727,-0.1026878055,376.9903236,0.926285856,3.677606919,0.8919373166,1.780984018,-0.7688816104,1.007274659,-3.822049043E-5,0.4672900448,-0.01772891388,2.997697093,1.17278651,0.1254448242,0.03865327149,0.9594594218,-0.7680724283
0.0063,-8.83466862E-8,0.2612475167,-0.1026888426,376.9903036,0.9265561515,3.677809047,0.8919340067,1.781109069,-0.7688802119,1.007310734,-3.779301427E-5,0.4673058049,-0.01772447324,2.997728114,1.17276906,0.1254538184,0.03865592699,0.9594589086,-0.7681082169
0.0064,-8.73585748E-8,0.2612586676,-0.1026897232,376.9902885,0.9268618082,3.678009245,0.8919100075,1.781235342,-0.7688788776,1.007345459,-3.731002278E-5,0.4673210533,-0.01771941429,2.99775847,1.172752596,0.1254634702,0.03865855738,0.9594584232,-0.768148569
0.0065,-8.624213971E-8,0.2612716541,-0.1026904395,376.9902783,0.9272008759,3.678206229,0.8918654507,1.781362021,-0.7688776154,1.007378612,-3.677248731E-5,0.467335692,-0.01771377308,2.99778798,1.172737216,0.1254737181,0.0386611438,0.9594579682,-0.7681932262
0.0066,-8.499962616E-8,0.2612863934,-0.1026909844,376.990273,0.9275712182,3.678398753,0.8918005964,1.781488274,-0.7688764325,1.007409985,-3.618147683E-5,0.467349629,-0.01770758717,2.997816468,1.172723011,0.1254844973,0.03866366872,0.9594575464,-0.7682419034
