"Time","Subsystem #1|CTLs|Vars|AngPLLM1","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|ISTATA1M1","Subsystem #1|Machines|M1|ISTATB1M1","Subsystem #1|Machines|M1|ISTATC1M1","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1","Subsystem #1|Node Voltages|S1) V107A","Subsystem #1|Node Voltages|S1) V107B","Subsystem #1|Node Voltages|S1) V107C"
0.351,1.725722544,0.2300217754,0.2817179897,-0.03297947558,-0.04039144358,380.9203776,0.1227874397,0.045707576,-0.7587819362,0.3640924195,0.4459203235,0.09356215399,0.1145897683,0.2320881143,-0.1059798242,-0.1261080783,0.122798696,0.04572162663,0.9555715809,-0.7529315477,0.3395304049,-0.02985041021,-0.3095885097
0.3511,1.763814604,0.2300072806,0.2817002373,-0.03311434372,-0.04055662265,380.9208175,0.1227987768,0.04572162713,-0.7587718253,0.3641758752,0.4460225355,0.09338409298,0.114371689,0.2314936778,-0.09815198046,-0.1333414859,0.1228099301,0.04573544871,0.9555677506,-0.7530094584,0.333255402,-0.01575139788,-0.3174127615
0.3512,1.801906707,0.229992513,0.2816821508,-0.03324907965,-0.04072163978,380.9212496,0.122810011,0.04573544922,-0.7587618666,0.3642592298,0.4461246235,0.09320568016,0.1141531788,0.2305733262,-0.09018559335,-0.1403875219,0.1228210659,0.04574909546,0.9555639783,-0.7530868198,0.326508684,-0.001627733839,-0.3247900219
0.3513,1.839998853,0.2299774591,0.2816637135,-0.03338371639,-0.04088653544,380.9216739,0.1228211467,0.04574909597,-0.7587520587,0.3643424589,0.4462265579,0.09302682341,0.1139341249,0.2293283371,-0.0820918944,-0.1472362325,0.1228320956,0.04576253975,0.9555602636,-0.753163589,0.319299756,0.01250070178,-0.3317099306
0.3514,1.878091042,0.2299621163,0.2816449225,-0.0335182645,-0.04105132254,380.9220902,0.1228321765,0.04576254025,-0.7587424005,0.3644256274,0.4463284181,0.09284761779,0.1137146437,0.227760447,-0.07388231454,-0.1538779232,0.1228430287,0.04577583255,0.955556606,-0.7532397702,0.3116387399,0.02661388387,-0.338162571
0.3515,1.916183271,0.2299464735,0.2816257641,-0.03365275443,-0.0412160384,380.9224984,0.1228431096,0.04577583305,-0.7587328906,0.3645087041,0.4464301659,0.0926679797,0.1134946329,0.2258718576,-0.06556843299,-0.1603032165,0.1228538574,0.0457889496,0.9555530049,-0.7533153304,0.3035364293,0.04069195164,-0.3441388868
0.3516,1.954275541,0.2299305326,0.2816062406,-0.03378719604,-0.04138069507,380.9228985,0.1228539382,0.0457889501,-0.7587235278,0.3645917573,0.4465318849,0.09248800063,0.1132742044,0.223665223,-0.0571619938,-0.1665030223,0.122864594,0.04580193984,0.9555494598,-0.7533902862,0.2950042079,0.05471495325,-0.3496302964
0.3517,1.99236785,0.2299142851,0.2815863416,-0.03392161737,-0.0415453269,380.9232903,0.1228646748,0.04580194035,-0.7587143106,0.3646747505,0.4466335304,0.09230760112,0.1130532611,0.2211436547,-0.04867485539,-0.1724685939,0.122875231,0.04581478005,0.9555459703,-0.7534646142,0.2860540989,0.06866315675,-0.3546291017
0.3518,2.030460198,0.2298977366,0.2815660738,-0.0340560271,-0.04170994453,380.9236738,0.1228753118,0.04581478056,-0.7587052379,0.364757759,0.4467351946,0.09212686778,0.1128319088,0.2183107081,-0.04011900676,-0.1781914975,0.1228857851,0.04582751705,0.9555425358,-0.7535383448,0.2766986751,0.0825168063,-0.3591281046
0.3519,2.068552585,0.2298808812,0.2815454303,-0.03419045129,-0.04187457987,380.924049,0.1228858659,0.04582751755,-0.7586963082,0.3648407376,0.4468368223,0.09194573517,0.1126100676,0.2151703862,-0.03150651671,-0.1836636675,0.1228962476,0.04584013222,0.9555391559,-0.7536114631,0.2669511161,0.09625640562,-0.3631210022
