"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0079,-3.343881635E-8,0.2617895128,-0.1026651309,376.991143,0.9378166411,3.679881025,0.8872356314,1.782890816,-0.7688771801,1.00746552,-1.309357854E-5,0.467390235,-0.01753669466,2.997963149,1.172775046,0.1257143358,0.03868172864,0.9594587209,-0.7695770813
0.008,-3.026581485E-8,0.2618086344,-0.1026630408,376.9912052,0.9381378672,3.679797587,0.886999256,1.782863622,-0.7688783895,1.007440303,-1.170456591E-5,0.4673800382,-0.017531389,2.99794503,1.172792435,0.1257193492,0.03868060222,0.9594592132,-0.7696190464
0.0081,-2.705511134E-8,0.2618263985,-0.1026609725,376.9912667,0.9384273914,3.67970214,0.8867718036,1.782828168,-0.7688796694,1.007413388,-1.030102891E-5,0.4673690659,-0.01752660279,2.997925071,1.17281062,0.1257235305,0.03867933247,0.9594597297,-0.7696569151
0.0082,-2.381083472E-8,0.2618427149,-0.1026589371,376.9913271,0.9386837924,3.679595287,0.8865545242,1.782784653,-0.7688810125,1.007384925,-8.884750236E-6,0.46735738,-0.01752235339,2.997903389,1.172829497,0.1257268599,0.03867792898,0.9594602678,-0.7696904999
0.0083,-2.053710576E-8,0.2618575016,-0.1026569468,376.9913863,0.9389058658,3.679477641,0.8863485063,1.782733396,-0.7688824114,1.007355067,-7.45750924E-6,0.4673450434,-0.01751865742,2.99788011,1.172848962,0.1257293218,0.0386764006,0.9594608242,-0.7697196351
0.0084,-1.723803735E-8,0.261870685,-0.102655012,376.9914438,0.9390924908,3.679349859,0.8861548487,1.782674717,-0.7688838582,1.00732397,-6.021082232E-6,0.4673321216,-0.01751552878,2.997855367,1.172868904,0.1257309047,0.03867475645,0.959461396,-0.7697441783
0.0085,-1.391773548E-8,0.2618821999,-0.1026531424,376.9914994,0.9392428869,3.679212636,0.8859744996,1.782608979,-0.7688853449,1.007291795,-4.577243022E-6,0.4673186817,-0.01751298326,2.997829302,1.172889215,0.125731602,0.03867300461,0.9594619801,-0.7697640112
0.0086,-1.058030031E-8,0.2618919899,-0.1026513467,376.9915527,0.9393563476,3.67906673,0.8858083793,1.782536523,-0.7688868633,1.007258706,-3.127763564E-6,0.4673047925,-0.01751102987,2.997802059,1.17290978,0.1257314112,0.03867115475,0.9594625731,-0.7697790386
0.0087,-7.229827676E-9,0.2619000078,-0.1026496336,376.9916035,0.9394323489,3.678912908,0.8856573246,1.782457766,-0.7688884052,1.007224868,-1.674414681E-6,0.4672905238,-0.01750967359,2.997773793,1.172930487,0.1257303335,0.03866921691,0.9594631718,-0.7697891894
0.0088,-3.870410902E-9,0.2619062149,-0.1026480109,376.9916516,0.9394706458,3.678751967,0.8855220376,1.782373139,-0.7688899619,1.007190446,-2.189668545E-7,0.4672759461,-0.01750892073,2.997744661,1.172951223,0.125728375,0.03866720001,0.959463773,-0.7697944164
0.0089,-5.061423831E-10,0.2619105821,-0.1026464849,376.9916967,0.9394710301,3.678584738,0.8854031671,1.782283081,-0.7688915249,1.00715561,1.236808943E-6,0.4672611313,-0.01750876858,2.997714823,1.172971873,0.1257255453,0.03866511507,0.9594643733,-0.7697946965
0.009,2.858884236E-9,0.261913089,-0.102645062,376.9917385,0.9394336872,3.678412058,0.8853013047,1.782188088,-0.7688930858,1.007120529,2.691140416E-6,0.4672461518,-0.01750922356,2.997684444,1.172992326,0.1257218594,0.03866296963,0.9594649695,-0.7697900313
0.0091,6.220572274E-9,0.2619137248,-0.102643747,376.9917768,0.9393588073,3.678234831,0.8852168736,1.782088589,-0.7688946359,1.007085374,4.142253143E-6,0.4672310809,-0.01751027951,2.997653691,1.173012469,0.1257173356,0.03866077476,0.9594655583,-0.7697804462
