"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0073,-7.158430758E-8,0.2614459044,-0.1026891789,376.9903958,0.9311716675,3.679608589,0.8906940695,1.782358944,-0.7688706248,1.007573909,-3.001191963E-5,0.4674252724,-0.01764711239,2.997984442,1.172660472,0.1255772587,0.03867930252,0.9594556292,-0.7687122872
0.0074,-6.937257009E-8,0.2614709596,-0.1026881828,376.9904315,0.9316998602,3.679718957,0.8904832035,1.782450102,-0.768870351,1.007583742,-2.901399836E-5,0.4674303351,-0.01763825642,2.997997998,1.172658992,0.125589666,0.03868068064,0.9594555697,-0.7687810533
0.0075,-6.706587453E-8,0.26149653,-0.1026870292,376.9904711,0.9322316799,3.679816166,0.8902608495,1.782534221,-0.7688701965,1.007590723,-2.797667469E-5,0.4674341916,-0.01762935164,2.99800932,1.172659118,0.1256019134,0.03868187838,0.9594555564,-0.7688502498
0.0076,-6.466810023E-8,0.2615224636,-0.1026857277,376.9905144,0.9327638715,3.679899762,0.8900284008,1.782610868,-0.7688701618,1.007594845,-2.690165654E-5,0.4674368334,-0.01762045439,2.998018348,1.172660844,0.1256139329,0.03868289013,0.9594555891,-0.7689194765
0.0077,-6.218319517E-8,0.2615486077,-0.1026842883,376.9905611,0.9332933993,3.679969394,0.8897873042,1.782679648,-0.7688702468,1.007596119,-2.579067638E-5,0.46743826,-0.01761161265,2.998025036,1.172664155,0.1256256582,0.03868371393,0.9594556675,-0.7689883372
0.0078,-5.961516389E-8,0.2615748103,-0.1026827227,376.9906108,0.9338172084,3.68002478,0.889539053,1.782740264,-0.7688704507,1.007594574,-2.464548649E-5,0.4674384778,-0.01760288508,2.998029352,1.172669028,0.1256370265,0.03868434556,0.9594557911,-0.7690564433
0.0079,-5.69680568E-8,0.2616009207,-0.1026810425,376.9906633,0.9343322696,3.680065775,0.8892851809,1.782792391,-0.7688707719,1.007590256,-2.34678547E-5,0.4674375011,-0.01759431803,2.99803128,1.172675429,0.1256479771,0.03868478571,0.9594559589,-0.7691234152
0.008,-5.424596023E-8,0.2616267905,-0.1026792616,376.9907183,0.9348357444,3.680092279,0.8890272392,1.782835848,-0.7688712083,1.007583222,-2.22595606E-5,0.4674353495,-0.0175859577,2.998030815,1.172683316,0.1256584521,0.03868503529,0.95945617,-0.7691888835
0.0081,-5.14529877E-8,0.2616522746,-0.1026773933,376.9907754,0.9353248254,3.680104281,0.8887667284,1.78287048,-0.7688717571,1.007573545,-2.10223922E-5,0.4674320493,-0.01757785025,2.998027968,1.172692641,0.1256683973,0.03868509588,0.959456423,-0.7692524919
0.0082,-4.859327225E-8,0.2616772314,-0.1026754515,376.9908343,0.9357968198,3.680101857,0.8885052475,1.782896181,-0.7688724149,1.007561312,-1.975814307E-5,0.4674276321,-0.01757003737,2.998022764,1.172703345,0.1256777614,0.03868497078,0.9594567164,-0.7693138982
0.0083,-4.567095962E-8,0.2617015243,-0.1026734503,376.9908946,0.9362492095,3.680085157,0.8882443403,1.782912907,-0.7688731777,1.007546619,-1.84686099E-5,0.4674221345,-0.01756255651,2.998015241,1.172715363,0.1256864966,0.03868466461,0.9594570484,-0.7693727753
0.0084,-4.269020297E-8,0.2617250215,-0.1026714037,376.990956,0.9366795712,3.680054388,0.8879854544,1.782920681,-0.7688740409,1.007529572,-1.715559051E-5,0.4674155984,-0.01755545019,2.998005448,1.172728624,0.1256945599,0.0386841807,0.9594574171,-0.769428814
0.0085,-3.965515786E-8,0.2617475972,-0.1026693255,376.9910181,0.9370856067,3.680009868,0.8877300926,1.782919506,-0.7688749995,1.007510289,-1.58208822E-5,0.4674080695,-0.01754875135,2.99799345,1.172743048,0.125701911,0.03868352546,0.9594578203,-0.7694817229
