"",Time,theta,Id,Idrms,Iq,Iqrms,Ws,p_test,q_test,Tmpu,Vd,Vdrms,Vq,Vqrms,Ia,Ib,Ic,ph,qh,Wr,Te,Va,Vb,Vc,phCalcPeak,phCalcRMS,qhCalcPeak,qhCalcRMS,edp,eqp,edp_dt,eqp_dt,edp_Calc,eqp_Calc
72,0.0072,4.333093,0.213473,0.261449,-0.083815,-0.102652,376.991364,0.125461,0.038620,-0.768909,0.381325,0.467026,-0.014434,-0.017678,-0.173042,0.216839,-0.043797,0.125452,0.038619,0.959470,-0.768423,-0.354488,0.299612,0.054789,0.123918,0.123918,0.043319,0.043319,0.359618,-0.057101,0.048879,-0.026946,0.899532,4.536838
73,0.0073,4.370792,0.213453,0.261425,-0.083816,-0.102654,376.991304,0.125452,0.038619,-0.768909,0.381330,0.467032,-0.014441,-0.017686,-0.178572,0.213859,-0.035288,0.125443,0.038620,0.959470,-0.768364,-0.359568,0.290501,0.068979,0.123909,0.123909,0.043319,0.043319,0.359623,-0.057103,0.060489,-0.025340,0.899547,4.536406
74,0.0074,4.408491,0.213433,0.261402,-0.083818,-0.102655,376.991242,0.125443,0.038620,-0.768908,0.381335,0.467038,-0.014447,-0.017693,-0.183848,0.210577,-0.026729,0.125435,0.038620,0.959470,-0.768308,-0.364138,0.280977,0.083071,0.123901,0.123901,0.043319,0.043319,0.359628,-0.057105,0.071856,-0.023544,0.899561,4.535987
75,0.0075,4.446190,0.213415,0.261379,-0.083819,-0.102657,376.991180,0.125435,0.038620,-0.768907,0.381341,0.467046,-0.014452,-0.017700,-0.188864,0.206998,-0.018134,0.125428,0.038620,0.959469,-0.768255,-0.368192,0.271054,0.097046,0.123893,0.123893,0.043319,0.043319,0.359635,-0.057107,0.082901,-0.021590,0.899573,4.535582
76,0.0076,4.483889,0.213397,0.261357,-0.083821,-0.102659,376.991117,0.125428,0.038620,-0.768905,0.381348,0.467055,-0.014458,-0.017707,-0.193612,0.203126,-0.009514,0.125421,0.038621,0.959469,-0.768205,-0.371724,0.260747,0.110885,0.123886,0.123886,0.043320,0.043320,0.359642,-0.057109,0.093548,-0.019493,0.899585,4.535195
77,0.0077,4.521589,0.213381,0.261337,-0.083822,-0.102661,376.991053,0.125421,0.038621,-0.768904,0.381357,0.467064,-0.014463,-0.017713,-0.198086,0.198967,-0.000881,0.125415,0.038622,0.959468,-0.768160,-0.374729,0.250068,0.124568,0.123880,0.123880,0.043320,0.043320,0.359650,-0.057110,0.103713,-0.017220,0.899595,4.534827
78,0.0078,4.559288,0.213365,0.261318,-0.083824,-0.102663,376.990990,0.125416,0.038622,-0.768903,0.381365,0.467075,-0.014467,-0.017719,-0.202280,0.194527,0.007752,0.125411,0.038623,0.959468,-0.768118,-0.377204,0.239034,0.138075,0.123874,0.123874,0.043321,0.043321,0.359659,-0.057112,0.113316,-0.014803,0.899604,4.534480
79,0.0079,4.596987,0.213351,0.261300,-0.083826,-0.102665,376.990927,0.125411,0.038623,-0.768902,0.381375,0.467087,-0.014471,-0.017724,-0.206187,0.189813,0.016374,0.125407,0.038624,0.959467,-0.768082,-0.379143,0.227660,0.151387,0.123870,0.123870,0.043322,0.043322,0.359668,-0.057113,0.122284,-0.012257,0.899611,4.534158
80,0.0080,4.634686,0.213338,0.261284,-0.083827,-0.102667,376.990866,0.125407,0.038624,-0.768900,0.381386,0.467100,-0.014475,-0.017728,-0.209803,0.184830,0.024973,0.125404,0.038626,0.959467,-0.768049,-0.380544,0.215962,0.164486,0.123866,0.123866,0.043324,0.043324,0.359679,-0.057114,0.130542,-0.009576,0.899617,4.533861
81,0.0081,4.672385,0.213326,0.261270,-0.083829,-0.102669,376.990806,0.125404,0.038626,-0.768899,0.381397,0.467114,-0.014478,-0.017732,-0.213122,0.179586,0.033536,0.125402,0.038628,0.959466,-0.768022,-0.381406,0.203957,0.177353,0.123863,0.123863,0.043325,0.043325,0.359690,-0.057114,0.138020,-0.006809,0.899621,4.533593
82,0.0082,4.710084,0.213316,0.261257,-0.083831,-0.102671,376.990747,0.125402,0.038628,-0.768897,0.381408,0.467128,-0.014481,-0.017735,-0.216140,0.174088,0.042051,0.125401,0.038629,0.959465,-0.768000,-0.381726,0.191661,0.189969,0.123861,0.123861,0.043327,0.043327,0.359701,-0.057115,0.144657,-0.003978,0.899625,4.533354
83,0.0083,4.747783,0.213307,0.261246,-0.083832,-0.102673,376.990690,0.125401,0.038629,-0.768896,0.381421,0.467143,-0.014483,-0.017738,-0.218852,0.168344,0.050507,0.125401,0.038631,0.959465,-0.767983,-0.381505,0.179091,0.202317,0.123860,0.123860,0.043329,0.043329,0.359713,-0.057115,0.150392,-0.001065,0.899626,4.533146
84,0.0084,4.785482,0.213299,0.261237,-0.083834,-0.102675,376.990636,0.125401,0.038631,-0.768894,0.381433,0.467158,-0.014484,-0.017740,-0.221255,0.162363,0.058892,0.125402,0.038633,0.959464,-0.767971,-0.380741,0.166265,0.214379,0.123861,0.123861,0.043331,0.043331,0.359726,-0.057115,0.155171,0.001893,0.899626,4.532971
85,0.0085,4.823181,0.213294,0.261230,-0.083835,-0.102677,376.990584,0.125403,0.038633,-0.768892,0.381446,0.467174,-0.014485,-0.017741,-0.223346,0.156151,0.067195,0.125405,0.038636,0.959464,-0.767965,-0.379437,0.153202,0.226138,0.123862,0.123862,0.043334,0.043334,0.359739,-0.057115,0.158952,0.004883,0.899625,4.532829
86,0.0086,4.860880,0.213290,0.261225,-0.083837,-0.102679,376.990536,0.125405,0.038636,-0.768891,0.381460,0.467191,-0.014486,-0.017741,-0.225121,0.149718,0.075402,0.125408,0.038638,0.959463,-0.767964,-0.377594,0.139920,0.237577,0.123864,0.123864,0.043336,0.043336,0.359752,-0.057114,0.161698,0.007857,0.899622,4.532722
87,0.0087,4.898579,0.213287,0.261222,-0.083838,-0.102681,376.990490,0.125408,0.038638,-0.768889,0.381473,0.467207,-0.014485,-0.017741,-0.226577,0.143073,0.083504,0.125412,0.038640,0.959462,-0.767969,-0.375213,0.126438,0.248679,0.123867,0.123867,0.043339,0.043339,0.359765,-0.057113,0.163387,0.010782,0.899618,4.532650
88,0.0088,4.936278,0.213286,0.261221,-0.083840,-0.102682,376.990449,0.125412,0.038640,-0.768888,0.381487,0.467224,-0.014485,-0.017740,-0.227714,0.136226,0.091488,0.125417,0.038643,0.959462,-0.767979,-0.372300,0.112774,0.259429,0.123870,0.123870,0.043342,0.043342,0.359779,-0.057112,0.164000,0.013676,0.899612,4.532614
89,0.0089,4.973977,0.213287,0.261223,-0.083841,-0.102684,376.990411,0.125417,0.038643,-0.768886,0.381500,0.467241,-0.014483,-0.017738,-0.228529,0.129185,0.099344,0.125422,0.038645,0.959461,-0.767995,-0.368856,0.098949,0.269812,0.123875,0.123875,0.043344,0.043344,0.359792,-0.057111,0.163524,0.016492,0.899605,4.532614
90,0.0090,5.011676,0.213290,0.261226,-0.083842,-0.102685,376.990377,0.125422,0.038645,-0.768885,0.381514,0.467257,-0.014481,-0.017736,-0.229020,0.121960,0.107059,0.125429,0.038648,0.959461,-0.768015,-0.364887,0.084981,0.279812,0.123881,0.123881,0.043347,0.043347,0.359805,-0.057110,0.161969,0.019205,0.899596,4.532650
91,0.0091,5.049375,0.213294,0.261231,-0.083843,-0.102687,376.990348,0.125429,0.038648,-0.768883,0.381528,0.467274,-0.014479,-0.017733,-0.229187,0.114562,0.114625,0.125437,0.038651,0.959460,-0.768041,-0.360399,0.070891,0.289415,0.123887,0.123887,0.043350,0.043350,0.359818,-0.057108,0.159345,0.021809,0.899586,4.532721
92,0.0092,5.087074,0.213300,0.261238,-0.083844,-0.102688,376.990323,0.125437,0.038651,-0.768882,0.381541,0.467290,-0.014476,-0.017729,-0.229030,0.107001,0.122029,0.125445,0.038653,0.959459,-0.768072,-0.355398,0.056698,0.298607,0.123895,0.123895,0.043354,0.043354,0.359831,-0.057106,0.155676,0.024250,0.899575,4.532829
93,0.0093,5.124774,0.213308,0.261248,-0.083845,-0.102689,376.990304,0.125445,0.038653,-0.768880,0.381554,0.467306,-0.014472,-0.017724,-0.228549,0.099287,0.129262,0.125454,0.038656,0.959459,-0.768108,-0.349891,0.042424,0.307375,0.123903,0.123903,0.043357,0.043357,0.359844,-0.057104,0.150998,0.026502,0.899562,4.532971
94,0.0094,5.162473,0.213317,0.261259,-0.083846,-0.102690,376.990289,0.125454,0.038656,-0.768879,0.381566,0.467321,-0.014468,-0.017719,-0.227744,0.091431,0.136312,0.125463,0.038659,0.959458,-0.768149,-0.343885,0.028088,0.315707,0.123911,0.123911,0.043360,0.043360,0.359856,-0.057102,0.145350,0.028585,0.899548,4.533147
95,0.0095,5.200172,0.213327,0.261272,-0.083846,-0.102690,376.990278,0.125464,0.038659,-0.768878,0.381578,0.467336,-0.014463,-0.017714,-0.226616,0.083445,0.143171,0.125474,0.038661,0.959458,-0.768193,-0.337388,0.013710,0.323590,0.123921,0.123921,0.043363,0.043363,0.359868,-0.057099,0.138780,0.030461,0.899532,4.533356
96,0.0096,5.237871,0.213339,0.261286,-0.083847,-0.102691,376.990273,0.125474,0.038661,-0.768876,0.381589,0.467350,-0.014458,-0.017708,-0.225167,0.075339,0.149828,0.125484,0.038664,0.959458,-0.768242,-0.330411,-0.000688,0.331012,0.123931,0.123931,0.043366,0.043366,0.359879,-0.057097,0.131349,0.032127,0.899516,4.533596
97,0.0097,5.275570,0.213353,0.261303,-0.083847,-0.102691,376.990273,0.125485,0.038664,-0.768875,0.381600,0.467363,-0.014453,-0.017701,-0.223398,0.067124,0.156274,0.125496,0.038666,0.959457,-0.768294,-0.322963,-0.015087,0.337964,0.123941,0.123941,0.043369,0.043369,0.359889,-0.057094,0.123121,0.033545,0.899498,4.533866
98,0.0098,5.313269,0.213367,0.261321,-0.083847,-0.102692,376.990278,0.125496,0.038666,-0.768874,0.381610,0.467375,-0.014447,-0.017694,-0.221312,0.058813,0.162499,0.125507,0.038668,0.959457,-0.768350,-0.315054,-0.029464,0.344435,0.123952,0.123952,0.043372,0.043372,0.359899,-0.057091,0.114169,0.034696,0.899479,4.534164
99,0.0099,5.350968,0.213383,0.261340,-0.083847,-0.102692,376.990287,0.125507,0.038668,-0.768873,0.381619,0.467386,-0.014441,-0.017686,-0.218912,0.050416,0.168495,0.125519,0.038671,0.959457,-0.768409,-0.306696,-0.043801,0.350416,0.123963,0.123963,0.043375,0.043375,0.359908,-0.057088,0.104567,0.035615,0.899459,4.534489
100,0.0100,5.388667,0.213400,0.261361,-0.083847,-0.102691,376.990302,0.125519,0.038671,-0.768873,0.381628,0.467397,-0.014434,-0.017678,-0.216200,0.041947,0.174253,0.125532,0.038673,0.959456,-0.768470,-0.297901,-0.058077,0.355897,0.123975,0.123975,0.043377,0.043377,0.359916,-0.057086,0.094390,0.036276,0.899439,4.534838
101,0.0101,5.426366,0.213418,0.261383,-0.083847,-0.102691,376.990322,0.125532,0.038673,-0.768872,0.381635,0.467406,-0.014428,-0.017670,-0.213181,0.033416,0.179765,0.125544,0.038675,0.959456,-0.768534,-0.288680,-0.072270,0.360872,0.123986,0.123986,0.043380,0.043380,0.359923,-0.057083,0.083721,0.036693,0.899417,4.535209
102,0.0102,5.464065,0.213437,0.261406,-0.083846,-0.102690,376.990346,0.125544,0.038675,-0.768871,0.381642,0.467414,-0.014421,-0.017662,-0.209858,0.024836,0.185022,0.125556,0.038677,0.959456,-0.768600,-0.279048,-0.086360,0.365333,0.123998,0.123998,0.043382,0.043382,0.359929,-0.057080,0.072643,0.036840,0.899395,4.535599
103,0.0103,5.501764,0.213456,0.261430,-0.083846,-0.102690,376.990374,0.125556,0.038677,-0.768871,0.381648,0.467421,-0.014414,-0.017653,-0.206237,0.016219,0.190018,0.125569,0.038678,0.959456,-0.768667,-0.269018,-0.100329,0.369274,0.124011,0.124011,0.043384,0.043384,0.359935,-0.057077,0.061243,0.036713,0.899372,4.536007
104,0.0104,5.539463,0.213476,0.261454,-0.083845,-0.102689,376.990407,0.125569,0.038678,-0.768871,0.381653,0.467427,-0.014406,-0.017644,-0.202321,0.007577,0.194744,0.125581,0.038680,0.959456,-0.768735,-0.258604,-0.114154,0.372688,0.124023,0.124023,0.043386,0.043386,0.359939,-0.057074,0.049598,0.036363,0.899349,4.536430
105,0.0105,5.577162,0.213497,0.261479,-0.083844,-0.102688,376.990444,0.125581,0.038680,-0.768870,0.381656,0.467432,-0.014399,-0.017635,-0.198116,-0.001078,0.199194,0.125594,0.038681,0.959456,-0.768804,-0.247822,-0.127817,0.375571,0.124035,0.124035,0.043388,0.043388,0.359943,-0.057071,0.037788,0.035776,0.899326,4.536865
106,0.0106,5.614861,0.213518,0.261505,-0.083843,-0.102687,376.990485,0.125594,0.038681,-0.768870,0.381659,0.467435,-0.014392,-0.017626,-0.193629,-0.009732,0.203361,0.125606,0.038682,0.959456,-0.768873,-0.236686,-0.141298,0.377919,0.124047,0.124047,0.043390,0.043390,0.359946,-0.057068,0.025893,0.034963,0.899302,4.537310
107,0.0107,5.652560,0.213539,0.261531,-0.083842,-0.102685,376.990530,0.125606,0.038682,-0.768870,0.381661,0.467437,-0.014385,-0.017617,-0.188866,-0.018374,0.207240,0.125618,0.038683,0.959456,-0.768942,-0.225213,-0.154578,0.379728,0.124059,0.124059,0.043391,0.043391,0.359947,-0.057065,0.013987,0.033955,0.899279,4.537762
108,0.0108,5.690259,0.213561,0.261557,-0.083841,-0.102684,376.990577,0.125618,0.038683,-0.768870,0.381662,0.467438,-0.014377,-0.017609,-0.183832,-0.026992,0.210824,0.125629,0.038684,0.959456,-0.769011,-0.213419,-0.167637,0.380997,0.124070,0.124070,0.043393,0.043393,0.359948,-0.057062,0.002143,0.032736,0.899256,4.538218
109,0.0109,5.727958,0.213582,0.261584,-0.083840,-0.102682,376.990628,0.125630,0.038684,-0.768871,0.381662,0.467438,-0.014370,-0.017600,-0.178536,-0.035572,0.214108,0.125641,0.038685,0.959456,-0.769079,-0.201322,-0.180457,0.381722,0.124081,0.124081,0.043394,0.043394,0.359948,-0.057060,-0.009569,0.031315,0.899233,4.538676
110,0.0110,5.765657,0.213603,0.261610,-0.083838,-0.102680,376.990681,0.125641,0.038685,-0.768871,0.381661,0.467437,-0.014363,-0.017592,-0.172984,-0.044104,0.217088,0.125652,0.038685,0.959456,-0.769145,-0.188937,-0.193020,0.381903,0.124092,0.124092,0.043395,0.043395,0.359946,-0.057057,-0.021087,0.029750,0.899211,4.539133
111,0.0111,5.803356,0.213624,0.261635,-0.083837,-0.102679,376.990737,0.125652,0.038685,-0.768871,0.381659,0.467434,-0.014357,-0.017583,-0.167185,-0.052574,0.219759,0.125662,0.038685,0.959456,-0.769210,-0.176284,-0.205307,0.381541,0.124103,0.124103,0.043395,0.043395,0.359944,-0.057055,-0.032356,0.028037,0.899189,4.539586
112,0.0112,5.841055,0.213645,0.261661,-0.083835,-0.102677,376.990795,0.125662,0.038685,-0.768872,0.381656,0.467431,-0.014350,-0.017575,-0.161147,-0.060970,0.222117,0.125672,0.038685,0.959457,-0.769273,-0.163381,-0.217301,0.380634,0.124113,0.124113,0.043396,0.043396,0.359941,-0.057052,-0.043318,0.026206,0.899168,4.540034
113,0.0113,5.878754,0.213665,0.261685,-0.083834,-0.102675,376.990854,0.125672,0.038685,-0.768873,0.381652,0.467426,-0.014344,-0.017568,-0.154878,-0.069280,0.224158,0.125681,0.038685,0.959457,-0.769334,-0.150245,-0.228985,0.379186,0.124122,0.124122,0.043396,0.043396,0.359937,-0.057050,-0.053922,0.024247,0.899149,4.540473
114,0.0114,5.916454,0.213685,0.261709,-0.083832,-0.102673,376.990915,0.125681,0.038685,-0.768873,0.381647,0.467420,-0.014338,-0.017560,-0.148387,-0.077493,0.225879,0.125689,0.038685,0.959457,-0.769392,-0.136896,-0.240343,0.377198,0.124131,0.124131,0.043396,0.043396,0.359932,-0.057049,-0.064119,0.022169,0.899130,4.540901
115,0.0115,5.954153,0.213704,0.261733,-0.083830,-0.102671,376.990977,0.125689,0.038685,-0.768874,0.381641,0.467413,-0.014332,-0.017553,-0.141684,-0.085595,0.227279,0.125697,0.038684,0.959458,-0.769447,-0.123353,-0.251357,0.374672,0.124139,0.124139,0.043395,0.043395,0.359927,-0.057047,-0.073869,0.020029,0.899113,4.541315
116,0.0116,5.991852,0.213722,0.261755,-0.083829,-0.102669,376.991039,0.125697,0.038684,-0.768875,0.381635,0.467405,-0.014327,-0.017547,-0.134777,-0.093577,0.228354,0.125704,0.038683,0.959458,-0.769499,-0.109634,-0.262013,0.371613,0.124147,0.124147,0.043395,0.043395,0.359920,-0.057045,-0.083138,0.017821,0.899097,4.541714
117,0.0117,6.029551,0.213739,0.261776,-0.083827,-0.102667,376.991101,0.125704,0.038683,-0.768876,0.381628,0.467397,-0.014322,-0.017541,-0.127678,-0.101425,0.229103,0.125711,0.038682,0.959458,-0.769547,-0.095761,-0.272295,0.368026,0.124154,0.124154,0.043394,0.043394,0.359913,-0.057044,-0.091887,0.015558,0.899082,4.542095
118,0.0118,6.067250,0.213756,0.261796,-0.083825,-0.102664,376.991164,0.125711,0.038682,-0.768878,0.381620,0.467387,-0.014317,-0.017535,-0.120396,-0.109130,0.229526,0.125716,0.038681,0.959459,-0.769592,-0.081753,-0.282189,0.363915,0.124160,0.124160,0.043393,0.043393,0.359905,-0.057043,-0.100087,0.013272,0.899069,4.542457
119,0.0119,6.104949,0.213771,0.261815,-0.083823,-0.102662,376.991226,0.125716,0.038681,-0.768879,0.381611,0.467376,-0.014313,-0.017530,-0.112941,-0.116679,0.229620,0.125721,0.038680,0.959459,-0.769632,-0.067629,-0.291681,0.359286,0.124166,0.124166,0.043392,0.043392,0.359897,-0.057042,-0.107709,0.010943,0.899058,4.542797
120,0.0120,6.142648,0.213785,0.261832,-0.083822,-0.102660,376.991287,0.125721,0.038680,-0.768880,0.381602,0.467365,-0.014309,-0.017525,-0.105325,-0.124062,0.229387,0.125725,0.038679,0.959460,-0.769669,-0.053410,-0.300756,0.354146,0.124170,0.124170,0.043391,0.043391,0.359888,-0.057041,-0.114726,0.008577,0.899049,4.543114
121,0.0121,6.180347,0.213798,0.261848,-0.083820,-0.102658,376.991347,0.125725,0.038679,-0.768881,0.381592,0.467353,-0.014306,-0.017521,-0.097558,-0.131268,0.228826,0.125728,0.038677,0.959460,-0.769701,-0.039117,-0.309403,0.348502,0.124174,0.124174,0.043390,0.043390,0.359878,-0.057040,-0.121118,0.006221,0.899041,4.543406
122,0.0122,6.218046,0.213809,0.261862,-0.083819,-0.102656,376.991406,0.125728,0.038677,-0.768883,0.381582,0.467341,-0.014303,-0.017518,-0.089652,-0.138286,0.227938,0.125730,0.038676,0.959461,-0.769728,-0.024769,-0.317609,0.342364,0.124177,0.124177,0.043388,0.043388,0.359868,-0.057040,-0.126871,0.003889,0.899036,4.543671
123,0.0123,6.255746,0.213820,0.261875,-0.083817,-0.102654,376.991463,0.125730,0.038676,-0.768884,0.381571,0.467328,-0.014301,-0.017515,-0.081617,-0.145107,0.226725,0.125731,0.038674,0.959462,-0.769751,-0.010387,-0.325362,0.335739,0.124179,0.124179,0.043387,0.043387,0.359857,-0.057040,-0.131963,0.001559,0.899032,4.543909
124,0.0124,0.010259,0.213829,0.261886,-0.083815,-0.102653,376.991517,0.125731,0.038674,-0.768886,0.381560,0.467314,-0.014299,-0.017512,-0.073466,-0.151721,0.225188,0.125732,0.038672,0.959462,-0.769770,0.004009,-0.332652,0.328637,0.124181,0.124181,0.043385,0.043385,0.359846,-0.057040,-0.136376,-0.000775,0.899030,4.544118
125,0.0125,0.047959,0.213836,0.261895,-0.083814,-0.102651,376.991570,0.125732,0.038672,-0.768887,0.381549,0.467300,-0.014297,-0.017511,-0.065210,-0.158118,0.223329,0.125731,0.038671,0.959463,-0.769783,0.018397,-0.339469,0.321069,0.124181,0.124181,0.043383,0.043383,0.359835,-0.057040,-0.140099,-0.003062,0.899030,4.544297
126,0.0126,0.085658,0.213842,0.261902,-0.083813,-0.102649,376.991620,0.125731,0.038671,-0.768889,0.381537,0.467286,-0.014296,-0.017509,-0.056862,-0.164290,0.221151,0.125730,0.038669,0.959463,-0.769791,0.032757,-0.345802,0.313045,0.124181,0.124181,0.043381,0.043381,0.359823,-0.057040,-0.143127,-0.005312,0.899032,4.544445
127,0.0127,0.123357,0.213847,0.261908,-0.083811,-0.102647,376.991667,0.125730,0.038669,-0.768890,0.381525,0.467271,-0.014296,-0.017509,-0.048432,-0.170226,0.218658,0.125728,0.038667,0.959464,-0.769795,0.047070,-0.351642,0.304576,0.124179,0.124179,0.043379,0.043379,0.359812,-0.057041,-0.145449,-0.007507,0.899035,4.544561
128,0.0128,0.161056,0.213850,0.261912,-0.083810,-0.102646,376.991711,0.125728,0.038667,-0.768892,0.381513,0.467256,-0.014296,-0.017509,-0.039934,-0.175919,0.215853,0.125724,0.038664,0.959465,-0.769794,0.061315,-0.356983,0.295676,0.124177,0.124177,0.043376,0.043376,0.359800,-0.057041,-0.147055,-0.009665,0.899041,4.544645
129,0.0129,0.198755,0.213851,0.261914,-0.083809,-0.102645,376.991752,0.125724,0.038664,-0.768894,0.381501,0.467241,-0.014296,-0.017510,-0.031380,-0.181360,0.212740,0.125720,0.038662,0.959465,-0.769787,0.075471,-0.361816,0.286357,0.124174,0.124174,0.043374,0.043374,0.359788,-0.057042,-0.147939,-0.011790,0.899048,4.544697
130,0.0130,0.236454,0.213851,0.261914,-0.083808,-0.102643,376.991789,0.125721,0.038662,-0.768895,0.381488,0.467226,-0.014297,-0.017511,-0.022781,-0.186542,0.209323,0.125716,0.038660,0.959466,-0.769776,0.089518,-0.366134,0.276631,0.124170,0.124170,0.043371,0.043371,0.359775,-0.057043,-0.148101,-0.013831,0.899057,4.544716
131,0.0131,0.274154,0.213850,0.261912,-0.083807,-0.102642,376.991822,0.125716,0.038660,-0.768897,0.381476,0.467211,-0.014299,-0.017513,-0.014151,-0.191457,0.205608,0.125710,0.038658,0.959466,-0.769760,0.103437,-0.369932,0.266514,0.124166,0.124166,0.043369,0.043369,0.359763,-0.057045,-0.147541,-0.015805,0.899068,4.544703
132,0.0132,0.311853,0.213847,0.261908,-0.083806,-0.102641,376.991852,0.125710,0.038658,-0.768898,0.381464,0.467196,-0.014301,-0.017515,-0.005501,-0.196099,0.201600,0.125704,0.038656,0.959467,-0.769739,0.117207,-0.373205,0.256019,0.124160,0.124160,0.043366,0.043366,0.359751,-0.057046,-0.146258,-0.017692,0.899080,4.544656
133,0.0133,0.349552,0.213842,0.261902,-0.083805,-0.102640,376.991877,0.125704,0.038656,-0.768900,0.381452,0.467181,-0.014303,-0.017518,0.003155,-0.200461,0.197305,0.125697,0.038653,0.959467,-0.769714,0.130810,-0.375947,0.245162,0.124154,0.124154,0.043364,0.043364,0.359739,-0.057047,-0.144256,-0.019512,0.899093,4.544577
134,0.0134,0.387251,0.213836,0.261895,-0.083805,-0.102639,376.991899,0.125697,0.038653,-0.768901,0.381440,0.467167,-0.014306,-0.017522,0.011806,-0.204536,0.192730,0.125689,0.038651,0.959468,-0.769684,0.144226,-0.378155,0.233957,0.124147,0.124147,0.043361,0.043361,0.359728,-0.057049,-0.141535,-0.021267,0.899108,4.544466
135,0.0135,0.424950,0.213829,0.261886,-0.083804,-0.102639,376.991916,0.125689,0.038651,-0.768902,0.381428,0.467152,-0.014310,-0.017526,0.020439,-0.208318,0.187880,0.125680,0.038649,0.959468,-0.769649,0.157436,-0.379826,0.222422,0.124139,0.124139,0.043358,0.043358,0.359716,-0.057051,-0.138104,-0.022910,0.899125,4.544324
136,0.0136,0.462650,0.213820,0.261875,-0.083804,-0.102638,376.991929,0.125680,0.038649,-0.768904,0.381417,0.467138,-0.014313,-0.017530,0.029041,-0.211804,0.182763,0.125671,0.038646,0.959469,-0.769611,0.170422,-0.380958,0.210572,0.124131,0.124131,0.043355,0.043355,0.359705,-0.057053,-0.133976,-0.024454,0.899142,4.544151
137,0.0137,0.500349,0.213810,0.261862,-0.083803,-0.102638,376.991937,0.125671,0.038646,-0.768905,0.381406,0.467125,-0.014318,-0.017535,0.037601,-0.214987,0.177386,0.125661,0.038644,0.959469,-0.769568,0.183164,-0.381549,0.198424,0.124122,0.124122,0.043353,0.043353,0.359694,-0.057055,-0.129159,-0.025898,0.899160,4.543947
138,0.0138,0.538048,0.213798,0.261848,-0.083803,-0.102637,376.991941,0.125661,0.038644,-0.768906,0.381395,0.467112,-0.014322,-0.017541,0.046105,-0.217863,0.171758,0.125651,0.038642,0.959470,-0.769522,0.195646,-0.381599,0.185995,0.124113,0.124113,0.043350,0.043350,0.359684,-0.057057,-0.123666,-0.027214,0.899180,4.543715
139,0.0139,0.575747,0.213785,0.261833,-0.083803,-0.102637,376.991941,0.125651,0.038642,-0.768907,0.381385,0.467099,-0.014327,-0.017547,0.054543,-0.220428,0.165886,0.125640,0.038640,0.959470,-0.769472,0.207849,-0.381108,0.173304,0.124103,0.124103,0.043347,0.043347,0.359674,-0.057059,-0.117516,-0.028428,0.899200,4.543456
