"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.1596,5.375479021E-8,0.2029549884,-0.01321424043,376.726706,1.489551184E-7,3.148368206,-1.309768079E-7,1.490001323,-0.7456823108,0.9239648909,-3.174468385E-5,0.4275720661,-0.04529331148,3.115268369,1.223076855,0.08754045203,-0.006601316857,0.9504015101,-0.541618387
0.1597,-7.337784157E-8,0.203706378,-0.01386194862,376.7207969,1.472739303E-7,3.143119632,-1.285723687E-7,1.488628813,-0.7453296412,0.9225883157,-4.589688474E-5,0.4275730448,-0.04544483021,3.116383561,1.225371903,0.08788731891,-0.006400211444,0.9502675017,-0.5437237008
0.1598,-1.060906725E-7,0.204424975,-0.01451092368,376.7151271,1.493030898E-7,3.142856881,-1.318356495E-7,1.49238394,-0.7449812193,0.9238176316,-4.916269333E-5,0.4274233599,-0.0455394338,3.117481007,1.227663046,0.08821044838,-0.006184100373,0.9501350884,-0.5457749809
0.1599,-1.136395937E-7,0.2051592148,-0.01517309367,376.7096884,1.476194994E-7,3.137753261,-1.295086819E-7,1.49110929,-0.7446369447,0.9223663749,-2.433412949E-5,0.4273786225,-0.04566595435,3.118561201,1.22995017,0.08854666826,-0.00597316651,0.9500042803,-0.5478456914
0.16,-5.624836085E-8,0.2058730892,-0.01583441642,376.7044726,1.498073158E-7,3.137483107,-1.323728848E-7,1.494327104,-0.7442968437,0.9236664583,-8.188363193E-6,0.4272726075,-0.04574723067,3.119624309,1.232232294,0.08887235193,-0.00575018366,0.9498750548,-0.5498865291
0.1601,-1.892741038E-8,0.2065914521,-0.01650452593,376.6994733,1.479225089E-7,3.132554954,-1.302097688E-7,1.493135001,-0.7439608575,0.9221421916,1.428708406E-5,0.4271953181,-0.04584813544,3.120670816,1.234509286,0.08919932724,-0.005531344433,0.9497474057,-0.5519220486
0.1602,3.302459757E-8,0.2072987663,-0.01717285087,376.6946814,1.501124042E-7,3.13229033,-1.32772691E-7,1.495871562,-0.7436289697,0.9235090924,1.669180581E-5,0.4271206813,-0.04591926441,3.1217009,1.236780312,0.08952534226,-0.005304549438,0.949621322,-0.5539452327
0.1603,3.858311835E-8,0.2080025821,-0.01784529646,376.6900918,1.479565014E-7,3.127538238,-1.308697739E-7,1.494759245,-0.743301152,0.9219140327,2.0460097E-5,0.4270205673,-0.04599511807,3.122715023,1.239045233,0.0898440775,-0.005079900711,0.9494967854,-0.5559450236
0.1604,4.729352528E-8,0.2087020629,-0.01851549755,376.6856949,1.501642835E-7,3.127282969,-1.33184297E-7,1.497063123,-0.742977357,0.9233448561,9.358787153E-6,0.426968624,-0.04605905155,3.123713401,1.241303328,0.09016889599,-0.004852054457,0.9493737937,-0.5579454446
0.1605,2.163284479E-8,0.2093925431,-0.0191853034,376.6814861,1.478390807E-7,3.122716905,-1.315538645E-7,1.49602561,-0.7426575787,0.9216849725,5.668834798E-6,0.4268539234,-0.0461122994,3.124696503,1.243554449,0.09048046765,-0.004623863905,0.9492523205,-0.5599100274
0.1606,1.31035159E-8,0.2100835785,-0.0198528397,376.6774556,1.501984673E-7,3.122482074,-1.335717517E-7,1.497937045,-0.7423417483,0.9231759458,-4.40935074E-6,0.4268183245,-0.04617122019,3.125664579,1.245797976,0.09080314982,-0.004397214548,0.9491323698,-0.5618847209
0.1607,-1.01922143E-8,0.2107621136,-0.02051592855,376.673599,1.478533588E-7,3.118113216,-1.321403123E-7,1.496971344,-0.7420298764,0.9214575968,-3.665320118E-6,0.426695024,-0.0462043292,3.126618092,1.248033762,0.09110852027,-0.004167503843,0.9490139097,-0.563815347
0.1608,-8.472389794E-9,0.2114447285,-0.02117696439,376.6699069,1.504581598E-7,3.117902952,-1.337745323E-7,1.498528461,-0.7417218801,0.9230027274,-6.80625569E-6,0.4266706587,-0.04625932528,3.127557306,1.250261281,0.09142844262,-0.003943787343,0.9488969487,-0.5657627831
0.1609,-1.573266323E-8,0.2121128082,-0.02182997865,376.666375,1.481432937E-7,3.113736113,-1.324882522E-7,1.497634203,-0.7414177816,0.9212328307,-1.515726423E-6,0.4265430765,-0.04627479481,3.12848267,1.252480394,0.09172846428,-0.003714388534,0.9487814518,-0.5676611722
0.161,-3.503603852E-9,0.2127874363,-0.02248123115,376.6629945,1.509546966E-7,3.113550117,-1.337268327E-7,1.498871962,-0.7411174895,0.9228254518,-1.650083321E-6,0.4265261823,-0.0463266407,3.12939446,1.254690657,0.09204532045,-0.003495030755,0.9486674305,-0.5695810546
0.1611,-3.814168533E-9,0.2134465831,-0.02312140706,376.659761,1.486007051E-7,3.109589311,-1.326342662E-7,1.498048722,-0.7408210344,0.9210119326,3.095435549E-6,0.4263976017,-0.04632714437,3.13029311,1.256891937,0.09234083079,-0.00326760835,0.9485548484,-0.571449471
0.1612,7.155099891E-9,0.2141139865,-0.02376015207,376.6566661,1.515021212E-7,3.109426942,-1.33563576E-7,1.498998564,-0.7405283207,0.9226448635,1.686039682E-6,0.4263854583,-0.04637640238,3.131178905,1.259083865,0.09265458508,-0.003053746189,0.948443719,-0.5733425907
0.1613,3.89728207E-9,0.214765781,-0.02438531569,376.6537056,1.490228503E-7,3.105675285,-1.327740018E-7,1.498245941,-0.7402393845,0.9207960665,3.761724828E-6,0.4262582288,-0.04636447914,3.132052265,1.261266316,0.09294639304,-0.002829731661,0.9483340056,-0.575183752
0.1614,8.695228622E-9,0.2154269914,-0.02500938744,376.6508717,1.519367023E-7,3.105534134,-1.334866113E-7,1.498936936,-0.7399541296,0.9224614126,9.51444403E-7,0.4262488018,-0.04641146343,3.132913476,1.263438989,0.09325719431,-0.002622227897,0.9482257235,-0.5770517246
0.1615,2.199264994E-9,0.2160730496,-0.02561789667,376.6481601,1.493243259E-7,3.10199242,-1.330577691E-7,1.498254692,-0.7396725959,0.9205860024,1.74141565E-6,0.426124541,-0.04638945279,3.13376294,1.265601767,0.0935460758,-0.002402823487,0.9481188362,-0.5788686799
0.1616,4.0252831E-9,0.2167292803,-0.02622563376,376.6455638,1.522602042E-7,3.101868619,-1.335561635E-7,1.498713682,-0.739394689,0.9222753937,-7.013191637E-7,0.4261163598,-0.0464343682,3.134600941,1.267754412,0.09385421856,-0.00220231813,0.94801336,-0.5807137611
0.1617,-1.621099045E-9,0.217371222,-0.02681631718,376.6430783,1.495804263E-7,3.098536093,-1.334410265E-7,1.498101283,-0.739120451,0.9203824045,3.542113071E-7,0.4259961745,-0.04640443442,3.135427863,1.269896813,0.09414093087,-0.001988512297,0.94790926,-0.5825098295
0.1618,8.18759379E-10,0.2180238051,-0.02740652563,376.6406972,1.525852874E-7,3.098425316,-1.336440187E-7,1.498352903,-0.738849791,0.922087128,-9.712632087E-7,0.4259882048,-0.04644742931,3.136243985,1.272028791,0.0944468216,-0.001795448172,0.9478065529,-0.5843347719
0.1619,-2.245075136E-9,0.218663237,-0.02797864452,376.6384163,1.499035913E-7,3.095299939,-1.337513186E-7,1.497809436,-0.7385827525,0.920185814,4.347208671E-7,0.4258728038,-0.04641152255,3.137049671,1.274150239,0.09473210072,-0.001588017351,0.9477052056,-0.586113466
0.162,1.004857187E-9,0.2193135758,-0.02855056471,376.6362297,1.529896595E-7,3.095197498,-1.335901039E-7,1.497876384,-0.7383192496,0.9218968722,-2.72547349E-7,0.4258643186,-0.04645269329,3.137845195,1.27626103,0.09503622021,-0.001402657549,0.9476052352,-0.5879213732
0.1621,-6.299931751E-10,0.2199520713,-0.02910377134,376.634133,1.503206285E-7,3.092275829,-1.338856667E-7,1.497400595,-0.7380593264,0.9199965975,8.790606251E-7,0.4257541078,-0.04641254104,3.138630899,1.278361062,0.0953207755,-0.001202177619,0.9475066107,-0.589686317
0.1622,2.031948855E-9,0.220601593,-0.02965703657,376.6321212,1.534494405E-7,3.092176841,-1.333803611E-7,1.497303773,-0.7378029028,0.9217048196,2.177561292E-7,0.4257446107,-0.04645195767,3.13940705,1.280450258,0.09562365155,-0.001024627584,0.9474093492,-0.5914805199
0.1623,5.03343585E-10,0.22124067,-0.03019133178,376.63019,1.507729399E-7,3.089454247,-1.339182508E-7,1.496894019,-0.7375500229,0.919815005,8.585310674E-7,0.4256397799,-0.04640908024,3.140173967,1.282528519,0.09590816351,-8.31489838E-4,0.9473134223,-0.5932353804
0.1624,1.984494908E-9,0.2218907872,-0.03072592893,376.6283347,1.538953089E-7,3.089353927,-1.331555758E-7,1.496652618,-0.7373006129,0.9215111331,1.892067792E-7,0.4256289461,-0.04644680139,3.140931909,1.284595811,0.096210349,-6.617154158E-4,0.9472188469,-0.5950193338
0.1625,4.373517393E-10,0.2225318899,-0.03124162473,376.6265512,1.512031479E-7,3.086824778,-1.340122886E-7,1.496306874,-0.7370547169,0.9196411907,5.060597532E-7,0.4255295286,-0.04640252071,3.141681173,1.286652036,0.09649546458,-4.76140703E-4,0.9471255972,-0.596767757
0.1626,1.169757338E-9,0.2231839695,-0.03175785726,376.6248353,1.542971746E-7,3.086718574,-1.330570005E-7,1.495938494,-0.7368122676,0.9213159418,2.657140946E-8,0.4255171542,-0.04643859673,3.14242201,1.288697202,0.0967975175,-3.139833022E-4,0.9470336899,-0.598544948
0.1627,6.14199467E-11,0.2238284515,-0.03225554094,376.6231832,1.51612005E-7,3.084376351,-1.34247335E-7,1.495654395,-0.7365733086,0.9194752109,2.365388524E-7,0.425423071,-0.04639404812,3.143154692,1.290731213,0.09708384465,-1.360371834E-4,0.9469431017,-0.6002904981
0.1628,5.467596512E-10,0.2244837873,-0.03275399196,376.6215911,1.546791007E-7,3.084260038,-1.33086869E-7,1.495175149,-0.7363377793,0.9211193477,2.675717907E-8,0.4254090378,-0.04642852557,3.14387946,1.292754111,0.09738631203,1.877118506E-5,0.9468538491,-0.6020643666
0.1629,6.184930158E-11,0.2251328962,-0.03323449122,376.6200552,1.52033438E-7,3.082097483,-1.345510543E-7,1.494950025,-0.7361057225,0.919317037,1.631682417E-7,0.4253201337,-0.04638467401,3.144596567,1.294765803,0.09767441494,1.891625762E-4,0.9467659114,-0.6038104732
0.163,3.771634508E-10,0.225792687,-0.03371598798,376.6185724,1.55069611E-7,3.08196725,-1.331271147E-7,1.494374629,-0.7358770845,0.9209214377,1.465165741E-7,0.4253043841,-0.04641759883,3.145306243,1.296766361,0.09797781983,3.369853294E-4,0.9466793047,-0.6055843452
0.1631,3.386731389E-10,0.2264475514,-0.03418033826,376.6171388,1.524804411E-7,3.07997651,-1.347942369E-7,1.494205545,-0.7356519072,0.9191665681,1.503364588E-7,0.4252204541,-0.04637525431,3.146008716,1.298755694,0.09826821438,5.000200158E-4,0.9465940109,-0.607334256
0.1632,3.475028029E-10,0.2271128828,-0.03464591862,376.6157518,1.554629876E-7,3.07982902,-1.330783007E-7,1.493547408,-0.7354301433,0.9207222888,2.388959041E-7,0.4252029706,-0.04640667271,3.14670421,1.300733903,0.09857304503,6.413031391E-4,0.9465100456,-0.6091112863
0.1633,5.522079932E-10,0.2277745012,-0.03509533217,376.6144077,1.529327245E-7,3.078001777,-1.349315973E-7,1.493431213,-0.7352118336,0.9190236392,9.043574601E-8,0.4251237796,-0.04636650509,3.147392931,1.302700895,0.09886619452,7.972884449E-4,0.9464273932,-0.610868026
0.1634,2.090423075E-10,0.2284463313,-0.03554621254,376.6131043,1.558345008E-7,3.077834189,-1.329616343E-7,1.492702526,-0.7349969372,0.9205219727,2.620505062E-7,0.4251045713,-0.04639646437,3.148075091,1.304656799,0.09917289567,9.325482517E-4,0.9463460688,-0.612651151
0.1635,6.057298507E-10,0.2291155633,-0.03598204907,376.6118381,1.533702196E-7,3.076161778,-1.35038967E-7,1.492635892,-0.7347854938,0.9188880301,-3.730617918E-9,0.4250298683,-0.0463590181,3.148750876,1.306601521,0.09946920726,0.001081886394,0.946266059,-0.6144174864
0.1636,-8.623266837E-12,0.2297947117,-0.03641959427,376.6106071,1.561771113E-7,3.075971766,-1.328851149E-7,1.491847712,-0.7345774684,0.9203205619,2.631448093E-7,0.425008961,-0.04638756732,3.14942049,1.308535212,0.09977817332,0.001211697979,0.9461873786,-0.6162093841
0.1637,6.08259307E-10,0.2304722707,-0.03684333335,376.6094081,1.537989227E-7,3.074445288,-1.352229317E-7,1.491827183,-0.7343728992,0.9187594732,-8.126499292E-8,0.4249384899,-0.04635327517,3.150084097,1.310457778,0.100077995,0.001354872367,0.9461100162,-0.6179877947
0.1638,-1.878439956E-10,0.23115941,-0.03726902819,376.6082395,1.565066487E-7,3.074231042,-1.329266684E-7,1.490989513,-0.734171757,0.9201181345,2.804900162E-7,0.4249159188,-0.04638046538,3.150741893,1.312369389,0.1003895648,0.001479858783,0.946033986,-0.6197908536
0.1639,6.483527353E-10,0.2318458585,-0.03768224341,376.6070981,1.542350202E-7,3.072841464,-1.355121488E-7,1.491011543,-0.7339740784,0.9186376602,-1.278250822E-7,0.4248494261,-0.0463496611,3.151394021,1.314269949,0.1006931832,0.001617421038,0.9459592787,-0.6215835078
0.164,-2.954676511E-10,0.232541509,-0.03809766609,376.6059826,1.568315809E-7,3.072601674,-1.330638795E-7,1.490133413,-0.7337798395,0.9199147773,3.098366997E-7,0.424825231,-0.04637554556,3.15204067,1.316159648,0.1010076361,0.001738243093,0.9458859078,-0.6233998014
0.1641,7.161876008E-10,0.2332372555,-0.03850200077,376.6048901,1.546724652E-7,3.071339919,-1.358417593E-7,1.490194401,-0.7335890752,0.9185222478,-1.607379183E-7,0.4247624706,-0.04634847564,3.152681965,1.318038389,0.1013152745,0.001870800783,0.945813866,-0.6252085381
0.1642,-3.715456908E-10,0.2339417814,-0.03890879813,376.6038195,1.571312804E-7,3.071073755,-1.332127703E-7,1.489283945,-0.7334017665,0.9197105899,3.331313327E-7,0.4247366932,-0.04637311006,3.153318084,1.319906375,0.1016328276,0.001988147447,0.9457431659,-0.6270398062
0.1643,7.700331331E-10,0.2346470787,-0.03930594272,376.6027681,1.550801688E-7,3.06993078,-1.361311447E-7,1.489380272,-0.7332179461,0.9184128644,-1.943394494E-7,0.4246774301,-0.04634994449,3.153949135,1.321763509,0.1019446454,0.002116352565,0.9456738019,-0.6288661208
0.1644,-4.492156234E-10,0.2353606873,-0.03970580711,376.6017349,1.573741212E-7,3.069637867,-1.333191775E-7,1.488444798,-0.7330375997,0.9195056865,3.452103091E-7,0.4246501118,-0.04637338726,3.15457529,1.323610006,0.102265452,0.002230931983,0.9456057858,-0.6307137565
0.1645,7.979537047E-10,0.2360756329,-0.04009747818,376.6007175,1.554347005E-7,3.068604735,-1.363625356E-7,1.488572856,-0.732860758,0.9183091145,-2.277455479E-7,0.424594124,-0.04635422939,3.15519664,1.325445769,0.1025815441,0.00235547018,0.9455391137,-0.6325587918
0.1646,-5.264338164E-10,0.2367983745,-0.04049212616,376.5997151,1.575541102E-7,3.068285118,-1.334037889E-7,1.487618916,-0.7326874106,0.9193001978,3.52256375E-7,0.424565305,-0.04637654182,3.155813349,1.327271023,0.102905693,0.002468001299,0.9454737965,-0.6344238326
0.1647,8.142406813E-10,0.2375229123,-0.04088004699,376.5987255,1.557481749E-7,3.067353056,-1.365834658E-7,1.487775134,-0.7325175858,0.9182105842,-2.550271596E-7,0.4245123849,-0.0463614372,3.156425491,1.329085671,0.1032260898,0.002589581875,0.9454098315,-0.6362883741
0.1648,-5.894952695E-10,0.2382546831,-0.04127119963,376.597748,1.577001909E-7,3.067007167,-1.335255849E-7,1.486808593,-0.7323512768,0.9190942728,3.59400724E-7,0.4244821039,-0.0463826837,3.157033224,1.330889945,0.1035536057,0.002700786644,0.9453472287,-0.6381714987
0.1649,8.30754825E-10,0.2389886061,-0.0416570823,376.5967806,1.560559992E-7,3.06616762,-1.36845397E-7,1.486989458,-0.7321885095,0.9181168449,-2.748452497E-7,0.4244320586,-0.04637162809,3.157636609,1.332683751,0.1038782741,0.002820133281,0.9452859867,-0.6400559731
0.165,-6.353048067E-10,0.2397291511,-0.04204644719,376.5958228,1.578454585E-7,3.065796238,-1.337156932E-7,1.486015553,-0.7320292804,0.9188880793,3.662567553E-7,0.4244003526,-0.04639187615,3.158235794,1.334467324,0.1042091179,0.002930729493,0.9452261145,-0.6419575015
0.1651,8.466025375E-10,0.2404721061,-0.04243197619,376.5948726,1.563773577E-7,3.06504091,-1.371516624E-7,1.486217634,-0.7318736125,0.9180274573,-2.899451758E-7,0.4243530034,-0.0463848228,3.158830829,1.336240573,0.1045379627,0.003048571653,0.9451676116,-0.6438619795
0.1652,-6.702082775E-10,0.2412210246,-0.04282123089,376.5939298,1.579910353E-7,3.06464512,-1.33952383E-7,1.485241032,-0.7317215051,0.9186818037,3.705981948E-7,0.4243199084,-0.04640414326,3.159421856,1.338003735,0.1048720335,0.003159266262,0.945110486,-0.6457818765
0.1653,8.566377697E-10,0.2419725171,-0.04320804819,376.5929926,1.566937704E-7,3.063966014,-1.374631348E-7,1.485460991,-0.7315729784,0.9179419757,-3.026206166E-7,0.4242750908,-0.04640100919,3.16000891,1.339756721,0.1052048991,0.003276331383,0.945054738,-0.6477060782
0.1654,-6.995075688E-10,0.2427292683,-0.04359882531,376.5920608,1.58106026E-7,3.063547171,-1.34192326E-7,1.484485848,-0.7314280337,0.9184756514,3.71937378E-7,0.4242406419,-0.04641947617,3.160592129,1.341499771,0.1055420358,0.003387814441,0.9450003745,-0.6496439609
0.1655,8.59733297E-10,0.2434886692,-0.04398851677,376.5911327,1.56969986E-7,3.062936613,-1.377433332E-7,1.484720458,-0.7312866886,0.9178599503,-3.130149926E-7,0.4241982045,-0.04642014804,3.161171536,1.343232799,0.1058787082,0.003504820696,0.9449473967,-0.6515872645
0.1656,-7.235341625E-10,0.2442525792,-0.04438239041,376.5902083,1.581631423E-7,3.0624963,-1.344151168E-7,1.483750464,-0.7311489462,0.9182698463,3.713825436E-7,0.4241624369,-0.04643783892,3.161747262,1.344956044,0.1062186925,0.003617759823,0.9448958099,-0.6535424123
0.1657,8.584508016E-10,0.2450191321,-0.04477647363,376.5892861,1.571931336E-7,3.061946969,-1.379903231E-7,1.483996617,-0.7310148206,0.9177809311,-3.204854637E-7,0.4241222404,-0.04644217823,3.162319323,1.346669424,0.106558902,0.00373540957,0.9448456161,-0.6555038651
0.1658,-7.408021574E-10,0.2457894019,-0.04517494729,376.5883661,1.581698954E-7,3.061486958,-1.34635092E-7,1.48303505,-0.7308843167,0.9180646292,3.699019301E-7,0.4240851897,-0.04645917351,3.162887841,1.348373174,0.1069014607,0.003850444944,0.9447968193,-0.6574752318
0.1659,8.550283475E-10,0.2465622305,-0.04557486071,376.5874469,1.573868569E-7,3.060991898,-1.382278561E-7,1.483289765,-0.7307574451,0.9177044702,-3.250330948E-7,0.4240471059,-0.04646702114,3.163452823,1.350067219,0.107244885,0.003969418803,0.9447494219,-0.6594535641
0.166,-7.513140124E-10,0.2473379445,-0.04597935653,376.5865285,1.581617271E-7,3.060514116,-1.34877233E-7,1.482339529,-0.7306342118,0.917860257,3.675811902E-7,0.424008809,-0.04648340434,3.164014387,1.35175179,0.107589694,0.004087158676,0.9447034266,-0.661439793
0.1661,8.496639694E-10,0.248116062,-0.04638644983,376.5856099,1.575862653E-7,3.060066753,-1.384750367E-7,1.482599961,-0.7305146239,0.9176301243,-3.273389312E-7,0.4239727196,-0.0464945846,3.164572531,1.353426817,0.1079359611,0.004208110193,0.9446588359,-0.6634334329
0.1662,-7.566439664E-10,0.248896197,-0.04679829909,376.584691,1.58166222E-7,3.059573239,-1.351502058E-7,1.481663626,-0.7303986882,0.9176570012,3.641011381E-7,0.4239332151,-0.04651044194,3.165127368,1.355092525,0.1082826482,0.004329126909,0.9446156513,-0.6654328734
0.1663,8.416198271E-10,0.2496785147,-0.0472138248,376.5837707,1.578024816E-7,3.059167389,-1.387295684E-7,1.481927068,-0.7302864082,0.9175574573,-3.280821881E-7,0.4238990106,-0.04652476622,3.165678889,1.356748851,0.10863134,0.004452677806,0.9445738754,-0.667439965
0.1664,-7.583619865E-10,0.2504619498,-0.04763425971,376.5828493,1.581780493E-7,3.058660269,-1.354429396E-7,1.48100691,-0.7301777909,0.9174551457,3.593661921E-7,0.4238583395,-0.04654018637,3.166227201,1.358396014,0.1089794895,0.004577504303,0.9445335082,-0.6694506908
0.1665,8.306749969E-10,0.251247287,-0.04805936602,376.5819258,1.580146617E-7,3.058290141,-1.38976404E-7,1.481270798,-0.7300728363,0.9174860423,-3.275419378E-7,0.4238259181,-0.04655745628,3.166772288,1.360033957,0.1093301456,0.004704240259,0.9444945524,-0.6714691122
0.1666,-7.571132126E-10,0.2520328135,-0.04848951266,376.5810003,1.581697293E-7,3.057771589,-1.35740733E-7,1.480368827,-0.7299715512,0.9172549851,3.536332404E-7,0.4237841243,-0.04657252997,3.167314252,1.36166289,0.1096793017,0.004833367047,0.9444570065,-0.6734889411
0.1667,8.174232773E-10,0.2528199077,-0.04892523727,376.5800719,1.581954787E-7,3.057431791,-1.392053796E-7,1.48063074,-0.7298739319,0.9174154637,-3.257044126E-7,0.4237533905,-0.04659254016,3.167853074,1.363282766,0.1100314231,0.004963834014,0.9444208731,-0.6755163252
0.1668,-7.528657703E-10,0.2536062396,-0.0493661097,376.5791409,1.581241576E-7,3.056904003,-1.360389991E-7,1.479748734,-0.729779985,0.9170568228,3.472680109E-7,0.4237105211,-0.04660735978,3.168388848,1.364893786,0.1103810946,0.005097706608,0.9443861491,-0.6775428403
0.1669,8.027100524E-10,0.2543937564,-0.04981337485,376.5782065,1.583408816E-7,3.056589535,-1.394177485E-7,1.480006394,-0.7296897026,0.9173453192,-3.225527715E-7,0.4236813852,-0.04662990046,3.168921552,1.36649591,0.1107341477,0.005232407626,0.944352837,-0.6795765959
0.167,-7.455807595E-10,0.2551795407,-0.0502658703,376.577269,1.580535505E-7,3.056054703,-1.363419353E-7,1.479145923,-0.729603091,0.9168609683,3.404959536E-7,0.423637491,-0.04664455958,3.169451274,1.368089329,0.1110838118,0.005371424422,0.9443209321,-0.6816071671
0.1671,7.870564315E-10,0.2559660848,-0.0507254788,376.5763276,1.584734959E-7,3.055760959,-1.396191698E-7,1.479397198,-0.7295201383,0.9172752209,-3.182356317E-7,0.4236098677,-0.04666941863,3.169977989,1.369674014,0.1114372329,0.005510816918,0.9442904366,-0.683644501
0.1672,-7.356016846E-10,0.2567499127,-0.0511903739,376.5753826,1.579871097E-7,3.055221242,-1.36653405E-7,1.478559646,-0.7294408499,0.916667735,3.333385456E-7,0.4235650032,-0.04668401149,3.170501779,1.371250142,0.1117863401,0.005655327496,0.9442613442,-0.685676308
0.1673,7.705120788E-10,0.2575340378,-0.05166300611,376.5744334,1.586192225E-7,3.054943999,-1.398120413E-7,1.478802544,-0.7293652099,0.9172047975,-3.130392981E-7,0.4235388109,-0.04671097637,3.171022617,1.372817695,0.1121395392,0.005799821037,0.9442336568,-0.687714248
0.1674,-7.235903538E-10,0.2583144552,-0.05214095413,376.5734802,1.57943533E-7,3.054401507,-1.369730436E-7,1.477989133,-0.7292932226,0.9164774376,3.257169962E-7,0.4234930348,-0.04672559737,3.171540579,1.374376839,0.1124875174,0.005950124871,0.9442073666,-0.6897443034
0.1675,7.528948801E-10,0.2590946757,-0.05262716596,376.5725226,1.58783689E-7,3.054136919,-1.399956727E-7,1.478221804,-0.729224868,0.9171336953,-3.072448521E-7,0.4234681948,-0.04675445681,3.172055636,1.375927566,0.1128398827,0.006100079354,0.9441824747,-0.6917797216
0.1676,-7.101964846E-10,0.259870194,-0.05311869498,376.5715607,1.579174709E-7,3.053593688,-1.372995747E-7,1.477433611,-0.7291601492,0.91629039,3.176065727E-7,0.4234215696,-0.04676919991,3.17256786,1.377470028,0.1131861418,0.006256424917,0.944158972,-0.6938048945
0.1677,7.341476127E-10,0.2606449946,-0.05361891676,376.5705942,1.589518393E-7,3.053338275,-1.401707888E-7,1.477654342,-0.7290990421,0.9170615796,-3.010001195E-7,0.4233980054,-0.04679974533,3.173077219,1.379004229,0.1135370439,0.006412149176,0.944136859,-0.6958345313
0.1678,-6.957618025E-10,0.2614141016,-0.05412442871,376.5696232,1.578914399E-7,3.052796255,-1.376343374E-7,1.476892313,-0.7290415483,0.9161069025,3.091176067E-7,0.423350598,-0.04681470353,3.173583779,1.380530307,0.1138809803,0.006574733407,0.9441161249,-0.6978515715
0.1679,7.145253641E-10,0.2621819487,-0.05463896491,376.5686474,1.591076241E-7,3.052546893,-1.403403695E-7,1.477099528,-0.7289876397,0.9169881361,-2.943060285E-7,0.4233282347,-0.04684673031,3.17408751,1.382048278,0.1142297767,0.006736484228,0.9440967697,-0.6998720592
0.168,-6.802884037E-10,0.2629431189,-0.05515873559,376.5676671,1.578574488E-7,3.052007928,-1.379790446E-7,1.476364494,-0.7289373161,0.9159272797,3.004453633E-7,0.4232801159,-0.046861995,3.174588471,1.383558265,0.1145707775,0.006905452388,0.944078781,-0.7018776207
0.1681,6.944794884E-10,0.2637024706,-0.05568776538,376.5666819,1.592514425E-7,3.051761836,-1.405056862E-7,1.476556748,-0.7288905455,0.9169130718,-2.871213245E-7,0.4232588797,-0.04689530356,3.175086631,1.385060296,0.1149168167,0.007073433888,0.944062158,-0.7038855078
0.1682,-6.636809705E-10,0.2644541761,-0.05622194517,376.5656921,1.578259562E-7,3.051227655,-1.383318721E-7,1.475849434,-0.7288473258,0.9157518175,2.917409424E-7,0.4232101242,-0.04691096398,3.175582045,1.386554479,0.1152542644,0.007248879729,0.944046887,-0.7058761731
0.1683,6.743592237E-10,0.2652034923,-0.05676552375,376.5646974,1.593987083E-7,3.050982384,-1.406641592E-7,1.476025412,-0.728807621,0.9168361158,-2.794878834E-7,0.4231899418,-0.04694536071,3.176074682,1.388040855,0.1155968904,0.007423243109,0.9440329663,-0.7078679479
0.1684,-6.46036254E-10,0.2659442124,-0.05731413916,376.5636979,1.578152265E-7,3.05045459,-1.386883481E-7,1.47534645,-0.7287714271,0.9155808015,2.830244246E-7,0.4231406281,-0.04696150333,3.176564592,1.389519517,0.1159301667,0.00760520938,0.9440203806,-0.7098402514
0.1685,6.542109709E-10,0.2666819655,-0.05787219982,376.5626936,1.5956416E-7,3.050208004,-1.408132218E-7,1.475504964,-0.7287387043,0.9167570205,-2.715614153E-7,0.4231214265,-0.04699680142,3.177051745,1.390990518,0.1162687228,0.007786053013,0.9440091275,-0.7118123658
0.1686,-6.277142283E-10,0.2674101969,-0.0584351557,376.5616846,1.578352181E-7,3.049688066,-1.390469596E-7,1.474854896,-0.7287094463,0.9154145039,2.742201048E-7,0.4230716367,-0.04701350938,3.177536183,1.392453935,0.1165972133,0.007974532268,0.9439991903,-0.7137628174
0.1687,6.338597997E-10,0.2681348804,-0.05900751257,376.5606708,1.597496313E-7,3.04943833,-1.409556558E-7,1.474994883,-0.7286836097,0.9166755619,-2.635239626E-7,0.4230533428,-0.04704952946,3.178017881,1.393909832,0.1169310466,0.008161902112,0.9439905658,-0.7157117103
