"Time","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.2597,0.213703487,0.2617322497,-0.08380311875,-0.1026374399,376.9918718,0.1255940163,0.03863166825,-0.7689127561,0.3813464862,0.4670521532,-0.01435657412,-0.01758314052,0.1255816878,0.03862988808,0.9594721162,-0.7691794636
0.2598,0.2136847056,0.2617092473,-0.08380361362,-0.102638046,376.991845,0.1255817667,0.03862988859,-0.7689132172,0.3813402552,0.4670445218,-0.01436316343,-0.01759121075,0.1255693297,0.03862821657,0.9594722498,-0.7691140903
0.2599,0.2136652477,0.2616854163,-0.0838042074,-0.1026387732,376.9918141,0.1255694086,0.03862821709,-0.7689135646,0.3813348348,0.4670378832,-0.01436992106,-0.01759948712,0.1255569316,0.03862666265,0.9594723387,-0.7690473051
0.26,0.2136452168,0.2616608835,-0.0838048978,-0.1026396188,376.9917793,0.1255570104,0.03862666317,-0.7689137959,0.3813302625,0.4670322833,-0.01437681167,-0.01760792636,0.1255445629,0.03862523609,0.9594723825,-0.7689794712
0.2601,0.2136247205,0.2616357808,-0.08380568244,-0.1026405798,376.9917408,0.1255446418,0.03862523661,-0.7689139096,0.381326572,0.4670277633,-0.01438379731,-0.01761648199,0.1255322936,0.03862394667,0.9594723806,-0.7689109614
0.2602,0.2136038699,0.2616102441,-0.08380655847,-0.1026416527,376.9916987,0.1255323724,0.03862394719,-0.7689139047,0.3813237935,0.4670243604,-0.01439084528,-0.01762511395,0.1255201947,0.03862280156,0.959472333,-0.7688421568
0.2603,0.2135827792,0.2615844135,-0.08380752244,-0.1026428333,376.9916533,0.1255202735,0.03862280208,-0.7689137809,0.3813219528,0.467022106,-0.01439791633,-0.01763377418,0.1255083365,0.03862180974,0.9594722398,-0.7687734442
0.2604,0.2135615652,0.2615584318,-0.08380857139,-0.102644118,376.9916048,0.1255084153,0.03862181025,-0.7689135386,0.3813210708,0.4670210258,-0.01440496957,-0.0176424126,0.1254967887,0.03862097964,0.9594721014,-0.7687052139
0.2605,0.2135403466,0.2615324443,-0.08380970163,-0.1026455022,376.9915534,0.1254968675,0.03862098015,-0.7689131788,0.3813211634,0.4670211392,-0.01441196733,-0.01765098307,0.1254856204,0.0386203176,0.9594719185,-0.7686378582
0.2606,0.2135192433,0.2615065982,-0.08381090876,-0.1026469807,376.9914994,0.1254856991,0.03862031812,-0.7689127032,0.3813222413,0.4670224594,-0.0144188657,-0.01765943182,0.1254748986,0.03861983144,0.9594716919,-0.7685717681
0.2607,0.213498376,0.261481041,-0.08381218843,-0.1026485479,376.9914432,0.1254749773,0.03861983195,-0.7689121142,0.3813243096,0.4670249926,-0.01442563051,-0.01766771699,0.1254646897,0.03861952442,0.9594714229,-0.7685073326
0.2608,0.2134778653,0.2614559206,-0.08381353512,-0.1026501973,376.9913849,0.1254647684,0.03861952494,-0.7689114148,0.3813273681,0.4670287384,-0.01443221907,-0.01767578629,0.1254550568,0.0386194025,0.9594711129,-0.7684449353
0.2609,0.2134578311,0.2614313839,-0.08381494409,-0.1026519229,376.9913249,0.1254551355,0.03861940301,-0.7689106088,0.3813314092,0.4670336878,-0.01443859052,-0.01768358969,0.1254460603,0.03861946957,0.9594707636,-0.7683849513
0.261,0.2134383921,0.261407576,-0.08381640942,-0.1026537176,376.9912636,0.125446139,0.03861947008,-0.7689097006,0.38133642,0.4670398246,-0.01444470639,-0.01769108007,0.1254377575,0.0386197279,0.9594703769,-0.7683277455
0.2611,0.2134196643,0.2613846393,-0.08381792469,-0.1026555734,376.9912013,0.1254378362,0.03861972842,-0.768908695,0.3813423804,0.4670471246,-0.01445052737,-0.01769820928,0.1254302018,0.03862017925,0.9594699548,-0.7682736699
0.2612,0.2134017611,0.2613627125,-0.08381948322,-0.1026574822,376.9911383,0.1254302805,0.03862017977,-0.7689075977,0.3813492639,0.4670555551,-0.01445601389,-0.01770492887,0.1254234421,0.03862082447,0.9594694999,-0.7682230605
0.2613,0.213384792,0.2613419297,-0.08382107763,-0.1026594349,376.991075,0.1254235208,0.03862082499,-0.7689064148,0.3813570374,0.4670650757,-0.01446113412,-0.01771119985,0.1254175236,0.03862166092,0.9594690146,-0.7681762356
0.2614,0.2133688619,0.2613224193,-0.0838226998,-0.1026614217,376.9910118,0.1254176023,0.03862166143,-0.7689051531,0.3813656612,0.4670756377,-0.01446585239,-0.01771697852,0.1254124859,0.03862268687,0.9594685017,-0.768133493
0.2615,0.2133540703,0.2613043034,-0.08382434195,-0.1026634329,376.9909489,0.1254125646,0.03862268738,-0.7689038196,0.3813750889,0.4670871842,-0.01447013416,-0.0177222226,0.1254083629,0.03862389919,0.9594679642,-0.7680951067
0.2616,0.2133405107,0.2612876963,-0.08382599541,-0.102665458,376.9908869,0.1254084415,0.03862389971,-0.7689024221,0.3813852672,0.46709965,-0.01447395111,-0.01772689739,0.125405183,0.0386252919,0.9594674052,-0.7680613257
0.2617,0.2133282696,0.2612727041,-0.08382765078,-0.1026674854,376.9908261,0.1254052617,0.03862529242,-0.7689009686,0.3813961371,0.4671129629,-0.01447727172,-0.01773096429,0.1254029683,0.03862685969,0.9594668279,-0.7680323709
0.2618,0.213317426,0.2612594234,-0.08382929867,-0.1026695036,376.9907668,0.125403047,0.03862686021,-0.7688994676,0.3814076335,0.4671270431,-0.01448007739,-0.01773440052,0.1254017355,0.0386285921,0.9594662356,-0.7680084343
0.2619,0.2133080505,0.2612479409,-0.08383092858,-0.1026714998,376.9907094,0.1254018141,0.03862859261,-0.7688979278,0.3814196866,0.467141805,-0.01448234419,-0.01773717677,0.1254014939,0.03863048077,0.9594656319,-0.7679896764
0.262,0.2133002049,0.261238332,-0.08383253094,-0.1026734623,376.9906542,0.1254015726,0.03863048129,-0.7688963582,0.3814322206,0.4671571559,-0.01448405327,-0.01773926996,0.1254022465,0.03863251491,0.9594650204,-0.7679762244
0.2621,0.2132939416,0.261230661,-0.08383409523,-0.1026753782,376.9906017,0.1254023251,0.03863251543,-0.7688947681,0.3814451557,0.4671729981,-0.01448519132,-0.01774066378,0.1254039895,0.03863468181,0.9594644045,-0.7679681714
0.2622,0.2132893028,0.2612249797,-0.08383561075,-0.1026772343,376.9905521,0.1254040681,0.03863468232,-0.7688931668,0.3814584083,0.4671892292,-0.01448574479,-0.01774134164,0.1254067123,0.03863696893,0.9594637879,-0.7679655751
0.2623,0.2132863205,0.2612213272,-0.08383706697,-0.1026790178,376.9905057,0.1254067909,0.03863696945,-0.7688915637,0.3814718922,0.4672057436,-0.01448571284,-0.0177413025,0.1254103983,0.03863935949,0.9594631743,-0.7679684579
0.2624,0.213285016,0.2612197295,-0.08383845283,-0.1026807151,376.9904628,0.125410477,0.03863936001,-0.7688899684,0.3814855189,0.4672224328,-0.01448509137,-0.01774054137,0.1254150241,0.03864183871,0.9594625673,-0.7679768058
0.2625,0.2132853996,0.2612201993,-0.08383975851,-0.1026823143,376.9904238,0.1254151028,0.03864183923,-0.7688883902,0.381499198,0.4672391862,-0.01448388134,-0.01773905938,0.1254205597,0.03864439025,0.9594619705,-0.7679905685
0.2626,0.2132874704,0.2612227355,-0.08384097388,-0.1026838028,376.9903888,0.1254206383,0.03864439077,-0.7688868386,0.3815128386,0.4672558925,-0.01448209056,-0.01773686615,0.1254269692,0.03864699614,0.9594613875,-0.7680096596
0.2627,0.2132912167,0.2612273237,-0.08384208908,-0.1026851686,376.9903582,0.1254270479,0.03864699666,-0.7688853226,0.3815263505,0.4672724411,-0.01447972905,-0.01773397389,0.1254342112,0.03864963873,0.9594608215,-0.7680339579
0.2628,0.2132966153,0.2612339356,-0.08384309508,-0.1026864007,376.990332,0.1254342899,0.03864963924,-0.7688838512,0.3815396439,0.4672887221,-0.01447681013,-0.01773039897,0.1254422384,0.03865230005,0.9594602761,-0.7680633073
0.2629,0.2133036324,0.2612425298,-0.08384398329,-0.1026874885,376.9903104,0.1254423171,0.03865230057,-0.768882433,0.3815526317,0.4673046288,-0.01447335733,-0.01772617016,0.1254509995,0.03865495993,0.9594597543,-0.7680975197
0.263,0.2133122234,0.2612530516,-0.08384474563,-0.1026884222,376.9902937,0.1254510782,0.03865496044,-0.7688810764,0.3815652292,0.4673200576,-0.01446939283,-0.01772131466,0.1254604381,0.03865760032,0.9594592593,-0.7681363754
0.2631,0.2133223337,0.2612654341,-0.08384537575,-0.1026891939,376.9902818,0.1254605168,0.03865760084,-0.7688797893,0.3815773553,0.467334909,-0.01446494153,-0.01771586295,0.1254704937,0.03866020348,0.9594587938,-0.7681796251
0.2632,0.2133338985,0.2612795981,-0.0838458679,-0.1026897967,376.9902749,0.1254705724,0.03866020399,-0.7688785792,0.3815889328,0.4673490884,-0.01446003583,-0.01770985472,0.1254811025,0.03866275051,0.9594583607,-0.7682269923
0.2633,0.2133468442,0.2612954532,-0.08384621714,-0.1026902244,376.9902731,0.1254811811,0.03866275103,-0.768877453,0.3815998898,0.4673625079,-0.01445470537,-0.01770332627,0.1254921973,0.03866522535,0.9594579623,-0.7682781755
0.2634,0.2133610881,0.2613128984,-0.0838464201,-0.102690473,376.9902762,0.125492276,0.03866522586,-0.7688764171,0.3816101596,0.4673750858,-0.01444899271,-0.01769632972,0.1255037096,0.0386676089,0.9594576009,-0.7683328513
0.2635,0.2133765399,0.2613318229,-0.08384647393,-0.1026905389,376.9902843,0.1255037883,0.03866760942,-0.7688754776,0.3816196821,0.4673867484,-0.01444293424,-0.01768890964,0.1255155683,0.03866988661,0.9594572786,-0.7683906765
0.2636,0.213393102,0.2613521072,-0.08384637827,-0.1026904218,376.9902974,0.125515647,0.03866988713,-0.7688746396,0.3816284026,0.4673974288,-0.01443657008,-0.01768111517,0.1255277008,0.0386720439,0.9594569972,-0.7684512908
0.2637,0.2134106704,0.261373624,-0.08384613335,-0.1026901218,376.9903153,0.1255277795,0.03867204442,-0.7688739078,0.3816362734,0.4674070686,-0.01442994383,-0.0176729997,0.1255400341,0.03867406687,0.9594567581,-0.7685143197
0.2638,0.2134291356,0.2613962392,-0.08384574069,-0.1026896409,376.9903379,0.1255401128,0.03867406739,-0.7688732861,0.3816432538,0.4674156178,-0.01442309875,-0.01766461622,0.1255524947,0.03867594354,0.9594565626,-0.7685793777
0.2639,0.2134483834,0.2614198129,-0.08384520333,-0.1026889828,376.990365,0.1255525734,0.03867594406,-0.768872778,0.3816493097,0.4674230347,-0.01441607753,-0.01765601702,0.1255650091,0.03867766367,0.9594564119,-0.7686460705
0.264,0.2134682958,0.2614442005,-0.08384452539,-0.1026881525,376.9903965,0.1255650878,0.03867766419,-0.768872386,0.3816544141,0.4674292863,-0.01440892969,-0.01764726274,0.1255775053,0.03867921627,0.9594563065,-0.7687139988
0.2641,0.2134887519,0.261469254,-0.08384371192,-0.1026871562,376.9904322,0.125577584,0.03867921679,-0.7688721121,0.3816585473,0.4674343484,-0.01440169921,-0.01763840725,0.1255899118,0.03868059417,0.959456247,-0.7687827605
0.2642,0.2135096287,0.2614948227,-0.08384276994,-0.1026860025,376.9904718,0.1255899905,0.03868059469,-0.7688719575,0.3816616958,0.4674382045,-0.0143944289,-0.01762950297,0.1256021583,0.03868179169,0.9594562337,-0.7688519526
0.2643,0.213530802,0.2615207546,-0.08384170711,-0.1026847008,376.9905151,0.1256022371,0.03868179221,-0.7688719227,0.3816638524,0.4674408458,-0.01438716473,-0.01762060622,0.1256141771,0.03868280323,0.9594562663,-0.7689211749
0.2644,0.2135521472,0.261546897,-0.08384053173,-0.1026832612,376.9905618,0.1256142559,0.03868280375,-0.7688720076,0.3816650169,0.467442272,-0.01437994589,-0.01761176498,0.1256259016,0.03868362683,0.9594563447,-0.7689900312
0.2645,0.2135735401,0.2615730979,-0.08383925332,-0.1026816955,376.9906115,0.1256259804,0.03868362735,-0.7688722113,0.3816651945,0.4674424895,-0.01437282028,-0.01760303793,0.1256372692,0.03868425826,0.9594564682,-0.769058133
0.2646,0.2135948577,0.2615992066,-0.08383788136,-0.1026800152,376.990664,0.1256373481,0.03868425878,-0.7688725325,0.3816643969,0.4674415127,-0.01436582573,-0.01759447139,0.1256482191,0.03868469821,0.959456636,-0.7691251007
0.2647,0.213615979,0.2616250747,-0.08383642713,-0.1026782342,376.990719,0.125648298,0.03868469873,-0.7688729687,0.38166264,0.467439361,-0.01435899998,-0.01758611158,0.1256586935,0.03868494761,0.959456847,-0.7691905649
0.2648,0.2136367853,0.2616505571,-0.08383490157,-0.1026763657,376.9907761,0.1256587724,0.03868494813,-0.7688735174,0.3816599453,0.4674360607,-0.01435238069,-0.01757800464,0.125668638,0.03868500803,0.9594571,-0.7692541694
0.2649,0.2136571611,0.2616755123,-0.08383331594,-0.1026744238,376.990835,0.1256687169,0.03868500855,-0.7688741751,0.3816563388,0.4674316435,-0.01434600192,-0.01757019227,0.1256780016,0.03868488276,0.9594573933,-0.7693155718
0.265,0.2136769949,0.2616998036,-0.08383168183,-0.1026724224,376.9908953,0.1256780805,0.03868488328,-0.7688749377,0.3816518501,0.4674261461,-0.01433989422,-0.0175627119,0.1256867364,0.03868457644,0.9594577252,-0.7693744453
0.2651,0.2136961791,0.2617232993,-0.08383001075,-0.1026703757,376.9909567,0.1256868152,0.03868457695,-0.7688758008,0.3816465135,0.4674196101,-0.01433409233,-0.01755560606,0.1256947991,0.03868409238,0.9594580939,-0.7694304805
0.2652,0.2137146109,0.2617458737,-0.08382831378,-0.1026682974,376.9910188,0.125694878,0.0386840929,-0.7688767592,0.3816403665,0.4674120815,-0.01432862314,-0.0175489077,0.1257021498,0.03868343702,0.959458497,-0.7694833862
0.2653,0.2137321928,0.261767407,-0.08382660273,-0.1026662018,376.9910812,0.1257022287,0.03868343754,-0.7688778074,0.3816334493,0.4674036098,-0.01432351044,-0.01754264595,0.1257087521,0.03868261745,0.9594589324,-0.7695328896
0.2654,0.2137488328,0.2617877867,-0.08382488865,-0.1026641025,376.9911437,0.125708831,0.03868261797,-0.7688789394,0.3816258051,0.4673942476,-0.01431877961,-0.01753685189,0.125714574,0.03868163993,0.9594593975,-0.7695787386
0.2655,0.2137644445,0.2618069071,-0.08382318198,-0.1026620122,376.9912059,0.1257146529,0.03868164045,-0.7688801487,0.3816174799,0.4673840513,-0.0143144479,-0.01753154665,0.1257195871,0.03868051343,0.9594598897,-0.7696207011
0.2656,0.2137789479,0.2618246701,-0.08382149312,-0.1026599438,376.9912673,0.125719666,0.03868051395,-0.7688814283,0.3816085214,0.4673730795,-0.01431054029,-0.01752676083,0.1257237682,0.0386792436,0.9594604062,-0.7696585676
0.2657,0.2137922695,0.2618409856,-0.08381983121,-0.1026579084,376.9913278,0.1257238472,0.03867924412,-0.7688827713,0.3815989803,0.4673613941,-0.01430707097,-0.01752251179,0.1257270975,0.03867784005,0.9594609442,-0.7696921503
0.2658,0.2138043421,0.2618557714,-0.08381820609,-0.102655918,376.9913869,0.1257271764,0.03867784057,-0.76888417,0.381588908,0.4673490581,-0.0143040535,-0.01751881616,0.1257295592,0.03867631163,0.9594615005,-0.7697212837
0.2659,0.2138151056,0.261868954,-0.08381662629,-0.1026539832,376.9914444,0.1257296382,0.03867631215,-0.7688856166,0.3815783579,0.4673361369,-0.01430149922,-0.01751568783,0.1257311421,0.03867466744,0.9594620723,-0.7697458255
0.266,0.213824507,0.2618804683,-0.0838150997,-0.1026521135,376.9915,0.1257312211,0.03867466796,-0.7688871031,0.3815673848,0.4673226976,-0.01429942105,-0.01751314259,0.1257318395,0.03867291559,0.9594626562,-0.7697656572
0.2661,0.2138325001,0.2618902579,-0.0838136335,-0.1026503178,376.9915533,0.1257319185,0.03867291611,-0.7688886214,0.3815560449,0.4673088091,-0.01429782631,-0.01751118945,0.1257316487,0.03867106574,0.9594632492,-0.7697806837
0.2662,0.2138390463,0.2618982753,-0.08381223478,-0.1026486047,376.9916042,0.1257317277,0.03867106626,-0.768890163,0.3815443951,0.4672945411,-0.0142967191,-0.01750983339,0.1257305712,0.03866912791,0.9594638478,-0.7697908339
0.2663,0.2138441143,0.2619044822,-0.08381090977,-0.1026469819,376.9916522,0.1257306502,0.03866912843,-0.7688917195,0.381532493,0.4672799641,-0.01429610454,-0.01750908072,0.1257286129,0.03866711105,0.9594644489,-0.7697960607
0.2664,0.2138476799,0.2619088493,-0.08380966384,-0.102645456,376.9916973,0.1257286918,0.03866711157,-0.7688932824,0.3815203974,0.4672651501,-0.01429598044,-0.01750892872,0.1257257834,0.03866502616,0.9594650492,-0.7697963408
0.2665,0.2138497268,0.2619113562,-0.08380850211,-0.1026440331,376.9917391,0.1257258624,0.03866502667,-0.768894843,0.3815081673,0.4672501713,-0.01429635201,-0.01750938381,0.1257220978,0.03866288078,0.9594656453,-0.7697916758
0.2666,0.213850246,0.2619119921,-0.08380742839,-0.1026427181,376.9917775,0.1257221768,0.0386628813,-0.768896393,0.3814958626,0.4672351012,-0.01429721425,-0.01751043983,0.1257175743,0.03866068599,0.959466234,-0.7697820914
0.2667,0.213849236,0.261910755,-0.08380644714,-0.1026415163,376.9918122,0.1257176533,0.03866068651,-0.7688979236,0.3814835428,0.4672200126,-0.0142985614,-0.01751208974,0.1257122354,0.03865845199,0.9594668121,-0.7697676367
0.2668,0.2138467027,0.2619076524,-0.08380556161,-0.1026404318,376.9918431,0.1257123144,0.0386584525,-0.7688994267,0.3814712679,0.4672049789,-0.01430038771,-0.0175143265,0.1257061077,0.03865618839,0.9594673765,-0.7697483852
0.2669,0.2138426597,0.2619027008,-0.08380477444,-0.1026394677,376.99187,0.1257061866,0.0386561889,-0.768900894,0.3814590977,0.4671900735,-0.01430268362,-0.01751713841,0.1256992217,0.03865390561,0.9594679239,-0.7697244337
0.267,0.2138371278,0.2618959256,-0.08380408807,-0.1026386271,376.9918929,0.1256993006,0.03865390613,-0.7689023173,0.3814470916,0.4671753692,-0.01430543634,-0.01752050979,0.1256916115,0.03865161439,0.9594684514,-0.7696959022
0.2671,0.2138301352,0.2618873614,-0.08380350428,-0.1026379121,376.9919115,0.1256916905,0.03865161491,-0.7689036888,0.3814353093,0.4671609389,-0.01430863729,-0.01752443013,0.1256833159,0.03864932341,0.9594689561,-0.7696629342
0.2672,0.2138217172,0.2618770515,-0.08380302415,-0.102637324,376.9919258,0.1256833949,0.03864932392,-0.7689050011,0.3814238097,0.4671468548,-0.01431227042,-0.0175288798,0.1256743767,0.03864704363,0.9594694352,-0.7696256955
0.2673,0.2138119164,0.2618650481,-0.08380264921,-0.1026368648,376.9919356,0.1256744557,0.03864704415,-0.7689062467,0.3814126509,0.4671331881,-0.0143163168,-0.01753383558,0.1256648389,0.03864478612,0.959469886,-0.7695843739
0.2674,0.2138007824,0.2618514117,-0.08380238016,-0.1026365353,376.9919411,0.1256649179,0.03864478664,-0.7689074187,0.3814018898,0.4671200085,-0.01432075945,-0.01753927668,0.1256547514,0.03864256054,0.959470306,-0.7695391784
0.2675,0.2137883714,0.2618362115,-0.08380221708,-0.1026363356,376.991942,0.1256548303,0.03864256106,-0.7689085107,0.3813915827,0.4671073849,-0.01432557358,-0.01754517278,0.1256441656,0.03864037874,0.9594706928,-0.7694903385
0.2676,0.2137747465,0.2618195244,-0.08380216013,-0.1026362658,376.9919385,0.1256442446,0.03864037926,-0.7689095163,0.3813817844,0.4670953845,-0.01433074258,-0.01755150347,0.1256331371,0.03863824887,0.9594710442,-0.7694381045
0.2677,0.213759977,0.2618014355,-0.08380220837,-0.1026363249,376.9919304,0.1256332161,0.03863824939,-0.76891043,0.3813725488,0.4670840732,-0.01433623937,-0.01755823564,0.1256217235,0.03863618264,0.9594713582,-0.7693827454
0.2678,0.2137441385,0.2617820375,-0.0838023618,-0.1026365128,376.9919179,0.1256218025,0.03863618315,-0.7689112464,0.3813639269,0.4670735136,-0.01434203675,-0.01756533595,0.1256099849,0.03863419062,0.959471633,-0.7693245483
0.2679,0.2137273127,0.2617614302,-0.08380261938,-0.1026368283,376.991901,0.1256100638,0.03863419114,-0.7689119609,0.3813559685,0.4670637666,-0.0143481076,-0.01757277119,0.1255979841,0.0386322828,0.9594718669,-0.7692638174
0.268,0.2137095868,0.2617397204,-0.08380297974,-0.1026372696,376.9918798,0.125598063,0.03863228332,-0.7689125691,0.3813487209,0.4670548901,-0.01435442154,-0.01758050416,0.1255857856,0.03863046965,0.9594720586,-0.7692008727
0.2681,0.2136910532,0.2617170215,-0.08380344147,-0.1026378351,376.9918544,0.1255858645,0.03863047017,-0.7689130676,0.3813422284,0.4670469385,-0.01436094525,-0.01758849404,0.1255734558,0.03862876184,0.9594722069,-0.7691360489
0.2682,0.2136718095,0.2616934529,-0.08380400268,-0.1026385225,376.9918249,0.1255735347,0.03862876235,-0.7689134531,0.3813365334,0.4670399635,-0.01436765026,-0.01759670597,0.1255610633,0.03862716761,0.9594723108,-0.7690696943
0.2683,0.2136519579,0.2616691396,-0.08380466092,-0.1026393287,376.9917914,0.1255611422,0.03862716812,-0.7689137233,0.3813316744,0.4670340125,-0.01437450114,-0.01760509655,0.1255486771,0.03862569726,0.9594723697,-0.7690021689
0.2684,0.2136316045,0.2616442119,-0.08380541429,-0.1026402514,376.991754,0.125548756,0.03862569778,-0.7689138764,0.3813276866,0.4670291285,-0.01438146035,-0.01761361981,0.1255363671,0.03862436077,0.959472383,-0.7689338427
0.2685,0.2136108594,0.2616188046,-0.08380626018,-0.1026412873,376.9917131,0.1255364459,0.03862436128,-0.7689139111,0.3813246012,0.4670253496,-0.01438849301,-0.01762223302,0.1255242037,0.03862316629,0.9594723507,-0.7688650939
0.2686,0.213589836,0.2615930562,-0.08380719536,-0.1026424327,376.9916688,0.1255242825,0.0386231668,-0.7689138269,0.3813224452,0.4670227091,-0.01439555743,-0.01763088514,0.1255122571,0.0386221237,0.9594722726,-0.7687963073
0.2687,0.21356865,0.2615671088,-0.0838082167,-0.1026436836,376.9916213,0.1255123359,0.03862212421,-0.768913624,0.3813212413,0.4670212346,-0.01440262102,-0.01763953623,0.125500598,0.03862123863,0.9594721493,-0.7687278725
0.2688,0.2135474197,0.261541107,-0.08380931998,-0.1026450348,376.9915708,0.1255006768,0.03862123915,-0.7689133032,0.3813210076,0.4670209484,-0.01440964194,-0.01764813506,0.1254892956,0.03862051968,0.9594719811,-0.7686601815
0.2689,0.2135262645,0.2615151973,-0.08381050182,-0.1026464823,376.9915177,0.1254893744,0.0386205202,-0.768912866,0.3813217563,0.4670218654,-0.01441657946,-0.01765663175,0.1254784178,0.03861997368,0.959471769,-0.7685936263
0.269,0.2135053051,0.2614895274,-0.08381175776,-0.1026480205,376.9914622,0.1254784966,0.0386199742,-0.7689123145,0.3813234945,0.4670239943,-0.01442339439,-0.0176649783,0.125468031,0.03861960614,0.959471514,-0.7685285967
0.2691,0.2134846621,0.261464245,-0.08381308285,-0.1026496434,376.9914045,0.1254681097,0.03861960665,-0.7689116515,0.3813262232,0.4670273362,-0.01443004329,-0.01767312151,0.1254581989,0.03861942313,0.9594712175,-0.7684654776
0.2692,0.2134644559,0.2614394976,-0.08381447197,-0.1026513447,376.9913451,0.1254582776,0.03861942364,-0.7689108806,0.3813299378,0.4670318856,-0.01443649151,-0.01768101894,0.1254489836,0.03861942667,0.9594708811,-0.7684046478
0.2693,0.2134448054,0.2614154308,-0.08381591891,-0.1026531168,376.9912842,0.1254490624,0.03861942719,-0.768910006,0.3813346272,0.467037629,-0.01444269738,-0.01768861954,0.1254404435,0.0386196208,0.9594705066,-0.7683464761
0.2694,0.2134258278,0.261392188,-0.08381741814,-0.102654953,376.9912222,0.1254405222,0.03861962132,-0.7689090322,0.3813402738,0.4670445445,-0.01444862064,-0.01769587403,0.125432633,0.03862000779,0.959470096,-0.7682913189
0.2695,0.2134076374,0.2613699094,-0.08381896298,-0.102656845,376.9911594,0.1254327117,0.0386200083,-0.7689079649,0.381346853,0.4670526024,-0.01445422458,-0.01770273743,0.1254256031,0.03862058778,0.9594696518,-0.7682395179
0.2696,0.213390345,0.2613487307,-0.08382054617,-0.102658784,376.9910961,0.1254256818,0.0386205883,-0.7689068098,0.3813543342,0.467061765,-0.01445947162,-0.01770916371,0.1254193997,0.03862136059,0.9594691763,-0.7681913977
0.2697,0.2133740572,0.2613287823,-0.0838221602,-0.1026607608,376.9910328,0.1254194784,0.0386213611,-0.7689055736,0.3813626793,0.4670719856,-0.01446432486,-0.01771510769,0.125414064,0.03862232474,0.9594686723,-0.7681472625
0.2698,0.2133588755,0.2613101885,-0.0838237969,-0.1026627654,376.9909698,0.1254141427,0.03862232525,-0.7689042632,0.3813718444,0.4670832105,-0.01446875533,-0.01772053388,0.1254096326,0.03862347537,0.9594681427,-0.768107395
0.2699,0.2133448952,0.2612930663,-0.08382544733,-0.1026647867,376.9909075,0.1254097112,0.03862347589,-0.7689028862,0.3813817787,0.4670953775,-0.01447273097,-0.01772540303,0.1254061356,0.03862480835,0.9594675905,-0.7680720529
0.27,0.2133322054,0.2612775245,-0.08382710294,-0.1026668144,376.9908462,0.1254062142,0.03862480887,-0.7689014504,0.3813924252,0.4671084168,-0.01447622124,-0.01772967772,0.1254035973,0.03862631818,0.9594670189,-0.7680414667
0.2701,0.2133208877,0.2612636632,-0.08382875437,-0.102668837,376.9907864,0.1254036759,0.0386263187,-0.7688999643,0.3814037205,0.4671222506,-0.01447920241,-0.0177333289,0.1254020359,0.03862799639,0.9594664313,-0.7680158384
0.2702,0.2133110156,0.2612515723,-0.08383039155,-0.1026708421,376.9907283,0.1254021146,0.0386279969,-0.7688984364,0.3814155961,0.4671367952,-0.01448164796,-0.01773632406,0.125401463,0.03862983529,0.959465831,-0.7679953383
0.2703,0.2133026537,0.2612413312,-0.08383200455,-0.1026728176,376.9906723,0.1254015416,0.0386298358,-0.7688968757,0.3814279781,0.46715196,-0.01448354479,-0.01773864721,0.1254018841,0.03863182202,0.9594652216,-0.7679801054
0.2704,0.2132958578,0.2612330079,-0.08383358242,-0.1026747501,376.9906189,0.1254019628,0.03863182253,-0.7688952914,0.3814407887,0.4671676497,-0.01448487487,-0.01774027621,0.1254032979,0.03863394595,0.9594646068,-0.7679702445
0.2705,0.2132906734,0.2612266583,-0.08383511526,-0.1026766275,376.9905683,0.1254033765,0.03863394646,-0.7688936928,0.3814539451,0.4671837629,-0.01448562563,-0.0177411957,0.1254056958,0.03863619407,0.95946399,-0.7679658252
0.2706,0.2132871361,0.261222326,-0.08383659237,-0.1026784365,376.9905208,0.1254057744,0.03863619458,-0.7688920893,0.3814673619,0.467200195,-0.01448579037,-0.01774139746,0.1254090633,0.03863855163,0.9594633751,-0.7679668817
0.2707,0.2132852706,0.2612200413,-0.08383800304,-0.1026801643,376.9904767,0.1254091419,0.03863855215,-0.7688904903,0.381480951,0.4672168383,-0.01448536498,-0.01774087647,0.1254133788,0.03864100343,0.9594627655,-0.767973412
0.2708,0.2132850911,0.2612198214,-0.0838393369,-0.1026817979,376.9904364,0.1254134575,0.03864100394,-0.7688889054,0.3814946225,0.4672335824,-0.01448434827,-0.01773963126,0.1254186145,0.03864353361,0.9594621649,-0.7679853774
