"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.3648,7.085784894E-8,0.2614541899,-0.1026888655,376.9904073,0.9313471487,3.679646821,0.8906251552,1.782390065,-0.7688705205,1.007577503,2.968376153E-5,0.4674270934,-0.01764416769,2.997989202,1.172659802,0.1255814081,0.03867978247,0.9594556043,-0.7687351379
0.3712,-9.138614069E-8,0.2612323511,-0.1026764039,376.990601,0.9255070241,3.676188772,0.8913516588,1.780178422,-0.7688930064,1.006992318,-3.959345412E-5,0.4671689617,-0.01774051651,2.997467043,1.172934121,0.1254037305,0.03863476485,0.9594637269,-0.7679664106
0.3776,6.395367484E-8,0.2616205147,-0.1026423132,376.9917125,0.9323702392,3.67521901,0.8869150048,1.780076341,-0.7689121571,1.006618115,2.871634554E-5,0.4670213189,-0.0176220776,2.997210258,1.173214042,0.1255239522,0.03862325163,0.9594716761,-0.768863394
0.384,-5.100633632E-9,0.2619137211,-0.1026441733,376.9917645,0.9393879078,3.678294367,0.8852430559,1.782122211,-0.768894121,1.007097091,-3.659016185E-6,0.4672361105,-0.01750986192,2.997663972,1.173005796,0.1257189355,0.03866151138,0.9594653631,-0.7697841857
0.3904,-5.606882081E-8,0.2616095783,-0.1026804597,376.9906814,0.9345015244,3.680076221,0.8891995741,1.78280785,-0.7688709047,1.007588209,-2.306840878E-5,0.4674369131,-0.01759150634,2.99803139,1.172677895,0.1256515245,0.03868488999,0.9594560245,-0.7691454237
0.3968,9.014244171E-8,0.2612290137,-0.1026861944,376.9903575,0.9259833741,3.677336661,0.8919095957,1.780820566,-0.7688835609,1.007224869,3.870261661E-5,0.467268413,-0.01773382602,2.997655013,1.172811136,0.1254339548,0.03864972272,0.959460144,-0.7680322034
0.4032,-7.707007023E-8,0.2614659436,-0.1026506671,376.9914039,0.9293308765,3.674951095,0.8883865347,1.779753846,-0.7689098979,1.006634305,-3.41323394E-5,0.4670233065,-0.0176729708,2.997205419,1.173171972,0.1254579433,0.03861950643,0.9594705431,-0.7684637525
0.4096,2.500865476E-8,0.2618824094,-0.1026385343,376.9919209,0.9382563005,3.677188231,0.8850818058,1.78146529,-0.7689028148,1.006892912,1.221841504E-5,0.467147482,-0.01752717898,2.997480484,1.173115633,0.125677184,0.03864788978,0.9594686032,-0.7696369198
0.416,3.863213022E-8,0.2617548968,-0.1026686292,376.9910389,0.9372152085,3.679992026,0.8876460268,1.782917157,-0.7688753395,1.007503386,1.537147009E-5,0.4674053477,-0.01754661212,2.997988971,1.172748102,0.1257041965,0.03868327096,0.959457962,-0.7694986162
0.4224,-8.410245159E-8,0.2612971475,-0.10269125,376.9902723,0.9278343389,3.67852403,0.8917462765,1.781571807,-0.7688756914,1.007429815,-3.575833103E-5,0.4673584876,-0.0177031786,2.997834808,1.172714235,0.1254919451,0.03866531001,0.9594572848,-0.7682764368
