"Time","Subsystem #1|CTLs|Vars|I1070_rms","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|P_POI1","Subsystem #1|CTLs|Vars|Ptot_Area1","Subsystem #1|CTLs|Vars|Q_POI1","Subsystem #1|CTLs|Vars|Qtot_Area1","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V101RMS","Subsystem #1|CTLs|Vars|V1070_rms","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|DG|P_DG","Subsystem #1|Machines|DG|Q_DG","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.0028,-3.249998304E-8,0.2618531394,-0.1026375639,376.9919405,0.9374972086,3.676762446,0.8851973916,1.781194635,-0.7689056632,1.006821659,-1.54211578E-5,0.4671159819,-0.01753911462,2.997414334,1.173149957,0.1256545081,0.03864264887,0.9594696308,-0.7695375191
0.0029,-3.564601498E-8,0.2618379379,-0.1026373636,376.9919414,0.9371247891,3.676585581,0.8852766997,1.781078992,-0.7689067553,1.006793354,-1.676282582E-5,0.467103358,-0.01754501479,2.9973877,1.173162764,0.125643922,0.03864046574,0.9594700177,-0.7694886765
0.003,-3.87472814E-8,0.2618212495,-0.1026372934,376.9919379,0.9367267858,3.676413426,0.8853733015,1.780964411,-0.7689077612,1.00676661,-1.808331376E-5,0.4670913573,-0.01755134543,2.997362311,1.173174328,0.1256328929,0.03863833597,0.9594703692,-0.7694364396
0.0031,-4.179959007E-8,0.2618031593,-0.1026373526,376.9919298,0.9363052573,3.676246888,0.8854867318,1.780851482,-0.768908675,1.006741572,-1.93808068E-5,0.4670800453,-0.01755807767,2.997338306,1.173184584,0.1256214785,0.03863626963,0.9594706832,-0.7693810773
0.0032,-4.479874599E-8,0.2617837598,-0.1026375404,376.9919173,0.9358623769,3.676086865,0.8856164329,1.780740786,-0.7689094916,1.006718381,-2.065349046E-5,0.4670694852,-0.01756517847,2.997315817,1.173193472,0.1256097392,0.0386342774,0.9594709581,-0.7693228768
0.0033,-4.774055501E-8,0.261763151,-0.1026378558,376.9919004,0.935400418,3.675934231,0.8857617026,1.780632909,-0.7689102061,1.006697171,-2.189955263E-5,0.4670597375,-0.01757261101,2.997294971,1.173200942,0.1255977372,0.03863237021,0.9594711921,-0.7692621419
0.0034,-5.062082848E-8,0.2617414396,-0.102638297,376.9918792,0.9349218279,3.675789822,0.8859218619,1.780528446,-0.7689108145,1.006678072,-2.311718584E-5,0.4670508602,-0.01758034422,2.997275883,1.17320695,0.1255855378,0.03863055665,0.9594713838,-0.7691991931
0.0035,-5.343538834E-8,0.261718739,-0.1026388619,376.9918538,0.9344290886,3.67565449,0.8860960656,1.780427919,-0.7689113131,1.006661203,-2.430458989E-5,0.4670429085,-0.01758833828,2.997258661,1.173211459,0.1255732076,0.0386288475,0.9594715322,-0.7691343656
0.0036,-5.618007351E-8,0.2616951686,-0.1026395487,376.9918243,0.9339248094,3.675529015,0.8862834779,1.780331906,-0.7689116988,1.006646677,-2.54599749E-5,0.4670359335,-0.01759655048,2.997243405,1.173214441,0.1255608144,0.03862725328,0.9594716361,-0.7690680071
0.0037,-5.885074664E-8,0.2616708535,-0.102640355,376.9917907,0.9334117339,3.675414143,0.8864831204,1.780240961,-0.7689119691,1.006634594,-2.658156471E-5,0.4670299822,-0.01760494116,2.997230203,1.173215876,0.1255484274,0.03862578287,0.959471695,-0.7690004777
0.0038,-6.144330218E-8,0.261645924,-0.1026412776,376.9917534,0.9328925851,3.675310589,0.886693992,1.780155598,-0.7689121223,1.006625046,-2.766760063E-5,0.4670250978,-0.01761346192,2.997219132,1.173215751,0.1255361162,0.03862444696,0.9594717084,-0.7689321471
0.0039,-6.395367485E-8,0.2616205148,-0.1026423134,376.9917125,0.9323702135,3.675219,0.8869149868,1.780076358,-0.7689121571,1.006618114,-2.871634555E-5,0.4670213186,-0.0176220752,2.997210259,1.173214063,0.125523952,0.03862325216,0.9594716761,-0.7688633939
0.004,-6.637784936E-8,0.2615947645,-0.1026434581,376.9916682,0.9318475375,3.675140016,0.8871449906,1.780003665,-0.768912073,1.006613868,-2.972608841E-5,0.4670186784,-0.01763073169,2.99720364,1.173210816,0.125512005,0.03862220819,0.9594715981,-0.7687946033
0.0041,-6.871187059E-8,0.2615688152,-0.1026447084,376.9916207,0.9313273596,3.675074183,0.8873828197,1.77993801,-0.7689118702,1.00661236,-3.069514903E-5,0.4670172043,-0.01763938301,2.997199317,1.173206026,0.1255003453,0.03862132319,0.9594714747,-0.7687261646
