"Time","Subsystem #1|CTLs|Vars|I107d","Subsystem #1|CTLs|Vars|I107d_rms","Subsystem #1|CTLs|Vars|I107q","Subsystem #1|CTLs|Vars|I107q_rms","Subsystem #1|CTLs|Vars|Omega107I","Subsystem #1|CTLs|Vars|Omega107V","Subsystem #1|CTLs|Vars|PSTAT_TEST","Subsystem #1|CTLs|Vars|QSTAT_TEST","Subsystem #1|CTLs|Vars|Tmpu_M1","Subsystem #1|CTLs|Vars|V107d","Subsystem #1|CTLs|Vars|V107d_rms","Subsystem #1|CTLs|Vars|V107q","Subsystem #1|CTLs|Vars|V107q_rms","Subsystem #1|Machines|M1|PSTAT1M1","Subsystem #1|Machines|M1|QSTAT1M1","Subsystem #1|Machines|M1|SPDOUT1M1","Subsystem #1|Machines|M1|TELECT1M1"
0.2693,0.2619072599,0.3207695733,-1.330150252E-4,-1.6290947E-4,374.1512885,379.1716328,0.1302504886,0.07585657775,-0.7821833903,0.3551230266,0.4349351056,0.1448132207,0.1773592493,0.1356568294,0.06542173838,0.9646002664,-0.8186477399
0.2694,0.2618034164,0.3206423915,2.79545718E-4,3.423721845E-4,374.1611894,379.1760141,0.1302838979,0.07569008177,-0.7822464078,0.3551334858,0.4349479154,0.1448344985,0.1773853093,0.1356763475,0.06526412445,0.9646245192,-0.8187337932
0.2695,0.2617022611,0.3205185021,6.827501819E-4,8.361947837E-4,374.1709795,379.1804006,0.1303162116,0.07552919352,-0.7823094651,0.3551436018,0.4349603049,0.1448560496,0.1774117038,0.1356948512,0.06511195279,0.9646487865,-0.8188187554
0.2696,0.2616034414,0.3203974731,0.001076660558,0.001318634497,374.1806556,379.1847922,0.1303472335,0.0753737725,-0.7823725602,0.3551532802,0.4349721584,0.1448778454,0.1774383982,0.1357121398,0.06496508806,0.964673067,-0.8189015777
0.2697,0.2615066217,0.3202788937,0.001461351724,0.001789783029,374.1902151,379.1891891,0.1303768193,0.07522368593,-0.7824356895,0.3551625779,0.4349835458,0.1448998772,0.1774653815,0.1357280656,0.06482339933,0.9646973585,-0.8189812814
0.2698,0.2614114521,0.3201623353,0.001836904102,0.002249738878,374.1996554,379.1935912,0.1304047779,0.07507878549,-0.7824988473,0.3551713989,0.4349943492,0.1449221217,0.1774926252,0.1357424343,0.0646867449,0.9647216582,-0.8190568471
0.2699,0.2613176018,0.3200473926,0.002203409651,0.002698614669,374.2089744,379.1979984,0.1304309688,0.07493892662,-0.7825620267,0.3551797906,0.435004627,0.1449445639,0.1775201112,0.1357551021,0.06455498233,0.9647459628,-0.819127322
0.27,0.2612247254,0.3199336427,0.002560966898,0.003136531074,374.2181698,379.2024109,0.1304552127,0.07480395466,-0.7826252187,0.3551876673,0.4350142739,0.1449671827,0.1775478135,0.1357658852,0.06442796278,0.9647702683,-0.8191917225
0.2701,0.2611324956,0.3198206848,0.002909684397,0.003563621043,374.2272398,379.2068286,0.1304773767,0.0746737124,-0.7826884127,0.3551950747,0.435023346,0.1449899526,0.1775757008,0.1357746475,0.0643055317,0.9647945698,-0.8192491297
0.2702,0.2610405739,0.3197081041,0.00324967782,0.003980026243,374.236183,379.2112514,0.130497292,0.07454803903,-0.7827515968,0.3552019353,0.4350317485,0.1450128551,0.1776037506,0.1357812163,0.06418753489,0.9648188623,-0.8192986011
0.2703,0.2609486397,0.3195955082,0.003581070665,0.004385897931,374.2449978,379.2156793,0.1305148317,0.074426769,-0.7828147573,0.3552082875,0.4350395284,0.1450358629,0.1776319293,0.1357854618,0.06407381028,0.9648431398,-0.8193392553
0.2704,0.260856363,0.3194824928,0.00390399439,0.004781397108,374.253683,379.2201122,0.1305298359,0.07430973548,-0.7828778788,0.3552140555,0.4350465927,0.1450589576,0.1776602143,0.13578722,0.06396419729,0.964867396,-0.8193701911
0.2705,0.260763431,0.3193686747,0.00421858747,0.005166693368,374.2622379,379.2245502,0.1305421892,0.07419676711,-0.7829409448,0.3552192823,0.4350529942,0.1450821112,0.1776885716,0.135786372,0.06385852778,0.9648916237,-0.819390572
0.2706,0.2606695226,0.3192536609,0.004524996143,0.005541965819,374.2706615,379.228993,0.1305517423,0.07408768875,-0.783003937,0.3552238963,0.4350586452,0.1451052982,0.1777169697,0.1357827653,0.06375663303,0.9649158156,-0.8193995444
0.2707,0.2605743352,0.3191370806,0.004823373329,0.005907401748,374.2789534,379.2334407,0.1305583891,0.07398232325,-0.7830668359,0.3552279402,0.4350635979,0.1451284897,0.1777453734,0.1357762905,0.06365834005,0.9649399636,-0.8193963199
0.2708,0.2604775591,0.3190185546,0.005113878153,0.006263196041,374.2871133,379.2378932,0.1305619923,0.07388049359,-0.7831296205,0.3552313478,0.4350677714,0.1451516666,0.1777737593,0.1357668072,0.06356347863,0.964964059,-0.8193800981
0.2709,0.2603789033,0.3188977264,0.005396676241,0.006609551549,374.295141,379.2423503,0.1305624535,0.0737820154,-0.7831922687,0.3552341549,0.4350712093,0.1451747918,0.1778020817,0.135754214,0.06347186813,0.9649880929,-0.8193501392
0.271,0.2602780709,0.3187742325,0.005671940224,0.0069466797,374.3030367,379.2468119,0.1305596498,0.07368670998,-0.7832547569,0.3552363066,0.4350738446,0.1451978491,0.1778303211,0.1357383847,0.06338333645,0.9650120558,-0.8193057004
0.2711,0.260174783,0.3186477312,0.005939847001,0.007274797151,374.3108007,379.251278,0.1305534932,0.07359439006,-0.7833170603,0.3552378374,0.4350757195,0.145220803,0.1778584337,0.135719229,0.06329770063,0.9650359376,-0.8192460983
0.2712,0.2600687576,0.3185178771,0.00620058109,0.00759412989,374.3184333,379.2557483,0.1305438743,0.0735048727,-0.7833791531,0.3552387001,0.435076776,0.145243632,0.1778863934,0.1356966346,0.06321478385,0.965059728,-0.8191706509
0.2713,0.25995973,0.3183843461,0.00645433089,0.007904908656,374.3259354,379.2602227,0.1305307159,0.07341796724,-0.7834410082,0.3552389268,0.4350770538,0.1452662972,0.1779141525,0.1356705221,0.06313440036,0.9650834163,-0.8190787336
0.2714,0.2598474345,0.3182468127,0.006701290955,0.008207371729,374.3333078,379.2647012,0.1305139212,0.07333349289,-0.7835025976,0.3552384755,0.4350765009,0.1452887871,0.1779416969,0.1356407924,0.06305637607,0.9651069912,-0.8189697286
0.2715,0.2597316222,0.3181049722,0.006941658925,0.008501761168,374.3405515,379.2691834,0.130493426,0.07325125574,-0.7835638923,0.3552373802,0.4350751595,0.1453110558,0.1779689703,0.1356073793,0.06298052098,0.9651304411,-0.8188430751
0.2716,0.2596120443,0.3179585198,0.007175639943,0.008788328219,374.3476677,379.2736693,0.1304691478,0.07317107768,-0.7836248622,0.3552356071,0.4350729879,0.1453330983,0.1779959668,0.1355701986,0.06290666358,0.9651537543,-0.8186982248
0.2717,0.2594884695,0.3178071722,0.007403439999,0.00906732517,374.3546579,379.2781586,0.1304410332,0.07309276113,-0.7836854764,0.3552331856,0.4350700222,0.1453548616,0.1780226213,0.1355291955,0.06283461065,0.9651769185,-0.8185346816
0.2718,0.2593606682,0.3176506483,0.007625273555,0.00933901468,374.3615235,379.2826512,0.1304090164,0.07301613002,-0.7837457033,0.3552300945,0.4350662364,0.1453763425,0.1780489299,0.1354843027,0.0627641923,0.9651999212,-0.8183519705
0.2719,0.2592284272,0.3174886868,0.007841353655,0.009603657673,374.3682664,379.2871468,0.1303730554,0.07294098954,-0.7838055105,0.3552263592,0.4350616616,0.1453974939,0.178074835,0.135435477,0.0626952188,0.9652227498,-0.818149665
0.272,0.2590915377,0.317321032,0.008051902002,0.009861525682,374.3748884,379.2916453,0.1303330998,0.0728671653,-0.7838648647,0.3552219678,0.4350562833,0.1454183117,0.1781003315,0.1353826679,0.06262752102,0.9652453911,-0.8179273656
0.2721,0.258949806,0.3171474469,0.00825713909,0.01011288875,374.3813916,379.2961463,0.1302891209,0.07279446465,-0.7839237322,0.355216946,0.4350501328,0.1454387483,0.1781253611,0.1353258456,0.06256091108,0.9652678321,-0.8176847196
0.2722,0.258803045,0.3169677021,0.008457293014,0.01035802625,374.3877781,379.3006498,0.1302410839,0.07272271882,-0.7839820787,0.3552112899,0.4350432056,0.1454588083,0.1781499294,0.1352649758,0.06249522572,0.9652900593,-0.8174214065
0.2723,0.2586510825,0.3167815868,0.008652589941,0.01059721515,374.3940503,379.3051554,0.1301889732,0.07265173495,-0.7840398694,0.3552050235,0.4350355309,0.1454784357,0.178173968,0.1352000427,0.06243027616,0.9653120591,-0.8171371488
0.2724,0.258493754,0.3165888995,0.008843264491,0.01083074283,374.4002106,379.309663,0.1301327711,0.07258134971,-0.784097069,0.3551981542,0.4350271176,0.1454976393,0.1781974876,0.1351310294,0.06236590449,0.9653338179,-0.8168317081
0.2725,0.2583309097,0.3163894568,0.009029546698,0.01105889101,374.4062616,379.3141722,0.1300724758,0.07251137713,-0.7841536419,0.3551907062,0.4350179958,0.1455163721,0.1782204305,0.1350579344,0.06230192934,0.9653553219,-0.8165048879
0.2726,0.2581624094,0.3161830868,0.009211675536,0.01128195237,374.4122061,379.3186828,0.1300080843,0.07244165846,-0.7842095523,0.3551826915,0.4350081798,0.1455346422,0.1782428067,0.1349807571,0.06223819622,0.9653765573,-0.8161565322
0.2727,0.257988127,0.3159696354,0.009389885919,0.01150021462,374.418047,379.3231946,0.1299396094,0.07237201415,-0.7842647642,0.3551741358,0.4349977013,0.1455524061,0.1782645629,0.1348995106,0.06217452961,0.96539751,-0.8157865264
0.2728,0.257807947,0.3157489608,0.009564420376,0.0117139748,374.4237871,379.3277072,0.1298670664,0.07230229099,-0.7843192412,0.3551650628,0.4349865892,0.1455696728,0.1782857102,0.1348142131,0.0621107802,0.9654181661,-0.8153948023
0.2729,0.2576217679,0.3155209389,0.009735517189,0.01192352475,374.4294295,379.3322205,0.1297904815,0.07223231553,-0.7843729472,0.3551554972,0.4349748738,0.1455864003,0.1783061972,0.1347248925,0.06204677862,0.9654385118,-0.8149813296
0.273,0.2574295006,0.3152854606,0.009903421499,0.01212916469,374.4349775,379.3367341,0.1297098854,0.07216194474,-0.7844258459,0.3551454675,0.4349625899,0.1456026088,0.1783260484,0.134631583,0.06198238561,0.965458533,-0.8145461276
0.2731,0.2572310695,0.3150424331,0.01006837351,0.01233118883,374.4404344,379.3412478,0.1296253196,0.07209101089,-0.7844779011,0.3551350003,0.4349497702,0.1456182535,0.1783452092,0.1345343282,0.06191743623,0.965478216,-0.814089252
0.2732,0.2570264118,0.3147917796,0.0102306213,0.01252990097,374.4458035,379.3457614,0.1295368317,0.07201938113,-0.7845290768,0.3551241326,0.4349364602,0.1456333624,0.1783637137,0.1344331801,0.06185180086,0.9654975469,-0.8136108124
0.2733,0.2568154782,0.3145334398,0.01039040608,0.01272559655,374.4510884,379.3502745,0.1294444765,0.07194689656,-0.7845793374,0.3551128884,0.4349226888,0.1456478968,0.1783815146,0.1343281963,0.06178532339,0.9655165123,-0.813110951
0.2734,0.2565982336,0.3142673706,0.01054797758,0.01291858145,374.4562925,379.3547868,0.1293483191,0.0718734313,-0.7846286472,0.3551013142,0.4349085134,0.1456618822,0.1783986432,0.1342194472,0.06171787971,0.9655350985,-0.8125898679
0.2735,0.2563746553,0.3139935442,0.01070357838,0.01310915272,374.4614196,379.3592983,0.1292484289,0.07179883665,-0.7846769714,0.3550894342,0.4348939634,0.1456752867,0.1784150603,0.1341070053,0.06164932401,0.9655532923,-0.8120477939
0.2736,0.2561447364,0.3137119522,0.01085745797,0.01329761596,374.4664735,379.3638084,0.1291448868,0.07172299877,-0.7847242753,0.3550773003,0.4348791025,0.145688147,0.1784308109,0.1339909575,0.06157954398,0.9655710806,-0.8114850202
0.2737,0.2559084816,0.3134226004,0.011009859,0.01348426834,374.4714578,379.3683171,0.129037774,0.0716457768,-0.7847705249,0.3550649308,0.434863953,0.1457004293,0.1784458536,0.1338713894,0.06150840023,0.9655884506,-0.8109018622
0.2738,0.2556659122,0.3131255148,0.01116103174,0.01366941639,374.4763766,379.3728241,0.1289271881,0.07156706898,-0.7848156869,0.355052385,0.4348485877,0.1457121791,0.178460244,0.1337484043,0.0614357917,0.9656053897,-0.8102987006
0.2739,0.2554170596,0.3128207338,0.0113112177,0.01385335587,374.4812338,379.3773291,0.1288132262,0.07148674409,-0.7848597284,0.355039685,0.4348330334,0.1457233655,0.1784739445,0.133622104,0.06136158805,0.9656218855,-0.8096759395
0.274,0.2551619729,0.3125083177,0.01146066673,0.0140363928,374.4860334,379.381832,0.1286959992,0.07140470981,-0.7849026177,0.3550268908,0.4348173638,0.1457340354,0.1784870125,0.1334926063,0.06128569713,0.9656379263,-0.8090340461
0.2741,0.2549007115,0.3121883391,0.01160961898,0.01421882131,374.4907795,379.3863324,0.1285756153,0.07132084729,-0.7849443236,0.3550140178,0.4348015976,0.1457441679,0.1784994222,0.1333600243,0.06120800095,0.9656535002,-0.8083735068
0.2742,0.2546333521,0.311860892,0.01175832214,0.01440094474,374.4954763,379.3908302,0.1284522027,0.07123507686,-0.7849848159,0.3550011366,0.4347858213,0.1457538173,0.1785112403,0.133224493,0.06112841833,0.9656685962,-0.8076948768
0.2743,0.25435998,0.3115260809,0.01190701477,0.01458305527,374.5001278,379.3953253,0.1283258788,0.07114728925,-0.7850240655,0.3549882516,0.4347700406,0.1457629635,0.178522442,0.1330861354,0.06104684001,0.9656832034,-0.8069987204
0.2744,0.2540806997,0.3111840338,0.01205594286,0.01476545419,374.5047385,379.3998173,0.1281967859,0.07105741484,-0.7850620442,0.3549754377,0.4347543468,0.1457716633,0.178533097,0.1329451006,0.06096319431,0.9656973114,-0.8062856735
0.2745,0.2537956217,0.310834886,0.01220534198,0.01494842999,374.5093124,379.4043063,0.1280650546,0.07096535633,-0.785098725,0.3549626999,0.4347387462,0.1457799026,0.1785431881,0.1328015243,0.06087738341,0.9657109103,-0.8055563793
0.2746,0.2535048764,0.3104787973,0.01235545465,0.01513227972,374.5138541,379.4087919,0.1279308366,0.07087105493,-0.7851340821,0.3549501072,0.4347233234,0.1457877429,0.1785527905,0.1326555656,0.06078934609,0.9657239906,-0.8048115473
0.2747,0.2532085999,0.3101159341,0.01250651295,0.0153172876,374.5183678,379.4132742,0.127794273,0.07077442474,-0.785168091,0.3549376609,0.4347080798,0.1457951744,0.1785618921,0.1325073703,0.06069899492,0.9657365434,-0.8040518919
0.2748,0.2529069466,0.3097464858,0.01265875539,0.01550374575,374.522858,379.4177529,0.1276555262,0.07067541771,-0.7852007282,0.3549254283,0.4346930981,0.145802261,0.1785705714,0.1323571078,0.06060627852,0.9657485603,-0.8032781913
0.2749,0.2526000758,0.3093706474,0.01281240963,0.01569193298,374.527329,379.4222281,0.1275147456,0.0705739603,-0.7852319721,0.354913405,0.4346783725,0.1458090009,0.1785788261,0.1322049322,0.06051112138,0.9657600333,-0.8024912247
0.275,0.2522881649,0.3089886361,0.01296770914,0.01588213527,374.5317853,379.4266995,0.1273721051,0.07047001299,-0.7852618019,0.3549016607,0.4346639888,0.145815455,0.1785867307,0.1320510235,0.06041347948,0.9657709551,-0.8016918347
0.2751,0.2519713944,0.308600673,0.01312487683,0.01607462558,374.5362315,379.4311672,0.1272277596,0.0703635115,-0.7852901987,0.3548901799,0.4346499277,0.1458216211,0.1785942825,0.1318955414,0.06031328658,0.9657813191,-0.8008808559
0.2752,0.2516499635,0.3082070022,0.01328413973,0.016269682,374.5406718,379.4356312,0.1270818898,0.07025442804,-0.7853171449,0.3548790266,0.4346362678,0.1458275675,0.1786015654,0.1317386718,0.06021051064,0.9657911189,-0.800059184
0.2753,0.2513240722,0.3078078684,0.01344571346,0.01646756861,374.545111,379.4400913,0.1269346589,0.07014271029,-0.7853426245,0.3548681843,0.4346229888,0.1458332968,0.1786085823,0.1315805814,0.06010509595,0.9658003492,-0.7992277052
0.2754,0.2509939378,0.307403538,0.01360981836,0.01666855524,374.5495534,379.4445477,0.1267862511,0.07002833862,-0.7853666232,0.3548577069,0.4346101566,0.1458388741,0.1786154131,0.1314214599,0.05999701787,0.965809005,-0.7983873587
0.2755,0.2506597783,0.306994278,0.01377666303,0.01687289739,374.5540036,379.4490004,0.1266368344,0.06991126884,-0.7853891282,0.3548475708,0.4345977425,0.1458442994,0.1786220577,0.1312614775,0.0598862288,0.9658170819,-0.7975390694
0.2756,0.2503218271,0.3065803739,0.01394645917,0.01708085434,374.5584661,379.4534493,0.1264866008,0.06979149158,-0.7854101283,0.354837833,0.4345858162,0.1458496402,0.1786285988,0.13110083,0.05977271417,0.9658245764,-0.7966838165
0.2757,0.2499803168,0.3061621109,0.01411940587,0.01729266993,374.5629454,379.4578947,0.1263357175,0.0696689732,-0.785429614,0.3548284543,0.4345743296,0.1458549009,0.1786350418,0.130939687,0.05965643726,0.9658314855,-0.7958225539
0.2758,0.2496354958,0.3057397932,0.01429570528,0.01750859173,374.5674459,379.4623365,0.1261843799,0.06954371181,-0.7854475777,0.3548194886,0.4345633489,0.1458601437,0.178641463,0.1307782466,0.05953738994,0.9658378069,-0.7949562877
0.2759,0.2492876086,0.3053137201,0.01447554684,0.01772885175,374.5719723,379.4667748,0.1260327562,0.06941568268,-0.7854640133,0.3548108866,0.4345528136,0.145865372,0.1786478663,0.1306166778,0.05941554424,0.9658435389,-0.7940859914
0.276,0.248936915,0.30488421,0.01465912144,0.0179536838,374.5765288,379.4712099,0.1258810423,0.06928489256,-0.7854789164,0.3548026957,0.4345427819,0.1458706484,0.1786543285,0.1304551781,0.0592909011,0.9658486805,-0.7932126868
0.2761,0.2485836689,0.3044515736,0.01484660675,0.01818330547,374.58112,379.4756417,0.1257294086,0.06915132532,-0.7854922845,0.3547948662,0.4345331928,0.1458759738,0.1786608508,0.1302939173,0.05916344047,0.9658532313,-0.7923373615
0.2762,0.2482281385,0.3040161396,0.01503818165,0.01841793585,374.5857503,379.4800706,0.1255780492,0.06901499356,-0.7855041168,0.3547874372,0.4345240941,0.1458814032,0.1786675004,0.1301330907,0.05903316944,0.9658571919,-0.7914610437
0.2763,0.2478705857,0.3035782286,0.01523401096,0.0186577768,374.5904239,379.4844966,0.1254271307,0.06887589161,-0.7855144142,0.3547803478,0.4345154114,0.1458869427,0.1786742849,0.1299728634,0.05890007934,0.9658605631,-0.7905847214
0.2764,0.2475112848,0.3031381767,0.01543425914,0.01890302973,374.5951453,379.48892,0.1252768475,0.06873403866,-0.7855231793,0.3547736364,0.4345071917,0.1458926404,0.1786812631,0.1298134291,0.05876418305,0.9658633467,-0.7897094215
0.2765,0.2471505017,0.3026963094,0.01563907752,0.01915387999,374.5999186,379.4933409,0.1251273606,0.0685894377,-0.7855304166,0.3547672304,0.434499346,0.1458985016,0.1786884416,0.1296549465,0.05862548073,0.9658655449,-0.7888361225
0.2766,0.2467885147,0.3022529677,0.01584861544,0.01941051048,374.6047482,379.4977596,0.1249788611,0.06844211254,-0.7855361321,0.3547611644,0.4344919167,0.1459045649,0.1786958675,0.1294976048,0.05848399031,0.9658671609,-0.7879658381
0.2767,0.2464255911,0.3018084788,0.01606300899,0.01967308788,374.6096381,379.5021763,0.1248315086,0.06829207521,-0.7855403337,0.3547553687,0.4344848184,0.1459108348,0.1787035466,0.1293415598,0.05833972112,0.9658681983,-0.787099534
0.2768,0.24606201,0.3013631848,0.01628239062,0.0199417744,374.6145925,379.5065911,0.124685486,0.0681393565,-0.785543031,0.3547498656,0.4344780786,0.1459173475,0.178711523,0.1291869923,0.05819269918,0.9658686614,-0.7862382017
0.2769,0.2456980396,0.3009174139,0.01650687988,0.02021671648,374.6196152,379.5110044,0.1245409458,0.06798397556,-0.7855442349,0.3547445789,0.4344716036,0.1459241031,0.1787197969,0.1290340503,0.05804294081,0.9658685551,-0.7853827805
0.277,0.2453339572,0.3004715059,0.01673659213,0.02049805538,374.6247104,379.5154164,0.1243980671,0.06782596966,-0.7855439585,0.3547395319,0.4344654224,0.1459311312,0.1787284045,0.1288829087,0.05789047834,0.9658678849,-0.7845342343
0.2771,0.244970028,0.3000257854,0.01697162915,0.02078591577,374.6298817,379.5198274,0.124256993,0.06766536583,-0.785542216,0.3547346392,0.4344594301,0.1459384314,0.1787373453,0.1287337059,0.05773533703,0.965866657,-0.7836934679
0.2772,0.2446065261,0.2995805883,0.01721208779,0.02108041624,374.6351329,379.5242375,0.124117897,0.06750220625,-0.7855390235,0.354729927,0.4344536589,0.145946024,0.1787466443,0.1285866103,0.05757755417,0.9658648782,-0.7828614105
0.2773,0.2442437114,0.2991362329,0.01745805156,0.02138165912,374.6404678,379.528647,0.1239809136,0.06733652456,-0.7855343985,0.3547253048,0.4344479978,0.1459539035,0.1787562948,0.1284417506,0.05741716228,0.9658625557,-0.7820389268
0.2774,0.2438818532,0.298693049,0.01770959774,0.021689739,374.6458897,379.5330562,0.1238462061,0.06716837037,-0.7855283601,0.3547207937,0.4344424729,0.1459620897,0.1787663208,0.1282992848,0.05725420727,0.9658596975,-0.7812269021
0.2775,0.243521205,0.2982513469,0.01796678998,0.02200473388,374.6514022,379.5374654,0.1237139005,0.06699778451,-0.7855209288,0.3547163021,0.4344369718,0.1459705734,0.1787767111,0.1281593321,0.05708872862,0.965856312,-0.780426155
0.2776,0.2431620281,0.2978114468,0.01822968608,0.02232671454,374.6570085,379.5418748,0.1235841496,0.06682482194,-0.7855121264,0.3547118472,0.4344315157,0.1459793668,0.1787874808,0.1280220395,0.05692077779,0.9658524081,-0.7796375202
0.2777,0.2428045676,0.297373649,0.01849832991,0.02265573469,374.6627117,379.5462845,0.1234570713,0.06664952988,-0.7855019762,0.3547073416,0.4344259975,0.1459884567,0.1787986136,0.1278875175,0.05675040136,0.9658479952,-0.7788617663
0.2778,0.2424490756,0.296938262,0.01877275867,0.0229918399,374.668515,379.550695,0.1233328066,0.06647196744,-0.7854905029,0.3547027972,0.4344204318,0.1459978466,0.1788101138,0.1277559008,0.0565776559,0.9658430835,-0.778099672
0.2779,0.2420957879,0.2965055746,0.01905299574,0.02333505881,374.6744212,379.5551063,0.1232114627,0.06629219148,-0.7854777324,0.3546981281,0.4344147133,0.1460075282,0.1788219714,0.1276272891,0.0564025984,0.9658376832,-0.7773519508
0.278,0.2417449455,0.2960758822,0.01933905686,0.0236854107,374.680433,379.5595187,0.1230931672,0.06611026389,-0.7854636916,0.3546933381,0.4344088467,0.1460174927,0.1788341753,0.127501803,0.05622528828,0.9658318053,-0.7766193176
0.2781,0.2413967733,0.2956494601,0.01963094573,0.0240429001,374.6865531,379.5639325,0.1229780184,0.06592625095,-0.785448409,0.3546883503,0.434402738,0.1460277356,0.1788467203,0.1273795329,0.05604579208,0.9658254609,-0.7759024285
0.2782,0.2410514994,0.2952265876,0.01992865637,0.02440751968,374.6927838,379.5683478,0.1228661322,0.06574021671,-0.7854319137,0.354683167,0.4343963897,0.1460382358,0.1788595803,0.1272605876,0.0558641721,0.965818662,-0.775201935
0.2783,0.2407093366,0.2948075255,0.0202321727,0.02477924975,374.6991275,379.5727649,0.1227575927,0.06555223329,-0.7854142364,0.3546777081,0.434389704,0.1460489858,0.1788727463,0.1271450436,0.0556805017,0.9658114204,-0.7745184264
0.2784,0.2403705001,0.2943925372,0.0205414671,0.02515805649,374.7055862,379.5771838,0.1226525037,0.0653623714,-0.7853954083,0.3546719762,0.4343826839,0.1460599649,0.1788861929,0.1270329966,0.05549485069,0.9658037486,-0.7738524874
0.2785,0.2400351888,0.2939818664,0.02085650247,0.02554389444,374.7121619,379.5816049,0.122550938,0.06517070878,-0.7853754618,0.3546658962,0.4343752375,0.1460711613,0.1788999056,0.126924512,0.05530729768,0.9657956595,-0.773204641
0.2786,0.2397036033,0.2935757588,0.021177231,0.02593670506,374.7188563,379.5860281,0.1224529864,0.06497732035,-0.7853544301,0.354659472,0.4343673694,0.1460825483,0.1789138518,0.1268196729,0.0551179172,0.9657871661,-0.7725754033
0.2787,0.2393759282,0.2931744404,0.02150359527,0.02633641802,374.725671,379.5904538,0.1223587065,0.06478229012,-0.7853323472,0.3546526236,0.4343589819,0.146094116,0.1789280193,0.1267185296,0.05492679532,0.9657782818,-0.771965225
0.2788,0.2390523493,0.2927781388,0.02183552697,0.02674294967,374.7326073,379.594882,0.1222681779,0.06458569509,-0.785309248,0.3546453606,0.4343500866,0.1461058265,0.1789423617,0.1266211533,0.05473400834,0.9657690202,-0.7713745514
0.2789,0.238733035,0.2923870603,0.02217294932,0.02715620596,374.7396665,379.5993128,0.1221814462,0.06438762477,-0.7852851678,0.3546376088,0.4343405926,0.1461176686,0.1789568652,0.1265275825,0.05453964852,0.9657593952,-0.7708037633
0.279,0.2384181556,0.2920014133,0.02251577342,0.02757607802,374.7468495,379.6037463,0.1220985745,0.06418816116,-0.7852601427,0.3546293712,0.4343305036,0.1461296058,0.1789714853,0.1264378726,0.05434379872,0.9657494208,-0.7702532305
0.2791,0.2381078638,0.2916213851,0.02286390293,0.02800244786,374.7541571,379.6081827,0.1220195979,0.06398739843,-0.7852342094,0.354620584,0.4343197415,0.1461416233,0.1789862036,0.1263520514,0.05414655503,0.9657391114,-0.7697232642
0.2792,0.2378023127,0.2912471629,0.0232172303,0.02843518374,374.7615899,379.6126219,0.1219445639,0.0637854212,-0.785207405,0.3546112459,0.4343083048,0.1461536785,0.1790009682,0.1262701592,0.05394800339,0.9657284814,-0.7692141582
0.2793,0.2375016392,0.2908789146,0.0235756407,0.02887414504,374.7691484,379.6170641,0.1218734954,0.06358232819,-0.7851797669,0.3546012998,0.4342961233,0.1461657577,0.1790157621,0.1261922117,0.05374824537,0.9657175454,-0.7687261516
0.2794,0.2372059788,0.290516806,0.02393900779,0.02931917702,374.7768327,379.6215092,0.1218064281,0.06337820565,-0.7851513332,0.3545907496,0.434283202,0.1461778102,0.1790305234,0.1261182373,0.05354736859,0.965706318,-0.7682594662
0.2795,0.2369154517,0.2901609844,0.02430719926,0.02977011764,374.7846427,379.6259572,0.1217433692,0.06317315766,-0.7851221421,0.3545795369,0.4342694693,0.1461898266,0.1790452404,0.1260482375,0.05334548099,0.9656948141,-0.7678142673
0.2796,0.2366301767,0.2898115954,0.02468007066,0.03022678997,374.7925784,379.6304083,0.121684342,0.06296727244,-0.7850922319,0.3545676697,0.434254935,0.1462017517,0.1790598456,0.1259822279,0.05314267222,0.9656830485,-0.7673907039
0.2797,0.2363502566,0.2894687647,0.02505747336,0.03068901199,374.8006392,379.6348622,0.1216293422,0.06276065779,-0.7850616414,0.3545550969,0.4342395365,0.146213575,0.1790743262,0.1259201988,0.05293905373,0.9656710361,-0.7669888714
0.2798,0.2360757931,0.2891326168,0.02543924638,0.03115658653,374.8088245,379.6393191,0.121578377,0.06255340395,-0.7850304092,0.3545418218,0.434223278,0.1462252406,0.1790886134,0.1258621508,0.05273471827,0.9656587919,-0.7666088441
0.2799,0.235806872,0.2888032572,0.02582522544,0.03162931241,374.8171335,379.6437789,0.1215314333,0.06234562101,-0.7849985742,0.3545278078,0.4342061144,0.1462367353,0.1791026916,0.1258080655,0.05252977918,0.9656463307,-0.766250651
0.28,0.235543577,0.2884807879,0.02621523444,0.03210697393,374.8255651,379.6482414,0.1214885047,0.06213739937,-0.7849661751,0.3545130578,0.4341880493,0.1462479969,0.1791164842,0.1257579304,0.05232433002,0.9656336674,-0.7659142958
0.2801,0.235285978,0.2881652949,0.02660909455,0.03258935209,374.8341181,379.6527066,0.1214495652,0.06192885426,-0.7849332506,0.3544975397,0.4341690437,0.1462590219,0.1791299869,0.1257117154,0.05211849034,0.965620817,-0.7655997407
0.2802,0.2350341417,0.2878568596,0.02700661481,0.03307621299,374.842791,379.6571743,0.1214145968,0.06172007572,-0.7848998394,0.3544812595,0.4341491046,0.1462697407,0.1791431148,0.1256693968,0.0519123527,0.965607794,-0.7653069219
